Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Deferred Long Term Liab,Deferred Long Term Asset Charges,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Investments,Other Cashflows From Financing Activities
2017-10-13,69.30999755859375,69.30999755859375,67.61000061035156,68.94999694824219,64.32128143310547,319300,SAIC,0.9873821556619312,1.1287794077824205,1.2614398605860306,1.0098252549340063,-0.0224430992720753,0.0205299093951454,0.1845492567424136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,69.11000061035156,69.38999938964844,68.33000183105469,68.80999755859375,64.190673828125,327700,SAIC,0.9866299206047352,1.1302007464105734,1.2634205334220785,1.0047827275420922,-0.0181528069373569,0.0151389812688658,0.177826536061872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,68.6500015258789,69.37000274658203,67.77999877929688,67.88999938964844,63.33243942260742,298200,SAIC,1.0234201825671616,1.1543897836789168,1.2792057495446845,1.016827126331923,0.0065930562352385,0.0333940135096004,0.1922674632298842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,68.37999725341797,68.86000061035156,68.12000274658203,68.7300033569336,64.11604309082031,185600,SAIC,1.0034919842385923,1.1275721344750684,1.2579992808030829,1.016900814218988,-0.0134088299803956,0.0109884103777619,0.1820039363784276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,68.63999938964844,69.86000061035156,68.5199966430664,69.83999633789062,65.15152740478516,264700,SAIC,1.0037226825188847,1.120001648800562,1.2395928539953145,1.0195478153138224,-0.0158251327949376,0.0034507464613604,0.1617593126774903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,70.5,70.94000244140625,69.80000305175781,70.87999725341797,66.12171173095703,262000,SAIC,1.0121331001805185,1.1119254664835136,1.20590582003195,1.0187296628598663,-0.0065965626793478,-0.0050000592940309,0.1404318108074858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,72.0,73.20999908447266,71.27999877929688,71.44999694824219,66.6534423828125,634300,SAIC,0.9928620484410056,1.0978557529417152,1.2015047387940112,1.0231439317955078,-0.0302818833545022,-0.0163824000229668,0.1330475869284226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,71.8499984741211,72.80000305175781,71.47000122070312,72.19000244140625,67.34376525878906,355700,SAIC,0.98365436402118,1.0701910368802936,1.200078011692011,1.023176662025299,-0.0395222980041193,-0.0306018469661009,0.1206971913941576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,73.5199966430664,74.5199966430664,72.6500015258789,72.97000122070312,68.07140350341797,285000,SAIC,0.9753323571227228,1.0546238591028838,1.198299308863062,1.028738706809164,-0.0534063496864412,-0.0535899624516817,0.1044780465777575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,73.38999938964844,73.88999938964844,73.02999877929688,73.22000122070312,68.30463409423828,238800,SAIC,0.989483431207468,1.05938695328011,1.2093485575781946,1.0357335667629224,-0.0462501355554544,-0.0449815774073314,0.1183265232573334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,73.33000183105469,73.80999755859375,72.27999877929688,73.6500015258789,68.70576477050781,232000,SAIC,0.9970126819435712,1.0183041245687865,1.2199405423544667,1.0327543330408862,-0.0357416510973149,-0.0601148290272541,0.123811743619397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,73.79000091552734,73.80000305175781,72.23999786376953,72.51000213623047,67.64230346679688,251700,SAIC,1.0233066456485735,0.9922211925722636,1.2459307521803489,1.0448229351223306,-0.021516289473757,-0.0538897410002151,0.1355412597854819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,72.91999816894531,73.80000305175781,72.56999969482422,73.33999633789062,68.41655731201172,226400,SAIC,0.9963187043873456,0.9564884061825516,1.2329304895068245,1.0378093145840102,-0.0414906101966645,-0.0971679622319396,0.125350538378401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,74.0,74.29000091552734,72.30000305175781,72.86000061035156,67.96880340576172,203500,SAIC,1.0050782332583923,0.9589307524565298,1.228602774759853,1.0388512590749122,-0.0337730258165198,-0.0956532658953199,0.1191601685007843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,72.81999969482422,72.81999969482422,71.1500015258789,71.66999816894531,66.85868835449219,367200,SAIC,1.022324575827696,0.948797040202426,1.2515340678661993,1.0310647944789963,-0.0087402186513003,-0.0692493019175735,0.1470320565806171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,71.69000244140625,71.88999938964844,70.62999725341797,70.66999816894531,65.9258041381836,212000,SAIC,1.0339607780417768,0.9795552079631276,1.2849308305598397,1.0262436118253355,0.007717166216441,-0.0460811976046249,0.1771205118704735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,71.0,71.12000274658203,69.98999786376953,70.4000015258789,65.67394256591797,201000,SAIC,1.07144864408345,1.009695150391815,1.2338835376100066,1.0311845275729687,0.0402641165104813,-0.0264157788106293,0.1281552532738998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,70.41000366210938,70.41000366210938,69.08999633789062,69.25,64.60114288330078,311400,SAIC,1.154801219406049,1.0254478322214808,1.2517544639730656,1.0414917955670933,0.1133094238389558,-0.0204619778061851,0.1399281048779954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,68.9000015258789,69.30000305175781,67.55000305175781,69.16000366210938,64.51718139648438,266800,SAIC,1.1377964087774508,1.0472510984584922,1.2475543955131714,1.0390384642435906,0.0987579445338602,-0.0137536646392464,0.1329010901118197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,68.36000061035156,69.37000274658203,67.9800033569336,68.68000030517578,64.06938934326172,165000,SAIC,1.1249274950543025,1.0588097721484078,1.2435073019372085,1.0401272810196784,0.084800214034624,-0.0167650805856844,0.130828309110885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,68.30999755859375,68.9000015258789,68.29000091552734,68.61000061035156,64.00410461425781,161900,SAIC,1.126803371880761,1.0492075117061974,1.248594791412618,1.0393664161720684,0.0874369557086927,-0.0266857369342203,0.13525683105769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,68.1500015258789,68.77999877929688,67.63999938964844,68.23999786376953,63.65892791748047,212100,SAIC,1.116061272524381,1.0571034922146147,1.2626016865248793,1.0305050740272153,0.0855561984971657,-0.009563722551706,0.1509691256942724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,68.12999725341797,68.55000305175781,67.58999633789062,68.08000183105469,63.50968551635742,179000,SAIC,1.14027590050216,1.0696158969451215,1.2492850035044814,1.043144349882203,0.097131550619957,0.0046751145022991,0.1356327826662304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,67.54000091552734,68.1500015258789,66.8499984741211,67.88999938964844,63.33243942260742,250000,SAIC,1.1523052430521483,1.0825174634788275,1.258125434919272,1.0570826794517585,0.0952225636003898,0.0145677452052304,0.1474973354886242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,68.16999816894531,69.69000244140625,68.16999816894531,69.4800033569336,64.8156967163086,201600,SAIC,1.124640119272233,1.054276940925238,1.2714000068035836,1.0412088647392546,0.0834312545329785,-0.0162022714123801,0.1591852960404354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,69.0,69.38999938964844,68.43000030517578,68.97000122070312,64.33993530273438,275300,SAIC,1.1265766917375255,1.078376751596435,1.2924915251262752,1.0392013474275237,0.0873753443100018,0.0030557039174696,0.1925521532085994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,69.0,70.16000366210938,68.77999877929688,70.0999984741211,65.3940658569336,205500,SAIC,1.102425399275795,1.0638581102514884,1.2590049316728056,1.0381241126825425,0.0643012865932526,0.0061485496226296,0.1518369798836738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,70.2300033569336,72.01000213623047,70.2300033569336,71.73999786376953,66.9239730834961,407800,SAIC,1.0776413528762832,1.0130874196678263,1.22769506440995,1.03199537924298,0.045645973633303,-0.0295141201356203,0.1221255991905454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,71.81999969482422,72.44000244140625,70.73999786376953,70.94000244140625,66.17767333984375,208700,SAIC,1.0858474251905683,1.022955508621127,1.245518005450747,1.0328322263084138,0.0530151988821545,-0.0115481376972526,0.1358939667547367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,71.06999969482422,71.61000061035156,70.41999816894531,71.01000213623047,66.24298858642578,82900,SAIC,1.0847767852052628,1.0516382130193476,1.2499669165956149,1.032019884081241,0.052756901124022,0.0089271910246389,0.1329418451063786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,70.81999969482422,71.58999633789062,70.12000274658203,71.16999816894531,66.39224243164062,262200,SAIC,1.0831811489647862,1.0649326994986534,1.2426253975447945,1.0369551897736955,0.0462259591910905,0.0079014627082851,0.1255579020589949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,71.25,72.5,71.08000183105469,72.44999694824219,67.5863037109375,182500,SAIC,1.0568671015249238,1.0574815277052814,1.22693153104664,1.020376345675996,0.0364907558489278,0.004068347951897,0.1155322810155052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,72.38999938964844,73.94000244140625,72.38999938964844,73.43000030517578,68.50051879882812,270400,SAIC,1.0561079244862728,1.0368057025115551,1.2109686473241632,1.026253639124301,0.0298542853619718,-0.0172476521436546,0.098684383881946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,73.87999725341797,74.51000213623047,73.43000030517578,74.19999694824219,69.21881866455078,311300,SAIC,1.0428572735482218,1.031187914356656,1.1963647001002684,1.0246409570196735,0.0182163165285482,-0.0182372681171922,0.0855629981663332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,73.98999786376953,73.98999786376953,71.27999877929688,73.06999969482422,68.1646957397461,236800,SAIC,1.0669220591723103,1.0861566360359072,1.1129371447681975,1.029880242563007,0.0370418166093033,0.0179163603445655,0.0037732140998067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,74.0,74.76000213623047,73.19000244140625,73.2300033569336,68.31396484375,291900,SAIC,1.065000433323565,1.077065255848528,1.1155974370474673,1.036157586789428,0.028842846534137,0.0064539578949693,-0.0018132854076426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,73.61000061035156,74.0999984741211,72.86000061035156,73.2699966430664,68.35128021240234,342100,SAIC,1.073836198683795,1.06154143922623,1.1038470068832928,1.0465343935592823,0.0273018051245126,-0.0098682157989764,-0.0211782021715709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,73.05000305175781,74.05999755859375,72.19999694824219,73.06999969482422,68.1646957397461,307900,SAIC,1.0734912137613335,1.061424371169546,1.1242473683144285,1.048372731047773,0.0251184827135604,-0.0077149734167774,-0.0037349867666174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,73.08999633789062,76.2300033569336,72.94000244140625,75.43000030517578,70.36625671386719,842900,SAIC,1.033938787684676,1.0299456383498466,1.09187864833375,1.0387885930282448,-0.0048498053435688,-0.0270731745589274,-0.0227323544492568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,83.5,88.48999786376953,79.3499984741211,79.97000122070312,74.60147857666016,1276800,SAIC,0.9886742553434106,0.9734832660320214,1.025858328224161,1.0447156071702373,-0.0560413518268266,-0.0834987712592632,-0.087967539480108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,80.56999969482422,81.47000122070312,78.5,78.69000244140625,73.40741729736328,542700,SAIC,0.9983769947317808,0.9794935529296044,1.0479244895136046,1.0484619827112251,-0.0500849879794443,-0.0651299669050465,-0.0565267019273145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,78.83000183105469,79.5999984741211,77.0199966430664,77.26000213623047,72.07341766357422,434900,SAIC,1.0095782627929204,1.0037306785245004,1.0690162295048475,1.0415757419863072,-0.0319974791933868,-0.0450565283240926,-0.0384802424245873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,77.30000305175781,78.13999938964844,77.0199966430664,77.30999755859375,72.12004089355469,371000,SAIC,1.01528914140586,1.0038610300015296,1.0594603698032714,1.0495576207370112,-0.0342684793311511,-0.0450147621538596,-0.031033841734829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,77.47000122070312,77.69999694824219,76.04000091552734,76.16000366210938,71.0472640991211,431900,SAIC,1.013482158610106,0.9977949610123464,1.0868380950069625,1.0539026313731312,-0.0404204727630252,-0.0329315317225287,-0.0136140693047026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,76.16999816894531,78.81999969482422,76.16999816894531,77.62999725341797,72.41856384277344,1628000,SAIC,1.0025680448661964,0.9549745123443356,1.0675563519182272,1.0520989179928428,-0.0495308731266463,-0.0457486852684356,-0.0062782096533722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,78.0199966430664,79.75,77.44000244140625,78.2300033569336,72.97830200195312,602800,SAIC,0.9941084607751344,0.9648474106499544,1.0566629017129634,1.049480051520865,-0.0553715907457307,-0.0510460777570304,-0.0147294742004371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,78.23999786376953,78.9800033569336,77.97000122070312,78.13999938964844,72.89433288574219,323500,SAIC,1.00296303087811,0.948613236657517,1.0438214578698035,1.0585213557872055,-0.0555583249090958,-0.0559937316348669,-0.0337532555973505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,78.36000061035156,78.61000061035156,76.95999908447266,77.69999694824219,72.48387145996094,338700,SAIC,0.9974006921242708,0.9467490810586188,1.058033771740455,1.0561912314345747,-0.0587905393103038,-0.0553782991848386,-0.022422284190011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,77.95999908447266,78.7300033569336,76.7300033569336,77.27999877929688,72.09207916259766,365100,SAIC,1.0121752481386623,1.0237376435999757,1.0687395077684976,1.054691754118366,-0.0425165059797036,0.009741255191574,-0.0096509339084103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,77.19000244140625,77.80000305175781,76.55000305175781,77.30999755859375,72.12004089355469,173900,SAIC,1.0194450010039229,1.040223452694713,1.07132337337529,1.0628648969920689,-0.0434198959881457,0.0490855524894376,-0.0168194409836344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,77.05999755859375,77.93000030517578,76.5999984741211,77.02999877929688,71.85885620117188,285100,SAIC,1.0183277196686926,1.077761712782805,1.09248786773184,1.054562443450246,-0.0362347237815534,0.076350348791113,-0.0044683698911651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,76.9800033569336,77.66999816894531,76.66999816894531,77.02999877929688,71.85885620117188,155700,SAIC,1.0029479702259891,1.0858426718637126,1.110281648688925,1.0427572783556516,-0.0398093081296624,0.0738949494545431,0.0060007755972495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,77.12000274658203,77.48999786376953,76.44999694824219,77.08999633789062,71.91482543945312,112400,SAIC,0.9982604535106016,1.1110448524403724,1.1064107650949182,1.039387058829826,-0.0411266053192244,0.0953008864823405,0.0044973665168632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,77.1500015258789,77.75,76.5,76.56999969482422,71.42974090576172,172800,SAIC,1.0130379487652736,1.0749268433150807,1.1089226856377916,1.0452598484191695,-0.0322218996538958,0.0748821046744281,0.007141692333022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,76.83999633789062,77.91999816894531,76.36000061035156,77.55000305175781,72.34394073486328,235200,SAIC,0.9670936216188852,1.053834395052237,1.1123882321365202,1.0173995405954512,-0.050305918976566,0.060325776323584,0.011792422180193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,77.5,78.11000061035156,76.58999633789062,77.37999725341797,72.18534851074219,271100,SAIC,0.929774925228384,1.0567984198663254,1.1156166087370285,0.9765980219270426,-0.0468230966986585,0.0528496275424699,0.0201681478515143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,77.5199966430664,78.48999786376953,77.5199966430664,77.95999908447266,72.7264175415039,225300,SAIC,0.899805683712082,1.0462313938456402,1.1019966961090688,0.9849127815791188,-0.0851070978670368,0.047874457526648,0.0124018363258713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,78.11000061035156,78.38999938964844,77.16999816894531,77.98999786376953,72.75440216064453,164000,SAIC,0.8958547367284094,1.059139173233404,1.1162292832525784,0.9789917900086822,-0.0831370532802727,0.0595123541517487,0.0263399123641798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,77.79000091552734,78.88999938964844,77.44000244140625,78.68000030517578,73.39807891845703,170700,SAIC,0.8642641136838644,1.0549747604915496,1.1074689673531326,0.942840182406444,-0.0785760687225796,0.0632502760172327,0.020118961700078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,78.93000030517578,79.72000122070312,78.29000091552734,78.44000244140625,73.17420196533203,213800,SAIC,0.8825236633712814,1.069637660540946,1.114726075422718,0.9530778204901076,-0.0705541571188262,0.0684134134935308,0.0254282570718398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,77.80999755859375,78.70999908447266,77.58000183105469,77.98999786376953,72.75440216064453,199300,SAIC,0.9114316020287194,1.0870523638418992,1.1193423073353632,0.966664672858564,-0.0552330708298445,0.0737777858456909,0.0335572678757141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,77.95999908447266,78.83000183105469,77.56999969482422,78.75,73.75656127929688,187300,SAIC,0.8981587641790674,1.0958640464570693,1.0979923288736808,0.9609362737659176,-0.0627775095868502,0.0909902766089185,0.0229107226669598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,78.80000305175781,78.80000305175781,77.62000274658203,78.25,73.28827667236328,172600,SAIC,0.9219167396849544,1.100941896875102,1.0900719661721203,0.9729510699723092,-0.0510343302873549,0.1062166728707469,0.0268069345267407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,78.98999786376953,79.69000244140625,77.58999633789062,77.69000244140625,72.76375579833984,133000,SAIC,0.9322951349602314,1.101900738899547,1.1018202128885446,0.9917823196316324,-0.0594871846714011,0.1055877318305527,0.0196119227697533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,78.13999938964844,78.26000213623047,77.48999786376953,78.18000030517578,73.22269439697266,106800,SAIC,0.9171143986758976,1.101286123546423,1.104837902170838,0.9854883712686996,-0.0683739725928018,0.113366326186167,0.0290095268824555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,77.94000244140625,78.19000244140625,76.75,76.87999725341797,72.00513458251953,247400,SAIC,0.9345732828967424,1.122258368610586,1.103337759832555,0.981540936006692,-0.0469676531099496,0.1424519653564605,0.037819856503819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,76.7300033569336,77.91999816894531,76.7300033569336,77.5199966430664,72.60453796386719,232100,SAIC,0.9356297986785368,1.1175255784159217,1.0716136800154512,0.9694690060853024,-0.0338392074067657,0.1458135457397538,0.0257983166667152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,77.36000061035156,77.69000244140625,76.9000015258789,77.45999908447266,72.54834747314453,209100,SAIC,0.9450039052242508,1.117872676544057,1.0974175462403897,0.962138874344328,-0.017134969120077,0.1446360765823172,0.0479733256517569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,77.37000274658203,78.30000305175781,77.19000244140625,78.05999755859375,73.11032104492188,171400,SAIC,0.934665495669495,1.1081228954296465,1.0807214781279129,0.9712482450100663,-0.0365827493405714,0.1391917105910507,0.0384667729911387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
