,Unnamed: 0,2021-07-31,2021-05-01,2021-01-30,2020-10-31
0,Intangible Assets,88157000.0,89119000.0,90051000.0,91585000.0
1,Capital Surplus,1468217000.0,1448892000.0,1442298000.0,1415909000.0
2,Total Liab,5380789000.0,5467856000.0,5413325000.0,5443851000.0
3,Total Stockholder Equity,3005375000.0,2598724000.0,2339534000.0,2121639000.0
4,Other Current Liab,320788000.0,380619000.0,327382000.0,218761000.0
5,Total Assets,8386164000.0,8066580000.0,7752859000.0,7565490000.0
6,Common Stock,842000.0,847000.0,849000.0,847000.0
7,Retained Earnings,3857257000.0,3394067000.0,3064702000.0,2873263000.0
8,Other Liab,206132000.0,200663000.0,183626000.0,184505000.0
9,Good Will,245857000.0,245857000.0,245857000.0,245857000.0
10,Treasury Stock,-2320941000.0,-2245082000.0,-2168315000.0,-2168380000.0
11,Other Assets,227030000.0,219841000.0,207123000.0,169067000.0
12,Cash,2236733000.0,1858737000.0,1658067000.0,1059994000.0
13,Total Current Liabilities,2567304000.0,2587511000.0,2550198000.0,2537772000.0
14,Deferred Long Term Asset Charges,34672000.0,47491000.0,51475000.0,27717000.0
15,Other Stockholder Equity,-6000.0,15000.0,-49000.0,-114000.0
16,Property Plant Equipment,3406184000.0,3470438000.0,3450178000.0,3513682000.0
17,Total Current Assets,4418936000.0,4041325000.0,3759650000.0,3545299000.0
18,Net Tangible Assets,2671361000.0,2263748000.0,2003626000.0,1784197000.0
19,Net Receivables,89425000.0,69948000.0,59545000.0,82665000.0
20,Long Term Debt,433456000.0,425799000.0,418493000.0,411256000.0
21,Inventory,2011020000.0,2012054000.0,1953568000.0,2319992000.0
22,Accounts Payable,1213449000.0,1239503000.0,1258093000.0,1394904000.0
0,Change To Liabilities,-27802000.0,16817000.0,-130747000.0,293578000.0
1,Total Cashflows From Investing Activities,-103713000.0,-73435000.0,-67624000.0,-62284000.0
2,Net Borrowings,-1740000.0,-56867000.0,45063000.0,22433000.0
3,Total Cash From Financing Activities,-101700000.0,-173310000.0,30378000.0,20313000.0
4,Change To Operating Activities,95767000.0,-40011000.0,97066000.0,-14408000.0
5,Issuance Of Stock,8315000.0,12333000.0,12151000.0,24533000.0
6,Net Income,495509000.0,361756000.0,219614000.0,177216000.0
7,Change In Cash,377996000.0,200670000.0,598073000.0,-1147000.0
8,Repurchase Of Stock,-77377000.0,-95442000.0,-306000.0,-227000.0
9,Effect Of Exchange Rate,-21000.0,64000.0,65000.0,16000.0
10,Total Cash From Operating Activities,583430000.0,447351000.0,635254000.0,40808000.0
11,Depreciation,79643000.0,78366000.0,82134000.0,76911000.0
12,Other Cashflows From Investing Activities,-7121000.0,-2338000.0,-41000.0,-96000.0
13,Dividends Paid,-30898000.0,-33334000.0,-26530000.0,-26426000.0
14,Change To Inventory,1034000.0,-58486000.0,370142000.0,-448558000.0
15,Change To Account Receivables,-10315000.0,-12439000.0,14407000.0,-3697000.0
16,Change To Netincome,-1943000.0,-10422000.0,-39847000.0,-17591000.0
17,Capital Expenditures,-96592000.0,-71097000.0,-67583000.0,-62188000.0
