Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Common Stock,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Other Cashflows From Investing Activities,Change To Inventory
2020-02-14,31.170000076293945,31.5,30.850000381469727,31.0,29.68498039245605,212100,REYN,0.8479767280824552,1.1062966063050557,1.0918905727954529,0.6328948362376976,0.2150818918447575,0.2590303817806063,0.0885502791339787,1123000000.0,,4978000000.0,-818000000.0,38000000.0,4160000000.0,16000000.0,,361000000.0,1879000000.0,5000000.0,9000000.0,102000000.0,378000000.0,21000000.0,5000000.0,579000000.0,570000000.0,-3820000000.0,34000000.0,4204000000.0,418000000.0,207000000.0,-823000000.0,-6000000.0,-128000000.0,-95000000.0,-196000000.0,25000000.0,2578000000.0,225000000.0,79000000.0,403000000.0,91000000.0,-124000000.0,2000000.0,-101000000.0,-8000000.0,-109000000.0,-19000000.0,2000000.0
2020-02-18,30.549999237060547,31.21999931335449,30.38500022888184,30.790000915527344,29.48388862609864,279800,REYN,0.8727109740692373,1.1033863329065652,1.075982615917442,0.6494822674924952,0.2232287065767421,0.2585673991299773,0.0718524095915842,1123000000.0,,4978000000.0,-818000000.0,38000000.0,4160000000.0,16000000.0,,361000000.0,1879000000.0,5000000.0,9000000.0,102000000.0,378000000.0,21000000.0,5000000.0,579000000.0,570000000.0,-3820000000.0,34000000.0,4204000000.0,418000000.0,207000000.0,-823000000.0,-6000000.0,-128000000.0,-95000000.0,-196000000.0,25000000.0,2578000000.0,225000000.0,79000000.0,403000000.0,91000000.0,-124000000.0,2000000.0,-101000000.0,-8000000.0,-109000000.0,-19000000.0,2000000.0
2020-02-19,30.71999931335449,30.71999931335449,29.89999961853028,30.229999542236328,28.947643280029297,635600,REYN,0.9311417442110386,1.1191674032025771,1.0939046058279878,0.6212259546448674,0.3099157895661711,0.2771376089714746,0.0945945046914702,1123000000.0,,4978000000.0,-818000000.0,38000000.0,4160000000.0,16000000.0,,361000000.0,1879000000.0,5000000.0,9000000.0,102000000.0,378000000.0,21000000.0,5000000.0,579000000.0,570000000.0,-3820000000.0,34000000.0,4204000000.0,418000000.0,207000000.0,-823000000.0,-6000000.0,-128000000.0,-95000000.0,-196000000.0,25000000.0,2578000000.0,225000000.0,79000000.0,403000000.0,91000000.0,-124000000.0,2000000.0,-101000000.0,-8000000.0,-109000000.0,-19000000.0,2000000.0
2020-02-20,30.06999969482422,31.07999992370605,29.31999969482422,30.31999969482422,29.03382682800293,574600,REYN,0.8908844102651627,1.1145178713010904,1.1006787702632366,0.6024837075005126,0.2884007027646501,0.2522461903498902,0.099022785737042,1123000000.0,,4978000000.0,-818000000.0,38000000.0,4160000000.0,16000000.0,,361000000.0,1879000000.0,5000000.0,9000000.0,102000000.0,378000000.0,21000000.0,5000000.0,579000000.0,570000000.0,-3820000000.0,34000000.0,4204000000.0,418000000.0,207000000.0,-823000000.0,-6000000.0,-128000000.0,-95000000.0,-196000000.0,25000000.0,2578000000.0,225000000.0,79000000.0,403000000.0,91000000.0,-124000000.0,2000000.0,-101000000.0,-8000000.0,-109000000.0,-19000000.0,2000000.0
2020-02-21,30.57999992370605,31.020000457763672,29.825000762939453,30.76000022888184,29.45515823364257,337800,REYN,0.866367100248618,1.1244131154428296,1.0941539414722,0.672994196719796,0.1933729035288219,0.2353307627646514,0.0734579184088151,1123000000.0,,4978000000.0,-818000000.0,38000000.0,4160000000.0,16000000.0,,361000000.0,1879000000.0,5000000.0,9000000.0,102000000.0,378000000.0,21000000.0,5000000.0,579000000.0,570000000.0,-3820000000.0,34000000.0,4204000000.0,418000000.0,207000000.0,-823000000.0,-6000000.0,-128000000.0,-95000000.0,-196000000.0,25000000.0,2578000000.0,225000000.0,79000000.0,403000000.0,91000000.0,-124000000.0,2000000.0,-101000000.0,-8000000.0,-109000000.0,-19000000.0,2000000.0
2020-02-24,30.36000061035156,30.739999771118164,29.88999938964844,30.21999931335449,28.93806266784668,609800,REYN,0.9331146128966624,1.132520764237574,1.113705428312472,0.7128334632909551,0.2202811496057073,0.2234688392355435,0.067763033346303,1123000000.0,,4978000000.0,-818000000.0,38000000.0,4160000000.0,16000000.0,,361000000.0,1879000000.0,5000000.0,9000000.0,102000000.0,378000000.0,21000000.0,5000000.0,579000000.0,570000000.0,-3820000000.0,34000000.0,4204000000.0,418000000.0,207000000.0,-823000000.0,-6000000.0,-128000000.0,-95000000.0,-196000000.0,25000000.0,2578000000.0,225000000.0,79000000.0,403000000.0,91000000.0,-124000000.0,2000000.0,-101000000.0,-8000000.0,-109000000.0,-19000000.0,2000000.0
2020-02-25,30.51000022888184,30.850000381469727,29.89999961853028,30.09000015258789,28.813581466674805,697000,REYN,0.9017061068942316,1.1163502876057938,1.121546157097404,0.7790606018039337,0.1226455050902979,0.1737361845118494,0.0303997284512647,1123000000.0,,4978000000.0,-818000000.0,38000000.0,4160000000.0,16000000.0,,361000000.0,1879000000.0,5000000.0,9000000.0,102000000.0,378000000.0,21000000.0,5000000.0,579000000.0,570000000.0,-3820000000.0,34000000.0,4204000000.0,418000000.0,207000000.0,-823000000.0,-6000000.0,-128000000.0,-95000000.0,-196000000.0,25000000.0,2578000000.0,225000000.0,79000000.0,403000000.0,91000000.0,-124000000.0,2000000.0,-101000000.0,-8000000.0,-109000000.0,-19000000.0,2000000.0
2020-02-26,30.09000015258789,30.55699920654297,29.780000686645508,29.979999542236328,28.7082462310791,539100,REYN,0.8882364943195608,1.124808746887081,1.1212696715233392,0.7616966398962702,0.1265398544232905,0.1601262507027968,0.0062860278224745,1123000000.0,,4978000000.0,-818000000.0,38000000.0,4160000000.0,16000000.0,,361000000.0,1879000000.0,5000000.0,9000000.0,102000000.0,378000000.0,21000000.0,5000000.0,579000000.0,570000000.0,-3820000000.0,34000000.0,4204000000.0,418000000.0,207000000.0,-823000000.0,-6000000.0,-128000000.0,-95000000.0,-196000000.0,25000000.0,2578000000.0,225000000.0,79000000.0,403000000.0,91000000.0,-124000000.0,2000000.0,-101000000.0,-8000000.0,-109000000.0,-19000000.0,2000000.0
2020-02-27,29.89999961853028,30.334999084472656,28.8700008392334,29.0,27.769819259643555,665900,REYN,0.9595341368518158,1.1524122965925137,1.1186476789572746,0.8080501435920159,0.1514839932597999,0.1430090385414091,0.0018377676320553,1123000000.0,,4978000000.0,-818000000.0,38000000.0,4160000000.0,16000000.0,,361000000.0,1879000000.0,5000000.0,9000000.0,102000000.0,378000000.0,21000000.0,5000000.0,579000000.0,570000000.0,-3820000000.0,34000000.0,4204000000.0,418000000.0,207000000.0,-823000000.0,-6000000.0,-128000000.0,-95000000.0,-196000000.0,25000000.0,2578000000.0,225000000.0,79000000.0,403000000.0,91000000.0,-124000000.0,2000000.0,-101000000.0,-8000000.0,-109000000.0,-19000000.0,2000000.0
2020-02-28,28.299999237060547,29.459999084472656,27.5,28.850000381469727,27.626184463500977,1078700,REYN,1.0171777601016618,1.173398484418441,1.110772263914366,0.8039945572893201,0.2131832028123417,0.1327552657964452,-0.0064906136899856,1123000000.0,,4978000000.0,-818000000.0,38000000.0,4160000000.0,16000000.0,,361000000.0,1879000000.0,5000000.0,9000000.0,102000000.0,378000000.0,21000000.0,5000000.0,579000000.0,570000000.0,-3820000000.0,34000000.0,4204000000.0,418000000.0,207000000.0,-823000000.0,-6000000.0,-128000000.0,-95000000.0,-196000000.0,25000000.0,2578000000.0,225000000.0,79000000.0,403000000.0,91000000.0,-124000000.0,2000000.0,-101000000.0,-8000000.0,-109000000.0,-19000000.0,2000000.0
2020-03-02,29.200000762939453,30.21999931335449,27.81999969482422,28.229999542236328,27.0324821472168,794100,REYN,1.0085137692564194,1.2276784145637778,1.149159877020824,0.7365135258588363,0.2720002433975831,0.2202851151424552,0.0890848463809923,1123000000.0,,4978000000.0,-818000000.0,38000000.0,4160000000.0,16000000.0,,361000000.0,1879000000.0,5000000.0,9000000.0,102000000.0,378000000.0,21000000.0,5000000.0,579000000.0,570000000.0,-3820000000.0,34000000.0,4204000000.0,418000000.0,207000000.0,-823000000.0,-6000000.0,-128000000.0,-95000000.0,-196000000.0,25000000.0,2578000000.0,225000000.0,79000000.0,403000000.0,91000000.0,-124000000.0,2000000.0,-101000000.0,-8000000.0,-109000000.0,-19000000.0,2000000.0
2020-03-03,28.309999465942383,28.725000381469727,27.64999961853028,28.07999992370605,26.888845443725582,568200,REYN,1.0465036386950624,1.1801378386336472,1.1715297160155855,0.7619740946148655,0.2845295440801968,0.120900602685295,0.0665667860498184,1123000000.0,,4978000000.0,-818000000.0,38000000.0,4160000000.0,16000000.0,,361000000.0,1879000000.0,5000000.0,9000000.0,102000000.0,378000000.0,21000000.0,5000000.0,579000000.0,570000000.0,-3820000000.0,34000000.0,4204000000.0,418000000.0,207000000.0,-823000000.0,-6000000.0,-128000000.0,-95000000.0,-196000000.0,25000000.0,2578000000.0,225000000.0,79000000.0,403000000.0,91000000.0,-124000000.0,2000000.0,-101000000.0,-8000000.0,-109000000.0,-19000000.0,2000000.0
2020-03-04,28.38999938964844,29.799999237060547,28.11000061035156,29.729999542236328,28.46885108947754,844600,REYN,1.0148172867832157,1.0973833564352702,1.103103824317995,0.7200387043581622,0.2947785824250535,0.0524999182506014,0.049886073872315,1123000000.0,,4978000000.0,-818000000.0,38000000.0,4160000000.0,16000000.0,,361000000.0,1879000000.0,5000000.0,9000000.0,102000000.0,378000000.0,21000000.0,5000000.0,579000000.0,570000000.0,-3820000000.0,34000000.0,4204000000.0,418000000.0,207000000.0,-823000000.0,-6000000.0,-128000000.0,-95000000.0,-196000000.0,25000000.0,2578000000.0,225000000.0,79000000.0,403000000.0,91000000.0,-124000000.0,2000000.0,-101000000.0,-8000000.0,-109000000.0,-19000000.0,2000000.0
2020-03-05,29.049999237060547,30.34000015258789,28.51000022888184,29.989999771118164,28.71782112121582,637900,REYN,1.0204437857659154,1.088540434840738,1.0992815750422296,0.8035293557496315,0.2169144300162839,0.0283980414041118,0.0094883247079096,1123000000.0,,4978000000.0,-818000000.0,38000000.0,4160000000.0,16000000.0,,361000000.0,1879000000.0,5000000.0,9000000.0,102000000.0,378000000.0,21000000.0,5000000.0,579000000.0,570000000.0,-3820000000.0,34000000.0,4204000000.0,418000000.0,207000000.0,-823000000.0,-6000000.0,-128000000.0,-95000000.0,-196000000.0,25000000.0,2578000000.0,225000000.0,79000000.0,403000000.0,91000000.0,-124000000.0,2000000.0,-101000000.0,-8000000.0,-109000000.0,-19000000.0,2000000.0
2020-03-06,29.6200008392334,30.190000534057617,29.309999465942383,30.13999938964844,28.86145782470703,326300,REYN,1.0013463773705509,1.0604258631340953,1.0924665120598351,0.8279168057463571,0.1734295716241938,-0.0044375216976604,-0.0451457065946363,1123000000.0,,4978000000.0,-818000000.0,38000000.0,4160000000.0,16000000.0,,361000000.0,1879000000.0,5000000.0,9000000.0,102000000.0,378000000.0,21000000.0,5000000.0,579000000.0,570000000.0,-3820000000.0,34000000.0,4204000000.0,418000000.0,207000000.0,-823000000.0,-6000000.0,-128000000.0,-95000000.0,-196000000.0,25000000.0,2578000000.0,225000000.0,79000000.0,403000000.0,91000000.0,-124000000.0,2000000.0,-101000000.0,-8000000.0,-109000000.0,-19000000.0,2000000.0
2020-03-09,28.809999465942383,29.81800079345703,27.88400077819824,28.959999084472656,27.73151588439941,920800,REYN,1.0414521991119108,1.092517515113003,1.1324335330838808,0.9535238275269462,0.0879283715849645,-0.0064369133454531,-0.1264026171509753,1123000000.0,,4978000000.0,-818000000.0,38000000.0,4160000000.0,16000000.0,,361000000.0,1879000000.0,5000000.0,9000000.0,102000000.0,378000000.0,21000000.0,5000000.0,579000000.0,570000000.0,-3820000000.0,34000000.0,4204000000.0,418000000.0,207000000.0,-823000000.0,-6000000.0,-128000000.0,-95000000.0,-196000000.0,25000000.0,2578000000.0,225000000.0,79000000.0,403000000.0,91000000.0,-124000000.0,2000000.0,-101000000.0,-8000000.0,-109000000.0,-19000000.0,2000000.0
2020-03-10,28.0,29.350000381469727,27.729999542236328,28.030000686645508,26.840965270996094,549900,REYN,1.073135022635804,1.1273302002018706,1.1421833922240392,0.93751496128262,0.1356200613531841,0.0541242250471663,-0.0688601282897778,1123000000.0,,4978000000.0,-818000000.0,38000000.0,4160000000.0,16000000.0,,361000000.0,1879000000.0,5000000.0,9000000.0,102000000.0,378000000.0,21000000.0,5000000.0,579000000.0,570000000.0,-3820000000.0,34000000.0,4204000000.0,418000000.0,207000000.0,-823000000.0,-6000000.0,-128000000.0,-95000000.0,-196000000.0,25000000.0,2578000000.0,225000000.0,79000000.0,403000000.0,91000000.0,-124000000.0,2000000.0,-101000000.0,-8000000.0,-109000000.0,-19000000.0,2000000.0
2020-03-11,27.76000022888184,29.09000015258789,27.51000022888184,28.3799991607666,27.17611694335937,2908100,REYN,1.0556467411261228,1.17404355047181,1.1298816994139296,0.9759973030416064,0.0796494380845164,0.0113624693124319,-0.1539115452380313,1123000000.0,,4978000000.0,-818000000.0,38000000.0,4160000000.0,16000000.0,,361000000.0,1879000000.0,5000000.0,9000000.0,102000000.0,378000000.0,21000000.0,5000000.0,579000000.0,570000000.0,-3820000000.0,34000000.0,4204000000.0,418000000.0,207000000.0,-823000000.0,-6000000.0,-128000000.0,-95000000.0,-196000000.0,25000000.0,2578000000.0,225000000.0,79000000.0,403000000.0,91000000.0,-124000000.0,2000000.0,-101000000.0,-8000000.0,-109000000.0,-19000000.0,2000000.0
2020-03-12,27.09000015258789,27.299999237060547,24.600000381469727,25.06999969482422,24.006526947021484,761000,REYN,1.1853933798356218,1.3238365516122486,1.243104465525863,1.1183169023040096,0.0670764775316121,-0.0048135685945349,-0.1854649656139895,1123000000.0,,4978000000.0,-818000000.0,38000000.0,4160000000.0,16000000.0,,361000000.0,1879000000.0,5000000.0,9000000.0,102000000.0,378000000.0,21000000.0,5000000.0,579000000.0,570000000.0,-3820000000.0,34000000.0,4204000000.0,418000000.0,207000000.0,-823000000.0,-6000000.0,-128000000.0,-95000000.0,-196000000.0,25000000.0,2578000000.0,225000000.0,79000000.0,403000000.0,91000000.0,-124000000.0,2000000.0,-101000000.0,-8000000.0,-109000000.0,-19000000.0,2000000.0
2020-03-13,25.530000686645508,26.049999237060547,24.625,25.700000762939453,24.757936477661133,788400,REYN,1.2167315381036583,1.277042830094153,1.2198702201468703,1.0020290023992315,0.2147025357044267,0.0546576616732685,-0.0842565116698699,1123000000.0,,4978000000.0,-818000000.0,38000000.0,4160000000.0,16000000.0,,361000000.0,1879000000.0,5000000.0,9000000.0,102000000.0,378000000.0,21000000.0,5000000.0,579000000.0,570000000.0,-3820000000.0,34000000.0,4204000000.0,418000000.0,207000000.0,-823000000.0,-6000000.0,-128000000.0,-95000000.0,-196000000.0,25000000.0,2578000000.0,225000000.0,79000000.0,403000000.0,91000000.0,-124000000.0,2000000.0,-101000000.0,-8000000.0,-109000000.0,-19000000.0,2000000.0
2020-03-16,23.950000762939453,24.450000762939453,21.61000061035156,24.420000076293945,23.52485656738281,1356000,REYN,1.220311177414909,1.390253936337544,1.311845335581897,1.154696163181374,0.065615014233535,-0.0311717654535468,-0.21935268533309,1123000000.0,,4978000000.0,-818000000.0,38000000.0,4160000000.0,16000000.0,,361000000.0,1879000000.0,5000000.0,9000000.0,102000000.0,378000000.0,21000000.0,5000000.0,579000000.0,570000000.0,-3820000000.0,34000000.0,4204000000.0,418000000.0,207000000.0,-823000000.0,-6000000.0,-128000000.0,-95000000.0,-196000000.0,25000000.0,2578000000.0,225000000.0,79000000.0,403000000.0,91000000.0,-124000000.0,2000000.0,-101000000.0,-8000000.0,-109000000.0,-19000000.0,2000000.0
2020-03-17,24.770000457763672,28.43000030517578,24.299999237060547,25.280000686645508,24.35333251953125,666100,REYN,1.2064873090562775,1.350870446485633,1.2333668281099237,1.1570109519637126,0.0494763570925649,-0.0112196915995774,-0.2054622541084285,1123000000.0,,4978000000.0,-818000000.0,38000000.0,4160000000.0,16000000.0,,361000000.0,1879000000.0,5000000.0,9000000.0,102000000.0,378000000.0,21000000.0,5000000.0,579000000.0,570000000.0,-3820000000.0,34000000.0,4204000000.0,418000000.0,207000000.0,-823000000.0,-6000000.0,-128000000.0,-95000000.0,-196000000.0,25000000.0,2578000000.0,225000000.0,79000000.0,403000000.0,91000000.0,-124000000.0,2000000.0,-101000000.0,-8000000.0,-109000000.0,-19000000.0,2000000.0
2020-03-18,24.26000022888184,26.440000534057617,23.09000015258789,26.1299991607666,25.17217254638672,1622000,REYN,1.1626483201171618,1.3218523431918912,1.219060428864082,1.2579863744882274,-0.0953380543710655,-0.1951693558976777,-0.3757232479327732,1123000000.0,,4978000000.0,-818000000.0,38000000.0,4160000000.0,16000000.0,,361000000.0,1879000000.0,5000000.0,9000000.0,102000000.0,378000000.0,21000000.0,5000000.0,579000000.0,570000000.0,-3820000000.0,34000000.0,4204000000.0,418000000.0,207000000.0,-823000000.0,-6000000.0,-128000000.0,-95000000.0,-196000000.0,25000000.0,2578000000.0,225000000.0,79000000.0,403000000.0,91000000.0,-124000000.0,2000000.0,-101000000.0,-8000000.0,-109000000.0,-19000000.0,2000000.0
2020-03-19,26.549999237060547,28.01000022888184,25.270000457763672,26.709999084472656,25.730913162231445,350800,REYN,1.1291651720863318,1.2864096262759712,1.1925888236598312,1.1695174739874898,-0.040352301901158,-0.1661117219144816,-0.3554263563986271,1123000000.0,,4978000000.0,-818000000.0,38000000.0,4160000000.0,16000000.0,,361000000.0,1879000000.0,5000000.0,9000000.0,102000000.0,378000000.0,21000000.0,5000000.0,579000000.0,570000000.0,-3820000000.0,34000000.0,4204000000.0,418000000.0,207000000.0,-823000000.0,-6000000.0,-128000000.0,-95000000.0,-196000000.0,25000000.0,2578000000.0,225000000.0,79000000.0,403000000.0,91000000.0,-124000000.0,2000000.0,-101000000.0,-8000000.0,-109000000.0,-19000000.0,2000000.0
2020-03-20,27.34000015258789,29.73500061035156,26.07999992370605,27.979999542236328,26.95435905456543,3974900,REYN,1.096140157758572,1.233381029387029,1.1233455188129338,1.2321109934680623,-0.1359708357094902,-0.2133913082105285,-0.5043702342755205,1123000000.0,,4978000000.0,-818000000.0,38000000.0,4160000000.0,16000000.0,,361000000.0,1879000000.0,5000000.0,9000000.0,102000000.0,378000000.0,21000000.0,5000000.0,579000000.0,570000000.0,-3820000000.0,34000000.0,4204000000.0,418000000.0,207000000.0,-823000000.0,-6000000.0,-128000000.0,-95000000.0,-196000000.0,25000000.0,2578000000.0,225000000.0,79000000.0,403000000.0,91000000.0,-124000000.0,2000000.0,-101000000.0,-8000000.0,-109000000.0,-19000000.0,2000000.0
