Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,4980000000.0,2107000000.0,2163000000.0,2448000000.0
Capital Surplus,25546000000.0,23935000000.0,23794000000.0,23545000000.0
Total Liab,1012713000000.0,812732000000.0,772125000000.0,773267000000.0
Total Stockholder Equity,92531000000.0,73029000000.0,71726000000.0,68871000000.0
Minority Interest,1368000000.0,1148000000.0,1160000000.0,1075000000.0
Other Current Liab,131170000000.0,104922000000.0,99489000000.0,104600000000.0
Total Assets,1115862000000.0,895429000000.0,853531000000.0,851733000000.0
Common Stock,20000000.0,20000000.0,20000000.0,20000000.0
Other Current Assets,145391000000.0,140963000000.0,192856000000.0,66752000000.0
Retained Earnings,78694000000.0,70589000000.0,64175000000.0,57577000000.0
Other Liab,312581000000.0,206733000000.0,205024000000.0,176593000000.0
Good Will,11635000000.0,7143000000.0,6688000000.0,6597000000.0
Treasury Stock,-11729000000.0,-21515000000.0,-16263000000.0,-12271000000.0
Other Assets,14913000000.0,13756000000.0,13209000000.0,14005000000.0
Cash,105654000000.0,82171000000.0,30541000000.0,24816000000.0
Total Current Liabilities,503047000000.0,426602000000.0,402188000000.0,425258000000.0
Short Long Term Debt,26199000000.0,22273000000.0,30634000000.0,28884000000.0
Other Stockholder Equity,-1962000000.0,-2788000000.0,-2292000000.0,-3060000000.0
Property Plant Equipment,4419000000.0,3998000000.0,,
Total Current Assets,895351000000.0,760337000000.0,737207000000.0,747258000000.0
Long Term Investments,184564000000.0,108088000000.0,94264000000.0,81425000000.0
Net Tangible Assets,75916000000.0,63779000000.0,62880000000.0,59829000000.0
Short Term Investments,228625000000.0,194773000000.0,214835000000.0,208268000000.0
Net Receivables,235087000000.0,173341000000.0,152498000000.0,148309000000.0
Long Term Debt,192599000000.0,175382000000.0,164913000000.0,171416000000.0
Accounts Payable,227437000000.0,197834000000.0,179559000000.0,191510000000.0
Investments,-21510000000.0,-13423000000.0,-11924000000.0,1614000000.0
Change To Liabilities,10187000000.0,19942000000.0,-13063000000.0,2007000000.0
Total Cashflows From Investing Activities,-37898000000.0,-33561000000.0,-22881000000.0,-12391000000.0
Net Borrowings,13036000000.0,-6248000000.0,4052000000.0,18018000000.0
Total Cash From Financing Activities,83784000000.0,-11966000000.0,24205000000.0,16261000000.0
Change To Operating Activities,-38240000000.0,21101000000.0,-14916000000.0,18467000000.0
Net Income,10996000000.0,9042000000.0,8748000000.0,6111000000.0
Change In Cash,23483000000.0,-5025000000.0,6801000000.0,3035000000.0
Repurchase Of Stock,-1890000000.0,-5954000000.0,-5566000000.0,-4292000000.0
Effect Of Exchange Rate,2828000000.0,-271000000.0,-1828000000.0,3670000000.0
Total Cash From Operating Activities,-25231000000.0,40773000000.0,7305000000.0,-4505000000.0
Depreciation,3769000000.0,2643000000.0,1844000000.0,1753000000.0
Other Cashflows From Investing Activities,-802000000.0,-953000000.0,-298000000.0,-251000000.0
Dividends Paid,-2739000000.0,-2627000000.0,-2375000000.0,-2085000000.0
Change To Account Receivables,-29774000000.0,233000000.0,-728000000.0,-9315000000.0
Other Cashflows From Financing Activities,75377000000.0,2366000000.0,28094000000.0,3626000000.0
Change To Netincome,2281000000.0,1480000000.0,1688000000.0,4060000000.0
Capital Expenditures,-1444000000.0,-1826000000.0,-1865000000.0,-1629000000.0
