,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,2008000000.0,2019000000.0,2029000000.0,2039000000.0
Capital Surplus,7200000000.0,6980000000.0,6894000000.0,5430000000.0
Total Liab,80131000000.0,76594000000.0,68875000000.0,68301000000.0
Total Stockholder Equity,-7667000000.0,-7945000000.0,-6867000000.0,-5528000000.0
Other Current Liab,9727000000.0,7921000000.0,6790000000.0,6954000000.0
Total Assets,72464000000.0,68649000000.0,62008000000.0,62773000000.0
Common Stock,6000000.0,6000000.0,6000000.0,5000000.0
Other Current Assets,999000000.0,806000000.0,609000000.0,508000000.0
Retained Earnings,-7876000000.0,-7895000000.0,-6664000000.0,-4487000000.0
Other Liab,14698000000.0,15276000000.0,15733000000.0,14958000000.0
Good Will,4091000000.0,4091000000.0,4091000000.0,4091000000.0
Treasury Stock,-6997000000.0,-7036000000.0,-7103000000.0,-6476000000.0
Other Assets,6101000000.0,6488000000.0,6340000000.0,5821000000.0
Cash,325000000.0,277000000.0,245000000.0,253000000.0
Total Current Liabilities,21521000000.0,17333000000.0,16569000000.0,16584000000.0
Deferred Long Term Asset Charges,3631000000.0,3632000000.0,3239000000.0,2425000000.0
Short Long Term Debt,2692000000.0,2339000000.0,2697000000.0,2610000000.0
Other Stockholder Equity,-6997000000.0,-7036000000.0,-7103000000.0,-6476000000.0
Property Plant Equipment,37449000000.0,37761000000.0,38292000000.0,38336000000.0
Total Current Assets,22647000000.0,18089000000.0,11095000000.0,12340000000.0
Long Term Investments,168000000.0,201000000.0,161000000.0,146000000.0
Net Tangible Assets,-13766000000.0,-14055000000.0,-12987000000.0,-11658000000.0
Short Term Investments,17625000000.0,13762000000.0,6619000000.0,8031000000.0
Net Receivables,1249000000.0,971000000.0,1342000000.0,1135000000.0
Long Term Debt,36729000000.0,36785000000.0,29324000000.0,29593000000.0
Inventory,1789000000.0,1658000000.0,1614000000.0,1633000000.0
Accounts Payable,2172000000.0,1624000000.0,1196000000.0,1077000000.0
