,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,698000.0,2303000.0,10378000.0,19577000.0
Capital Surplus,2266136000.0,2016524000.0,1818100000.0,1600699000.0
Total Liab,1881514000.0,1472363000.0,1117728000.0,788518000.0
Total Stockholder Equity,1230946000.0,869716000.0,758120000.0,543964000.0
Minority Interest,258428000.0,256534000.0,249819000.0,252404000.0
Other Current Liab,65700000.0,50053000.0,83980000.0,59399000.0
Total Assets,3370888000.0,2598613000.0,2125667000.0,1584886000.0
Common Stock,722000.0,687000.0,659000.0,621000.0
Other Current Assets,193410000.0,359721000.0,203968000.0,137939000.0
Retained Earnings,798573000.0,558269000.0,364882000.0,79461000.0
Other Liab,178788000.0,211397000.0,199425000.0,149320000.0
Good Will,129126000.0,130758000.0,131387000.0,134231000.0
Treasury Stock,-1834485000.0,-1705764000.0,-1425521000.0,-1136817000.0
Other Assets,289474000.0,295299000.0,269624000.0,229959000.0
Cash,829598000.0,633808000.0,790590000.0,609587000.0
Total Current Liabilities,1063933000.0,668653000.0,749691000.0,464052000.0
Deferred Long Term Asset Charges,257862000.0,268591000.0,241092000.0,198894000.0
Short Long Term Debt,37974000.0,,,
Other Stockholder Equity,-9758000.0,-27596000.0,-30434000.0,-31411000.0
Property Plant Equipment,419330000.0,326787000.0,81069000.0,68593000.0
Total Current Assets,1492097000.0,1411339000.0,1392714000.0,996880000.0
Long Term Investments,1040163000.0,432127000.0,240495000.0,135646000.0
Net Tangible Assets,1101122000.0,736655000.0,616355000.0,390156000.0
Net Receivables,469089000.0,391813000.0,373111000.0,219335000.0
Long Term Debt,338518000.0,375062000.0,168612000.0,175146000.0
Accounts Payable,37961000.0,39726000.0,37948000.0,34111000.0
Short Term Investments,,25997000.0,25045000.0,30019000.0
