,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-169537000.0,197879000.0,-952214000.0,7713000.0
Change To Liabilities,3604000.0,2397000.0,-1079000.0,221000.0
Total Cashflows From Investing Activities,-178197000.0,190165000.0,-965115000.0,-2372000.0
Total Cash From Financing Activities,-236720000.0,-280497000.0,-59436000.0,-33947000.0
Change To Operating Activities,130504000.0,-605315000.0,360878000.0,-13687000.0
Net Income,140359000.0,144352000.0,220377000.0,42610000.0
Change In Cash,31394000.0,-418627000.0,-320442000.0,133646000.0
Repurchase Of Stock,-191892000.0,-231296000.0,-3073000.0,-926000.0
Effect Of Exchange Rate,1742000.0,1816000.0,8933000.0,5540000.0
Total Cash From Operating Activities,444569000.0,-330111000.0,695176000.0,164425000.0
Depreciation,7378000.0,6751000.0,4242000.0,8380000.0
Dividends Paid,-27725000.0,-37414000.0,-25285000.0,-23768000.0
Change To Account Receivables,28373000.0,14265000.0,-82610000.0,29815000.0
Other Cashflows From Financing Activities,-17103000.0,-11787000.0,-31078000.0,-9253000.0
Change To Netincome,131351000.0,120976000.0,180297000.0,98591000.0
Capital Expenditures,-8660000.0,-7714000.0,-11750000.0,-11915000.0
