Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Minority Interest,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Issuance Of Stock
2017-10-13,77.0,77.4800033569336,76.19000244140625,76.52999877929688,70.00202178955078,298900,RS,0.9695545815643186,1.1951299711562722,1.1738296438102058,1.0098252549340063,-0.0402706733696879,0.0868804727689971,0.0969390399665888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,76.83999633789062,76.9000015258789,74.83999633789062,75.1500015258789,68.73974609375,481000,RS,0.9898867418080822,1.219753567648584,1.252327118213654,1.0047827275420922,-0.0148959857340099,0.1046918025068763,0.1667331208534475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,74.87000274658203,75.93000030517578,74.79000091552734,74.8499984741211,68.46533203125,329000,RS,0.9986932085624424,1.2177875409187189,1.2039603124086238,1.016827126331923,-0.0181339177694807,0.0967917707494026,0.1170220260938235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,74.87000274658203,76.05000305175781,74.70999908447266,75.95999908447266,69.48065185546875,440900,RS,0.9848940942803356,1.2168131039880672,1.1709179169181223,1.016900814218988,-0.0320067199386523,0.1002293798907607,0.094922572493467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,75.58000183105469,75.97000122070312,74.48999786376953,75.94999694824219,69.47150421142578,338800,RS,1.0013172967598891,1.2054486556819088,1.1640127264374924,1.0195478153138224,-0.0182305185539333,0.0888977533427073,0.0861791851196682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,76.75,77.20999908447266,75.91000366210938,77.12000274658203,70.54170989990234,371700,RS,0.9947361265786888,1.1962922949850006,1.145172588965896,1.0187296628598663,-0.0239935362811775,0.079366769207456,0.0796985797414318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,76.86000061035156,77.0,76.11000061035156,76.33999633789062,69.8282241821289,471900,RS,1.0051637116533416,1.2008722183222662,1.172908131908954,1.0231439317955078,-0.0179802201421661,0.0866340653575841,0.1044509800433655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,76.5,77.54000091552734,76.19000244140625,77.5199966430664,70.90757751464844,278300,RS,0.9838929382166856,1.151963449959856,1.1728020599961395,1.023176662025299,-0.0392837238086137,0.0511705661134613,0.0934212396982863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,77.61000061035156,77.61000061035156,75.94999694824219,76.0999984741211,69.60870361328125,325800,RS,1.003309932141952,1.1579905942204478,1.2159555630183725,1.028738706809164,-0.0254287746672119,0.0497767726658822,0.1221343007330679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,77.75,79.69999694824219,77.18000030517578,78.41999816894531,71.73079681396484,830300,RS,0.9796575138703362,1.118600720982006,1.1834659147051036,1.0357335667629224,-0.0560760528925862,0.0142321902945645,0.0924438803842424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,77.94000244140625,78.31999969482422,77.12999725341797,78.25,71.57530975341797,486600,RS,1.00042860862937,1.0932588848351743,1.176987010312509,1.0327543330408862,-0.032325724411516,0.0148399312391336,0.0808582115774394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,77.70999908447266,78.06999969482422,76.43000030517578,76.73999786376953,70.19412231445312,393800,RS,1.0306020857163602,1.079634832254477,1.2138562493016671,1.0448229351223306,-0.0142208494059703,0.0335238986819983,0.1034667569068001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,76.69000244140625,77.5,76.44000244140625,76.83999633789062,70.28558349609375,598400,RS,1.0287375635985652,1.0928946106973243,1.2099067438142552,1.0378093145840102,-0.0090717509854449,0.039238242282833,0.1023267926858317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,78.05999755859375,79.98999786376953,77.37000274658203,77.75,71.11795806884766,614800,RS,1.0561636968352874,1.0911021133450332,1.194964841234414,1.0388512590749122,0.0173124377603752,0.0365180949931833,0.0855222349753455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,77.88999938964844,78.69000244140625,77.88999938964844,78.5,71.80399322509766,724100,RS,1.03146227702661,1.0376142233756112,1.1939866501521066,1.0310647944789963,0.0003974825476136,0.0195678812556117,0.0894846388665244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,78.38999938964844,78.38999938964844,77.11000061035156,77.4000015258789,70.79781341552734,259000,RS,1.055480450635269,1.0786179506878035,1.2240257700457486,1.0262436118253355,0.0292368388099333,0.052981545120051,0.1162154513563824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,77.55999755859375,77.9000015258789,76.56999969482422,77.16000366210938,70.57828521728516,403500,RS,1.0665870558523516,1.1106582031442127,1.2507770918458514,1.0311845275729687,0.0354025282793828,0.0745472739417683,0.1450488075097447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,76.97000122070312,77.2699966430664,76.43000030517578,76.87999725341797,70.32215881347656,330400,RS,1.087091443384622,1.1293608104615838,1.2652016335429617,1.0414917955670933,0.0455996478175286,0.0834510004339177,0.1533752744478915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,76.7300033569336,77.54000091552734,76.2300033569336,77.19000244140625,70.6057357788086,317600,RS,1.0904151360942078,1.1546723273760096,1.237184982119384,1.0390384642435906,0.0513766718506172,0.0936675642782709,0.1225316767180324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,76.2300033569336,76.91000366210938,76.01000213623047,76.19000244140625,69.6910400390625,346600,RS,1.1049910099507978,1.2078575569836874,1.2584684030204465,1.0401272810196784,0.0648637289311193,0.1322827042495951,0.145789410194123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,76.4800033569336,76.54000091552734,74.88999938964844,75.55999755859375,69.11475372314453,386100,RS,1.1181991319359543,1.2592055047080757,1.258518895389109,1.0393664161720684,0.0788327157638859,0.1833122560676578,0.145180935034181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,75.4000015258789,76.44999694824219,75.20999908447266,75.29000091552734,68.8677978515625,739400,RS,1.101630396249324,1.2390000044313276,1.2701914555139011,1.0305050740272153,0.0711253222221086,0.1723327896650068,0.1585588946832943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,74.80000305175781,75.22000122070312,73.44000244140625,74.19999694824219,67.87078094482422,609700,RS,1.121473918663519,1.24337016391375,1.2733616465633442,1.043144349882203,0.0783295687813159,0.1784293814709276,0.1597094257250932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,73.56999969482422,74.94000244140625,72.69000244140625,74.38999938964844,68.04456329345703,664600,RS,1.1364621470506415,1.235731920338048,1.266554894487863,1.0570826794517585,0.079379467598883,0.1677822020644508,0.1559267950572151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,74.38999938964844,74.72000122070312,73.9000015258789,74.30000305175781,68.37586212158203,565000,RS,1.1277254447894878,1.2421265362226812,1.2850440870232078,1.0412088647392546,0.0865165800502332,0.1716473238850631,0.1728293762600596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,74.0,74.66000366210938,73.69000244140625,74.36000061035156,68.43108367919922,296800,RS,1.1495429069439325,1.2549756120783566,1.2720437567779068,1.0392013474275237,0.1103415595164087,0.1796545643993912,0.172104384860231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,74.1500015258789,75.5999984741211,74.12000274658203,75.58999633789062,69.56301879882812,304700,RS,1.139039571544076,1.2279399861632745,1.260438962886076,1.0381241126825425,0.1009154588615335,0.1702304255344158,0.1532710110969442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,76.3499984741211,76.3499984741211,75.80000305175781,76.25,70.1703872680664,385300,RS,1.1320653190862218,1.1825574541774049,1.2581467556007568,1.03199537924298,0.1000699398432416,0.1399559143739581,0.1525772903813522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,76.44000244140625,76.98999786376953,76.1500015258789,76.2699966430664,70.18879699707031,230100,RS,1.142388746868677,1.227481487069373,1.2637807009858708,1.0328322263084138,0.1095565205602633,0.1929778407509934,0.1541566622898604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,76.80000305175781,76.80000305175781,75.66000366210938,75.80999755859375,69.76546478271484,104000,RS,1.1423293354690174,1.2242449639934128,1.28758420957145,1.032019884081241,0.1103094513877767,0.1815339419987041,0.1705591380822138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,75.86000061035156,76.05999755859375,74.69999694824219,75.88999938964844,69.83910369873047,488100,RS,1.1446828806490226,1.2275659985507896,1.2759699063278795,1.0369551897736955,0.1077276908753268,0.1705347617604213,0.15890241084208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,75.88999938964844,76.41000366210938,74.80000305175781,76.36000061035156,70.27161407470703,340300,RS,1.1234941194646495,1.2156887886521688,1.2656011671717529,1.020376345675996,0.1031177737886535,0.1622756088987844,0.1542019171406181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,76.76000213623047,78.48999786376953,76.5199966430664,77.80999755859375,71.60598754882812,446900,RS,1.12954651517121,1.21205524668799,1.2411072777911554,1.026253639124301,0.1032928760469091,0.1580018920327801,0.1288230143489381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,78.16999816894531,78.95999908447266,77.80000305175781,78.61000061035156,72.34220886230469,425900,RS,1.1228852911156864,1.1710979221977385,1.2223041080409085,1.0246409570196735,0.0982443340960128,0.1216727397238901,0.1115024061069733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,78.73999786376953,79.7300033569336,76.93000030517578,78.56999969482422,72.305419921875,629200,RS,1.1305840238314713,1.1788210799458407,1.2193233751346386,1.029880242563007,0.1007037812684643,0.1105808042544991,0.1101594444662479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,79.66999816894531,81.9800033569336,79.66999816894531,81.62000274658203,75.1122055053711,797900,RS,1.0836805531925655,1.1499636316801838,1.1901085483377682,1.036157586789428,0.0475229664031375,0.079352333726625,0.0726978258826582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,81.30000305175781,81.30000305175781,79.55000305175781,80.4800033569336,74.0631103515625,439800,RS,1.1143143516420124,1.1591701347397916,1.1807142857142856,1.0465343935592823,0.06777995808273,0.0877604797145852,0.0556890766594218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,80.52999877929688,81.69000244140625,80.52999877929688,81.19999694824219,74.7257080078125,435200,RS,1.0953204305132866,1.1226602050467775,1.1763449047868753,1.048372731047773,0.0469476994655135,0.0535208604604542,0.0483625497058293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,81.08999633789062,81.94000244140625,80.91000366210938,81.80000305175781,75.27788543701172,464700,RS,1.086674505055984,1.1048371902485734,1.136450405566209,1.0387885930282448,0.0478859120277392,0.0478183773397993,0.0218394027832022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,82.33000183105469,83.31999969482422,81.52999877929688,83.06999969482422,76.44661712646484,571100,RS,1.0934149673089182,1.0985980953513923,1.1345308902355495,1.0447156071702373,0.0486993601386809,0.0416160580601077,0.0207050225312805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,83.29000091552734,83.98999786376953,82.91000366210938,83.66000366210938,76.98956298828125,529200,RS,1.0811618982762763,1.0683748851471822,1.1111841672368017,1.0484619827112251,0.0326999155650511,0.0237513653125311,0.0067329757958825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,83.62000274658203,84.41000366210938,83.37000274658203,83.68000030517578,77.00797271728516,319300,RS,1.0866396481964935,1.0520178699568608,1.127952109007014,1.0415757419863072,0.0450639062101863,0.0032306631082676,0.020455637077579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,83.62999725341797,84.08000183105469,82.8499984741211,83.9800033569336,77.2840576171875,368500,RS,1.083234120872959,1.0729246135353832,1.083356729704586,1.0495576207370112,0.0336765001359478,0.0240488213799938,-0.0071374818335143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,83.9000015258789,84.36000061035156,82.3499984741211,82.44000244140625,75.86685943603516,575600,RS,1.105894788436187,1.0207609175402987,1.1091117969280233,1.0539026313731312,0.0519921570630557,-0.0099655751945764,0.0086596326163581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,82.94000244140625,83.16999816894531,82.08999633789062,82.70999908447266,76.11531066894531,788700,RS,1.0991417304476705,1.0040563976494563,1.0849584216484476,1.0520989179928428,0.0470428124548276,0.003333200036685,0.0111238600768481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,83.55999755859375,84.51000213623047,83.41000366210938,84.02999877929688,77.33007049560547,434800,RS,1.084255451983251,1.0159255202866433,1.0561255753981895,1.049480051520865,0.0347754004623859,3.203187965850063e-05,-0.015266800515211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,84.02999877929688,84.25,83.22000122070312,83.79000091552734,77.10919952392578,569800,RS,1.0812747226956907,1.0111551988912082,1.0561344639584789,1.0585213557872055,0.0227533669084849,0.0065482305988242,-0.0214402495086751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,84.91999816894531,85.76000213623047,83.98999786376953,85.4800033569336,78.66446685791016,337400,RS,1.0747542191327484,0.9778715508312764,1.0361997414532793,1.0561912314345747,0.0185629876981736,-0.0242558294121809,-0.0442563144771868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,85.87999725341797,86.44999694824219,85.20999908447266,86.0999984741211,79.23503112792969,483200,RS,1.0569104368073392,1.0013106742924314,1.0212240265123642,1.054691754118366,0.0022186826889731,-0.0126857141159701,-0.0571664151645436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,86.2300033569336,86.37000274658203,85.45999908447266,86.31999969482422,79.43746185302734,168200,RS,1.062326288627565,0.9708021310355804,1.029981385949153,1.0628648969920689,-0.0005386083645035,-0.0203357691696948,-0.0581614284097715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,86.22000122070312,87.31999969482422,86.02999877929688,87.12999725341797,80.18289184570312,380900,RS,1.0457938413653174,0.9810495643466456,1.024698631706308,1.054562443450246,-0.0087686020849286,-0.0203617996450463,-0.072257605916697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,87.33000183105469,87.33000183105469,86.13999938964844,86.5999984741211,79.69513702392578,191000,RS,1.0249425582585767,0.981480405380114,1.0511647694609538,1.0427572783556516,-0.0178147200970748,-0.0304673170290554,-0.0531161036307217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,86.75,86.9800033569336,86.05000305175781,86.87000274658203,79.9436264038086,267600,RS,1.008288311227003,1.0020425884901385,1.0608143193250172,1.039387058829826,-0.031098747602823,-0.0137013774678933,-0.0410990792530376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,87.1500015258789,87.1500015258789,85.79000091552734,85.79000091552734,78.94974517822266,258800,RS,1.0163189361990186,0.9731660910538078,1.0560221629069912,1.0452598484191695,-0.0289409122201509,-0.0268786475868447,-0.0457588303977782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,86.62999725341797,87.9800033569336,85.79000091552734,87.88999938964844,80.88229370117188,367100,RS,0.9674594987607302,0.9557485027454854,1.0298702888787183,1.0173995405954512,-0.049940041834721,-0.0377601159831676,-0.0707255210776087,1112100000.0,3051100000.0,4667100000.0,32800000.0,7751000000.0,594600000.0,4144100000.0,538000000.0,1842600000.0,-71600000.0,88700000.0,154400000.0,703700000.0,92000000.0,-71600000.0,1656300000.0,3051300000.0,1712400000.0,1090200000.0,1809400000.0,1726000000.0,346700000.0,34200000.0,-179400000.0,-31900000.0,-198100000.0,-11500000.0,613400000.0,31600000.0,-25000000.0,10100000.0,399000000.0,218400000.0,-7600000.0,-132000000.0,-186600000.0,-126400000.0,-9200000.0,-142500000.0,-161600000.0,5200000.0
2018-01-03,88.0,88.68000030517578,87.04000091552734,88.2699966430664,81.23200225830078,388600,RS,0.9329330481013812,0.9847829123056386,1.0305899904022084,0.9765980219270426,-0.0436649738256613,-0.0191658800182168,-0.0648584704833057,1112100000.0,3051100000.0,4667100000.0,32800000.0,7751000000.0,594600000.0,4144100000.0,538000000.0,1842600000.0,-71600000.0,88700000.0,154400000.0,703700000.0,92000000.0,-71600000.0,1656300000.0,3051300000.0,1712400000.0,1090200000.0,1809400000.0,1726000000.0,346700000.0,34200000.0,-179400000.0,-31900000.0,-198100000.0,-11500000.0,613400000.0,31600000.0,-25000000.0,10100000.0,399000000.0,218400000.0,-7600000.0,-132000000.0,-186600000.0,-126400000.0,-9200000.0,-142500000.0,-161600000.0,5200000.0
2018-01-04,88.86000061035156,89.19000244140625,88.05999755859375,88.83000183105469,81.74735260009766,547600,RS,0.9396602210272176,0.9589919129532088,1.0231826310345449,0.9849127815791188,-0.0452525605519013,-0.0393650233657832,-0.0664122287486526,1112100000.0,3051100000.0,4667100000.0,32800000.0,7751000000.0,594600000.0,4144100000.0,538000000.0,1842600000.0,-71600000.0,88700000.0,154400000.0,703700000.0,92000000.0,-71600000.0,1656300000.0,3051300000.0,1712400000.0,1090200000.0,1809400000.0,1726000000.0,346700000.0,34200000.0,-179400000.0,-31900000.0,-198100000.0,-11500000.0,613400000.0,31600000.0,-25000000.0,10100000.0,399000000.0,218400000.0,-7600000.0,-132000000.0,-186600000.0,-126400000.0,-9200000.0,-142500000.0,-161600000.0,5200000.0
2018-01-05,88.80999755859375,89.25,87.86000061035156,88.44999694824219,81.39763641357422,480900,RS,0.9533072183010308,0.9875536967036403,1.0369504930709683,0.9789917900086822,-0.0256845717076513,-0.0120731223780148,-0.0529388778174302,1112100000.0,3051100000.0,4667100000.0,32800000.0,7751000000.0,594600000.0,4144100000.0,538000000.0,1842600000.0,-71600000.0,88700000.0,154400000.0,703700000.0,92000000.0,-71600000.0,1656300000.0,3051300000.0,1712400000.0,1090200000.0,1809400000.0,1726000000.0,346700000.0,34200000.0,-179400000.0,-31900000.0,-198100000.0,-11500000.0,613400000.0,31600000.0,-25000000.0,10100000.0,399000000.0,218400000.0,-7600000.0,-132000000.0,-186600000.0,-126400000.0,-9200000.0,-142500000.0,-161600000.0,5200000.0
2018-01-08,88.76000213623047,89.88999938964844,87.9000015258789,89.68000030517578,82.52958679199219,383100,RS,0.9027652695427832,0.9712057092155376,1.042905274671596,0.942840182406444,-0.0400749128636607,-0.0205187752587792,-0.0444447309814584,1112100000.0,3051100000.0,4667100000.0,32800000.0,7751000000.0,594600000.0,4144100000.0,538000000.0,1842600000.0,-71600000.0,88700000.0,154400000.0,703700000.0,92000000.0,-71600000.0,1656300000.0,3051300000.0,1712400000.0,1090200000.0,1809400000.0,1726000000.0,346700000.0,34200000.0,-179400000.0,-31900000.0,-198100000.0,-11500000.0,613400000.0,31600000.0,-25000000.0,10100000.0,399000000.0,218400000.0,-7600000.0,-132000000.0,-186600000.0,-126400000.0,-9200000.0,-142500000.0,-161600000.0,5200000.0
2018-01-09,89.76000213623047,89.76000213623047,88.61000061035156,88.94000244140625,81.84859466552734,530400,RS,0.9329884371441284,0.989574069270126,1.0349879693987514,0.9530778204901076,-0.0200893833459793,-0.011650177777289,-0.0543098489521267,1112100000.0,3051100000.0,4667100000.0,32800000.0,7751000000.0,594600000.0,4144100000.0,538000000.0,1842600000.0,-71600000.0,88700000.0,154400000.0,703700000.0,92000000.0,-71600000.0,1656300000.0,3051300000.0,1712400000.0,1090200000.0,1809400000.0,1726000000.0,346700000.0,34200000.0,-179400000.0,-31900000.0,-198100000.0,-11500000.0,613400000.0,31600000.0,-25000000.0,10100000.0,399000000.0,218400000.0,-7600000.0,-132000000.0,-186600000.0,-126400000.0,-9200000.0,-142500000.0,-161600000.0,5200000.0
2018-01-10,89.1500015258789,89.45999908447266,88.37999725341797,88.88999938964844,81.80255889892578,403500,RS,0.958262828150466,1.002913442190258,1.0353430438746412,0.966664672858564,-0.0084018447080979,-0.0103611358059503,-0.0504419955850079,1112100000.0,3051100000.0,4667100000.0,32800000.0,7751000000.0,594600000.0,4144100000.0,538000000.0,1842600000.0,-71600000.0,88700000.0,154400000.0,703700000.0,92000000.0,-71600000.0,1656300000.0,3051300000.0,1712400000.0,1090200000.0,1809400000.0,1726000000.0,346700000.0,34200000.0,-179400000.0,-31900000.0,-198100000.0,-11500000.0,613400000.0,31600000.0,-25000000.0,10100000.0,399000000.0,218400000.0,-7600000.0,-132000000.0,-186600000.0,-126400000.0,-9200000.0,-142500000.0,-161600000.0,5200000.0
2018-01-11,89.80999755859375,90.8499984741211,89.18000030517578,90.83000183105467,83.58787536621094,509400,RS,0.9501269164104152,0.9899059239523804,1.019350713716556,0.9609362737659176,-0.0108093573555023,-0.0149678458957702,-0.0557308924901649,1112100000.0,3051100000.0,4667100000.0,32800000.0,7751000000.0,594600000.0,4144100000.0,538000000.0,1842600000.0,-71600000.0,88700000.0,154400000.0,703700000.0,92000000.0,-71600000.0,1656300000.0,3051300000.0,1712400000.0,1090200000.0,1809400000.0,1726000000.0,346700000.0,34200000.0,-179400000.0,-31900000.0,-198100000.0,-11500000.0,613400000.0,31600000.0,-25000000.0,10100000.0,399000000.0,218400000.0,-7600000.0,-132000000.0,-186600000.0,-126400000.0,-9200000.0,-142500000.0,-161600000.0,5200000.0
