,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,-43400000.0,-142500000.0,-10600000.0,34200000.0
Total Cashflows From Investing Activities,-188400000.0,-419100000.0,-281000000.0,-179400000.0
Net Borrowings,58800000.0,-617900000.0,278100000.0,-31900000.0
Total Cash From Financing Activities,-483000000.0,-840600000.0,-403900000.0,-198100000.0
Change To Operating Activities,79400000.0,31900000.0,-14000000.0,-11500000.0
Net Income,369100000.0,701500000.0,633700000.0,613400000.0
Change In Cash,509200000.0,46100000.0,-26200000.0,31600000.0
Repurchase Of Stock,-337300000.0,-50000000.0,-484900000.0,-25000000.0
Effect Of Exchange Rate,7600000.0,4300000.0,-5900000.0,10100000.0
Total Cash From Operating Activities,1173000000.0,1301500000.0,664600000.0,399000000.0
Depreciation,227300000.0,219300000.0,215200000.0,218400000.0
Other Cashflows From Investing Activities,-16200000.0,-7100000.0,7300000.0,-7600000.0
Dividends Paid,-164100000.0,-151300000.0,-145300000.0,-132000000.0
Change To Inventory,227500000.0,211800000.0,-88800000.0,-186600000.0
Change To Account Receivables,136800000.0,178100000.0,-153300000.0,-126400000.0
Other Cashflows From Financing Activities,-40400000.0,-21400000.0,-51800000.0,-9200000.0
Change To Netincome,176300000.0,101400000.0,82400000.0,-142500000.0
Capital Expenditures,-172000000.0,-242200000.0,-239900000.0,-161600000.0
Issuance Of Stock,,,2800000.0,5200000.0
