,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Intangible Assets,779259000.0,671507000.0,686839000.0,668365000.0
1,Capital Surplus,2214935000.0,2300926000.0,2258290000.0,2236351000.0
2,Total Liab,7874340000.0,7094165000.0,6885247000.0,6090197000.0
3,Total Stockholder Equity,4909972000.0,4420484000.0,3741881000.0,3479955000.0
4,Minority Interest,11676000.0,4518000.0,3507000.0,3070000.0
5,Other Current Liab,3487871000.0,3466881000.0,3940805000.0,3204425000.0
6,Total Assets,12795988000.0,11519167000.0,10630635000.0,9573222000.0
7,Common Stock,1000.0,1000.0,1000.0,1000.0
8,Retained Earnings,2655495000.0,2161049000.0,1644165000.0,1311112000.0
9,Other Liab,1486695000.0,518439000.0,460377000.0,460129000.0
10,Good Will,1378628000.0,1150908000.0,1144166000.0,1113005000.0
11,Treasury Stock,39541000.0,-41492000.0,-160575000.0,-67509000.0
12,Other Assets,392028000.0,352216000.0,347112000.0,345424000.0
13,Cash,1275466000.0,1485959000.0,1467129000.0,1387226000.0
14,Total Current Liabilities,5169548000.0,5524718000.0,5852851000.0,4897258000.0
15,Deferred Long Term Asset Charges,14484000.0,18283000.0,16636000.0,22803000.0
16,Other Stockholder Equity,39541000.0,-41492000.0,-160575000.0,-67509000.0
17,Property Plant Equipment,715024000.0,737959000.0,457840000.0,439569000.0
18,Total Current Assets,2455671000.0,2153192000.0,1916342000.0,1778318000.0
19,Long Term Investments,7075378000.0,6453385000.0,6078336000.0,5228541000.0
20,Net Tangible Assets,2752085000.0,2598069000.0,1910876000.0,1698585000.0
21,Short Term Investments,45856000.0,44422000.0,36209000.0,41335000.0
22,Net Receivables,1134349000.0,622811000.0,413004000.0,349757000.0
23,Long Term Debt,1006604000.0,723418000.0,572019000.0,732810000.0
24,Accounts Payable,310541000.0,1121620000.0,1089758000.0,1097393000.0
25,Short Long Term Debt,,,160000000.0,
0,Investments,-461739000.0,-116038000.0,-1019364000.0,-179946000.0
1,Change To Liabilities,148703000.0,55892000.0,18044000.0,137921000.0
2,Total Cashflows From Investing Activities,-1415143000.0,-452232000.0,-1220624000.0,-387168000.0
3,Net Borrowings,515814000.0,196530000.0,1256000.0,-5543000.0
4,Total Cash From Financing Activities,113924000.0,-445069000.0,514735000.0,128024000.0
5,Change To Operating Activities,-471334000.0,-415321000.0,-450756000.0,-472047000.0
6,Net Income,696429000.0,707410000.0,474496000.0,423049000.0
7,Change In Cash,-210493000.0,18830000.0,79903000.0,381088000.0
8,Repurchase Of Stock,-138603000.0,-2066000.0,-18801000.0,-18801000.0
9,Effect Of Exchange Rate,6067000.0,3042000.0,-7373000.0,8098000.0
10,Total Cash From Operating Activities,1084659000.0,913089000.0,793165000.0,632134000.0
11,Depreciation,148979000.0,129021000.0,125927000.0,122753000.0
12,Other Cashflows From Investing Activities,123000.0,960000.0,960000.0,960000.0
13,Dividends Paid,-198663000.0,-188440000.0,-178487000.0,-159284000.0
14,Change To Account Receivables,-52870000.0,-27240000.0,5264000.0,12426000.0
15,Other Cashflows From Financing Activities,-64624000.0,-451093000.0,710767000.0,290119000.0
16,Change To Netincome,585443000.0,446928000.0,578111000.0,510851000.0
17,Capital Expenditures,-114084000.0,-106979000.0,-118170000.0,-134206000.0
18,Issuance Of Stock,,,,2732000.0
