,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,63000000.0,-4800000.0,28700000.0,3800000.0
Total Cashflows From Investing Activities,-146600000.0,-90200000.0,-69100000.0,-62100000.0
Net Borrowings,-196400000.0,-112100000.0,-107000000.0,-142600000.0
Total Cash From Financing Activities,-522600000.0,-203200000.0,-107000000.0,-175200000.0
Change To Operating Activities,93000000.0,87200000.0,28800000.0,-20100000.0
Issuance Of Stock,6900000.0,17800000.0,4600000.0,12800000.0
Net Income,348800000.0,189500000.0,100500000.0,151400000.0
Change In Cash,100000.0,19100000.0,3900000.0,-23800000.0
Repurchase Of Stock,-331800000.0,-105700000.0,-4600000.0,-44900000.0
Effect Of Exchange Rate,14300000.0,-300000.0,-3100000.0,-9400000.0
Total Cash From Operating Activities,655000000.0,312800000.0,183100000.0,222900000.0
Depreciation,98000000.0,89700000.0,87100000.0,80700000.0
Other Cashflows From Investing Activities,5900000.0,15100000.0,4500000.0,4500000.0
Change To Inventory,-42500000.0,-28200000.0,-44600000.0,16300000.0
Change To Account Receivables,-55700000.0,-76000000.0,-46300000.0,21000000.0
Other Cashflows From Financing Activities,-1300000.0,-3200000.0,-3200000.0,-500000.0
Change To Netincome,136000000.0,50500000.0,51000000.0,-56400000.0
Capital Expenditures,-111300000.0,-88200000.0,-73600000.0,-66600000.0
