,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-11712000.0,-1330000.0,-14321000.0,1268000.0
Change To Liabilities,-8129000.0,33430000.0,-43362000.0,38144000.0
Total Cashflows From Investing Activities,-106833000.0,-97214000.0,-701640000.0,-138346000.0
Net Borrowings,32864000.0,51937000.0,344256000.0,87991000.0
Total Cash From Financing Activities,24209000.0,2312000.0,392765000.0,375342000.0
Change To Operating Activities,-24769000.0,-6784000.0,21153000.0,-4616000.0
Issuance Of Stock,44820000.0,44820000.0,44820000.0,44820000.0
Net Income,2744000.0,5413000.0,-7603000.0,-5174000.0
Change In Cash,-24388000.0,19793000.0,-254733000.0,347402000.0
Total Cash From Operating Activities,58236000.0,114695000.0,54142000.0,110406000.0
Depreciation,70371000.0,69264000.0,65228000.0,63253000.0
Dividends Paid,-38182000.0,-37858000.0,-37920000.0,-37503000.0
Change To Account Receivables,3243000.0,2381000.0,-7969000.0,115000.0
Other Cashflows From Financing Activities,-15293000.0,3682000.0,115248000.0,342978000.0
Change To Netincome,227000.0,-3468000.0,22940000.0,3514000.0
Repurchase Of Stock,,-15449000.0,-28819000.0,-18124000.0
