,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Investments,81856000.0,194723000.0,114913000.0,90912000.0
Change To Liabilities,-33286000.0,6275000.0,-10646000.0,-55026000.0
Total Cashflows From Investing Activities,78856000.0,187849000.0,101940000.0,79695000.0
Total Cash From Financing Activities,-7577000.0,-521480000.0,10937000.0,8435000.0
Change To Operating Activities,-31889000.0,52239000.0,14020000.0,-1486000.0
Issuance Of Stock,7760000.0,22586000.0,12997000.0,8801000.0
Net Income,-89869000.0,-340271000.0,-30944000.0,-31845000.0
Change In Cash,16491000.0,-235395000.0,102878000.0,43986000.0
Repurchase Of Stock,-15337000.0,-451000.0,-989000.0,-366000.0
Effect Of Exchange Rate,-126000.0,259000.0,358000.0,358000.0
Total Cash From Operating Activities,-54662000.0,97977000.0,-10357000.0,-44144000.0
Depreciation,4855000.0,4565000.0,4452000.0,4031000.0
Change To Inventory,-234000.0,207000.0,1550000.0,-837000.0
Change To Account Receivables,52807000.0,-37227000.0,-11143000.0,771000.0
Change To Netincome,42092000.0,409855000.0,36275000.0,30634000.0
Capital Expenditures,-1772000.0,-5149000.0,-11793000.0,-9098000.0
Other Cashflows From Financing Activities,,-543615000.0,-1071000.0,-1071000.0
