Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,2712985000.0,2812361000.0,2893906000.0,2860613000.0
Capital Surplus,20844834000.0,20700282000.0,20626897000.0,20566645000.0
Total Liab,17945483000.0,17157070000.0,17587944000.0,16995581000.0
Total Stockholder Equity,16725966000.0,16672797000.0,16766757000.0,16718905000.0
Minority Interest,748081000.0,761684000.0,770650000.0,769907000.0
Deferred Long Term Liab,274593000.0,282406000.0,272292000.0,295881000.0
Other Current Liab,362606000.0,362008000.0,826935000.0,1057573000.0
Total Assets,36151220000.0,35542491000.0,36076291000.0,35435333000.0
Common Stock,2806000.0,2795000.0,2788000.0,2784000.0
Other Current Assets,8031000.0,9572000.0,15151000.0,15284000.0
Other Liab,742127000.0,650543000.0,698308000.0,135263000.0
Good Will,8185931000.0,8125706000.0,8330996000.0,8012256000.0
Treasury Stock,-4121674000.0,-4030280000.0,-3862928000.0,-3850524000.0
Other Assets,743894000.0,707942000.0,705237000.0,852479000.0
Cash,120482000.0,221140000.0,108501000.0,971305000.0
Total Current Liabilities,1729846000.0,1667929000.0,2029986000.0,2538360000.0
Other Stockholder Equity,-4121674000.0,-4030280000.0,-3862928000.0,-3850524000.0
Property Plant Equipment,22091406000.0,21513771000.0,21743051000.0,20567285000.0
Total Current Assets,1297978000.0,1412008000.0,1254943000.0,2082722000.0
Long Term Investments,1119026000.0,970703000.0,1148158000.0,1059978000.0
Net Tangible Assets,5827050000.0,5734730000.0,5541855000.0,5846036000.0
Net Receivables,1169465000.0,1181296000.0,1131291000.0,1096133000.0
Long Term Debt,13927821000.0,13256839000.0,13307490000.0,12877898000.0
Accounts Payable,1367240000.0,1305921000.0,1053140000.0,1480723000.0
Short Long Term Debt,,,9000.0,64000.0
Investments,-34665000.0,40796000.0,-15425000.0,-34729000.0
Change To Liabilities,52488000.0,-86433000.0,26398000.0,73924000.0
Total Cashflows From Investing Activities,-744103000.0,185458000.0,-1079828000.0,-840704000.0
Net Borrowings,580363000.0,259493000.0,-1585000.0,174108000.0
Total Cash From Financing Activities,141317000.0,-416665000.0,-295461000.0,826322000.0
Issuance Of Stock,75438000.0,75438000.0,75438000.0,1245148000.0
Net Income,121254000.0,385920000.0,57691000.0,-138000.0
Change In Cash,-102199000.0,107060000.0,-862937000.0,467556000.0
Effect Of Exchange Rate,-21460000.0,10392000.0,-13450000.0,13569000.0
Total Cash From Operating Activities,522047000.0,327875000.0,525802000.0,468369000.0
Depreciation,371001000.0,371870000.0,343754000.0,354484000.0
Other Cashflows From Investing Activities,-14151000.0,-4676000.0,16181000.0,22994000.0
Change To Account Receivables,-28940000.0,-117563000.0,16353000.0,-46028000.0
Other Cashflows From Financing Activities,-313234000.0,-11293000.0,-28898000.0,-10298000.0
Change To Netincome,1345000.0,-230591000.0,62592000.0,75545000.0
Dividends Paid,,-664865000.0,-13771000.0,-332636000.0
Change To Operating Activities,,,-5125000.0,-7779000.0
Repurchase Of Stock,,,-1207000.0,-1207000.0
