,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,54000000.0,-69000000.0,22000000.0,49000000.0
Total Cashflows From Investing Activities,-2867000000.0,-2816000000.0,-2606000000.0,-1868000000.0
Net Borrowings,1079000000.0,859000000.0,824000000.0,425000000.0
Total Cash From Financing Activities,1619000000.0,1008000000.0,874000000.0,110000000.0
Change To Operating Activities,-120000000.0,-53000000.0,54000000.0,-111000000.0
Issuance Of Stock,253000000.0,12000000.0,41000000.0,83000000.0
Net Income,755000000.0,680000000.0,657000000.0,460000000.0
Change In Cash,28000000.0,-18000000.0,-29000000.0,-53000000.0
Total Cash From Operating Activities,1276000000.0,1790000000.0,1703000000.0,1705000000.0
Depreciation,906000000.0,845000000.0,781000000.0,742000000.0
Other Cashflows From Investing Activities,-131000000.0,-132000000.0,-146000000.0,-115000000.0
Dividends Paid,-465000000.0,-434000000.0,-405000000.0,-375000000.0
Change To Inventory,28000000.0,44000000.0,14000000.0,-46000000.0
Change To Account Receivables,-12000000.0,45000000.0,15000000.0,-66000000.0
Other Cashflows From Financing Activities,752000000.0,571000000.0,414000000.0,-23000000.0
Change To Netincome,-477000000.0,151000000.0,8000000.0,538000000.0
Capital Expenditures,-2317000000.0,-2104000000.0,-2074000000.0,-1665000000.0
Investments,,,146000000.0,146000000.0
