Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-09-29,38.130001068115234,38.209999084472656,37.68999862670898,38.09000015258789,38.09000015258789,2207800,FWONK,1.0013126604583946,0.8734576089389503,0.7834077194289671,1.0206479989635429,-0.0193353385051482,-0.2168027797834957,-0.3058854795622358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,38.0,38.209999084472656,37.459999084472656,37.90999984741211,37.90999984741211,1194800,FWONK,1.0145080253039909,0.9000263537118937,0.7778950116015702,1.012478214064533,0.0020298112394578,-0.188681202049506,-0.3112358668753636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,38.16999816894531,39.09999847412109,37.790000915527344,39.08000183105469,39.08000183105469,3393700,FWONK,0.9736437424325898,0.8743601987703166,0.7497440599856237,1.0113391723313174,-0.0376954298987276,-0.2156031762345854,-0.3320565822349485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,39.0099983215332,39.970001220703125,38.7599983215332,39.880001068115234,39.880001068115234,2268100,FWONK,0.9495987441726148,0.8412737798014847,0.7515044761951131,1.0126829906128405,-0.0630842464402257,-0.2472099072200817,-0.3384548904015509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,39.9900016784668,41.12900161743164,39.95000076293945,40.72999954223633,40.72999954223633,4040000,FWONK,0.9506506667291056,0.8178247421473477,0.7289467436224639,1.0121464877707815,-0.0614958210416759,-0.264975733535765,-0.3689750051487952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,40.75,40.83000183105469,40.084999084472656,40.45000076293945,40.45000076293945,3092400,FWONK,0.9396785563563748,0.8341162185929945,0.7517923182655152,1.0081446760609294,-0.0684661197045546,-0.2608270042340417,-0.3487807481702484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,40.47999954223633,40.59999847412109,40.09999847412109,40.15999984741211,40.15999984741211,1626700,FWONK,0.9350099447144358,0.8650398857186605,0.7619522036288447,1.0143616235707735,-0.0793516788563377,-0.2386755392339921,-0.3365299425478522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,40.130001068115234,40.31499862670898,39.5099983215332,39.58000183105469,39.58000183105469,584100,FWONK,0.9456796001410994,0.8817584616303926,0.7710964892835733,1.008797349947511,-0.0631177498064115,-0.2110922145135529,-0.3182008234103822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,39.61000061035156,39.61000061035156,39.06999969482422,39.22999954223633,39.22999954223633,1572000,FWONK,0.9546265918922464,0.9072138814141588,0.7825643925865154,1.0091988628593096,-0.0545722709670631,-0.1940183263285475,-0.3055326576064782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,39.08000183105469,39.650001525878906,38.59000015258789,39.63999938964844,39.63999938964844,1051600,FWONK,0.9278506393948528,0.9033804723680802,0.774217987048506,1.0112728774332036,-0.0834222380383508,-0.1953044534552724,-0.3018171139166234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,39.56999969482422,39.79999923706055,39.27000045776367,39.5,39.5,544700,FWONK,0.9144303527059434,0.9235442922085146,0.7612658150588409,1.0098252549340063,-0.0953949022280631,-0.1847052061787604,-0.315624788784776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,39.58000183105469,40.09999847412109,39.45000076293945,40.040000915527344,40.040000915527344,1002900,FWONK,0.9030968786364192,0.9318181948098396,0.7482517082774165,1.0047827275420922,-0.101685848905673,-0.183243570331868,-0.3373422890827899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,40.66999816894531,40.66999816894531,39.77999877929688,40.119998931884766,40.119998931884766,757200,FWONK,0.917996082043377,0.932701873508933,0.7345463633582914,1.016827126331923,-0.098831044288546,-0.1882938966603833,-0.3523919229565089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,40.119998931884766,40.310001373291016,39.95000076293945,40.06999969482422,40.06999969482422,746300,FWONK,0.9660593805662736,0.9508360060966612,0.7367107732116286,1.016900814218988,-0.0508414336527143,-0.1657477180006452,-0.3392845712130267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,40.25,40.27000045776367,39.459999084472656,39.97999954223633,39.97999954223633,766000,FWONK,0.9649825480937628,0.93871933989516,0.7386193352866085,1.0195478153138224,-0.0545652672200596,-0.1778315624440415,-0.3392142060312156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,40.310001373291016,41.13999938964844,39.77000045776367,40.41999816894531,40.41999816894531,1544600,FWONK,0.9609104876810376,0.9304800176672776,0.7372587973038527,1.0187296628598663,-0.0578191751788287,-0.1864455081102669,-0.3282152119206114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,40.29999923706055,40.41999816894531,39.08000183105469,39.18999862670898,39.18999862670898,1187400,FWONK,0.995917329598908,0.9489665713170772,0.8050523180054011,1.0231439317955078,-0.0272266021965997,-0.1652715816476049,-0.2634048338601874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,39.25,39.79999923706055,38.90999984741211,39.0,39.0,2828300,FWONK,0.9964102720602964,0.9735897748898236,0.841794918744992,1.023176662025299,-0.0267663899650029,-0.1272031089565709,-0.2375859015528612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,38.900001525878906,39.13999938964844,38.34999847412109,39.0,39.0,935000,FWONK,0.954871837909405,0.966410221197666,0.817948708167443,1.028738706809164,-0.073866868899759,-0.1418036003568996,-0.2758725541178615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,38.84999847412109,39.11000061035156,37.27999877929688,37.630001068115234,37.630001068115234,1725700,FWONK,0.9787403876068872,1.031623667098891,0.8389582460462433,1.0357335667629224,-0.0569931791560351,-0.0727448635885503,-0.2520637882746179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,37.630001068115234,38.970001220703125,37.52999877929688,38.4900016784668,38.4900016784668,1120200,FWONK,0.9719407174861492,1.0041569197307056,0.7970901264558709,1.0327543330408862,-0.0608136155547369,-0.074262033865335,-0.2990386722791988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,38.36000061035156,38.79999923706055,38.0,38.68000030517578,38.68000030517578,716200,FWONK,0.9410548407107489,0.9635470569729174,0.7758531538808233,1.0448229351223306,-0.1037680944115817,-0.0825638765995613,-0.3345363385140436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,38.619998931884766,38.630001068115234,37.81999969482422,38.13999938964844,38.13999938964844,1274900,FWONK,0.9399580243268468,0.9585737272773462,0.8044048452057037,1.0378093145840102,-0.0978512902571633,-0.095082641137145,-0.3031751059227198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,38.18999862670898,38.7599983215332,38.04999923706055,38.459999084472656,38.459999084472656,936100,FWONK,0.909516390403626,0.9360374637797164,0.7875715454126528,1.0388512590749122,-0.1293348686712861,-0.1185465545721333,-0.3218710608464157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,38.34000015258789,38.70000076293945,37.880001068115234,38.04999923706055,38.04999923706055,1180100,FWONK,0.8911958088657176,0.9095926755404916,0.7913272329589047,1.0310647944789963,-0.1398689856132787,-0.1084536665795078,-0.3131747783266774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,37.9900016784668,38.540000915527344,37.290000915527344,37.869998931884766,37.869998931884766,1758100,FWONK,0.8848692703109466,0.8978083168461246,0.7945603644380755,1.0262436118253355,-0.1413743415143891,-0.1278280887216278,-0.3132499542512906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,37.88999938964844,38.900001525878906,37.84999847412109,38.720001220703125,38.720001220703125,720200,FWONK,0.896694218132895,0.8987602825398001,0.7951962795668585,1.0311845275729687,-0.1344903094400737,-0.1373506466626443,-0.3105320047692482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,38.709999084472656,39.20000076293945,37.97499847412109,38.0099983215332,38.0099983215332,845400,FWONK,0.9110761009557016,0.9058143074337022,0.8389897605331464,1.0414917955670933,-0.1304156946113916,-0.1400955025939638,-0.2728365985619236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,38.060001373291016,38.22999954223633,37.43999862670898,37.54999923706055,37.54999923706055,1521000,FWONK,0.9416777983700322,0.9222370644933762,0.8463382511944167,1.0390384642435906,-0.0973606658735584,-0.1387676986043624,-0.2683150542069349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,37.25,39.119998931884766,36.81999969482422,37.43000030517578,37.43000030517578,2119400,FWONK,0.9548490886206248,0.9235906869614404,0.8509217237987984,1.0401272810196784,-0.0852781923990536,-0.1519841657726518,-0.261757269027525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,37.11000061035156,37.900001525878906,37.11000061035156,37.45000076293945,37.45000076293945,2301000,FWONK,0.9401868722875032,0.932176211915036,0.8387182698937476,1.0393664161720684,-0.0991795438845651,-0.1437170367253818,-0.2746196904611804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,37.27999877929688,37.380001068115234,36.75,36.77999877929688,36.77999877929688,1654100,FWONK,0.9532355230263349,0.9564981368345852,0.8428494026337383,1.0305050740272153,-0.0772695510008804,-0.1101690779317355,-0.2687831581968685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,36.959999084472656,38.29999923706055,35.78499984741211,36.119998931884766,36.119998931884766,3202400,FWONK,0.9781285403047808,0.95736442008943,0.8535437662067872,1.043144349882203,-0.0650158095774222,-0.1075763623533923,-0.2601084546314637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,35.939998626708984,36.2400016784668,35.439998626708984,36.15999984741211,36.15999984741211,2327500,FWONK,0.9825774040162136,0.9516039820966636,0.857853998580249,1.0570826794517585,-0.0745052754355448,-0.1163457361769334,-0.2527741008503988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,36.31999969482422,36.95000076293945,36.06999969482422,36.83000183105469,36.83000183105469,1566100,FWONK,0.970404558827124,0.9323920294685608,0.847678462156092,1.0412088647392546,-0.0708043059121306,-0.1380871828690573,-0.2645362486070561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
