,Unnamed: 0,2021-08-31,2021-05-31,2021-02-28,2020-11-30
0,Intangible Assets,407164000.0,495420000.0,420672000.0,433470000.0
1,Total Liab,4548547000.0,4548976000.0,4530987000.0,4856793000.0
2,Total Stockholder Equity,3309203000.0,3687847000.0,3816510000.0,3597960000.0
3,Deferred Long Term Liab,227237000.0,227139000.0,229340000.0,232005000.0
4,Total Assets,7857750000.0,8236823000.0,8347497000.0,8454753000.0
5,Common Stock,1625594000.0,1417343000.0,1403229000.0,1387734000.0
6,Other Current Assets,80200000.0,79400000.0,79100000.0,78700000.0
7,Retained Earnings,8109368000.0,7877015000.0,7688425000.0,7509544000.0
8,Other Liab,752428000.0,779717000.0,787578000.0,801777000.0
9,Good Will,2924993000.0,2913069000.0,2895251000.0,2889754000.0
10,Treasury Stock,-6425759000.0,-5705370000.0,-5349595000.0,-5350926000.0
11,Other Assets,566858000.0,560255000.0,540038000.0,504901000.0
12,Cash,79749000.0,493640000.0,553611000.0,703175000.0
13,Total Current Liabilities,2269039000.0,1934085000.0,1270360000.0,1508472000.0
14,Short Long Term Debt,1275167000.0,899070000.0,249936000.0,249872000.0
15,Other Stockholder Equity,-30266000.0,30888000.0,-12968000.0,-97407000.0
16,Property Plant Equipment,1460522000.0,1402270000.0,1486780000.0,1498355000.0
17,Total Current Assets,2477666000.0,2843309000.0,2978556000.0,3102773000.0
18,Long Term Investments,20547000.0,22500000.0,26200000.0,25500000.0
19,Net Tangible Assets,-22954000.0,279358000.0,500587000.0,274736000.0
20,Net Receivables,938609000.0,923992000.0,987421000.0,967068000.0
21,Long Term Debt,1404789000.0,1704400000.0,2353978000.0,2429050000.0
22,Inventory,1310348000.0,1291901000.0,1310575000.0,1307065000.0
23,Accounts Payable,202968000.0,230786000.0,237857000.0,274021000.0
24,Capital Surplus,,98859000.0,74451000.0,51608000.0
25,Other Current Liab,,79135000.0,,
0,Investments,-8738000.0,3574000.0,-668000.0,-2265000.0
1,Change To Liabilities,-26272000.0,-7717000.0,-37115000.0,21870000.0
2,Total Cashflows From Investing Activities,-84321000.0,-48551000.0,-37422000.0,-11300000.0
3,Net Borrowings,76000000.0,76000000.0,76000000.0,76000000.0
4,Total Cash From Financing Activities,-590084000.0,-469773000.0,-444556000.0,32218000.0
5,Change To Operating Activities,-146900000.0,-14712000.0,31062000.0,54725000.0
6,Issuance Of Stock,72896000.0,9908000.0,12519000.0,35407000.0
7,Net Income,331179000.0,267722000.0,258384000.0,284857000.0
8,Change In Cash,-413891000.0,-59971000.0,-149564000.0,281633000.0
9,Repurchase Of Stock,-659235000.0,-399631000.0,-83108000.0,-2371000.0
10,Effect Of Exchange Rate,-1627000.0,2428000.0,563000.0,43000.0
11,Total Cash From Operating Activities,262141000.0,455925000.0,331851000.0,260672000.0
12,Depreciation,76549000.0,54730000.0,76267000.0,75775000.0
13,Other Cashflows From Investing Activities,-6180000.0,-5812000.0,-2429000.0,-730000.0
14,Dividends Paid,-79135000.0,-79509000.0,-371818000.0,-371818000.0
15,Change To Inventory,-24288000.0,18787000.0,-2084000.0,-66471000.0
16,Change To Account Receivables,-27742000.0,30602000.0,-23286000.0,-47010000.0
17,Other Cashflows From Financing Activities,-610000.0,-541000.0,-2149000.0,-818000.0
18,Change To Netincome,47205000.0,27576000.0,8761000.0,-3799000.0
19,Capital Expenditures,-48748000.0,-43060000.0,-42751000.0,-26783000.0
