,2021-01-29,2020-10-30,2020-07-31,2020-05-01
Investments,13000000.0,-5000000.0,-6000000.0,-5000000.0
Change To Liabilities,1013000000.0,-166000000.0,160000000.0,-63000000.0
Total Cashflows From Investing Activities,-81000000.0,-144000000.0,-362000000.0,-126000000.0
Net Borrowings,-1000000.0,-1502000000.0,-1262000000.0,1983000000.0
Total Cash From Financing Activities,-464000000.0,-1678000000.0,-1608000000.0,1793000000.0
Change To Operating Activities,-898000000.0,134000000.0,152000000.0,270000000.0
Issuance Of Stock,9000000.0,122000000.0,36000000.0,106000000.0
Net Income,791000000.0,434000000.0,447000000.0,386000000.0
Change In Cash,779000000.0,-831000000.0,-1249000000.0,3040000000.0
Repurchase Of Stock,-472000000.0,-298000000.0,-291000000.0,-296000000.0
Total Cash From Operating Activities,1324000000.0,991000000.0,720000000.0,1374000000.0
Depreciation,150000000.0,148000000.0,146000000.0,144000000.0
Change To Account Receivables,-139000000.0,181000000.0,-431000000.0,352000000.0
Change To Netincome,304000000.0,149000000.0,206000000.0,170000000.0
Capital Expenditures,-82000000.0,-84000000.0,-76000000.0,-87000000.0
Effect Of Exchange Rate,,,1000000.0,-1000000.0
Other Cashflows From Financing Activities,,,-91000000.0,-91000000.0
