,2021-01-29,2020-01-31,2019-02-01,2018-02-02
Investments,-3000000.0,-30000000.0,5604000000.0,-538000000.0
Change To Liabilities,944000000.0,1703000000.0,1407000000.0,1077000000.0
Total Cashflows From Investing Activities,-713000000.0,-2728000000.0,4442000000.0,-1524000000.0
Net Borrowings,-782000000.0,1492000000.0,-20000000.0,2755000000.0
Total Cash From Financing Activities,-1957000000.0,-1707000000.0,-10580000000.0,1129000000.0
Change To Operating Activities,-342000000.0,-625000000.0,-537000000.0,-669000000.0
Issuance Of Stock,273000000.0,335000000.0,847000000.0,174000000.0
Net Income,2058000000.0,6412000000.0,1650000000.0,437000000.0
Change In Cash,1739000000.0,-565000000.0,-2480000000.0,2703000000.0
Repurchase Of Stock,-1357000000.0,-1868000000.0,-399000000.0,-1800000000.0
Total Cash From Operating Activities,4409000000.0,3872000000.0,3657000000.0,3101000000.0
Depreciation,588000000.0,519000000.0,416000000.0,343000000.0
Change To Account Receivables,-37000000.0,-119000000.0,-214000000.0,-76000000.0
Other Cashflows From Financing Activities,-91000000.0,-1666000000.0,-8000000.0,-8000000.0
Change To Netincome,829000000.0,-4349000000.0,664000000.0,1054000000.0
Capital Expenditures,-329000000.0,-279000000.0,-254000000.0,-276000000.0
Effect Of Exchange Rate,,-2000000.0,1000000.0,-3000000.0
Other Cashflows From Investing Activities,,,,-6000000.0
