,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,121883000.0,141847000.0,114485000.0,150543000.0
Capital Surplus,1228446000.0,1190058000.0,1104264000.0,1072005000.0
Total Liab,3480808000.0,3078324000.0,2088313000.0,1940551000.0
Total Stockholder Equity,1445622000.0,1579274000.0,1232673000.0,1198518000.0
Minority Interest,281000.0,68000.0,169000.0,960000.0
Other Current Liab,1316499000.0,1166177000.0,1051014000.0,472541000.0
Total Assets,4926711000.0,4657666000.0,3321155000.0,3140029000.0
Common Stock,1267000.0,1256000.0,1198000.0,1178000.0
Other Current Assets,1225088000.0,1102133000.0,991334000.0,117948000.0
Retained Earnings,1013155000.0,1016554000.0,669805000.0,436954000.0
Other Liab,75102000.0,103374000.0,111938000.0,119066000.0
Good Will,665821000.0,743823000.0,704197000.0,717386000.0
Treasury Stock,-797246000.0,-628594000.0,-542594000.0,-311619000.0
Other Assets,232557000.0,115741000.0,123017000.0,113611000.0
Cash,1831309000.0,1451722000.0,780409000.0,819144000.0
Total Current Liabilities,1855441000.0,1633980000.0,1378394000.0,1407720000.0
Other Stockholder Equity,-94214000.0,-164890000.0,-151043000.0,-94458000.0
Property Plant Equipment,540515000.0,737523000.0,291869000.0,268303000.0
Total Current Assets,3365935000.0,2918732000.0,2087587000.0,1890186000.0
Net Tangible Assets,657918000.0,693604000.0,413991000.0,330589000.0
Net Receivables,117517000.0,201935000.0,202514000.0,744879000.0
Long Term Debt,1437589000.0,1090939000.0,589782000.0,404012000.0
Accounts Payable,147593000.0,81743000.0,72908000.0,494841000.0
Short Long Term Debt,,,,13525000.0
Inventory,,,,95672000.0
