,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,99632000.0,53682000.0,54911000.0,7564000.0
Total Cashflows From Investing Activities,-105531000.0,-229027000.0,-132283000.0,-101858000.0
Net Borrowings,265243000.0,500202000.0,170478000.0,-169355000.0
Total Cash From Financing Activities,35398000.0,416298000.0,2024000.0,-161149000.0
Change To Operating Activities,-143937000.0,4302000.0,-76141000.0,169679000.0
Issuance Of Stock,18101000.0,14979000.0,18608000.0,10990000.0
Net Income,-3399000.0,346749000.0,232851000.0,156845000.0
Change In Cash,282129000.0,686427000.0,230434000.0,88430000.0
Repurchase Of Stock,-241518000.0,-74456000.0,-177855000.0,-3065000.0
Effect Of Exchange Rate,98757000.0,-5332000.0,-36540000.0,65161000.0
Total Cash From Operating Activities,253505000.0,504488000.0,397233000.0,286276000.0
Depreciation,127021000.0,111744000.0,106021000.0,95030000.0
Other Cashflows From Investing Activities,-6803000.0,-3553000.0,-6945000.0,-4623000.0
Change To Account Receivables,63629000.0,-87882000.0,26497000.0,-198089000.0
Other Cashflows From Financing Activities,-6428000.0,-24427000.0,-9207000.0,281000.0
Change To Netincome,108458000.0,45628000.0,52290000.0,18560000.0
Capital Expenditures,-97628000.0,-131287000.0,-112484000.0,-97235000.0
Change To Inventory,,,,-11602000.0
