Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Short Long Term Debt,Inventory,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Change To Inventory
2017-10-13,98.37000274658205,98.75,95.4499969482422,96.27999877929688,96.27999877929688,457900,EEFT,0.9242833297885862,0.9899252053074216,0.8146032540461624,1.0098252549340063,-0.0855419251454203,-0.1183242930798534,-0.2622873497974546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,96.63999938964844,97.01000213623048,94.83000183105467,95.16000366210938,95.16000366210938,365400,EEFT,0.9088902326115396,1.0,0.8344892875800581,1.0047827275420922,-0.0958924949305526,-0.1150617651417076,-0.2511047097801483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,95.2300033569336,96.97000122070312,95.08999633789062,96.37000274658205,96.37000274658205,341300,EEFT,0.9232126043895814,0.9927362814393864,0.823907847493498,1.016827126331923,-0.0936145219423416,-0.1282594887299298,-0.2630304388213023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,96.5500030517578,96.8000030517578,96.25,96.68000030517578,96.68000030517578,275800,EEFT,0.919528353798729,0.9868639156075962,0.8079230488600849,1.016900814218988,-0.0973724604202589,-0.1297198084897102,-0.2680722955645703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,96.7300033569336,97.12000274658205,95.51000213623048,96.77999877929688,96.77999877929688,372800,EEFT,0.9194048819927052,0.9917338764987212,0.813184520984698,1.0195478153138224,-0.1001429333211172,-0.1248170258404802,-0.2646490203331262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,100.0,101.06999969482422,96.76000213623048,98.70999908447266,98.70999908447266,398300,EEFT,0.911052589801128,0.9692027054632448,0.7932327401274853,1.0187296628598663,-0.1076770730587383,-0.1477228203142997,-0.2722412690969787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,99.41000366210938,100.66999816894533,99.19000244140624,99.9800033569336,99.9800033569336,477100,EEFT,0.9012802318945156,0.9475894647206904,0.7870574094749629,1.0231439317955078,-0.1218636999009922,-0.1666486882439917,-0.2813997423906256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,99.76000213623048,99.86000061035156,97.8000030517578,98.5500030517578,98.5500030517578,372600,EEFT,0.9239979171869702,0.960933475552572,0.8103500572030387,1.023176662025299,-0.0991787448383291,-0.1398594082938224,-0.2690307630948145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,98.51000213623048,99.72000122070312,96.12999725341795,96.9499969482422,96.9499969482422,369500,EEFT,0.93450233446102,0.968231105738926,0.835688490906501,1.028738706809164,-0.0942363723481439,-0.1399827158156396,-0.2581327713788035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,96.95999908447266,98.54000091552734,96.72000122070312,98.18000030517578,98.18000030517578,276700,EEFT,0.931452400325784,0.9164799661565096,0.8332654033846133,1.0357335667629224,-0.1042811664371383,-0.1878885645309317,-0.2577566309362479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,98.20999908447266,98.55999755859376,97.51000213623048,98.27999877929688,98.27999877929688,241300,EEFT,0.9262311753149184,0.902523382681678,0.8438136073994881,1.0327543330408862,-0.1065231577259677,-0.1758955709143627,-0.2523151913355815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,98.47000122070312,98.47000122070312,96.01000213623048,96.12000274658205,96.12000274658205,274500,EEFT,0.9503744888039908,0.8903453951898461,0.8707864602221778,1.0448229351223306,-0.0944484463183398,-0.1557655383826326,-0.2396030321726892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,96.13999938964844,97.11000061035156,95.6999969482422,96.63999938964844,96.63999938964844,320000,EEFT,0.9421564944826624,0.8981788451982893,0.853994198060157,1.0378093145840102,-0.0956528201013477,-0.155477523216202,-0.2535857530682665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,97.11000061035156,98.54000091552734,96.38999938964844,97.19000244140624,97.19000244140624,372800,EEFT,0.9360016353075716,0.8507047867914375,0.8445313280091639,1.0388512590749122,-0.1028496237673405,-0.2038792315604123,-0.2649112782499047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,96.87000274658205,97.05999755859376,93.51000213623048,93.91999816894533,93.91999816894533,770800,EEFT,0.9857325770441324,0.8462521817128152,0.8771294597475507,1.0310647944789963,-0.0453322174348639,-0.1717941604071842,-0.2273725515380313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,94.0500030517578,94.88999938964844,93.2699966430664,93.68000030517578,93.68000030517578,631000,EEFT,0.9896455890526984,0.8400939014930174,0.8825789926967768,1.0262436118253355,-0.0365980227726373,-0.185542504074735,-0.2252313259925894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,93.4800033569336,93.69000244140624,91.51000213623048,91.5999984741211,91.5999984741211,690900,EEFT,1.0161572421570697,0.871724888692879,0.8979257791498472,1.0311845275729687,-0.015027285415899,-0.1643860405095654,-0.2078025051862595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,91.8000030517578,91.8000030517578,90.3000030517578,90.33999633789062,90.33999633789062,530100,EEFT,1.0354217922000797,0.8701572260013559,0.9077928432661848,1.0414917955670933,-0.0060700033670135,-0.1757525840263101,-0.2040335158288853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,90.0,92.0500030517578,87.33999633789062,91.79000091552734,91.79000091552734,1248400,EEFT,1.0130732861561522,0.8594617997906925,0.8898572773775696,1.0390384642435906,-0.0259651780874383,-0.2015429633070461,-0.224796028023782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,91.30999755859376,92.0999984741211,90.29000091552734,90.63999938964844,90.63999938964844,304500,EEFT,1.0148940697618236,0.9151588427494574,0.9046778525173382,1.0401272810196784,-0.0252332112578548,-0.1604160099846349,-0.2080011403089852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,90.12999725341795,91.51000213623048,89.5199966430664,90.6999969482422,90.6999969482422,304900,EEFT,1.0095920923468,0.9226020189717056,0.9060639809290364,1.0393664161720684,-0.0297743238252683,-0.1532912296687122,-0.2072739794258916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,90.20999908447266,90.9000015258789,89.91000366210938,90.5,90.5,240700,EEFT,1.0086187710419543,0.9314917464282632,0.9078453443327004,1.0305050740272153,-0.0218863029852609,-0.1351754683380576,-0.2037872164979064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,90.25,91.0999984741211,88.94000244140625,88.98999786376953,88.98999786376953,584400,EEFT,1.0327003453417782,0.948870709837204,0.9185301699737236,1.043144349882203,-0.0104440045404248,-0.1160700726056183,-0.1951220508645272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,88.55999755859375,88.55999755859375,85.55999755859375,86.48999786376953,86.48999786376953,1073600,EEFT,0.9810382769088328,0.974794769811308,0.9314371551434638,1.0570826794517585,-0.0760444025429256,-0.0931549484622891,-0.179190944287184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,87.04000091552734,89.33999633789062,86.87000274658203,88.97000122070312,88.97000122070312,719400,EEFT,1.0002247571405198,0.9567270043689152,0.9178375018736908,1.0412088647392546,-0.0409841075987347,-0.1137522079687028,-0.1943772088894573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,88.66000366210938,89.41000366210938,88.1500015258789,88.9000015258789,88.9000015258789,304800,EEFT,0.981102359096285,0.9637795144495496,0.9427446132742364,1.0392013474275237,-0.0580989883312387,-0.1115415332294158,-0.1571947586434393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,88.08999633789062,89.22000122070312,87.4800033569336,88.9800033569336,88.9800033569336,363000,EEFT,0.9695436433847244,0.95954140292539,0.9485277404105896,1.0381241126825425,-0.068580469297818,-0.0981681577034686,-0.1586402113785421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,89.08000183105469,90.29000091552734,89.02999877929688,89.93000030517578,89.93000030517578,427800,EEFT,0.9380629414442064,0.9437340426840573,0.9439564005512712,1.03199537924298,-0.0939324377987737,-0.0988674971193894,-0.1616130646681334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,89.80999755859375,90.8000030517578,89.4800033569336,90.11000061035156,90.11000061035156,267400,EEFT,0.9325268916893532,0.9199866936451404,0.9445122631657644,1.0328322263084138,-0.1003053346190605,-0.1145169526732392,-0.1651117755302459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,90.20999908447266,91.20999908447266,90.0999984741211,91.05999755859376,91.05999755859376,87300,EEFT,0.9269712928313516,0.927300732542544,0.9581594809933728,1.032019884081241,-0.105048591249889,-0.1154102894521647,-0.1588655904958634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,91.0,91.4000015258789,90.22000122070312,90.5999984741211,90.5999984741211,291900,EEFT,0.929470204224411,0.942715288085858,0.9413907544368172,1.0369551897736955,-0.1074849855492847,-0.1143159487045102,-0.1756767410489823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,90.6999969482422,91.63999938964844,90.29000091552734,91.4499969482422,91.4499969482422,268400,EEFT,0.921487145491766,0.9393111469921162,0.9401859620137062,1.020376345675996,-0.0988892001842299,-0.1141020327612681,-0.1712132880174285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,91.48999786376952,91.5500030517578,90.62999725341795,91.02999877929688,91.02999877929688,308600,EEFT,0.9355158168087054,0.9556190160419272,0.9324398373245104,1.026253639124301,-0.0907378223155954,-0.0984343386132825,-0.1798444261177068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,91.36000061035156,91.55999755859376,90.98999786376952,91.3499984741211,91.3499984741211,330300,EEFT,1.007991279355526,0.95621236927406,0.9394636138843124,1.0246409570196735,-0.0166496776641476,-0.0932128131997883,-0.1713380880496227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,91.33999633789062,91.52999877929688,89.87999725341797,91.0500030517578,91.0500030517578,362800,EEFT,1.0160351349317664,0.969686962726827,0.938824826928804,1.029880242563007,-0.0138451076312404,-0.0985533129645146,-0.1703391037395867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,91.80999755859376,91.9499969482422,89.83999633789062,90.97000122070312,90.97000122070312,425700,EEFT,1.05408374302435,0.9629547905753454,0.9355831534383016,1.036157586789428,0.0179261562349219,-0.1076565073782133,-0.1818275690168084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,90.75,92.72000122070312,90.3499984741211,92.58000183105467,92.58000183105467,457500,EEFT,1.0274357406058656,0.94015985303568,0.9221214199408868,1.0465343935592823,-0.0190986529534167,-0.1312498019895264,-0.202903789113977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,92.06999969482422,92.88999938964844,92.02999877929688,92.70999908447266,92.70999908447266,492700,EEFT,1.0093841306781732,0.9418617253492004,0.941430262552066,1.048372731047773,-0.0389886003695998,-0.1272776192371228,-0.1865520925289799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,92.98999786376952,93.6500015258789,92.52999877929688,93.08000183105467,93.08000183105467,270400,EEFT,1.0138590555452374,0.9399440926373068,0.936076445416962,1.0387885930282448,-0.0249295374830074,-0.1170747202714672,-0.1785345573660447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,93.33000183105467,93.61000061035156,92.66000366210938,93.54000091552734,93.54000091552734,254600,EEFT,1.0176395286479518,0.9326491020943316,0.94505025294697,1.0447156071702373,-0.0270760785222854,-0.1243329351969529,-0.1687756147572989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,93.11000061035156,93.97000122070312,92.73999786376952,92.98999786376952,92.98999786376952,607400,EEFT,1.021615250913062,0.9221421870083693,0.9509624942106768,1.0484619827112251,-0.0268467317981631,-0.1224813328262817,-0.1534886972302424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,92.8000030517578,93.1500015258789,91.61000061035156,91.98999786376952,91.98999786376952,408100,EEFT,1.0346777097019877,0.9419502504413712,0.951081638172618,1.0415757419863072,-0.0068980322843195,-0.1068369564072219,-0.1564148337568168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,91.81999969482422,92.54000091552734,91.0199966430664,91.56999969482422,91.56999969482422,451000,EEFT,1.0343999294133115,0.969313120367384,0.9227913102720712,1.0495576207370112,-0.0151576913236997,-0.0795626717880052,-0.1677029012660292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,92.0,92.12000274658205,91.13999938964844,91.27999877929688,91.27999877929688,706900,EEFT,1.0406441622928035,0.955959720674556,0.9251752637774596,1.0539026313731312,-0.0132584690803276,-0.0747667720603191,-0.1752769005342055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,91.16999816894533,92.0500030517578,89.80999755859375,91.9000015258789,91.9000015258789,495300,EEFT,1.037105505724661,0.9359086040059552,0.8976060554312447,1.0520989179928428,-0.0149934122681818,-0.064814593606816,-0.1762285061403546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,89.62999725341797,90.33000183105467,84.20999908447266,84.8499984741211,84.8499984741211,1722100,EEFT,1.1215086078184526,1.0276959165159896,0.9837360367915756,1.049480051520865,0.0720285562975875,0.0118024281090047,-0.0876563391218249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,84.55999755859375,89.75,84.5,88.98999786376953,88.98999786376953,1320700,EEFT,1.0750646192328477,0.9423531028591412,0.941341708663774,1.0585213557872055,0.0165432634456419,-0.0622538654332427,-0.13623300480338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,89.13999938964844,89.9000015258789,86.93000030517578,87.22000122070312,87.22000122070312,400100,EEFT,1.0939005082180877,0.8822517297784309,0.9737445438720796,1.0561912314345747,0.0377092767835129,-0.1198756504650264,-0.1067115120583864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,87.5199966430664,88.16000366210938,85.77999877929688,86.2699966430664,86.2699966430664,384900,EEFT,1.1125536929605016,0.9148023790411052,0.9822649954928468,1.054691754118366,0.0578619388421355,-0.0991940093672963,-0.096125446184061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,85.80999755859375,85.80999755859375,84.18000030517578,84.36000061035156,84.36000061035156,389700,EEFT,1.1340682488947962,0.9022048371229188,1.0097202428744838,1.0628648969920689,0.0712033519027275,-0.0889330630823564,-0.0784225714844406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,83.94000244140625,84.91000366210938,83.1500015258789,84.02999877929688,84.02999877929688,315200,EEFT,1.1274544714989494,0.859931014946459,1.0204688949861902,1.054562443450246,0.0728920280487033,-0.141480349045233,-0.0764873426368148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,84.33000183105469,84.83999633789062,83.8499984741211,84.41000366210938,84.41000366210938,220100,EEFT,1.1219049027331327,0.8538087497699702,1.0117284423743478,1.0427572783556516,0.0791476243774811,-0.1581389726391993,-0.0925524307173277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,84.45999908447266,84.45999908447266,83.62999725341797,84.20999908447266,84.20999908447266,223700,EEFT,1.114713261692584,0.8548865769675996,1.0245814002770357,1.039387058829826,0.0753262028627579,-0.1608573889904322,-0.0773319983010192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,84.20999908447266,84.58999633789062,83.45999908447266,84.2699966430664,84.2699966430664,239300,EEFT,1.067758478003179,0.8453779601477063,1.024682590648066,1.0452598484191695,0.0224986295840095,-0.1546667784929463,-0.0770984026567034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,83.93000030517578,85.75,83.93000030517578,85.16000366210938,85.16000366210938,459000,EEFT,1.0415687310228223,0.8627289579766947,1.0086895001402962,1.0173995405954512,0.024169190427371,-0.1307796607519583,-0.0919063098160308,150543000.0,1072005000.0,1940551000.0,1198518000.0,960000.0,472541000.0,3140029000.0,1178000.0,117948000.0,436954000.0,119066000.0,717386000.0,-311619000.0,113611000.0,819144000.0,1407720000.0,-94458000.0,268303000.0,1890186000.0,330589000.0,744879000.0,404012000.0,494841000.0,13525000.0,95672000.0,7564000.0,-101858000.0,-169355000.0,-161149000.0,169679000.0,10990000.0,156845000.0,88430000.0,-3065000.0,65161000.0,286276000.0,95030000.0,-4623000.0,-198089000.0,281000.0,18560000.0,-97235000.0,-11602000.0
2018-01-03,89.0,92.68000030517578,88.26000213623047,92.08000183105467,92.08000183105467,1573100,EEFT,0.9294092107868768,0.8035403604739705,0.9252823116203268,0.9765980219270426,-0.0471888111401658,-0.200408431849885,-0.1701661492651873,150543000.0,1072005000.0,1940551000.0,1198518000.0,960000.0,472541000.0,3140029000.0,1178000.0,117948000.0,436954000.0,119066000.0,717386000.0,-311619000.0,113611000.0,819144000.0,1407720000.0,-94458000.0,268303000.0,1890186000.0,330589000.0,744879000.0,404012000.0,494841000.0,13525000.0,95672000.0,7564000.0,-101858000.0,-169355000.0,-161149000.0,169679000.0,10990000.0,156845000.0,88430000.0,-3065000.0,65161000.0,286276000.0,95030000.0,-4623000.0,-198089000.0,281000.0,18560000.0,-97235000.0,-11602000.0
2018-01-04,92.0,93.55999755859376,91.70999908447266,92.51000213623048,92.51000213623048,1210300,EEFT,0.93827695435501,0.8026159148786879,0.9163333119183577,0.9849127815791188,-0.0466358272241088,-0.1957410214403042,-0.1732615478648398,150543000.0,1072005000.0,1940551000.0,1198518000.0,960000.0,472541000.0,3140029000.0,1178000.0,117948000.0,436954000.0,119066000.0,717386000.0,-311619000.0,113611000.0,819144000.0,1407720000.0,-94458000.0,268303000.0,1890186000.0,330589000.0,744879000.0,404012000.0,494841000.0,13525000.0,95672000.0,7564000.0,-101858000.0,-169355000.0,-161149000.0,169679000.0,10990000.0,156845000.0,88430000.0,-3065000.0,65161000.0,286276000.0,95030000.0,-4623000.0,-198089000.0,281000.0,18560000.0,-97235000.0,-11602000.0
2018-01-05,92.41999816894533,96.0,92.41999816894533,95.88999938964844,95.88999938964844,699200,EEFT,0.8622379896907298,0.782354751492104,0.88903953011395,0.9789917900086822,-0.1167538003179523,-0.2172720675895512,-0.2008498407744485,150543000.0,1072005000.0,1940551000.0,1198518000.0,960000.0,472541000.0,3140029000.0,1178000.0,117948000.0,436954000.0,119066000.0,717386000.0,-311619000.0,113611000.0,819144000.0,1407720000.0,-94458000.0,268303000.0,1890186000.0,330589000.0,744879000.0,404012000.0,494841000.0,13525000.0,95672000.0,7564000.0,-101858000.0,-169355000.0,-161149000.0,169679000.0,10990000.0,156845000.0,88430000.0,-3065000.0,65161000.0,286276000.0,95030000.0,-4623000.0,-198089000.0,281000.0,18560000.0,-97235000.0,-11602000.0
2018-01-08,96.1999969482422,96.5199966430664,94.26000213623048,95.12000274658205,95.12000274658205,513800,EEFT,0.835576125546207,0.7886879150217656,0.9034903275851128,0.942840182406444,-0.1072640568602369,-0.2030365694525512,-0.1838596780679416,150543000.0,1072005000.0,1940551000.0,1198518000.0,960000.0,472541000.0,3140029000.0,1178000.0,117948000.0,436954000.0,119066000.0,717386000.0,-311619000.0,113611000.0,819144000.0,1407720000.0,-94458000.0,268303000.0,1890186000.0,330589000.0,744879000.0,404012000.0,494841000.0,13525000.0,95672000.0,7564000.0,-101858000.0,-169355000.0,-161149000.0,169679000.0,10990000.0,156845000.0,88430000.0,-3065000.0,65161000.0,286276000.0,95030000.0,-4623000.0,-198089000.0,281000.0,18560000.0,-97235000.0,-11602000.0
2018-01-09,95.52999877929688,95.52999877929688,93.5199966430664,93.58000183105467,93.58000183105467,351200,EEFT,0.8409916158189844,0.8076512112866121,0.919961473107404,0.9530778204901076,-0.1120862046711232,-0.1935730357608029,-0.1693363452434741,150543000.0,1072005000.0,1940551000.0,1198518000.0,960000.0,472541000.0,3140029000.0,1178000.0,117948000.0,436954000.0,119066000.0,717386000.0,-311619000.0,113611000.0,819144000.0,1407720000.0,-94458000.0,268303000.0,1890186000.0,330589000.0,744879000.0,404012000.0,494841000.0,13525000.0,95672000.0,7564000.0,-101858000.0,-169355000.0,-161149000.0,169679000.0,10990000.0,156845000.0,88430000.0,-3065000.0,65161000.0,286276000.0,95030000.0,-4623000.0,-198089000.0,281000.0,18560000.0,-97235000.0,-11602000.0
