,Unnamed: 0,2021-07-03,2021-04-03,2021-01-02,2020-10-03
0,Intangible Assets,6587000000.0,6649000000.0,6719000000.0,6774000000.0
1,Capital Surplus,4464000000.0,4443000000.0,4411000000.0,4433000000.0
2,Total Liab,18970000000.0,18404000000.0,19677000000.0,19070000000.0
3,Total Stockholder Equity,16561000000.0,15931000000.0,15638000000.0,15254000000.0
4,Minority Interest,132000000.0,139000000.0,143000000.0,132000000.0
5,Other Current Liab,1818000000.0,1386000000.0,1631000000.0,826000000.0
6,Total Assets,35663000000.0,34474000000.0,35458000000.0,34456000000.0
7,Common Stock,45000000.0,45000000.0,45000000.0,45000000.0
8,Other Current Assets,1009000000.0,896000000.0,323000000.0,367000000.0
9,Retained Earnings,16305000000.0,15716000000.0,15399000000.0,15100000000.0
10,Other Liab,4000000000.0,4008000000.0,4037000000.0,3677000000.0
11,Good Will,10554000000.0,10555000000.0,10913000000.0,10899000000.0
12,Treasury Stock,-4253000000.0,-4273000000.0,-4217000000.0,-4324000000.0
13,Other Assets,1481000000.0,1487000000.0,1510000000.0,949000000.0
14,Cash,1613000000.0,877000000.0,2406000000.0,1420000000.0
15,Total Current Liabilities,6184000000.0,4612000000.0,4849000000.0,4234000000.0
16,Short Long Term Debt,1566000000.0,580000000.0,566000000.0,548000000.0
17,Other Stockholder Equity,-125000000.0,-150000000.0,-102000000.0,-179000000.0
18,Property Plant Equipment,7725000000.0,7661000000.0,7664000000.0,8128000000.0
19,Total Current Assets,9208000000.0,8014000000.0,8544000000.0,7598000000.0
20,Long Term Investments,108000000.0,108000000.0,108000000.0,108000000.0
21,Net Tangible Assets,-580000000.0,-1273000000.0,-1994000000.0,-2419000000.0
22,Net Receivables,2324000000.0,2113000000.0,1900000000.0,1952000000.0
23,Long Term Debt,8786000000.0,9784000000.0,10791000000.0,10791000000.0
24,Inventory,4262000000.0,4128000000.0,3915000000.0,3859000000.0
25,Accounts Payable,1950000000.0,1900000000.0,1997000000.0,1876000000.0
0,Investments,-46000000.0,-1000000.0,1000000.0,1000000.0
1,Change To Liabilities,0.0,0.0,0.0,-64000000.0
2,Total Cashflows From Investing Activities,-275000000.0,-249000000.0,-259000000.0,-280000000.0
3,Net Borrowings,-22000000.0,-1013000000.0,-1013000000.0,-707000000.0
4,Total Cash From Financing Activities,-197000000.0,-1172000000.0,-173000000.0,-874000000.0
5,Change To Operating Activities,256000000.0,-857000000.0,580000000.0,-52000000.0
6,Issuance Of Stock,11000000.0,18000000.0,4000000.0,1000000.0
7,Net Income,749000000.0,476000000.0,467000000.0,613000000.0
8,Change In Cash,836000000.0,-1463000000.0,969000000.0,19000000.0
9,Repurchase Of Stock,-16000000.0,-17000000.0,-17000000.0,-7000000.0
10,Effect Of Exchange Rate,1000000.0,-6000000.0,16000000.0,7000000.0
11,Total Cash From Operating Activities,1307000000.0,-36000000.0,1385000000.0,1166000000.0
12,Depreciation,300000000.0,300000000.0,295000000.0,312000000.0
13,Other Cashflows From Investing Activities,73000000.0,20000000.0,29000000.0,12000000.0
14,Dividends Paid,-159000000.0,-159000000.0,-159000000.0,-150000000.0
15,Other Cashflows From Financing Activities,-11000000.0,-1000000.0,-1000000.0,-11000000.0
16,Capital Expenditures,-302000000.0,-268000000.0,-289000000.0,-292000000.0
17,Change To Netincome,,39000000.0,40000000.0,14000000.0
18,Change To Inventory,,,,86000000.0
19,Change To Account Receivables,,,,191000000.0
