,Unnamed: 0,2021-07-31,2021-05-01,2021-01-30,2020-10-31
0,Capital Surplus,114000000.0,118000000.0,85000000.0,60000000.0
1,Total Liab,10739000000.0,10798000000.0,11155000000.0,12002000000.0
2,Total Stockholder Equity,3020000000.0,2806000000.0,2614000000.0,2371000000.0
3,Other Current Liab,42000000.0,158000000.0,839000000.0,48000000.0
4,Total Assets,13759000000.0,13604000000.0,13769000000.0,14373000000.0
5,Common Stock,19000000.0,19000000.0,19000000.0,19000000.0
6,Other Current Assets,1201000000.0,1091000000.0,692000000.0,966000000.0
7,Retained Earnings,2879000000.0,2667000000.0,2501000000.0,2268000000.0
8,Other Liab,520000000.0,493000000.0,438000000.0,458000000.0
9,Treasury Stock,8000000.0,2000000.0,9000000.0,24000000.0
10,Other Assets,693000000.0,703000000.0,533000000.0,705000000.0
11,Cash,2375000000.0,2066000000.0,1988000000.0,2471000000.0
12,Total Current Liabilities,3651000000.0,3638000000.0,3884000000.0,4431000000.0
13,Other Stockholder Equity,8000000.0,2000000.0,9000000.0,24000000.0
14,Property Plant Equipment,6872000000.0,6899000000.0,7058000000.0,7306000000.0
15,Total Current Assets,6194000000.0,6002000000.0,6008000000.0,6362000000.0
16,Net Tangible Assets,3020000000.0,2806000000.0,2444000000.0,2371000000.0
17,Short Term Investments,337000000.0,475000000.0,410000000.0,178000000.0
18,Long Term Debt,2220000000.0,2218000000.0,2216000000.0,2214000000.0
19,Inventory,2281000000.0,2370000000.0,2451000000.0,2747000000.0
20,Accounts Payable,1583000000.0,1530000000.0,1743000000.0,2284000000.0
21,Intangible Assets,,,61000000.0,
22,Good Will,,,109000000.0,
23,Net Receivables,,,363000000.0,
0,Investments,138000000.0,-65000000.0,-231000000.0,-155000000.0
1,Change To Liabilities,37000000.0,-205000000.0,-556000000.0,653000000.0
2,Total Cashflows From Investing Activities,-56000000.0,-161000000.0,-335000000.0,-235000000.0
3,Total Cash From Financing Activities,-85000000.0,-98000000.0,5000000.0,4000000.0
4,Change To Operating Activities,-73000000.0,76000000.0,-185000000.0,11000000.0
5,Issuance Of Stock,16000000.0,25000000.0,6000000.0,4000000.0
6,Net Income,258000000.0,166000000.0,234000000.0,95000000.0
7,Change In Cash,311000000.0,80000000.0,-483000000.0,258000000.0
8,Repurchase Of Stock,-55000000.0,-32000000.0,-1000000.0,-1000000.0
9,Total Cash From Operating Activities,452000000.0,340000000.0,-162000000.0,486000000.0
10,Depreciation,124000000.0,120000000.0,126000000.0,125000000.0
11,Dividends Paid,-46000000.0,-91000000.0,-91000000.0,-91000000.0
12,Change To Inventory,87000000.0,69000000.0,285000000.0,-499000000.0
13,Change To Netincome,52000000.0,128000000.0,28000000.0,71000000.0
14,Capital Expenditures,-145000000.0,-124000000.0,-104000000.0,-80000000.0
15,Effect Of Exchange Rate,,-1000000.0,9000000.0,3000000.0
