,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-2552000.0,-12851000.0,-176378000.0,-2060000.0
Change To Liabilities,-37714000.0,154464000.0,174352000.0,-12806000.0
Total Cashflows From Investing Activities,-312468000.0,-344073000.0,-319414000.0,-138250000.0
Net Borrowings,614149000.0,27755000.0,16156000.0,5887000.0
Total Cash From Financing Activities,533302000.0,-131973000.0,-119715000.0,-14541000.0
Change To Operating Activities,-80398000.0,-64798000.0,-10406000.0,67962000.0
Issuance Of Stock,5916000.0,6173000.0,5297000.0,5479000.0
Net Income,98564000.0,346560000.0,301041000.0,179190000.0
Change In Cash,545950000.0,-47361000.0,135806000.0,17895000.0
Repurchase Of Stock,-5658000.0,-44332000.0,-114168000.0,-114168000.0
Effect Of Exchange Rate,-6337000.0,2133000.0,6383000.0,11349000.0
Total Cash From Operating Activities,331453000.0,426552000.0,568552000.0,159337000.0
Depreciation,142810000.0,111515000.0,109680000.0,96510000.0
Change To Inventory,78632000.0,-171903000.0,-7212000.0,-158628000.0
Change To Account Receivables,13259000.0,-118390000.0,-136188000.0,-102222000.0
Other Cashflows From Financing Activities,-81105000.0,-121569000.0,-27000000.0,-25907000.0
Change To Netincome,116300000.0,169104000.0,137285000.0,89331000.0
Capital Expenditures,-309916000.0,-236111000.0,-143036000.0,-135976000.0
