,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Capital Surplus,372165000.0,306669000.0,375017000.0,453417000.0
Total Liab,3086706000.0,2356836000.0,1038980000.0,786871000.0
Total Stockholder Equity,2481435000.0,2314665000.0,2034958000.0,1829064000.0
Minority Interest,244228000.0,221442000.0,154317000.0,119147000.0
Other Current Liab,77219000.0,69048000.0,48466000.0,
Total Assets,5812369000.0,4892943000.0,3228255000.0,2735082000.0
Common Stock,155000.0,153000.0,153000.0,156000.0
Other Current Assets,21511000.0,10566000.0,7975000.0,7381000.0
Retained Earnings,2136400000.0,2037836000.0,1691276000.0,1390235000.0
Other Liab,129516000.0,103411000.0,100639000.0,118420000.0
Good Will,93497000.0,71412000.0,,
Treasury Stock,-27285000.0,-29993000.0,-31488000.0,-14744000.0
Other Assets,197993000.0,123309000.0,97870000.0,88457000.0
Cash,1370826000.0,824876000.0,872237000.0,736431000.0
Total Current Liabilities,1212706000.0,1238231000.0,850222000.0,597348000.0
Deferred Long Term Asset Charges,63884000.0,49088000.0,39431000.0,29922000.0
Short Long Term Debt,52250000.0,66234000.0,1666000.0,1801000.0
Other Stockholder Equity,-27285000.0,-29993000.0,-31488000.0,-14744000.0
Property Plant Equipment,2106962000.0,1812585000.0,585457000.0,541601000.0
Total Current Assets,3344351000.0,2819591000.0,2472140000.0,2105024000.0
Long Term Investments,69566000.0,66046000.0,72788000.0,
Net Tangible Assets,2387938000.0,2243253000.0,2034958000.0,1829064000.0
Short Term Investments,100767000.0,112037000.0,100029000.0,
Net Receivables,689022000.0,699235000.0,557596000.0,433004000.0
Long Term Debt,679415000.0,49183000.0,88119000.0,71103000.0
Inventory,1016774000.0,1069863000.0,863260000.0,873016000.0
Accounts Payable,744077000.0,764844000.0,679553000.0,505334000.0
