,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,2000000.0,0.0,30000000.0,-1000000.0
Total Cashflows From Investing Activities,-48000000.0,-21000000.0,-35000000.0,-31000000.0
Net Borrowings,-1000000.0,-2000000.0,-14000000.0,-277000000.0
Total Cash From Financing Activities,-153000000.0,-121000000.0,-72000000.0,-312000000.0
Change To Operating Activities,-9000000.0,34000000.0,-32000000.0,42000000.0
Issuance Of Stock,2000000.0,1000000.0,1000000.0,1000000.0
Net Income,110000000.0,120000000.0,60000000.0,77000000.0
Change In Cash,-57000000.0,-15000000.0,59000000.0,-183000000.0
Repurchase Of Stock,-130000000.0,-99000000.0,-29000000.0,-16000000.0
Effect Of Exchange Rate,1000000.0,-1000000.0,3000000.0,2000000.0
Total Cash From Operating Activities,143000000.0,128000000.0,163000000.0,158000000.0
Depreciation,37000000.0,37000000.0,37000000.0,36000000.0
Dividends Paid,-21000000.0,-21000000.0,-20000000.0,-19000000.0
Change To Inventory,-12000000.0,-14000000.0,-1000000.0,25000000.0
Change To Account Receivables,-7000000.0,-66000000.0,20000000.0,-31000000.0
Other Cashflows From Financing Activities,-3000000.0,-3000000.0,-10000000.0,-10000000.0
Change To Netincome,22000000.0,16000000.0,48000000.0,9000000.0
Capital Expenditures,-48000000.0,-21000000.0,-35000000.0,-31000000.0
