,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,5700000.0,-12500000.0,-7500000.0,-7500000.0
Change To Liabilities,800000.0,-37000000.0,42600000.0,154100000.0
Total Cashflows From Investing Activities,-159800000.0,-665600000.0,-266700000.0,1786100000.0
Net Borrowings,-116200000.0,333100000.0,222400000.0,-463200000.0
Total Cash From Financing Activities,-261700000.0,139900000.0,-478300000.0,-1889700000.0
Change To Operating Activities,-44500000.0,-7100000.0,88500000.0,54600000.0
Net Income,502900000.0,263000000.0,193100000.0,814900000.0
Change In Cash,286300000.0,-9300000.0,-322300000.0,207400000.0
Repurchase Of Stock,-44600000.0,-78100000.0,-590500000.0,-1324200000.0
Effect Of Exchange Rate,-29200000.0,5300000.0,-5300000.0,-113400000.0
Total Cash From Operating Activities,737000000.0,511100000.0,428000000.0,424400000.0
Depreciation,174200000.0,194500000.0,131200000.0,120000000.0
Other Cashflows From Investing Activities,2000000.0,-8200000.0,-13700000.0,2086400000.0
Dividends Paid,-100400000.0,-99100000.0,-104100000.0,-119700000.0
Change To Inventory,-25200000.0,12400000.0,-61200000.0,-55400000.0
Change To Account Receivables,27400000.0,38100000.0,-900000.0,-81400000.0
Other Cashflows From Financing Activities,-500000.0,-16000000.0,-6100000.0,17400000.0
Change To Netincome,132700000.0,26300000.0,51100000.0,-375300000.0
Capital Expenditures,-181100000.0,-189700000.0,-168600000.0,-183800000.0
