Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Other Current Assets,Retained Earnings,Other Liab,Good Will,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Common Stock,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-09-29,14.90999984741211,15.125,14.140000343322754,14.68000030517578,14.68000030517578,794700,CVNA,0.9659400552039692,1.277247929851149,1.5449591167364904,1.0206479989635429,-0.0547079437595736,0.1869875411287029,0.4556659177452875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,14.890000343322754,15.880000114440918,14.65999984741211,15.649999618530272,15.649999618530272,697800,CVNA,0.8952077041774106,1.2594248923262064,1.483706062577855,1.012478214064533,-0.1172705098871224,0.1707173365648067,0.3945751841009213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,15.75,15.989999771118164,15.31999969482422,15.43000030517578,15.43000030517578,690400,CVNA,0.9073233780367388,1.2994166455288438,1.5165261928530922,1.0113391723313174,-0.1040157942945786,0.2094532705239418,0.43472555063252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,15.449999809265137,15.630000114440918,14.619999885559082,15.380000114440918,15.380000114440918,679100,CVNA,0.9141742727566812,1.3114434282321947,1.757477274741105,1.0126829906128405,-0.0985087178561593,0.2229597412106283,0.6675179081444409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,15.380000114440918,15.9399995803833,15.140000343322754,15.449999809265137,15.449999809265137,325200,CVNA,1.0588997289527933,1.3618123738040415,1.9482201134668755,1.0121464877707815,0.0467532411820117,0.2790118981209288,0.8502983646956164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,15.3100004196167,15.710000038146973,15.170000076293944,15.260000228881836,15.260000228881836,328700,CVNA,0.992791572168959,1.3479685049999155,1.9515072241140856,1.0081446760609294,-0.0153531038919704,0.2530252821728793,0.850934157678322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,15.220000267028809,15.505000114440918,14.5600004196167,14.8100004196167,14.8100004196167,293700,CVNA,0.989871669955802,1.4145847514757643,2.0047265153842604,1.0143616235707735,-0.0244899536149715,0.3108693265231117,0.9062443692075636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,14.75,14.899999618530272,13.859999656677246,13.899999618530272,13.899999618530272,662900,CVNA,0.9971223048236848,1.475539625306154,2.112949758651782,1.008797349947511,-0.0116750451238261,0.3826889491622083,1.0236524459578262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,13.890000343322754,14.260000228881836,13.579999923706056,14.25,14.25,448800,CVNA,0.9957894442374248,1.4301753797029193,2.102456076103344,1.0091988628593096,-0.0134094186218848,0.3289431719602129,1.0143590259103503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,14.109999656677246,14.109999656677246,13.65999984741211,14.010000228881836,14.010000228881836,237600,CVNA,1.0728051025999708,1.4446823297970464,2.004282617056543,1.0112728774332036,0.0615322251667671,0.3459974039736937,0.9282475160914136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,13.859999656677246,14.40999984741211,13.81999969482422,14.020000457763672,14.020000457763672,214700,CVNA,1.079172583483232,1.487874460004043,2.0870184931184443,1.0098252549340063,0.0693473285492254,0.3796249616167679,1.010127889274827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,14.020000457763672,14.350000381469728,13.75,14.0,14.0,336700,CVNA,1.067857129233224,1.4535714558192665,1.9628571101597376,1.0047827275420922,0.0630744016911317,0.3385096906775588,0.8772631127995312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,13.899999618530272,14.324999809265137,13.800999641418455,13.989999771118164,13.989999771118164,271400,CVNA,1.100786266653342,1.5025018442929987,1.9621158836334625,1.016827126331923,0.0839591403214188,0.3815060741236824,0.8751775973186622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,13.880000114440918,14.289999961853027,13.880000114440918,13.989999771118164,13.989999771118164,277300,CVNA,1.1079342568681936,1.483202311613872,1.8734810231078225,1.016900814218988,0.0910334426492056,0.3666185875165655,0.7974856786831672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,13.899999618530272,14.149999618530272,13.380000114440918,13.460000038146973,13.460000038146973,581800,CVNA,1.1099553891561562,1.5111441378114647,2.005200571666109,1.0195478153138224,0.0904075738423337,0.3945932354722632,0.9273670303482848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,13.479999542236328,13.609999656677246,12.949999809265137,13.34000015258789,13.34000015258789,789300,CVNA,1.0997001430654436,1.479760085856424,2.0014992846727813,1.0187296628598663,0.0809704802055772,0.3628345600788794,0.9360252754483172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,13.34000015258789,13.369000434875488,12.75,13.029999732971191,13.029999732971191,329300,CVNA,1.175748273889707,1.44359170003246,2.009209581096901,1.0231439317955078,0.1526043420941991,0.329353547067778,0.9407524292313124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,12.9399995803833,13.649999618530272,12.859999656677246,13.640000343322754,13.640000343322754,389100,CVNA,1.131231665454414,1.3929618417715912,1.8673019554448125,1.023176662025299,0.1080550034291145,0.2921689579251967,0.7879211351469593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,13.529999732971191,13.859999656677246,12.949999809265137,13.029999732971191,13.029999732971191,492000,CVNA,1.2079815881568725,1.4650806250043458,1.9370683260453727,1.028738706809164,0.1792428813477085,0.3568668034497801,0.8432470637600682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,12.970000267028809,13.59000015258789,12.529999732971191,12.649999618530272,12.649999618530272,477600,CVNA,1.30750999322552,1.4616601050353557,1.9739130487227323,1.0357335667629224,0.2717764264625977,0.3572915743479143,0.8828910144018711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,12.609999656677246,12.949999809265137,12.5,12.760000228881836,12.760000228881836,235000,CVNA,1.2217868238983605,1.434169193480037,1.9404388546042808,1.0327543330408862,0.1890324908574743,0.3557502398839962,0.8443100558692116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,12.609999656677246,12.78499984741211,12.170000076293944,12.5,12.5,247500,CVNA,1.2967999267578123,1.4055999755859374,2.1424000549316404,1.0448229351223306,0.2519769916354817,0.3594890420134586,1.0320105625367737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,12.43000030517578,14.59000015258789,12.43000030517578,14.18000030517578,14.18000030517578,1234000,CVNA,1.2630465064852543,1.3032439453115543,1.93935115713378,1.0378093145840102,0.2252371919012441,0.249587576897063,0.8317712060053566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,14.390000343322754,14.470000267028809,13.529999732971191,14.010000228881836,14.010000228881836,367600,CVNA,1.442540953197804,1.319771553822015,1.9400428166406296,1.0388512590749122,0.4036896941228918,0.2651875354701651,0.8306002103815611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,14.0,14.279999732971191,13.789999961853027,14.0,14.0,264800,CVNA,1.4592857360839844,1.2614285605294364,1.8907142366681773,1.0310647944789963,0.428220941604988,0.2433822184094369,0.7862122253825954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,14.039999961853027,14.25,13.869999885559082,14.0600004196167,14.0600004196167,162200,CVNA,1.4615930742355394,1.2873399602617626,1.903982906032763,1.0262436118253355,0.4353494624102036,0.2617035546940101,0.7961725873433969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,14.0600004196167,16.459999084472656,14.0600004196167,16.360000610351562,16.360000610351562,779300,CVNA,1.3459657479371256,1.200488915460156,1.6369192963049668,1.0311845275729687,0.3147812203641569,0.1643779862577115,0.5311910119688601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,16.420000076293945,16.469999313354492,14.779999732971191,15.149999618530272,15.149999618530272,988800,CVNA,1.401980218213279,1.3504950230789192,1.7663366932465887,1.0414917955670933,0.3604884226461857,0.3045852130512532,0.6545103341515186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,12.899999618530272,15.0600004196167,12.869999885559082,14.65999984741211,14.65999984741211,1405800,CVNA,1.409959092185309,1.425648010645764,1.822646629704522,1.0390384642435906,0.3709206279417183,0.3646432475480254,0.7079933243031704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,14.579999923706056,14.619999885559082,13.75,13.859999656677246,13.859999656677246,471800,CVNA,1.5367965198180202,1.5772006603059476,1.927128408809501,1.0401272810196784,0.4966692387983418,0.5016258075718554,0.8144494159831777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,13.600000381469728,14.300000190734863,13.579999923706056,14.1899995803833,14.1899995803833,289500,CVNA,1.5560254106159477,1.5095137920867612,1.8449613163743728,1.0393664161720684,0.5166589944438793,0.4336205434463434,0.7316233560194452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,14.130000114440918,15.300000190734863,13.90999984741211,15.029999732971191,15.029999732971191,424100,CVNA,1.5462408638728555,1.429141711500887,1.7139055679669994,1.0305050740272153,0.5157357898456403,0.3624744967345663,0.6022730071363926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,15.010000228881836,15.56999969482422,14.619999885559082,15.130000114440918,15.130000114440918,572500,CVNA,1.445472615585736,1.363516127212463,1.6589557297830344,1.043144349882203,0.402328265703533,0.2985753447696406,0.5453035089447835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,14.979999542236328,15.170000076293944,14.6899995803833,14.949999809265137,14.949999809265137,307400,CVNA,1.440133843567173,1.4033444688898358,1.813377990383008,1.0570826794517585,0.3830511641154146,0.3353947506162387,0.7027498909523597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,15.079999923706056,15.470000267028809,14.93000030517578,15.399999618530272,15.399999618530272,416900,CVNA,1.316883194090687,1.3883116682055503,1.8383116991690032,1.0412088647392546,0.2756743293514325,0.3178324558679322,0.726096988405855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,15.399999618530272,15.760000228881836,15.270000457763672,15.5,15.5,529400,CVNA,1.3541935336205266,1.411612849081716,1.861290347191596,1.0392013474275237,0.3149921861930029,0.3362918014027505,0.7613509752739198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,15.65999984741211,15.710000038146973,14.631999969482422,14.9399995803833,14.9399995803833,313000,CVNA,1.4210174122167982,1.386880849753203,1.885542226740224,1.0381241126825425,0.3828932995342557,0.3291712891243443,0.7783742749510922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,15.039999961853027,15.5600004196167,14.267000198364258,14.670000076293944,14.670000076293944,365500,CVNA,1.448534416461186,1.3660532250378838,2.0265848253319825,1.03199537924298,0.4165390372182058,0.3234516852344371,0.921015360112578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,14.6899995803833,15.460000038146973,14.524999618530272,15.31999969482422,15.31999969482422,253700,CVNA,1.3857702327114778,1.248694487065138,2.027415149129268,1.0328322263084138,0.352938006403064,0.2141908407467583,0.9177911104332576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,15.520000457763672,15.5600004196167,15.199999809265137,15.43000030517578,15.43000030517578,113900,CVNA,1.314322766399613,1.2138690325206027,2.132858016624465,1.032019884081241,0.2823028823183724,0.171158010525894,1.0158329451352288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,15.399999618530272,15.848999977111816,15.399999618530272,15.739999771118164,15.739999771118164,228900,CVNA,1.247141006748064,1.1836086042994354,2.245870329616265,1.0369551897736955,0.2101858169743682,0.1265773675090671,1.1288028341304654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,15.510000228881836,16.690000534057617,15.43000030517578,16.540000915527344,16.540000915527344,472500,CVNA,1.1559854764750357,1.12938326911696,2.178960031477017,1.020376345675996,0.1356091307990397,0.0759700893635757,1.0675607814458823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,16.579999923706055,17.059999465942383,15.359999656677246,15.59000015258789,15.59000015258789,439400,CVNA,1.1744707688731473,1.1199486153676754,2.3579216139668326,1.026253639124301,0.1482171297488463,0.0658952607124656,1.2456373505246154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,15.760000228881836,16.739999771118164,15.619999885559082,16.209999084472656,16.209999084472656,740100,CVNA,1.133251195358165,1.0493523250828245,2.401604102647132,1.0246409570196735,0.1086102383384914,-7.285739102380617e-05,1.2908024007131969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,16.100000381469727,18.71999931335449,16.020000457763672,17.90999984741211,17.90999984741211,922900,CVNA,1.046901181448601,1.006700214419641,2.0709101322492294,1.029880242563007,0.0170209388855939,-0.0615400612717005,0.9617462015808388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,18.6200008392334,20.90999984741211,18.34000015258789,20.209999084472656,20.209999084472656,1351700,CVNA,0.975259771269156,0.9148936471414308,1.9985156466770984,1.036157586789428,-0.0608978155202719,-0.1557176508121278,0.8811049242219884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,20.64999961853028,20.64999961853028,19.01000022888184,20.43000030517578,20.43000030517578,453000,CVNA,0.981399850100885,0.9236417306588504,2.0959373007927025,1.0465343935592823,-0.0651345434583973,-0.147767924366356,0.9709120917378388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,20.32999992370605,21.46999931335449,20.26000022888184,20.549999237060547,20.549999237060547,648400,CVNA,0.98150855596718,1.0335766695705393,2.1017031742180654,1.048372731047773,-0.066864175080593,-0.035562675015784,0.9737208191370196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,20.5,22.540000915527344,20.489999771118164,22.020000457763672,22.020000457763672,407800,CVNA,0.9554950262550604,0.9091734805439184,1.9836511987798515,1.0387885930282448,-0.0832935667731843,-0.1478453323648556,0.8690401959968448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,20.809999465942383,21.809999465942383,20.0,21.239999771118164,21.239999771118164,603600,CVNA,0.9684557399475588,0.9877589344781736,1.822975595007021,1.0447156071702373,-0.0762598672226784,-0.0692231028131109,0.709149727302752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,21.3700008392334,21.3700008392334,20.3700008392334,20.670000076293945,20.670000076293945,324700,CVNA,1.0135462353948723,0.9854862488653492,1.835026616602533,1.0484619827112251,-0.0349157473163528,-0.0591372709693017,0.7305754251616139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,20.75,21.65999984741211,20.670000076293945,21.299999237060547,21.299999237060547,268800,CVNA,0.9629108433579584,0.9511737537356724,1.8948357772768325,1.0415757419863072,-0.0786648986283488,-0.0976134531129206,0.7873393053473976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,21.25,23.450000762939453,20.959999084472656,22.07999992370605,22.07999992370605,702800,CVNA,0.923007211557358,0.9442934988004352,1.7971014693063292,1.0495576207370112,-0.1265504091796532,-0.104582293354954,0.7066072577682287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,22.020000457763672,23.670000076293945,22.020000457763672,23.239999771118164,23.239999771118164,409500,CVNA,0.8709122190384747,0.9006024316397298,1.7426850429805918,1.0539026313731312,-0.1829904123346565,-0.1301240610951454,0.6422328786689266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,23.51000022888184,24.88999938964844,21.5,21.8700008392334,21.8700008392334,1279800,CVNA,0.953818006853024,0.9583904106154282,1.8962048298740144,1.0520989179928428,-0.0982809111398188,-0.0423327869973431,0.822370268302415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,22.350000381469727,22.57999992370605,21.09000015258789,21.530000686645508,21.530000686645508,420200,CVNA,0.945192741869827,1.0371574180931988,1.941012521260558,1.049480051520865,-0.104287309651038,0.021263929686214,0.8696201453471575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,21.61000061035156,21.86000061035156,20.100000381469727,20.280000686645508,20.280000686645508,656900,CVNA,1.036489139352222,1.0981262181331477,2.0512819065886383,1.0585213557872055,-0.0220322164349837,0.0935192498407637,0.9737071931214842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,20.239999771118164,21.38999938964844,20.06999969482422,20.989999771118164,20.989999771118164,813200,CVNA,0.9885659945814578,1.0771796501619064,2.031920056738852,1.0561912314345747,-0.0676252368531169,0.075052269918449,0.9514640008083856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,21.01000022888184,21.540000915527344,21.01000022888184,21.229999542236328,21.229999542236328,511600,CVNA,0.9580782190843756,1.0800754027129094,1.9656147170053384,1.054691754118366,-0.0966135350339904,0.0660790143045078,0.8872242753284305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,21.25,21.440000534057617,21.040000915527344,21.25,21.25,339100,CVNA,0.9289411656996784,1.0630588307100184,2.116705860811121,1.0628648969920689,-0.1339237312923902,0.0719209305047431,1.0285630464521966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,21.25,21.709999084472656,20.88500022888184,21.229999542236328,21.229999542236328,239400,CVNA,0.8860103566427573,1.0697126506899786,2.2218558260023644,1.054562443450246,-0.1685520868074888,0.0683012866982866,1.124899588379359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,21.13999938964844,21.200000762939453,20.077999114990234,20.280000686645508,20.280000686645508,262400,CVNA,0.9368835974700732,1.103550217111381,2.210059081720764,1.0427572783556516,-0.1058736808855783,0.0916024947022113,1.1057782086290882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,20.14999961853028,20.25,19.459999084472656,19.6299991607666,19.6299991607666,346200,CVNA,0.9724911344235828,1.1879776205713048,2.2485991480768184,1.039387058829826,-0.0668959244062431,0.172233654613273,1.1466857494987637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,19.43000030517578,19.89999961853028,19.07999992370605,19.1200008392334,19.1200008392334,236600,CVNA,0.9670501547875195,1.1982216967481405,2.299686155372892,1.0452598484191695,-0.0782096936316499,0.1981769581074879,1.1979051620681225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,19.15999984741211,19.299999237060547,18.21999931335449,18.309999465942383,18.309999465942383,421800,CVNA,0.9994538378386936,1.2965592825535512,2.488257930211039,1.0173995405954512,-0.0179457027567576,0.3030506638248982,1.3876621202547117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
