,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,94179000.0,97912000.0,68550000.0,16904000.0
Total Cashflows From Investing Activities,-345926000.0,-227739000.0,-150338000.0,-78490000.0
Net Borrowings,153170000.0,732591000.0,311712000.0,113918000.0
Total Cash From Financing Activities,1164990000.0,1014623000.0,466264000.0,416087000.0
Change To Operating Activities,-20799000.0,-34770000.0,-13102000.0,-531000.0
Issuance Of Stock,1064359000.0,299307000.0,173082000.0,206246000.0
Net Income,-171140000.0,-114659000.0,-55476000.0,-62841000.0
Change In Cash,210652000.0,29750000.0,-98414000.0,137673000.0
Repurchase Of Stock,-23145000.0,-5830000.0,-2509000.0,-704000.0
Total Cash From Operating Activities,-608412000.0,-757134000.0,-414340000.0,-199924000.0
Depreciation,73791000.0,41265000.0,23539000.0,11568000.0
Change To Inventory,-263321000.0,-344861000.0,-183068000.0,-40839000.0
Change To Account Receivables,-42995000.0,-9741000.0,-19212000.0,-8715000.0
Other Cashflows From Financing Activities,-29394000.0,-11445000.0,-11402000.0,-2055000.0
Change To Netincome,-286086000.0,-397821000.0,-237876000.0,-117116000.0
Capital Expenditures,-359801000.0,-230538000.0,-143668000.0,-78490000.0
Dividends Paid,,,-4619000.0,-4619000.0
Other Cashflows From Investing Activities,,,,-4177000.0
