Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Issuance Of Stock
2020-05-15,9.960000038146973,9.960000038146973,9.960000038146973,9.960000038146973,9.731585502624512,0,UWMC,1.0066265156467755,1.0512048490897028,1.0160641972061406,1.1588394452292876,-0.1522129295825121,-0.1926101108281623,-0.4026986586025542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-19,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,9.8195219039917,400,UWMC,0.997014912327132,1.0666666342932538,1.0,1.1004426756785022,-0.1034277633513701,-0.1166509833295221,-0.4034286074422046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-20,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,9.8195219039917,800,UWMC,1.003979987403505,1.048756108256046,1.012935250422109,1.0815042987078811,-0.0775243113043764,-0.1287141326651524,-0.354388990790395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-21,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,9.8195219039917,0,UWMC,1.017910331796729,1.0447761208525408,1.026865594815333,1.0852165557818936,-0.0673062239851645,-0.1345837489211792,-0.3479209338726643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,9.8195219039917,300,UWMC,1.0189054257678447,1.0825869723882302,1.0547263807220209,1.0266648888101892,-0.0077594630423445,-0.064978517532332,-0.2713025146483827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-28,10.050000190734863,10.050000190734863,10.04699993133545,10.04699993133545,9.816590309143066,2500,UWMC,0.9993032456299114,1.0460834234149687,1.0500646965383102,1.0119748096323815,-0.0126715640024703,-0.0877274478654799,-0.2699421711930507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29,10.0,10.0,9.975000381469728,9.982999801635742,9.754056930541992,400,UWMC,1.0157269304361516,1.061805243907089,1.093859718592434,1.026394901998446,-0.0106679715622943,-0.0821682841280926,-0.2472610197367064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01,10.0,10.039999961853027,9.94499969482422,10.039999961853027,9.8097505569458,317400,UWMC,1.0159361961076463,1.070717186182862,1.1354581529998875,1.0098711599508363,0.0060650361568097,-0.0718181218918867,-0.1822743187741544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-02,10.039999961853027,10.048999786376951,9.949999809265137,10.039999961853027,9.8097505569458,6900,UWMC,1.0159361961076463,1.0756972231622564,1.1175299809872756,1.004165475686864,0.0117707204207822,-0.0215586265067604,-0.1935297054785121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,9.8195219039917,200,UWMC,1.0149252441238614,1.0726368096389896,1.113432748847547,0.9904777700587754,0.024447474065086,0.007662929609925,-0.1547671653748028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-04,10.020999908447266,10.020999908447266,10.020999908447266,10.020999908447266,9.791186332702637,400,UWMC,1.032831057535632,1.0777367599241945,1.0867179393624289,0.9737129878925916,0.0591180696430405,0.0370387591402168,-0.183555153870397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-05,10.079999923706056,10.079999923706056,9.949999809265137,9.949999809265137,9.721814155578612,3300,UWMC,1.050251219803374,1.085427191381335,1.0763819247304878,0.9555197936840854,0.0947314261192886,0.0561695588734691,-0.1544547627230208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-08,9.949999809265137,9.949999809265137,9.949999809265137,9.949999809265137,9.721814155578612,0,UWMC,1.060301581479648,1.0743719308722992,1.0773870197559152,0.9235807988149242,0.1367207826647237,0.079067454285435,-0.120391511426966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-09,10.045000076293944,10.045000076293944,10.045000076293944,10.045000076293944,9.81463623046875,100,UWMC,1.0333499102939625,1.071179681038289,1.0671976152497156,0.9543505613494414,0.0789993489445211,0.0548731492580736,-0.1745128854298587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-10,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,9.8195219039917,20800,UWMC,1.0527362899000292,1.0796019818356015,1.0925371351374713,0.9608958633020044,0.0918404265980247,0.0228895054115871,-0.1760910772046664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-11,10.050000190734863,10.050000190734863,9.949999809265137,10.0,9.770668029785156,102400,UWMC,1.0500000585635074,1.1000000195211692,1.1130000445082655,1.045260445726958,0.0047396128365495,-0.0351738527660312,-0.2643566290390493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-12,10.050000190734863,10.050000190734863,9.949999809265137,10.039999961853027,9.8097505569458,2000,UWMC,1.031872489432271,1.0896414433649364,1.2061753391827494,1.0498126718293574,-0.0179401823970863,-0.0276382734193971,-0.1376769784410585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,9.8097505569458,0,UWMC,1.0557769780276989,1.076693308331719,1.2699203180472922,1.031614340553077,0.0241626374746215,-0.0176806061426768,-0.0450810624906654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-16,10.050000190734863,10.050000190734863,10.0,10.0,9.770668029785156,900,UWMC,1.05800002889133,1.044999906298388,1.3810000265487905,1.0166643907242152,0.0413356381671148,-0.0184660146379593,0.084369769694333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,10.100000381469728,10.100000381469728,10.100000381469728,10.100000381469728,9.868374824523926,6400,UWMC,1.0633662941505786,1.0099009049414749,1.3029702811463877,1.0230961122793614,0.0402701818712172,-0.0398653970268785,-0.0112680727411107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-18,10.0,10.039999961853027,10.0,10.0,9.770668029785156,4800,UWMC,1.0550000156169352,1.0349999921915325,1.3080000288913305,1.0320780068346933,0.0229220087822419,-0.0228250458981944,-0.0066594951354173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,10.0,10.0,10.0,10.0,9.770668029785156,0,UWMC,1.055999987506452,1.0459999757937504,1.3129999859447583,1.0472002394231807,0.0087997480832713,0.0048881770733866,-0.0093578834873599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-22,10.130000114440918,10.149999618530272,10.0,10.026000022888184,9.796072006225586,20300,UWMC,1.053261481829211,1.042289926932885,1.2916417038051091,1.0416111253467466,0.0116503564824643,0.0049780468798223,-0.0164485204061051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-23,10.010000228881836,10.020000457763672,10.0,10.020000457763672,9.790209770202637,700,UWMC,1.0469061334751115,1.0289420802844091,1.2604790147927398,1.0305967789015436,0.0163093545735679,-0.022185104171573,-0.0539850916115804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-24,10.09000015258789,10.09000015258789,10.09000015258789,10.09000015258789,9.858603477478027,200,UWMC,1.0307234973269637,1.0079287100017944,1.1892964398048076,1.0730616563589168,-0.0423381590319531,-0.1009429881546246,-0.175399197062575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-25,10.229999542236328,10.229999542236328,10.229999542236328,10.229999542236328,9.99539279937744,10000,UWMC,1.0029325644701916,0.990224912314548,1.2150538373077426,1.0527413251046664,-0.0498087606344748,-0.1002547191555659,-0.1120977740722208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-26,10.34000015258789,10.34000015258789,10.18299961090088,10.239999771118164,10.00516414642334,1000,UWMC,1.0107421713964355,0.9794921922472938,1.240234387473281,1.09603731200819,-0.0852951406117545,-0.1413368464298464,-0.1353022950506897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-29,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,9.8097505569458,300,UWMC,1.044820721682468,1.0009960851694624,1.284860526202455,1.0675591621777658,-0.0227384404952977,-0.1073192208636557,-0.0964236088087679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,10.15999984741211,10.170000076293944,10.06999969482422,10.140000343322754,9.907458305358888,17200,UWMC,1.032544327151662,0.9852069402562758,1.2692305878210437,1.0503414786147147,-0.0177971514630528,-0.1133074294941378,-0.1138705783642861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-01,10.06999969482422,10.470000267028809,10.06999969482422,10.199999809265137,9.96608066558838,33900,UWMC,1.029411896986017,0.9794117678018004,1.2352942189680132,1.0614698745417157,-0.0320579775556986,-0.1415304430797825,-0.15296151731693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-02,10.210000038146973,10.267999649047852,10.199999809265137,10.199999809265137,9.96608066558838,11500,UWMC,1.0362745453600712,0.9784314031329372,1.255882546858225,1.0609433180919134,-0.0246687727318422,-0.1282081280805972,-0.1280994861919293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-09,10.25,10.300000190734863,10.199999809265137,10.199999809265137,9.96608066558838,800,UWMC,1.0480393041544782,0.9794117678018004,1.2147059867698136,1.1044879116126745,-0.0564486074581962,-0.1879688578587506,-0.1941065603435527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-10,10.199999809265137,10.350000381469728,10.199999809265137,10.350000381469728,10.112641334533691,24900,UWMC,1.0420289831837857,0.9661835821685152,1.1932367541557694,1.085711270031918,-0.0436822868481323,-0.1759326850263363,-0.2037089888795968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-13,10.300000190734863,10.529999732971191,10.289999961853027,10.449999809265137,10.210347175598145,38900,UWMC,1.0366508582543497,0.9569378848484424,1.1196173290087867,1.102834219482497,-0.0661833612281472,-0.1946143880067714,-0.3025406265476245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-14,10.550000190734863,10.550000190734863,10.550000190734863,10.550000190734863,10.30805492401123,500,UWMC,1.002843614436006,0.9483412511255896,1.093838813801263,1.0836330203006346,-0.0807894058646285,-0.191198569895476,-0.2997413299851048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-15,10.329999923706056,10.380000114440918,10.329999923706056,10.380000114440918,10.141953468322754,5800,UWMC,1.0202312092527337,0.9643544957788291,1.0934489457957504,1.0561175899815567,-0.035886380728823,-0.1430660073815478,-0.2638910686008731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-16,10.579999923706056,10.760000228881836,10.25,10.579999923706056,10.337367057800291,35900,UWMC,1.0009451529888564,0.948015109532115,1.025519868739515,1.0603047606893516,-0.0593596077004952,-0.1493468433934437,-0.3341675911311861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-17,10.309000015258787,10.5,10.309000015258787,10.5,10.259202003479004,51300,UWMC,0.9876189315544156,0.9552380546021946,0.9590475640696356,1.0508986066031938,-0.0632796750487781,-0.1429158091655813,-0.4057455829883254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-20,10.359999656677246,10.359999656677246,10.359999656677246,10.359999656677246,10.122411727905272,600,UWMC,0.9990347761349556,0.9633204567727628,0.9903474787071336,1.0499296408975316,-0.0508948647625759,-0.1312998282650149,-0.3972435245174293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-21,10.399999618530272,10.600000381469728,10.399999618530272,10.600000381469728,10.356908798217772,1659500,UWMC,0.986792364571438,0.938679131484826,0.9396225932103538,1.035121986103813,-0.0483296215323749,-0.1592953558964811,-0.4079309908470819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-22,10.579999923706056,10.59000015258789,10.5,10.579999923706056,10.337367057800291,1800,UWMC,0.9820416319364844,0.9385633028784038,0.9366729046456416,1.0249122036135947,-0.0428705716771102,-0.1572327053159764,-0.4092415744300236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-23,10.951000213623049,10.951000213623049,10.739999771118164,10.739999771118164,10.493697166442873,700,UWMC,0.9776537135344684,0.9255121058061936,0.9404097209972264,1.042919681119605,-0.0652659675851369,-0.1473965090349999,-0.4068073115674586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-24,10.4399995803833,10.664999961853027,10.399999618530272,10.550000190734863,10.30805492401123,38000,UWMC,0.9952607042849152,0.9421800556751138,0.9791469508258056,1.0525520783774,-0.0572913740924848,-0.1289431861513493,-0.3676504070819354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-27,10.510000228881836,10.640000343322754,10.449999809265137,10.5600004196167,10.317825317382812,36700,UWMC,0.9943182490398396,0.9384469430883968,1.0776515515632463,1.045546571033957,-0.0512283219941177,-0.0946243128896799,-0.2687132245211949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-28,10.5600004196167,10.5600004196167,10.5600004196167,10.5600004196167,10.317825317382812,0,UWMC,0.9914773273448694,0.9374999075702208,0.983901597778136,1.059971727560168,-0.0684944002152985,-0.1148395031469005,-0.3835230391186375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-29,10.699999809265137,10.699999809265137,10.489999771118164,10.489999771118164,10.249430656433104,2400,UWMC,1.021925678683972,0.948522360066573,0.9523355013493148,1.0491737417135036,-0.0272480630295315,-0.0755392069015475,-0.4027726012941049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-30,10.359999656677246,10.399999618530272,10.359999656677246,10.399999618530272,10.161494255065918,1100,UWMC,1.013461536115244,0.953846135075798,0.9144231320609976,1.0469317050835845,-0.0334701689683405,-0.0957896007210775,-0.4675367771378865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,10.31999969482422,10.380000114440918,10.119999885559082,10.260000228881836,10.024704933166504,257300,UWMC,1.0233919174555126,0.9678363037634856,0.9044834476745596,1.0584584032817186,-0.0350664858262059,-0.1088223425151744,-0.4827100880466606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-03,10.31999969482422,10.350000381469728,10.300000190734863,10.350000381469728,10.112641334533691,67800,UWMC,1.0512077049583677,0.9594202986022182,0.8782608958066548,1.0645312650354448,-0.0133235600770771,-0.1127845692994231,-0.4977259251382587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-04,10.43000030517578,10.489999771118164,10.270000457763672,10.489999771118164,10.249430656433104,4700,UWMC,1.0019066171646536,0.948522360066573,0.8770256586138278,1.02982774469698,-0.0279211275323263,-0.1447209374490196,-0.495521589507279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-05,10.470000267028809,10.5,10.359999656677246,10.470000267028809,10.22988986968994,8200,UWMC,1.012416451217542,0.9474688530623764,0.8615090571601997,1.0154342721529666,-0.0030178209354245,-0.1307240721403991,-0.5032197617392219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-06,10.5,10.5,10.479999542236328,10.5,10.259202003479004,2500,UWMC,1.0238095038899646,0.94571423445462,0.8542857283622028,0.9945470827091798,0.0292624211807848,-0.1688449783031717,-0.5091531315276655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-07,10.5,10.829999923706056,10.449999809265137,10.56999969482422,10.327595710754396,274000,UWMC,1.0217597328129902,0.9394513147655672,0.8382213979540076,1.000982312548244,0.0207774202647461,-0.1722724854085791,-0.5091824812338186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-10,10.470000267028809,10.699999809265137,10.470000267028809,10.6899995803833,10.444844245910645,16600,UWMC,1.008419120409729,0.9317118832513576,0.8054256249399094,0.9799638681285404,0.0284552522811885,-0.1710186007016263,-0.5156374939220323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-11,10.65999984741211,10.789999961853027,10.649999618530272,10.78499984741211,10.537665367126465,44700,UWMC,1.0013908267518394,0.9253592659895526,0.7714417691301804,0.9825449744444564,0.018845852307383,-0.163334389228912,-0.570606397077917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-12,10.760000228881836,10.93000030517578,10.760000228881836,10.833000183105469,10.584565162658691,56400,UWMC,0.9969537030438012,0.9221821144976976,0.7394073605418138,0.9960166142981388,0.0009370887456622,-0.1831315852539667,-0.5907618869331531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-13,10.600000381469728,10.949999809265137,10.579999923706056,10.579999923706056,10.337367057800291,19200,UWMC,1.0103969596425673,0.9442343130665904,0.7599243600843766,1.000064240707307,0.0103327189352602,-0.1846197348227261,-0.573729195766062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-14,10.550000190734863,10.649999618530272,10.510000228881836,10.59000015258789,10.347137451171877,253100,UWMC,1.0160528896491718,0.9433427098848268,0.7516525250328117,1.005359460743004,0.0106934289061679,-0.1852196024466452,-0.610496434868594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-17,10.59000015258789,10.59000015258789,10.59000015258789,10.59000015258789,10.347137451171877,0,UWMC,1.024551510816829,0.9442870625709692,0.7214353128548464,0.999910744389532,0.0246407664272969,-0.172158242151353,-0.6085885195261324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-18,10.5,10.59000015258789,10.3100004196167,10.369999885559082,10.132182121276855,47200,UWMC,1.0607522540410188,0.9662488941689964,0.7299904003656501,0.9949555639278014,0.0657966901132174,-0.1659438584787365,-0.6030591497666724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-19,10.420000076293944,10.640000343322754,10.350000381469728,10.350000381469728,10.112641334533691,139100,UWMC,1.0570048321023835,0.9719807093125312,0.7371980973366995,0.9768858377185572,0.0801189943838261,-0.1624012737464348,-0.639936219201719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-20,10.300000190734863,10.470000267028809,10.1850004196167,10.460000038146973,10.220118522644045,89800,UWMC,1.03346088968197,0.9588910482653452,0.8728489737995482,0.9875636487882484,0.0458972408937214,-0.1999822409093923,-0.4988354670705635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-21,10.4399995803833,10.5,10.390000343322754,10.390000343322754,10.151724815368652,3700,UWMC,1.005774620697041,0.9653512424546884,0.9258902070530788,0.9669804572148069,0.0387941634822341,-0.2172451002166318,-0.4356272524003517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-24,10.699999809265137,10.699999809265137,10.399999618530272,10.5,10.259202003479004,13100,UWMC,0.9714284465993336,0.9561904087295688,0.8314284856416696,0.9519424952921356,0.0194859513071979,-0.2024277236877075,-0.4812010187310751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-25,10.5,10.5,10.3100004196167,10.5,10.259202003479004,58400,UWMC,0.9857142232996668,0.9647618747497688,0.8266666220468539,0.9667641278619096,0.0189500954377571,-0.1977593237068891,-0.5124693097827697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-26,10.425000190734863,10.5,10.399999618530272,10.5,10.259202003479004,271100,UWMC,0.996190397574616,0.9676190300898356,0.7771428130542327,0.9868389913626016,0.0093514062120144,-0.1841470967843358,-0.5811022446642132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-27,10.479999542236328,10.5,10.449999809265137,10.470000267028809,10.22988986968994,16400,UWMC,0.9980896476559638,0.9665710713625488,0.8393211145487055,0.97477619582067,0.0233134518352938,-0.1866660303560152,-0.529303052909177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-28,10.5,10.829999923706056,10.5,10.720000267028809,10.474156379699709,722100,UWMC,0.9617537147809756,0.9375000284531958,0.8103033165318348,0.9723584880428094,-0.0106047732618338,-0.2075688854716435,-0.5614111758799437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,10.557000160217283,10.640000343322754,10.539999961853027,10.539999961853027,10.298283576965332,1900,UWMC,0.96489569462815,0.9658444346097754,0.8308652666061214,0.9888494144827736,-0.0239537198546236,-0.1990898137343102,-0.5655659627359091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-01,10.539999961853027,10.539999961853027,10.5,10.5,10.259202003479004,1700,UWMC,0.9647618747497688,0.9828570679596,0.8002835775013146,0.986478520747318,-0.0217166459975493,-0.1935605965076725,-0.5919905587626362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-02,10.600000381469728,10.9399995803833,10.539999961853027,10.880000114440918,10.630486488342283,143600,UWMC,0.921875040650414,0.974264800540923,0.7816376843981269,0.9904882601530864,-0.0686132195026723,-0.181804446201116,-0.6009266882822467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-03,10.619999885559082,10.67300033569336,10.510000228881836,10.510000228881836,10.268972396850586,55400,UWMC,0.9562321841475852,1.003805884917232,0.8149345855113552,1.0106128675925516,-0.0543806834449664,-0.1898106897933149,-0.5827076329890515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-04,10.718999862670898,10.84000015258789,10.5,10.600000381469728,10.356908798217772,925900,UWMC,0.9424527021439952,1.030188657354333,0.8643662811972666,1.0338377445022602,-0.0913850423582649,-0.1619153539174247,-0.5448377618402727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-08,10.75,10.979999542236328,10.65999984741211,10.75,10.50346851348877,73200,UWMC,0.9293022271837263,1.060465048709855,0.8457128563237464,1.0699737825781188,-0.1406715553943924,-0.1642016146833651,-0.5694355320065809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-09,10.850000381469728,10.850000381469728,10.65999984741211,10.800000190734863,10.552321434020996,247800,UWMC,0.9240740390952986,1.0388889707291815,0.8305486596322375,1.0585994508262604,-0.1345254117309617,-0.1636706909049858,-0.570975989924308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
