,2021-01-03,2019-12-29,2018-12-30,2017-12-31
Change To Liabilities,-4300000.0,-29000000.0,40400000.0,7100000.0
Total Cashflows From Investing Activities,-184200000.0,-91900000.0,-164100000.0,-98600000.0
Net Borrowings,-274100000.0,-41300000.0,86900000.0,82100000.0
Total Cash From Financing Activities,-9100000.0,-37300000.0,86800000.0,82500000.0
Change To Operating Activities,31700000.0,4600000.0,-4200000.0,-9200000.0
Issuance Of Stock,271500000.0,8400000.0,6700000.0,2700000.0
Net Income,121300000.0,77700000.0,73900000.0,54600000.0
Change In Cash,36200000.0,1700000.0,600000.0,400000.0
Effect Of Exchange Rate,100000.0,100000.0,-200000.0,200000.0
Total Cash From Operating Activities,229400000.0,130800000.0,78100000.0,16300000.0
Depreciation,65100000.0,57400000.0,50200000.0,41500000.0
Change To Inventory,-7900000.0,-3000000.0,-38500000.0,-31000000.0
Change To Account Receivables,2800000.0,6100000.0,-43400000.0,-40500000.0
Other Cashflows From Financing Activities,-6500000.0,-4400000.0,-6800000.0,-2300000.0
Change To Netincome,14300000.0,9900000.0,500000.0,-9800000.0
Capital Expenditures,-18600000.0,-19500000.0,-14900000.0,-14500000.0
