Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-10-13,62.91999816894531,62.97999954223633,62.130001068115234,62.290000915527344,62.290000915527344,250800,SITE,1.1171936958591948,1.1772355234108745,1.1107722174420278,1.0098252549340063,0.1073684409251882,0.0689860250235994,0.0338816135984108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,62.68999862670898,62.79999923706055,62.34999847412109,62.56999969482422,62.56999969482422,273900,SITE,1.092536374360991,1.1943423960591013,1.099568537435185,1.0047827275420922,0.0877536468188988,0.0792806309173936,0.0139745400749784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,62.59999847412109,62.845001220703125,61.560001373291016,61.91999816894531,61.91999816894531,380700,SITE,1.1143411182238296,1.173449706246123,1.11337216537551,1.016827126331923,0.0975139918919065,0.0524539360768068,0.0264338790607097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,62.040000915527344,62.52000045776367,61.27000045776367,62.38999938964844,62.38999938964844,218900,SITE,1.1412084892575824,1.1759897974731406,1.097932371696181,1.016900814218988,0.1243076750385945,0.0594060733758341,0.0219370272715258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,62.150001525878906,62.2599983215332,61.13999938964844,61.790000915527344,61.790000915527344,355400,SITE,1.164427834312618,1.207962425695514,1.1129631918452527,1.0195478153138224,0.1448800189987955,0.0914115233563124,0.0351296505274285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,62.0,62.68999862670898,61.52000045776367,62.59999847412109,62.59999847412109,342200,SITE,1.154153382765149,1.2595846708641338,1.1412141243252527,1.0187296628598663,0.1354237199052825,0.1426591450865892,0.0757401151007886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,62.369998931884766,63.0,61.93999862670898,62.90999984741211,62.90999984741211,161800,SITE,1.1386106728207943,1.2505165849588142,1.1615005543165655,1.0231439317955078,0.1154667410252865,0.1362784319941321,0.0930434024509769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,63.08000183105469,63.900001525878906,62.77000045776367,62.88999938964844,62.88999938964844,246300,SITE,1.1434250971537712,1.2359676277835645,1.1714103813629746,1.023176662025299,0.1202484351284718,0.13517474393717,0.0920295610651213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,62.959999084472656,63.06999969482422,62.150001525878906,62.540000915527344,62.540000915527344,185400,SITE,1.1325551773931797,1.2177806611320416,1.1816437551015628,1.028738706809164,0.1038164705840156,0.109566839577476,0.0878224928162583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,62.9900016784668,62.9900016784668,62.58000183105469,62.86000061035156,62.86000061035156,286700,SITE,1.158765441149162,1.1982182463170512,1.1724466470352777,1.0357335667629224,0.1230318743862395,0.0938497156296098,0.0814246127144164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,62.790000915527344,63.5,62.5,63.40999984741211,63.40999984741211,166500,SITE,1.153445821883777,1.1704778646791338,1.1736318932033958,1.0327543330408862,0.1206914888428909,0.0920589110830931,0.0775030944683261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,63.290000915527344,63.290000915527344,62.66999816894531,62.72999954223633,62.72999954223633,243700,SITE,1.1920930866410615,1.1495297487097804,1.207077981400599,1.0448229351223306,0.1472701515187309,0.1034188151373016,0.096688489005732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,63.0099983215332,63.71500015258789,63.0,63.5099983215332,63.5099983215332,310500,SITE,1.180916422329224,1.1462762553258454,1.2149268729542402,1.0378093145840102,0.1431071077452137,0.0926198869113541,0.1073469218258167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,63.59999847412109,64.2300033569336,62.869998931884766,63.41999816894531,63.41999816894531,376200,SITE,1.1723431192170524,1.1523179429361694,1.221696713874599,1.0388512590749122,0.1334918601421402,0.0977339245843196,0.1122541076155305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,63.459999084472656,64.66999816894531,63.27999877929688,64.36000061035156,64.36000061035156,297300,SITE,1.1174642244701565,1.1137352334587591,1.1965506744237708,1.0310647944789963,0.0863994299911601,0.0956888913387596,0.0920486631381887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,64.47000122070312,64.55999755859375,63.20000076293945,63.58000183105469,63.58000183105469,309800,SITE,1.1107266548093864,1.140767484908607,1.241428091098664,1.0262436118253355,0.0844830429840506,0.1151310793408544,0.1336177724092977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,63.720001220703125,64.52999877929688,63.459999084472656,64.01000213623047,64.01000213623047,400500,SITE,1.1087329925354463,1.1640368637647158,1.2602717618608714,1.0311845275729687,0.0775484649624775,0.1279259345622714,0.1545434775247647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,64.12000274658203,64.1500015258789,63.52999877929688,64.0,64.0,374700,SITE,1.1059374809265137,1.1707812547683716,1.2625000476837158,1.0414917955670933,0.0644456853594204,0.1248714447407055,0.1506736885886457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,61.0,62.560001373291016,60.08000183105469,62.43999862670898,62.43999862670898,896400,SITE,1.1391735877295777,1.2338245132915997,1.2802691255539451,1.0390384642435906,0.100135123485987,0.1728197501938611,0.1656158201525934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,62.5,64.98999786376953,62.18000030517578,63.5099983215332,63.5099983215332,349900,SITE,1.112423293859935,1.2298850995854649,1.2128798742729563,1.0401272810196784,0.0722960128402565,0.1543102468513726,0.1002008814466328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,63.470001220703125,66.95500183105469,63.470001220703125,66.7300033569336,66.7300033569336,623600,SITE,1.064139046365748,1.1799789285577496,1.1444627439636834,1.0393664161720684,0.0247726301936797,0.1040856799173317,0.0311247836087553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,66.37000274658203,68.93000030517578,66.19999694824219,68.63999938964844,68.63999938964844,468800,SITE,1.0168998204024506,1.0699301150122345,1.1064976343763804,1.0305050740272153,-0.0136052536247646,0.0032629002459136,-0.0051349264542264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,68.4800033569336,70.55999755859375,68.38999938964844,69.58999633789062,69.58999633789062,744100,SITE,1.0320448839529452,1.0317575345619594,1.073430103165119,1.043144349882203,-0.0110994659292578,-0.0331832478808629,-0.0402221176731318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,69.22000122070312,69.91000366210938,68.23999786376953,68.36000061035156,68.36000061035156,465700,SITE,1.0577822836889217,1.0564657778801578,1.076652981524053,1.0570826794517585,0.0006996042371631,-0.0114839403934392,-0.0339751179065948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,68.56999969482422,69.70999908447266,68.3949966430664,69.0,69.0,291400,SITE,1.045362279035043,1.0727535745371943,1.077391251273777,1.0412088647392546,0.0041534142957884,0.0022743621995762,-0.034823459489371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,68.79000091552734,71.19999694824219,68.51000213623047,71.19999694824219,71.19999694824219,400300,SITE,1.044522555255785,1.0457865488196618,1.062500066971514,1.0392013474275237,0.0053212078282613,-0.0295344988593035,-0.0374393049461618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,71.19999694824219,72.79000091552734,71.16000366210938,71.94999694824219,71.94999694824219,279100,SITE,1.0298818848793772,0.992355865938967,1.0900625939094206,1.0381241126825425,-0.0082422278031653,-0.0653536946898917,-0.0171053578797111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,72.0,72.44000244140625,71.25,72.25,72.25,325900,SITE,1.0289272849535034,0.952802717479455,1.0920415436107809,1.03199537924298,-0.0030680942894767,-0.0897988223239917,-0.0135279216086237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,72.19000244140625,73.16000366210938,71.62999725341797,71.62999725341797,71.62999725341797,319300,SITE,1.0600307582945303,0.9556051873920176,1.1083345306963583,1.0328322263084138,0.0271985319861165,-0.078898458926362,-0.0012895079996519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,71.73999786376953,72.2699966430664,71.48999786376953,71.91000366210938,71.91000366210938,65900,SITE,1.059101651836508,0.9719092731248836,1.1283548221038753,1.032019884081241,0.0270817677552672,-0.070801748869825,0.011329750614639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,71.98999786376953,72.01000213623047,70.41999816894531,70.83000183105469,70.83000183105469,326400,SITE,1.0808978621969596,1.0080474330098677,1.181985021268162,1.0369551897736955,0.0439426724232638,-0.0489838037805006,0.0649175257823624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,71.20999908447266,72.97000122070312,70.7300033569336,72.83999633789062,72.83999633789062,552500,SITE,1.0529928721089683,0.990389937075298,1.1886327043376943,1.020376345675996,0.0326165264329723,-0.0630232426780863,0.0772334543065595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,72.83999633789062,73.3499984741211,72.51000213623047,73.13999938964844,73.13999938964844,281700,SITE,1.042931356519711,1.0027344401136336,1.1916872352947436,1.026253639124301,0.01667771739541,-0.0513189145415762,0.0794029718525264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,73.5999984741211,74.80000305175781,73.27999877929688,74.77999877929688,74.77999877929688,322200,SITE,0.984487883770386,0.972452559611915,1.1914950511979516,1.0246409570196735,-0.0401530732492875,-0.0769726228619332,0.0806933492640165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,75.0,75.5199966430664,73.70999908447266,75.0,75.0,409800,SITE,0.9769332885742188,0.9774666341145832,1.173866678873698,1.029880242563007,-0.0529469539887881,-0.0907736415767583,0.0647027482053073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,75.12999725341797,75.66000366210938,74.22000122070312,74.3499984741211,74.3499984741211,510500,SITE,0.98076663975086,0.9916611280442286,1.209011449017532,1.036157586789428,-0.0553909470385679,-0.0789501699093301,0.0916007265624221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,74.29000091552734,74.8479995727539,71.37000274658203,71.91999816894531,71.91999816894531,413600,SITE,1.005283716525129,1.031701874824037,1.258620675023216,1.0465343935592823,-0.0412506770341534,-0.0397077802011693,0.1335954659683522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,71.55000305175781,71.74500274658203,70.56999969482422,70.62000274658203,70.62000274658203,381100,SITE,1.0181251590132347,1.0610308324974167,1.300622980768244,1.048372731047773,-0.0302475720345383,-0.0081085120889066,0.1726406256871979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,70.51000213623047,71.31999969482422,70.51000213623047,70.97000122070312,70.97000122070312,382800,SITE,0.999013672063968,1.0286036176466162,1.3013949418308397,1.0387885930282448,-0.0397749209642768,-0.0284151952621578,0.1867839390478329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,71.5,71.63999938964844,70.63999938964844,70.77999877929688,70.77999877929688,245200,SITE,1.0087595755478225,1.0456344082034426,1.3354054573777907,1.0447156071702373,-0.0359560316224147,-0.011347629087842,0.2215795896735217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,71.1500015258789,71.3499984741211,70.56999969482422,71.12999725341797,71.12999725341797,212000,SITE,1.0049206539720317,1.0369746237082291,1.2938282346816006,1.0484619827112251,-0.0435413287391934,-0.0076488961264218,0.1893770432406814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,71.33999633789062,71.80000305175781,70.45999908447266,70.6500015258789,70.6500015258789,326400,SITE,1.0075017518450122,1.0648266345666964,1.2680820156114796,1.0415757419863072,-0.0340739901412949,0.0160394277181032,0.1605855436820447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,71.05000305175781,72.12999725341797,70.87000274658203,71.01000213623047,71.01000213623047,180300,SITE,1.0177439018297545,1.0699901573185189,1.233910718358884,1.0495576207370112,-0.0318137189072567,0.0211143651631295,0.1434165068207835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,70.94000244140625,71.61000061035156,69.77999877929688,69.80000305175781,69.80000305175781,148800,SITE,1.0229226132402125,1.0522921738811075,1.2571632688172232,1.0539026313731312,-0.0309800181329187,0.0215656811462323,0.156711104505558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,70.31999969482422,72.0999984741211,69.80000305175781,71.81999969482422,71.81999969482422,509500,SITE,1.0210248140162452,1.012949043569027,1.2106655154233916,1.0520989179928428,-0.0310741039765976,0.0122258459562556,0.1368309538517922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,72.29000091552734,72.76699829101562,71.33999633789062,72.30999755859375,72.30999755859375,222200,SITE,1.033467098327294,1.0553173853554447,1.157931215377045,1.049480051520865,-0.0160129531935711,0.0394238969484599,0.0865388394636443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,72.5199966430664,72.83499908447266,71.87999725341797,72.12999725341797,72.12999725341797,114300,SITE,1.0073479332992252,1.039512078359057,1.1641481272443013,1.0585213557872055,-0.0511734224879805,0.034905110066673,0.0865734137771472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,72.1500015258789,74.38999938964844,72.1500015258789,74.37000274658203,74.37000274658203,220300,SITE,0.9865537183935904,0.9881672065306876,1.1389000110281011,1.0561912314345747,-0.0696375130409843,-0.0139601737127698,0.058443955097635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,74.25,74.5999984741211,73.75,74.0999984741211,74.0999984741211,397400,SITE,1.0072874618980718,1.0396761471247942,1.0916329427172486,1.054691754118366,-0.0474042922202941,0.0256797587163926,0.0132425010403407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,74.08999633789062,74.80000305175781,73.43000030517578,74.33999633789062,74.33999633789062,354600,SITE,1.060667236459517,0.9908529363831208,1.0979285279434543,1.0628648969920689,-0.0021976605325515,-0.0002849638221544,0.0097857135845298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,74.27999877929688,75.94000244140625,74.27999877929688,75.93000030517578,75.93000030517578,180100,SITE,1.0360858402839064,0.9820887580022984,1.098511830987359,1.054562443450246,-0.0184766031663397,-0.0193226059893935,0.0015555933643538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,75.94000244140625,77.06999969482422,75.92500305175781,76.16000366210938,76.16000366210938,188500,SITE,1.0206144908000483,1.0081406917985214,1.0948003314619146,1.0427572783556516,-0.0221427875556032,-0.0038070306106481,-0.0094805416297609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,76.30000305175781,76.75,76.01000213623047,76.55999755859375,76.55999755859375,187100,SITE,0.9947754191583112,1.016457708678297,1.0952194507314097,1.039387058829826,-0.0446116396715147,0.0007137427202652,-0.0066939478466452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,76.73999786376953,77.30999755859375,76.45999908447266,76.69999694824219,76.69999694824219,319000,SITE,0.9820078577793268,1.00912652679907,1.0780965545175467,1.0452598484191695,-0.0632519906398427,0.0090817881584173,-0.0236844387872228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,77.0,77.4000015258789,76.19000244140625,76.27999877929688,76.27999877929688,215800,SITE,0.9729942633513406,1.007734713905702,1.1182486158469769,1.0173995405954512,-0.0444052772441105,0.0142260951770489,0.0176528058906497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,76.19000244140625,76.28500366210938,73.58000183105469,73.62000274658203,73.62000274658203,308500,SITE,0.9794892409685412,1.0486280096183012,1.1695190880459247,0.9765980219270426,0.0028912190414985,0.0446792172944456,0.0740706271604105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,73.62000274658203,73.62999725341797,72.44000244140625,73.2699966430664,73.2699966430664,295500,SITE,0.9935854563553734,1.0397161702666018,1.1678723026517537,0.9849127815791188,0.0086726747762545,0.0413592339476096,0.0782774428685562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,73.54000091552734,73.91999816894531,72.01000213623047,72.91999816894531,72.91999816894531,228000,SITE,1.0021942356846838,1.0527975667964389,1.20488210115958,0.9789917900086822,0.0232024456760016,0.0531707477147836,0.1149927302711815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,72.83999633789062,73.75,72.25,72.30000305175781,72.30000305175781,535800,SITE,0.9914245820136662,1.068879606048896,1.2489626450930331,0.942840182406444,0.0485843996072222,0.0771551215745792,0.1616126394399786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,72.56999969482422,73.05000305175781,71.87000274658203,71.9000015258789,71.9000015258789,315600,SITE,1.008762131294131,1.0885952014186642,1.2894297234625736,0.9530778204901076,0.0556843108040233,0.087370954371249,0.2001319051116954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,71.61000061035156,71.73999786376953,70.51000213623047,70.9000015258789,70.9000015258789,261900,SITE,1.0509167917159197,1.1193229746459836,1.3131170165086536,0.966664672858564,0.0842521188573557,0.1060483966497753,0.2273319770490045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,70.83999633789062,71.46499633789062,70.33999633789062,71.4000015258789,71.4000015258789,227700,SITE,1.049439757757112,1.100980377176314,1.2687674285981116,0.9609362737659176,0.0885034839911943,0.0961066073281633,0.1936858223913906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,71.48999786376953,72.33100128173828,71.30000305175781,71.4800033569336,71.4800033569336,179800,SITE,1.0777839577151396,1.0835197721172114,1.2396474041541348,0.9729510699723092,0.1048328877428302,0.0887945481128564,0.1763823725087552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,71.37999725341797,71.97000122070312,70.95999908447266,71.18000030517578,71.18000030517578,319400,SITE,1.097358812524083,1.062377106242909,1.2320876169182198,0.9917823196316324,0.1055764928924504,0.0660640991739147,0.1498793267994285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,71.12000274658203,72.73999786376953,71.12000274658203,72.2699966430664,72.2699966430664,271500,SITE,1.0895254119445688,1.0251833371988794,1.2137817254087142,0.9854883712686996,0.1040370406758692,0.0372635398386234,0.1379533501203316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,72.05999755859375,72.9800033569336,71.23999786376953,71.4000015258789,71.4000015258789,198800,SITE,1.0285714407833444,1.0107842664791449,1.233473358721194,0.981540936006692,0.0470305047766523,0.0309778632250193,0.1679554553924578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,71.20999908447266,73.9000015258789,71.20999908447266,73.33000183105469,73.33000183105469,327300,SITE,0.9791354324138456,0.9435428980461968,1.170189491557518,0.9694690060853024,0.009666426328543,-0.028169134629971,0.124374128208782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,73.58999633789062,74.73999786376953,73.15499877929688,74.7300033569336,74.7300033569336,367300,SITE,0.966412390961072,0.9206476644079318,1.193095137922765,0.962138874344328,0.0042735166167441,-0.0525889355538079,0.1436509173341322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,73.86000061035156,74.33000183105469,71.33000183105469,72.66000366210938,72.66000366210938,631900,SITE,1.0187172159704452,0.9488026282244324,1.1541425321188463,0.9712482450100663,0.0474689709603787,-0.0201285566141633,0.1118878269820722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,73.01000213623047,74.91999816894531,72.83999633789062,73.37000274658203,73.37000274658203,342200,SITE,1.0148561577904724,0.9336240620924756,1.214801607153683,0.9795485186833895,0.0353076391070829,-0.0292873867186127,0.1612724990420879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,73.73999786376953,74.76000213623047,73.55500030517578,74.63999938964844,74.63999938964844,227700,SITE,0.956591668136872,0.9213558039311008,1.20391212949037,0.966216685842239,-0.0096250177053669,-0.0429704470401449,0.1480193375231051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,76.79000091552734,79.51000213623047,76.05500030517578,78.8499984741211,78.8499984741211,501500,SITE,0.8730500655682853,0.9060241448812858,1.1647431593550748,0.9510576163473856,-0.0780075507791003,-0.0467567069727365,0.1119019786568129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,78.75,79.51000213623047,78.18000030517578,78.66999816894531,78.66999816894531,320800,SITE,0.8700902318726959,0.9288165933079724,1.184949833359744,0.9505813448789944,-0.0804911130062986,-0.0294068391645636,0.1207200023460148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
