Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Issuance Of Stock
2017-11-01,55.619998931884766,56.130001068115234,51.630001068115234,52.27999877929688,52.27999877929688,1043500,CLH,1.0344300515261415,0.9730298416156336,0.99445300100227,1.0388512590749122,-0.0044212075487706,-0.0815541767362162,-0.1149896052567985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,53.18999862670898,54.47999954223633,52.59000015258789,53.41999816894531,53.41999816894531,498100,CLH,1.0016847651754546,0.9288656052543708,0.9745414293846812,1.0310647944789963,-0.0293800293035417,-0.0891807368656286,-0.1299605819009008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,53.400001525878906,53.83000183105469,52.970001220703125,53.2400016784668,53.2400016784668,347200,CLH,0.9983095388852272,0.9203606020887544,0.975206546433011,1.0262436118253355,-0.0279340729401085,-0.1052758034789981,-0.1326037722563552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,53.18999862670898,53.5,52.880001068115234,53.34000015258789,53.34000015258789,319600,CLH,1.003374583889405,0.933445833766307,0.972440922075404,1.0311845275729687,-0.0278099436835637,-0.1026650954361374,-0.1332873622607027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,53.61000061035156,53.90999984741211,53.2599983215332,53.41999816894531,53.41999816894531,360300,CLH,0.996068905060451,0.9324223714078504,0.9558218480616452,1.0414917955670933,-0.0454228905066422,-0.1134874386198155,-0.1560045110334249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,53.47999954223633,54.40999984741211,53.209999084472656,53.97999954223633,53.97999954223633,285100,CLH,0.9875880293696356,0.9577621563795512,0.9772137911695624,1.0390384642435906,-0.0514504348739549,-0.1032426067181874,-0.1374395142317892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,53.18999862670898,54.27000045776367,53.18999862670898,53.81999969482422,53.81999969482422,387300,CLH,0.9847640338262008,0.9555927275510876,0.9771460507393014,1.0401272810196784,-0.0553632471934776,-0.1199821251830046,-0.135532942087022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,53.68999862670898,54.09000015258789,53.43000030517578,53.59999847412109,53.59999847412109,123300,CLH,0.9863806051675772,0.9776119965969484,0.9869403550714624,1.0393664161720684,-0.0529858110044911,-0.0982812520434693,-0.1263976052834656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,53.45000076293945,53.970001220703125,53.29999923706055,53.34000015258789,53.34000015258789,381900,CLH,0.9731908454989684,0.9842519656883216,0.9878139946753004,1.0305050740272153,-0.0573142285282468,-0.0824152490779991,-0.1238185661553064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,53.150001525878906,53.2599983215332,52.880001068115234,53.08000183105469,53.08000183105469,393600,CLH,0.982855997914134,0.9821024730563658,0.991899014876744,1.043144349882203,-0.060288351968069,-0.0828383093864565,-0.1217532059615068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,52.86000061035156,52.86000061035156,52.40999984741211,52.41999816894531,52.41999816894531,258900,CLH,1.0143075167149531,0.971766509081774,1.0078215123317624,1.0570826794517585,-0.0427751627368053,-0.0961832091918231,-0.1028065870988854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,52.54999923706055,52.84000015258789,52.150001525878906,52.16999816894531,52.16999816894531,227000,CLH,1.0088173838473269,0.980065226426457,1.038336209894493,1.0412088647392546,-0.0323914808919276,-0.0904139859111611,-0.0738785008686551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,52.060001373291016,52.18000030517578,51.4900016784668,51.4900016784668,51.4900016784668,228500,CLH,1.0306855304884983,0.9916488582023952,1.0293260491806255,1.0392013474275237,-0.0085158169390253,-0.0836721894765701,-0.0706133227370502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,51.47999954223633,52.31999969482422,51.43000030517578,52.310001373291016,52.310001373291016,356600,CLH,1.0330720607306203,0.956604848056404,1.0263811358667363,1.0381241126825425,-0.0050520519519221,-0.1011047125724546,-0.0807868159223954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,52.34999847412109,52.72999954223633,52.290000915527344,52.45000076293945,52.45000076293945,305400,CLH,1.0257387693895896,0.9519542341066224,1.017349853845095,1.03199537924298,-0.0062566098533904,-0.0906473056968243,-0.0882196113743096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,52.41999816894531,52.880001068115234,52.27999877929688,52.650001525878906,52.650001525878906,207800,CLH,1.003608710754084,0.9128205124489543,1.0148147912002146,1.0328322263084138,-0.0292235155543296,-0.1216831338694253,-0.0948092474957957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,52.790000915527344,53.04999923706055,52.560001373291016,52.81999969482422,52.81999969482422,150000,CLH,1.007194264867678,0.9344945266099328,1.0159030700007785,1.032019884081241,-0.0248256192135627,-0.1082164953847758,-0.1011220014884577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,52.869998931884766,53.380001068115234,52.790000915527344,52.93000030517578,52.93000030517578,303300,CLH,1.01284716231353,0.9516342082272634,1.0192707434702948,1.0369551897736955,-0.0241080274601657,-0.1053970285631048,-0.0977967520155047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,53.130001068115234,53.63999938964844,52.77000045776367,53.18000030517578,53.18000030517578,600900,CLH,1.019180151408619,0.9603234186114472,1.0220007176049497,1.020376345675996,-0.001196194267377,-0.0930897611419371,-0.089398532426185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,53.45000076293945,54.34999847412109,53.209999084472656,53.900001525878906,53.900001525878906,598900,CLH,0.9899814304222594,0.9567717668813795,1.0038960868001428,1.026253639124301,-0.0362722087020415,-0.0972815877738302,-0.1083881766420744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,53.970001220703125,54.2599983215332,53.65999984741211,53.86000061035156,53.86000061035156,416200,CLH,0.9955439718576484,0.9673226491591942,1.0005569769579823,1.0246409570196735,-0.029096985162025,-0.0821025333146541,-0.1102447249759528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,53.869998931884766,53.95000076293945,52.5,53.709999084472656,53.709999084472656,407100,CLH,1.032954766113101,0.9852913623348816,0.9880841668114372,1.029880242563007,0.0030745235500941,-0.08294891335646,-0.1210797638569535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,54.18999862670898,54.43999862670898,53.84999847412109,54.08000183105469,54.08000183105469,359500,CLH,1.009245561817139,0.9828032493770784,0.9892751144338604,1.036157586789428,-0.0269120249722889,-0.0878080485764802,-0.1281356080212495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,54.130001068115234,54.18000030517578,53.15999984741211,53.5099983215332,53.5099983215332,299400,CLH,1.0203700277850551,0.9764530300680992,0.9910297223454936,1.0465343935592823,-0.0261643657742272,-0.0949566249571071,-0.1339954867093702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,53.290000915527344,53.90999984741211,53.150001525878906,53.150001525878906,53.150001525878906,347600,CLH,1.0257760845259376,0.9776104909267626,1.0005644172800685,1.048372731047773,-0.0225966465218354,-0.0915288536595607,-0.1274179378009774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,53.22999954223633,53.66999816894531,53.130001068115234,53.52000045776367,53.52000045776367,254400,CLH,1.0214872515199096,0.9338564857016208,0.9962630649994616,1.0387885930282448,-0.0173013415083351,-0.1231623272071532,-0.1183479377835451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,53.65999984741211,53.70000076293945,53.09000015258789,53.209999084472656,53.209999084472656,487800,CLH,1.039842187240343,0.9567750558798316,1.0125916556130536,1.0447156071702373,-0.0048734199298943,-0.100206981411453,-0.1012342120912153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,53.38999938964844,53.54999923706055,52.95000076293945,53.310001373291016,53.310001373291016,332900,CLH,1.042018341888316,0.9643593795360352,1.011442445693875,1.0484619827112251,-0.0064436408229091,-0.0802641402986157,-0.0930087457470441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,53.34000015258789,53.5,52.959999084472656,53.0,53.0,248000,CLH,1.06037737288565,0.9754717125082916,1.044716960978958,1.0415757419863072,0.0188016308993428,-0.0733154943403014,-0.0627795109504769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,53.060001373291016,53.52000045776367,52.84000015258789,52.869998931884766,52.869998931884766,242700,CLH,1.0656327083564672,0.9689805291700244,1.0389635221280225,1.0495576207370112,0.0160750876194559,-0.0798952629853648,-0.0515306894100779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,52.93999862670898,53.220001220703125,51.869998931884766,51.90999984741211,51.90999984741211,300100,CLH,1.0522057232217032,0.9560778503949362,1.0549026870063298,1.0539026313731312,-0.0016969081514279,-0.0746486423399389,-0.0455494773053353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,52.09000015258789,52.84000015258789,52.09000015258789,52.16999816894531,52.16999816894531,542700,CLH,1.0575043148417391,0.9336783744314514,1.0329691639078296,1.0520989179928428,0.0054053968488962,-0.0670448231813198,-0.0408653976637698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,52.59000015258789,53.93000030517578,52.54999923706055,53.16999816894531,53.16999816894531,377700,CLH,1.0383675190103512,0.9277788890326985,1.0225691330499298,1.049480051520865,-0.0111125325105139,-0.0881145993742863,-0.0488232428634707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,53.0,53.77000045776367,52.540000915527344,52.630001068115234,52.630001068115234,213800,CLH,1.089682639373256,0.9217176009316472,1.0554816285328623,1.0585213557872055,0.0311612835860501,-0.0828893673607367,-0.0220930849342917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,52.619998931884766,53.150001525878906,52.52000045776367,53.06999969482422,53.06999969482422,247500,CLH,1.0593555972110946,0.9125683170090358,1.0442811096219071,1.0561912314345747,0.0031643657765199,-0.0895590632344215,-0.036174946308559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,52.79999923706055,54.20000076293945,52.79999923706055,54.040000915527344,54.040000915527344,380300,CLH,1.0329385408797325,0.903219847268108,1.0268319899773135,1.054691754118366,-0.0217532132386335,-0.1107765411402935,-0.0515584516995943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,54.04999923706055,54.18000030517578,53.630001068115234,53.79999923706055,53.79999923706055,148800,CLH,1.0507434866347685,0.8892193463012716,1.0501858884986663,1.0628648969920689,-0.0121214103573001,-0.1019185539040036,-0.0379569258602581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,53.75,53.970001220703125,52.75,52.84000015258789,52.84000015258789,199900,CLH,1.068887194911754,0.916919012547856,1.0698334333091075,1.054562443450246,0.0143247514615079,-0.0844923514438359,-0.0271228043138975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,52.75,53.380001068115234,52.38999938964844,53.20000076293945,53.20000076293945,276000,CLH,1.0411653871297422,0.9144736997780234,1.07499995876972,1.0427572783556516,-0.0015918912259094,-0.0974740226311461,-0.0292809143219554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,53.29999923706055,53.7599983215332,52.91999816894531,53.61000061035156,53.61000061035156,708600,CLH,1.032270089955983,0.9203506732111624,1.0578250035222443,1.039387058829826,-0.007116968873843,-0.0953932927468694,-0.0440883950558106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,53.65999984741211,55.0,53.65999984741211,54.20000076293945,54.20000076293945,314800,CLH,1.0134686260509334,0.8926199333413334,1.045940919349066,1.0452598484191695,-0.0317912223682361,-0.1074248052993191,-0.0558400739557034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,54.43000030517578,54.43000030517578,53.09000015258789,53.36000061035156,53.36000061035156,252400,CLH,1.0061843705506517,0.905547210309634,1.0684032546745057,1.0173995405954512,-0.0112151700447995,-0.087961408419019,-0.0321925552818214,469128000.0,686962000.0,2518368000.0,1188202000.0,114934000.0,3706570000.0,565000.0,20445000.0,673082000.0,389014000.0,478523000.0,-172407000.0,32091000.0,319399000.0,503817000.0,4000000.0,-172407000.0,1572772000.0,1154056000.0,240551000.0,38179000.0,564846000.0,1625537000.0,176012000.0,224231000.0,-37966000.0,-10684000.0,-203267000.0,-8940000.0,-72760000.0,25215000.0,100739000.0,12402000.0,-52120000.0,2731000.0,285698000.0,288422000.0,-5002000.0,-33764000.0,-11746000.0,-82710000.0,-167007000.0,46000.0
2018-01-03,53.29999923706055,53.91999816894531,53.15999984741211,53.619998931884766,53.619998931884766,271600,CLH,0.947034684648248,0.9063782066810416,1.0682581111585163,0.9765980219270426,-0.0295633372787945,-0.0975705856428138,-0.0271903497269978,469128000.0,686962000.0,2518368000.0,1188202000.0,114934000.0,3706570000.0,565000.0,20445000.0,673082000.0,389014000.0,478523000.0,-172407000.0,32091000.0,319399000.0,503817000.0,4000000.0,-172407000.0,1572772000.0,1154056000.0,240551000.0,38179000.0,564846000.0,1625537000.0,176012000.0,224231000.0,-37966000.0,-10684000.0,-203267000.0,-8940000.0,-72760000.0,25215000.0,100739000.0,12402000.0,-52120000.0,2731000.0,285698000.0,288422000.0,-5002000.0,-33764000.0,-11746000.0,-82710000.0,-167007000.0,46000.0
2018-01-04,53.9900016784668,55.880001068115234,53.45000076293945,55.47999954223633,55.47999954223633,416700,CLH,0.9237563162015516,0.8687815638182425,1.0223504269772532,0.9849127815791188,-0.0611564653775672,-0.1295753725007496,-0.0672444328059442,469128000.0,686962000.0,2518368000.0,1188202000.0,114934000.0,3706570000.0,565000.0,20445000.0,673082000.0,389014000.0,478523000.0,-172407000.0,32091000.0,319399000.0,503817000.0,4000000.0,-172407000.0,1572772000.0,1154056000.0,240551000.0,38179000.0,564846000.0,1625537000.0,176012000.0,224231000.0,-37966000.0,-10684000.0,-203267000.0,-8940000.0,-72760000.0,25215000.0,100739000.0,12402000.0,-52120000.0,2731000.0,285698000.0,288422000.0,-5002000.0,-33764000.0,-11746000.0,-82710000.0,-167007000.0,46000.0
2018-01-05,55.45000076293945,55.77000045776367,53.68999862670898,54.58000183105469,54.58000183105469,354000,CLH,0.932026332453162,0.8922682141654005,1.0335287276468392,0.9789917900086822,-0.0469654575555201,-0.1073586049162547,-0.0563606432415593,469128000.0,686962000.0,2518368000.0,1188202000.0,114934000.0,3706570000.0,565000.0,20445000.0,673082000.0,389014000.0,478523000.0,-172407000.0,32091000.0,319399000.0,503817000.0,4000000.0,-172407000.0,1572772000.0,1154056000.0,240551000.0,38179000.0,564846000.0,1625537000.0,176012000.0,224231000.0,-37966000.0,-10684000.0,-203267000.0,-8940000.0,-72760000.0,25215000.0,100739000.0,12402000.0,-52120000.0,2731000.0,285698000.0,288422000.0,-5002000.0,-33764000.0,-11746000.0,-82710000.0,-167007000.0,46000.0
2018-01-08,54.54999923706055,54.650001525878906,54.18999862670898,54.59999847412109,54.59999847412109,265300,CLH,0.9087912146261926,0.8869963673740812,1.020695990836901,0.942840182406444,-0.0340489677802513,-0.1047281171002356,-0.0666540148161534,469128000.0,686962000.0,2518368000.0,1188202000.0,114934000.0,3706570000.0,565000.0,20445000.0,673082000.0,389014000.0,478523000.0,-172407000.0,32091000.0,319399000.0,503817000.0,4000000.0,-172407000.0,1572772000.0,1154056000.0,240551000.0,38179000.0,564846000.0,1625537000.0,176012000.0,224231000.0,-37966000.0,-10684000.0,-203267000.0,-8940000.0,-72760000.0,25215000.0,100739000.0,12402000.0,-52120000.0,2731000.0,285698000.0,288422000.0,-5002000.0,-33764000.0,-11746000.0,-82710000.0,-167007000.0,46000.0
2018-01-09,54.72999954223633,55.34999847412109,54.45000076293945,54.52000045776367,54.52000045776367,218700,CLH,0.8987527437377778,0.8910491823764626,1.0331988510288663,0.9530778204901076,-0.0543250767523298,-0.1101750646709525,-0.0560989673220118,469128000.0,686962000.0,2518368000.0,1188202000.0,114934000.0,3706570000.0,565000.0,20445000.0,673082000.0,389014000.0,478523000.0,-172407000.0,32091000.0,319399000.0,503817000.0,4000000.0,-172407000.0,1572772000.0,1154056000.0,240551000.0,38179000.0,564846000.0,1625537000.0,176012000.0,224231000.0,-37966000.0,-10684000.0,-203267000.0,-8940000.0,-72760000.0,25215000.0,100739000.0,12402000.0,-52120000.0,2731000.0,285698000.0,288422000.0,-5002000.0,-33764000.0,-11746000.0,-82710000.0,-167007000.0,46000.0
2018-01-10,54.459999084472656,54.95000076293945,54.43000030517578,54.66999816894531,54.66999816894531,262800,CLH,0.910737197423394,0.89116522503156,1.0420706626813885,0.966664672858564,-0.0559274754351699,-0.1221093529646482,-0.0437143767782606,469128000.0,686962000.0,2518368000.0,1188202000.0,114934000.0,3706570000.0,565000.0,20445000.0,673082000.0,389014000.0,478523000.0,-172407000.0,32091000.0,319399000.0,503817000.0,4000000.0,-172407000.0,1572772000.0,1154056000.0,240551000.0,38179000.0,564846000.0,1625537000.0,176012000.0,224231000.0,-37966000.0,-10684000.0,-203267000.0,-8940000.0,-72760000.0,25215000.0,100739000.0,12402000.0,-52120000.0,2731000.0,285698000.0,288422000.0,-5002000.0,-33764000.0,-11746000.0,-82710000.0,-167007000.0,46000.0
