,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-9671000.0,15366000.0,-16049000.0,-37966000.0
Change To Liabilities,-80328000.0,7153000.0,46915000.0,-10684000.0
Total Cashflows From Investing Activities,-199460000.0,-217856000.0,-349659000.0,-203267000.0
Net Borrowings,-6600000.0,-11826000.0,-57386000.0,-8940000.0
Total Cash From Financing Activities,-88946000.0,-53425000.0,-110997000.0,-72760000.0
Change To Operating Activities,33117000.0,31026000.0,4175000.0,25215000.0
Net Income,134837000.0,97740000.0,65636000.0,100739000.0
Change In Cash,147110000.0,145484000.0,-92892000.0,12402000.0
Repurchase Of Stock,-80175000.0,-28819000.0,-48346000.0,-52120000.0
Effect Of Exchange Rate,4919000.0,3573000.0,-5446000.0,2731000.0
Total Cash From Operating Activities,430597000.0,413192000.0,373210000.0,285698000.0
Depreciation,292915000.0,300725000.0,298625000.0,288422000.0
Change To Inventory,-7933000.0,-15869000.0,-26958000.0,-5002000.0
Change To Account Receivables,22422000.0,-33271000.0,-79563000.0,-33764000.0
Other Cashflows From Financing Activities,-2171000.0,-12780000.0,-5265000.0,-11746000.0
Change To Netincome,31901000.0,21879000.0,60534000.0,-82710000.0
Capital Expenditures,-196256000.0,-216324000.0,-193344000.0,-167007000.0
Issuance Of Stock,,,,46000.0
