,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,267800000.0,276100000.0,253700000.0,287500000.0
Capital Surplus,3402500000.0,3370600000.0,3337500000.0,3302600000.0
Total Liab,6874600000.0,6462300000.0,5821300000.0,6026000000.0
Total Stockholder Equity,2441000000.0,2743000000.0,2624900000.0,2774900000.0
Minority Interest,12600000.0,18500000.0,73600000.0,82700000.0
Other Current Liab,65400000.0,50500000.0,42900000.0,48000000.0
Total Assets,9328200000.0,9223800000.0,8519800000.0,8883600000.0
Common Stock,1200000.0,1200000.0,1200000.0,1200000.0
Other Current Assets,13100000.0,9700000.0,100000.0,
Retained Earnings,3388800000.0,3494100000.0,3157700000.0,2713000000.0
Other Liab,781200000.0,671800000.0,620100000.0,737500000.0
Good Will,1225800000.0,1260100000.0,1297100000.0,1343000000.0
Treasury Stock,-4351500000.0,-4122900000.0,-3871500000.0,-3241900000.0
Other Assets,525800000.0,513500000.0,657900000.0,765500000.0
Cash,1567100000.0,1025800000.0,591900000.0,689000000.0
Total Current Liabilities,4684800000.0,4441400000.0,4175900000.0,4810400000.0
Other Stockholder Equity,-397300000.0,-441000000.0,-399800000.0,-288200000.0
Property Plant Equipment,535800000.0,591800000.0,152600000.0,157700000.0
Total Current Assets,6666400000.0,6484500000.0,5997100000.0,6171200000.0
Long Term Investments,106600000.0,97800000.0,161400000.0,158700000.0
Net Tangible Assets,947400000.0,1206800000.0,1074100000.0,1144400000.0
Net Receivables,4911400000.0,5273100000.0,5276000000.0,5370500000.0
Long Term Debt,1103500000.0,1012400000.0,1025300000.0,478100000.0
Accounts Payable,2527400000.0,2474900000.0,2266700000.0,2279400000.0
Short Long Term Debt,,,200000.0,420300000.0
