Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Long Term Investments,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2017-09-29,119.87999725341795,120.9000015258789,117.68000030517578,117.81999969482422,107.39982604980467,638700,MAN,1.046341827264261,1.1002264669381714,0.980971236283584,1.0206479989635429,0.0256938283007182,0.0099660782157253,-0.1083219627076189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,118.01000213623048,120.02999877929688,118.01000213623048,119.68000030517578,109.09530639648438,408500,MAN,1.0347594364495143,1.086241602759288,0.9796119960781406,1.012478214064533,0.0222812223849813,-0.0024659530021116,-0.1095188823987931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,119.66999816894533,120.31999969482422,119.19000244140624,120.22000122070312,109.58756256103516,606300,MAN,1.0433373728693145,1.0917510271089368,0.9723630018419144,1.0113391723313174,0.031998200537997,0.0017876521040347,-0.1094376403786577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,120.23999786376952,121.97000122070312,119.95999908447266,121.79000091552734,111.01872253417967,439100,MAN,1.034567492467759,1.0791658780852431,0.968429116941368,1.0126829906128405,0.0218845018549185,-0.0093178089363232,-0.121530249655296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,121.68000030517578,122.61000061035156,120.52999877929688,121.56999969482422,110.81817626953124,450100,MAN,1.0293656661957598,1.069933894015625,0.9670332719226502,1.0121464877707815,0.0172191784249782,-0.0128665816674875,-0.1308884768486089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,121.55999755859376,122.33999633789062,121.16000366210938,122.12000274658205,111.3195343017578,402800,MAN,1.024402239372364,1.0713834551651944,0.9782662094128154,1.0081446760609294,0.0162575633114345,-0.0235597676618417,-0.1223068570229481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,122.02999877929688,122.37000274658205,121.48999786376952,121.9499969482422,111.16455078125,260400,MAN,1.0294384018184617,1.0716382898117849,0.9800431829662004,1.0143616235707735,0.0150767782476881,-0.0320771351408677,-0.1184389632104965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,122.25,123.0,121.55999755859376,122.98999786376952,112.1125717163086,400400,MAN,1.0052038068655356,1.057007779408511,0.8309797487127947,1.008797349947511,-0.0035935430819753,-0.0358428967354345,-0.2583175639811609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,123.0199966430664,123.44000244140624,119.9800033569336,120.70999908447266,110.0342254638672,568100,MAN,1.0352911989858002,1.1013374606151012,0.8335753410353306,1.0091988628593096,0.0260923361264906,0.0001052528723948,-0.254521709157663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,120.73999786376952,122.45999908447266,120.44000244140624,121.45999908447266,110.71790313720705,516100,MAN,1.03737840163776,1.087819701423999,0.7975796886125477,1.0112728774332036,0.0261055242045564,-0.0108652243993536,-0.2784554123525817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,122.3000030517578,122.54000091552734,121.9000015258789,122.31999969482422,111.5018310546875,432100,MAN,1.0299215150045489,1.0954874548812543,0.7904900029887577,1.0098252549340063,0.0200962600705423,-0.0127620435060207,-0.2864006008548593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,122.19000244140624,122.98999786376952,122.12000274658205,122.8000030517578,111.93938446044922,293500,MAN,1.014820899421549,1.10063781516494,0.7988010457112569,1.0047827275420922,0.0100381718794568,-0.0144239499767675,-0.2867929516489496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,122.81999969482422,122.81999969482422,120.5199966430664,120.75,110.07069396972656,412500,MAN,1.0507659636466875,1.1076455242207317,0.8082750856611954,1.016827126331923,0.0339388373147644,-0.0133502459485845,-0.2786632006536048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,121.33999633789062,122.97000122070312,121.33999633789062,122.76000213623048,111.9029312133789,619300,MAN,1.027859105477946,1.0897557369123687,0.7853592549597095,1.016900814218988,0.010958291258958,-0.0268279871849377,-0.2906360894649458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,122.0,123.41000366210938,120.56999969482422,122.69000244140624,111.83910369873048,579500,MAN,1.037085335093347,1.097684046804091,0.7899122551201566,1.0195478153138224,0.0175375197795246,-0.0188668555351105,-0.2879212861976675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,120.0,124.23999786376952,118.30999755859376,122.73999786376952,111.88469696044922,1208700,MAN,1.0460322029033715,1.1161929555714163,0.7903288596054634,1.0187296628598663,0.0273025400435051,-0.0007325702061282,-0.2751451496190007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,122.9800033569336,125.08000183105467,120.9800033569336,121.12999725341795,110.41708374023438,866700,MAN,1.0530008869180827,1.1184727292727463,0.789774503357658,1.0231439317955078,0.0298569551225749,0.0042345763080642,-0.2786826485079305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,121.54000091552734,124.77999877929688,121.05999755859376,123.9800033569336,113.01502227783205,888300,MAN,1.0335538700360254,1.069039745549633,0.7850239365750799,1.023176662025299,0.010377208010726,-0.0317531382967615,-0.2943568837227733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,123.86000061035156,125.0199966430664,122.9499969482422,123.23999786376952,112.34046173095705,666800,MAN,1.0395975086468718,1.0738242417208268,0.7856513641816135,1.028738706809164,0.0108588018377078,-0.0343895798337388,-0.308169898103691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,124.20999908447266,125.38999938964844,123.91000366210938,124.75,113.7169189453125,449200,MAN,1.0451302453173086,1.0676087198049742,0.7749305875356522,1.0357335667629224,0.0093966785543861,-0.0367598108824671,-0.3160914467852089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,124.68000030517578,125.66000366210938,123.12000274658205,125.37000274658205,114.28208923339844,623400,MAN,1.0354150847489536,0.9841585475094702,0.7686077918006471,1.0327543330408862,0.0026607517080674,-0.0942604060865704,-0.3275210069344225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,124.52999877929688,125.3000030517578,121.7699966430664,121.8499984741211,111.07339477539062,333700,MAN,1.0654915454852427,0.9701842455860492,0.7908940083024398,1.0448229351223306,0.0206686103629121,-0.0759266879864295,-0.3194954840924271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,122.3000030517578,124.2300033569336,122.08999633789062,123.27999877929688,112.3769302368164,372300,MAN,1.037690632296385,0.9953693510607884,0.7843343164644971,1.0378093145840102,-0.0001186822876251,-0.0582870173537029,-0.3232456346639263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,124.08999633789062,124.08999633789062,122.54000091552734,123.83999633789062,112.88739776611328,360500,MAN,1.0331609555501324,0.9838737550415212,0.7743623996604033,1.0388512590749122,-0.0056903035247797,-0.0707102633103285,-0.3350802065986652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,123.83000183105467,125.83999633789062,123.22000122070312,125.43000030517578,114.33679962158205,321800,MAN,1.0038432299038995,0.9132636205753326,0.7644657776311554,1.0310647944789963,-0.0272215645750968,-0.1047827215446668,-0.3400362336544267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,125.31999969482422,126.0500030517578,124.58999633789062,126.0,114.85636138916016,348000,MAN,1.0001816073954994,0.924080735447512,0.7562914441328423,1.0262436118253355,-0.0260620044298363,-0.1015556701202404,-0.3515188745565238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,125.5999984741211,126.26000213623048,124.97000122070312,125.13999938964844,114.07242584228516,512400,MAN,1.0106770460431225,0.945240946163918,0.757142548530097,1.0311845275729687,-0.0205074815298462,-0.0908699830385264,-0.3485857358060097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,125.3499984741211,126.4000015258789,124.1500015258789,125.0999984741211,114.03598022460938,411500,MAN,1.030242476646031,0.9615651354084628,0.7645501509206845,1.0414917955670933,-0.0112493189210622,-0.0843446746192032,-0.3472762081743856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,125.27999877929688,125.95999908447266,124.73999786376952,125.54000091552734,114.4370574951172,301700,MAN,1.0239040063618143,0.9865966145257964,0.7643576509980936,1.0390384642435906,-0.0151344578817762,-0.0744081485719422,-0.350295654403258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,125.0500030517578,125.80999755859376,123.37000274658205,123.62999725341795,112.69598388671876,363800,MAN,1.0235914430752415,1.001024149011244,0.76231659690069,1.0401272810196784,-0.0165358379444369,-0.0745507037228483,-0.3503623959256334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,123.86000061035156,125.08999633789062,123.27999877929688,124.97000122070312,113.91746520996094,461100,MAN,0.9991562741312092,0.9826339677685736,0.7452769634977052,1.0393664161720684,-0.0402101420408591,-0.0932592808718442,-0.3680609968572228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,124.33999633789062,127.04000091552734,124.04000091552734,126.0,114.85636138916016,263100,MAN,0.9800372022816106,0.9733225777117244,0.7357474230382199,1.0305050740272153,-0.0504678717456046,-0.0933446370545963,-0.3758851377923868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,125.08999633789062,126.52999877929688,125.01000213623048,125.9800033569336,114.838134765625,344600,MAN,0.9979417440691192,0.9701989707192316,0.7388223302797543,1.043144349882203,-0.0452026058130838,-0.0947418117235907,-0.3748298905584966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,125.11000061035156,125.87000274658205,124.11000061035156,124.62000274658205,113.59842681884766,493400,MAN,1.021521503672402,0.9807059611447556,0.7393686172195805,1.0570826794517585,-0.0355611757793565,-0.0872437571288414,-0.3712594822110674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,125.08000183105467,127.30999755859376,125.08000183105467,126.87999725341795,115.65853881835938,625700,MAN,1.002532323420756,0.9730812087604446,0.7363599927069296,1.0412088647392546,-0.0386765413184986,-0.0973980035771735,-0.3758547180562185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,126.69000244140624,126.9000015258789,125.37000274658205,126.18000030517578,115.02044677734376,274800,MAN,1.0164755677250403,0.9728120796287598,0.7263221711917516,1.0392013474275237,-0.0227257797024833,-0.1025089680502056,-0.3736172007259242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,126.68000030517578,127.31999969482422,126.37999725341795,127.23999786376952,115.9866943359375,235900,MAN,1.0083242954103664,0.9506966830954268,0.7302751606829565,1.0381241126825425,-0.029799817272176,-0.1070128775334319,-0.3768927911061752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,128.17999267578125,128.4499969482422,127.69000244140624,128.38999938964844,117.03499603271484,233100,MAN,0.99662536095965,0.9293154353018392,0.7303963471734147,1.03199537924298,-0.03537001828333,-0.1132861045016074,-0.3751731180459898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,128.35000610351562,129.05999755859375,127.19000244140624,127.5500030517578,116.269287109375,217600,MAN,0.9975030919349318,0.9257227594758094,0.7407150086406196,1.0328322263084138,-0.0353291343734819,-0.1087808868425702,-0.3689090300553908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,128.13999938964844,128.61000061035156,127.37000274658205,128.13999938964844,116.80711364746094,118800,MAN,0.9926743331315931,0.9374167137052026,0.7333310821023084,1.032019884081241,-0.0393455509496475,-0.105294308289506,-0.3836939893869279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,128.25,128.9600067138672,128.0,128.1199951171875,116.7888641357422,254700,MAN,0.9993545752968268,0.9322173408894188,0.7402014665773872,1.0369551897736955,-0.0376006144768689,-0.1248138959009494,-0.3768660289084123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,128.5399932861328,130.5800018310547,128.4499969482422,130.3800048828125,118.84899139404295,266000,MAN,0.9742293106685648,0.9163673246018768,0.720888445236884,1.020376345675996,-0.0461470350074312,-0.1370458551515075,-0.3905108047942507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,130.5,131.99000549316406,129.6699981689453,129.80999755859375,118.32939910888672,354800,MAN,0.9834730214457806,0.93288342479992,0.7217789468261449,1.026253639124301,-0.0427806176785202,-0.1211699298552897,-0.3905053166160723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,129.63999938964844,130.1300048828125,128.8300018310547,128.89999389648438,118.34776306152344,600000,MAN,0.9859581030987596,0.9356090138278058,0.7258239676205858,1.0246409570196735,-0.0386828539209138,-0.1138161686460424,-0.3849777343133493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,128.89999389648438,129.25,124.62000274658205,127.01000213623048,116.61248779296876,378400,MAN,1.0133059794962678,0.96338878162065,0.7383759059426487,1.029880242563007,-0.0165742630667391,-0.1048514940706916,-0.370788024725742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,128.27999877929688,129.24000549316406,126.9000015258789,127.02999877929688,116.63085174560548,358200,MAN,1.0160592904878438,0.9474927747616788,0.7407267686044366,1.036157586789428,-0.0200982963015841,-0.1231185231918798,-0.3766839538506733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,126.79000091552734,127.58000183105467,124.77999877929688,125.01000213623048,114.7762222290039,440700,MAN,1.0423965143726557,0.9698423598750568,0.7515638347351483,1.0465343935592823,-0.0041378791866266,-0.1015672951501495,-0.3734613743197155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,125.01000213623048,126.56999969482422,124.8499984741211,125.12000274658205,114.8772201538086,383200,MAN,1.0429188400197196,0.9639545553893965,0.7366008670809494,1.048372731047773,-0.0054538910280534,-0.1051847891969268,-0.3913814880000965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,124.88999938964844,125.94000244140624,124.45999908447266,125.56999969482422,115.2903823852539,422400,MAN,1.028430302777232,0.9621724504794116,0.726956462699108,1.0387885930282448,-0.0103582902510128,-0.0948463624293625,-0.3876545400838987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,126.52999877929688,128.17999267578125,125.54000091552734,127.95999908447266,117.48471069335938,393600,MAN,1.0151610927390142,0.9559238301609536,0.7170131533592278,1.0447156071702373,-0.029554514431223,-0.1010582071303309,-0.3968127143450412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,128.36000061035156,128.5,127.16999816894533,127.62000274658205,117.1725616455078,541700,MAN,1.0166901483926143,0.9484406280436009,0.710209022738706,1.0484619827112251,-0.0317718343186108,-0.0961828917910501,-0.3942421687022132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,127.5500030517578,128.11000061035156,125.5500030517578,125.63999938964844,115.35464477539062,338900,MAN,1.027300293840565,0.962034394187634,0.738219525119572,1.0415757419863072,-0.0142754481457421,-0.086752812660959,-0.3692769468098629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,125.75,126.12999725341795,123.58000183105467,123.97000122070312,113.82135009765624,326900,MAN,1.0646931735491725,0.977252648873984,0.7298962945525349,1.0495576207370112,0.0151355528121612,-0.0716231432814052,-0.3605979169855655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
