Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Property Plant Equipment,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Other Cashflows From Investing Activities,Dividends Paid,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Net Borrowings
2017-10-23,236.97999572753903,236.97999572753903,234.7100067138672,235.8500061035156,216.3506774902344,294100,RE,0.92957380329081,0.9758801158747472,0.96944781764383,1.0231439317955078,-0.0935701285046978,-0.1383580370899348,-0.0990093342217585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,235.52999877929688,238.009994506836,233.3600006103516,234.27999877929688,214.9104919433593,491200,RE,0.9291017122947745,0.9765376863749854,0.9818567016184035,1.023176662025299,-0.0940749497305248,-0.1242551974714091,-0.0975241186794496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,233.57000732421875,238.0599975585937,231.759994506836,232.94000244140625,213.6812438964844,536500,RE,0.9576286860136816,0.9923031682654452,0.9832515627528328,1.028738706809164,-0.0711100207954824,-0.1159106532891204,-0.1105696995324717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,234.0,236.13999938964844,231.8999938964844,234.9499969482422,215.5250701904297,371500,RE,0.9633070579938576,0.9852694413476129,0.9775505957633928,1.0357335667629224,-0.0724265087690647,-0.1190990893398284,-0.1134714385574684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,234.58999633789065,239.19000244140625,232.1499938964844,236.9499969482422,217.3597106933593,534300,RE,0.9455400345078226,0.9747034830605172,0.9726277907734748,1.0327543330408862,-0.0872142985330635,-0.1037154705355234,-0.1235010079615948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,235.8000030517578,240.7400054931641,235.8000030517578,239.1199951171875,219.3502960205078,645800,RE,0.9237508870224362,0.94827482701106,0.9648159998430644,1.0448229351223306,-0.1210720480998943,-0.0978361065614187,-0.1455734925518025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,239.0,244.1699981689453,236.27999877929688,237.4499969482422,217.818359375,817200,RE,0.923724044031276,1.0264918727527057,0.9720274209131748,1.0378093145840102,-0.1140852705527342,-0.0271644956617855,-0.1355525302152486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,238.57000732421875,239.1300048828125,234.7899932861328,234.7899932861328,215.3782653808593,728600,RE,0.9149107724177704,1.0568856035020826,0.977097533621962,1.0388512590749122,-0.1239404866571417,0.0023015851502328,-0.1323450726371065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,234.7899932861328,237.25,226.77999877929688,227.44000244140625,208.6360015869141,692600,RE,0.938241164136858,1.0660966744432103,1.0136075989406697,1.0310647944789963,-0.0928236303421383,0.0480503323232108,-0.0908944123449124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,227.44000244140625,228.8699951171875,224.0399932861328,227.83999633789065,209.00289916992188,500700,RE,0.9317819667561592,1.0585301507299218,1.0164874404386175,1.0262436118253355,-0.0944616450691765,0.0328937451621693,-0.0913228782507487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,227.6000061035156,230.7400054931641,227.6000061035156,228.4600067138672,209.57164001464844,310600,RE,0.9261713961358732,1.05438077155703,1.00810871203271,1.0311845275729687,-0.1050131314370955,0.0182698423545855,-0.0976195723033968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,229.0,231.67999267578125,226.6100006103516,227.02999877929688,208.25987243652344,489800,RE,0.9405115675920588,1.0552621130541708,1.0088473335458594,1.0414917955670933,-0.1009802279750344,0.0093523030265048,-0.1029790255492106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,226.1199951171875,229.07000732421875,225.1300048828125,228.3600006103516,209.4799041748047,580900,RE,0.9578945221519504,1.068541043342396,1.0135087837505623,1.0390384642435906,-0.0811439420916402,0.0075362802446574,-0.1011445216507893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,228.25,232.3699951171875,226.72000122070312,230.7899932861328,211.708984375,561600,RE,0.9580510661238988,1.0564187260713132,1.0033631336777529,1.0401272810196784,-0.0820762148957796,-0.0191561266627791,-0.1093158591485705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,230.5500030517578,232.77999877929688,228.0200042724609,231.13999938964844,212.0300750732422,329200,RE,0.943980120905872,1.0586049414336316,0.9909085629461348,1.0393664161720684,-0.0953862952661963,-0.0172883072067862,-0.1224293974087932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,230.6600036621093,231.2100067138672,228.1300048828125,228.5500030517578,209.6542053222656,410500,RE,0.9581104604997795,1.0706013974776232,1.0020934653226683,1.0305050740272153,-0.0723946135274357,0.0039341827113024,-0.1095390955079385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,227.5500030517578,228.6000061035156,225.6999969482422,226.1300048828125,207.43426513671875,425400,RE,0.9879804290174522,1.0672911781693832,1.0168864236275903,1.043144349882203,-0.0551639208647508,0.0023503957265609,-0.0967657972106605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,225.47000122070312,230.47999572753903,223.5399932861328,229.2700042724609,210.3146514892578,599000,RE,0.9617702909074471,1.050304788132725,0.996661655970418,1.0570826794517585,-0.0953123885443113,-0.017644930140872,-0.1139664434602298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,229.3099975585937,229.9600067138672,224.63999938964844,225.47000122070312,206.828842163086,589300,RE,0.976462837525042,1.083798761097137,1.01702172709389,1.0412088647392546,-0.0647460272142125,0.0133195487595187,-0.0951929836692582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,225.6999969482422,227.58999633789065,224.6999969482422,226.32000732421875,207.60861206054688,832900,RE,0.9622619349135274,1.0739059218550155,1.0122133601767125,1.0392013474275237,-0.0769394125139962,-0.0014151258239498,-0.0877260117409632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,226.33999633789065,226.33999633789065,223.22999572753903,223.83999633789065,205.33360290527344,447000,RE,0.9815960667451256,1.092769401927346,1.0262901654583134,1.0381241126825425,-0.0565280459374168,0.0350598412984872,-0.0808777863308183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,224.6699981689453,224.6699981689453,221.9499969482422,222.25,203.87506103515625,499300,RE,0.9909268329776256,1.0872815196529404,1.0371096632656636,1.03199537924298,-0.0410685462653545,0.0446799798494936,-0.068459801953741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,222.3500061035156,222.8800048828125,219.07000732421875,219.2400054931641,201.11392211914065,623000,RE,1.0081100426230187,1.0936752714412117,1.0506062046697004,1.0328322263084138,-0.024722183685395,0.059171625122832,-0.0590178340263098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,219.3699951171875,219.88999938964844,217.3000030517578,217.6699981689453,199.6737060546875,299200,RE,1.0165366836886596,1.1044287952696263,1.065565112637989,1.032019884081241,-0.0154832003925811,0.0617177732749176,-0.0514599588512472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,219.4600067138672,223.72999572753903,217.9100036621093,223.07000732421875,204.6272888183593,950500,RE,1.003607409562719,1.1469088965966403,1.0487956634428632,1.0369551897736955,-0.0333477802109767,0.089877659806272,-0.0682718320429363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,222.8300018310547,225.9600067138672,221.259994506836,225.009994506836,207.6168212890625,573800,RE,0.98333398988827,1.1377648243735143,1.0347719333935796,1.020376345675996,-0.0370423557877259,0.08435164462013,-0.076627316637555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,225.42999267578125,227.6699981689453,220.72999572753903,222.7400054931641,205.5223083496093,481300,RE,0.9718504786136576,1.1532860745810232,1.0369665850230645,1.026253639124301,-0.0544031605106433,0.0992327199258134,-0.0753176784191527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,223.42999267578125,224.759994506836,217.77999877929688,219.6000061035156,202.62503051757807,917200,RE,1.0007739904274602,1.177740673897305,1.0463156986314122,1.0246409570196735,-0.0238669665922133,0.1283154914234567,-0.0644860033025229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,219.9499969482422,221.6699981689453,215.02999877929688,218.0599975585937,201.2040557861328,471800,RE,1.017013813551822,1.210534586055674,1.0539370636174783,1.029880242563007,-0.0128664290111848,0.1422943103643323,-0.0552268670509124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,219.44000244140625,221.0200042724609,213.3699951171875,213.5599975585937,197.0518951416016,567600,RE,1.0411595391138897,1.2302531060687425,1.069801958232438,1.036157586789428,0.0050019523244617,0.1596418081151838,-0.0476087642226719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,214.4499969482422,214.58999633789065,211.6300048828125,212.1499938964844,195.7508850097656,529100,RE,1.0311101722462006,1.240229937024164,1.0797711854563938,1.0465343935592823,-0.0154242213130817,0.1688202819989577,-0.0452540235984699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,212.3800048828125,214.8300018310547,211.0,211.0599975585937,194.74513244628903,626500,RE,1.0279068484645673,1.2399680258676438,1.086066030720334,1.048372731047773,-0.0204658825832058,0.1708286812813204,-0.0419163243607119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,210.67999267578125,211.8699951171875,210.009994506836,210.3600006103516,194.0992584228516,597800,RE,1.0456835425116129,1.2393157998878814,1.1015980596343422,1.0387885930282448,0.0068949494833681,0.1822969869791073,-0.0130129431486645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,210.25,214.27999877929688,208.8099975585937,212.27999877929688,195.87081909179688,609800,RE,1.049604451026324,1.2377185841411151,1.0959204897873969,1.0447156071702373,0.0048888438560867,0.1807365468498305,-0.017905377916872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,211.9900054931641,217.7100067138672,210.47999572753903,217.47000122070312,200.6596527099609,655500,RE,1.030946818397055,1.2140500946318793,1.0629790765032725,1.0484619827112251,-0.0175151643141702,0.1694265747972283,-0.0414721149376466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,218.0200042724609,220.7100067138672,217.7400054931641,219.82000732421875,202.82801818847656,793800,RE,1.013328983022579,1.190051079037809,1.0577315677210453,1.0415757419863072,-0.0282467589637283,0.1412638721892158,-0.0497649042083896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,219.3500061035156,220.2700042724609,216.3000030517578,216.9199981689453,200.1521759033203,668100,RE,1.041858790762308,1.202856362418945,1.084315423757848,1.0495576207370112,-0.0076988299747031,0.1539805702635557,-0.0061787877802523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,217.8999938964844,218.8600006103516,214.6199951171875,217.6999969482422,200.87188720703125,1334600,RE,1.025447838630725,1.1694588562738428,1.0675675347187934,1.0539026313731312,-0.0284547927424061,0.1387323635389676,-0.0328846295928717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,218.47000122070312,224.22999572753903,217.77999877929688,222.1100006103516,204.9409942626953,906300,RE,1.0112107701779458,1.125150947288935,1.0410003325884651,1.0520989179928428,-0.040888147814897,0.1244277496761636,-0.0328342289831342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,221.88999938964844,222.5,217.5399932861328,219.22000122070312,202.27438354492188,453700,RE,1.0514551094147713,1.1574990189536198,1.0674513327822477,1.049480051520865,0.0019750578939061,0.141605530546635,-0.0039410431311528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,219.6300048828125,220.07000732421875,218.0599975585937,218.8800048828125,201.960678100586,455700,RE,1.0582967498117777,1.151260587373765,1.0644909844175163,1.0585213557872055,-0.000224605975428,0.1466536190813809,-0.0130837290496377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,219.13999938964844,220.7899932861328,215.5200042724609,216.509994506836,199.7738647460937,402700,RE,1.0713592944903831,1.1992847748079418,1.0606418389933687,1.0561912314345747,0.0151680630558084,0.1971573945644844,-0.0198142169370973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,217.5399932861328,219.7899932861328,217.4199981689453,218.44000244140625,201.55465698242188,335300,RE,1.057178293789593,1.1817405837163906,1.0477073886868478,1.054691754118366,0.002486539671227,0.167744195307989,-0.0306830529900601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,218.0,219.27999877929688,217.3500061035156,218.9499969482422,202.0252685546875,173900,RE,1.0470427784803664,1.1679698711352509,1.0648893256821337,1.0628648969920689,-0.0158221185117022,0.1768319709299756,-0.0232534886767907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,218.6600036621093,221.42999267578125,218.6600036621093,219.72999572753903,202.7449645996093,161600,RE,1.0413690156779205,1.1758089466364885,1.0602811269341514,1.054562443450246,-0.0131934277723255,0.1743975826447965,-0.0366751106888536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,219.6100006103516,221.25,218.9600067138672,219.97999572753903,202.97564697265625,187400,RE,1.033957510224615,1.1800926793228073,1.0799855693173437,1.0427572783556516,-0.0087997681310365,0.1681449569136377,-0.0242953037743318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,220.3099975585937,222.8300018310547,219.8300018310547,222.57000732421875,205.365463256836,226100,RE,1.0324840991019204,1.1578699517068012,1.0638298378217246,1.039387058829826,-0.0069029597279055,0.1421259857487693,-0.0380835607563303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,222.69000244140625,222.7700042724609,221.02999877929688,221.259994506836,204.1566772460937,304300,RE,1.0401338245085134,1.1550040464551588,1.0679812688140733,1.0452598484191695,-0.005126023910656,0.1549593078145061,-0.0337997244906962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,222.63999938964844,222.63999938964844,215.6999969482422,216.47000122070312,199.7369537353516,563500,RE,1.0607014031592603,1.1972310689084555,1.0874101916728398,1.0173995405954512,0.043301862563809,0.2037224501798025,-0.0131856182834873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,217.4900054931641,220.3300018310547,215.4100036621093,219.7700042724609,202.7818603515625,479000,RE,1.025754294062867,1.1717532592618902,1.0651021647747487,0.9765980219270426,0.0491562721358244,0.1678044669380347,-0.0303462961107654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,220.72000122070312,223.2700042724609,219.83999633789065,221.7700042724609,204.62730407714844,431700,RE,1.0926634480336423,1.178408488004322,1.0720434168713888,0.9849127815791188,0.1077506664545234,0.1800515516853298,-0.0175514429118086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,222.72000122070312,222.72000122070312,219.22000122070312,222.3500061035156,205.16246032714844,391000,RE,1.1095118845099936,1.1330678968552144,1.068928722540961,0.9789917900086822,0.1305200945013114,0.1334410777735591,-0.0209606483474376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,221.6300048828125,222.2400054931641,218.4199981689453,218.75,201.8407287597656,551800,RE,1.1019884283398176,1.1450063555378756,1.0921122082421053,0.942840182406444,0.1591482459333736,0.1532818710635587,0.0047622025890508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,217.94000244140625,220.67999267578125,216.8800048828125,216.9499969482422,200.1798553466797,436400,RE,1.1051854842145965,1.1625214660247776,1.0917607434171557,0.9530778204901076,0.1521076637244888,0.1612972189773625,0.0024629250662775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,216.5800018310547,221.08999633789065,216.3600006103516,219.97000122070312,202.9664001464844,394300,RE,1.0886940268716423,1.1306138521919833,1.0332046370941974,0.966664672858564,0.1220293540130783,0.117339274195775,-0.0525804023654516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,220.3500061035156,224.1600036621093,220.0,222.8099975585937,205.58688354492188,365300,RE,1.0689823653255444,1.1001427856577826,1.0220312079957594,0.9609362737659176,0.1080460915596267,0.0952690158096318,-0.0530503982109615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,222.9199981689453,224.3500061035156,220.63999938964844,224.1999969482422,206.8694305419922,278000,RE,1.0820249022765802,1.0865076956155664,1.0076690249122342,0.9729510699723092,0.1090738323042709,0.0917824716112114,-0.0555960067331453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,225.58999633789065,226.1000061035156,222.4600067138672,222.75,205.5315093994141,370500,RE,1.088170549736286,1.1145180301911406,1.0148638653251183,0.9917823196316324,0.0963882301046533,0.1182050231221463,-0.0673444247936729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,223.8999938964844,226.22000122070312,222.44000244140625,226.0,208.53030395507807,265900,RE,1.0763715438377282,1.0912410302700628,1.0165067324287105,0.9854883712686996,0.0908831725690286,0.1033212329098067,-0.0593216428596721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,225.5399932861328,227.1000061035156,223.0,223.2400054931641,205.983642578125,312600,RE,1.0896791725583108,1.1015357487000847,1.0242742906618276,0.981540936006692,0.1081382365516188,0.1217293454459592,-0.0412436126669084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,223.8300018310547,225.5500030517578,223.4100036621093,224.6000061035156,207.2385406494141,259100,RE,1.0682991712675654,1.0760248527693932,1.0070444649869656,0.9694690060853024,0.0988301651822628,0.1043128200932252,-0.0387708983617702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,230.0,235.8300018310547,229.9499969482422,230.5,212.68243408203125,477000,RE,1.0386117989811712,1.0112859077498093,0.9576287189106087,0.962138874344328,0.0764729246368433,0.0380493077880695,-0.0918155016780239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,230.0800018310547,231.7899932861328,226.9100036621093,231.63999938964844,213.7343292236328,446500,RE,1.0487825877562496,1.0271805551579452,0.9595491434354948,0.9712482450100663,0.0775343427461831,0.0582493703193494,-0.0827055617012793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,232.0,233.69000244140625,231.0399932861328,231.9600067138672,214.0295867919922,321100,RE,1.0416883070311265,1.0082138684216886,0.958661313330638,0.9795485186833895,0.0621397883477369,0.0453024196106002,-0.0948677947809569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,231.94000244140625,232.509994506836,230.0599975585937,230.92999267578125,213.07920837402344,288700,RE,1.0530463303041693,1.0137118359675512,0.9660890270724206,0.966216685842239,0.0868296444619303,0.0493855849963054,-0.0898037648948443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,231.1000061035156,231.1000061035156,225.77999877929688,229.25,211.5290985107422,294800,RE,1.047938972662825,1.000402084114352,0.9652754128305228,0.9510576163473856,0.0968813563154392,0.0476212322603295,-0.087565767867739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,229.22000122070312,229.759994506836,225.259994506836,228.82000732421875,211.13232421875,253800,RE,1.0417794820293294,0.993408720880483,0.9647036793563352,0.9505813448789944,0.0911981371503348,0.0351852884079469,-0.0995261516573938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,228.27999877929688,230.4499969482422,226.22000122070312,227.4499969482422,209.86819458007807,291300,RE,1.0507804246672334,1.0054468100080838,0.9650921388095705,0.9691515138835962,0.0816289107836372,0.0258796306342947,-0.1084340524258885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-31,227.8999938964844,230.5800018310547,227.52999877929688,229.8000030517578,212.0365753173828,419600,RE,1.106831958971876,0.9908781854154162,0.9467323362667132,0.9806085357513576,0.1262234232205185,0.0058874014035571,-0.1293148911177132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
