,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-737254000.0,-507732000.0,-2053482000.0,-1145837000.0
Change To Liabilities,303446000.0,196631000.0,11145000.0,233160000.0
Total Cashflows From Investing Activities,-677067000.0,-455521000.0,-1954097000.0,-1100285000.0
Total Cash From Financing Activities,-80800000.0,-108864000.0,1136912000.0,26161000.0
Change To Operating Activities,123969000.0,438858000.0,672298000.0,577912000.0
Net Income,679982000.0,341862000.0,63602000.0,243057000.0
Change In Cash,-26315000.0,331009000.0,-137230000.0,16402000.0
Repurchase Of Stock,-17989000.0,-36052000.0,-610000.0,-1158000.0
Effect Of Exchange Rate,7956000.0,-8972000.0,-3016000.0,4504000.0
Total Cash From Operating Activities,723596000.0,904366000.0,682971000.0,1086022000.0
Other Cashflows From Investing Activities,60187000.0,52211000.0,99385000.0,45552000.0
Dividends Paid,-62045000.0,-62229000.0,-61987000.0,-61905000.0
Change To Account Receivables,-394187000.0,-105460000.0,-29961000.0,-104553000.0
Other Cashflows From Financing Activities,-766000.0,-10583000.0,92000.0,-776000.0
Change To Netincome,-41158000.0,7567000.0,-89685000.0,-72865000.0
Net Borrowings,,,1199417000.0,90000000.0
