,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Capital Surplus,6179000000.0,5694000000.0,5627000000.0,5540000000.0
1,Total Liab,22950000000.0,20732000000.0,19442000000.0,18619000000.0
2,Total Stockholder Equity,8938000000.0,8059000000.0,7631000000.0,7184000000.0
3,Minority Interest,142000000.0,142000000.0,142000000.0,142000000.0
4,Deferred Long Term Liab,1100000000.0,992000000.0,1127000000.0,1230000000.0
5,Other Current Liab,599000000.0,653000000.0,691000000.0,608000000.0
6,Total Assets,32030000000.0,28933000000.0,27215000000.0,25945000000.0
7,Common Stock,3000000.0,2000000.0,2000000.0,2000000.0
8,Other Current Assets,244000000.0,187000000.0,197000000.0,242000000.0
9,Retained Earnings,2757000000.0,2380000000.0,2024000000.0,1660000000.0
10,Other Liab,9660000000.0,9312000000.0,8896000000.0,8585000000.0
11,Good Will,411000000.0,411000000.0,411000000.0,411000000.0
12,Treasury Stock,-1000000.0,-17000000.0,-22000000.0,-18000000.0
13,Other Assets,2866000000.0,2424000000.0,2169000000.0,2163000000.0
14,Cash,139000000.0,16000000.0,16000000.0,10000000.0
15,Total Current Liabilities,2180000000.0,2505000000.0,2687000000.0,2940000000.0
16,Short Long Term Debt,8000000.0,442000000.0,580000000.0,841000000.0
17,Other Stockholder Equity,-1000000.0,-17000000.0,-22000000.0,-18000000.0
18,Property Plant Equipment,26807000000.0,24376000000.0,22810000000.0,21466000000.0
19,Total Current Assets,1653000000.0,1431000000.0,1533000000.0,1612000000.0
20,Long Term Investments,293000000.0,291000000.0,292000000.0,293000000.0
21,Net Tangible Assets,8527000000.0,7648000000.0,7220000000.0,6773000000.0
22,Net Receivables,749000000.0,734000000.0,837000000.0,838000000.0
23,Long Term Debt,11078000000.0,8915000000.0,7859000000.0,7094000000.0
24,Inventory,521000000.0,494000000.0,483000000.0,522000000.0
25,Accounts Payable,958000000.0,874000000.0,817000000.0,902000000.0
0,Change To Liabilities,40000000.0,-3000000.0,-22000000.0,32000000.0
1,Total Cashflows From Investing Activities,-3329000000.0,-2435000000.0,-2336000000.0,-2204000000.0
2,Net Borrowings,1791000000.0,790000000.0,623000000.0,590000000.0
3,Total Cash From Financing Activities,1727000000.0,334000000.0,205000000.0,102000000.0
4,Change To Operating Activities,-486000000.0,33000000.0,61000000.0,42000000.0
5,Issuance Of Stock,476000000.0,68000000.0,74000000.0,74000000.0
6,Net Income,871000000.0,828000000.0,815000000.0,523000000.0
7,Change In Cash,125000000.0,69000000.0,39000000.0,16000000.0
8,Repurchase Of Stock,-20000000.0,-29000000.0,-19000000.0,-39000000.0
9,Total Cash From Operating Activities,1727000000.0,2170000000.0,2170000000.0,2118000000.0
10,Depreciation,1060000000.0,1003000000.0,962000000.0,894000000.0
11,Other Cashflows From Investing Activities,-30000000.0,7000000.0,2000000.0,-9000000.0
12,Dividends Paid,-494000000.0,-472000000.0,-451000000.0,-431000000.0
13,Change To Inventory,-25000000.0,-10000000.0,39000000.0,17000000.0
14,Change To Account Receivables,-47000000.0,79000000.0,-24000000.0,-53000000.0
15,Other Cashflows From Financing Activities,-26000000.0,-23000000.0,-22000000.0,-18000000.0
16,Change To Netincome,165000000.0,151000000.0,258000000.0,528000000.0
17,Capital Expenditures,-3299000000.0,-2442000000.0,-2338000000.0,-2195000000.0
