Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Capital Surplus,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Depreciation,Dividends Paid,Change To Inventory,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities
2017-10-13,57.33000183105469,60.369998931884766,57.33000183105469,60.31999969482422,58.81852340698242,719800,UI,1.0692973173288434,1.2435347138058863,1.1974471887563094,1.0098252549340063,0.0594720623948368,0.1352852154186112,0.1205565849126923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,60.369998931884766,60.810001373291016,58.70000076293945,59.09000015258789,57.6191520690918,595200,UI,1.0748010114856386,1.2785579676010783,1.2167878280103663,1.0047827275420922,0.0700182839435463,0.1634962024593707,0.1311938306501598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,58.790000915527344,59.790000915527344,58.650001525878906,59.5099983215332,58.028690338134766,323200,UI,1.087212271624934,1.3189381741485746,1.1979501800994523,1.016827126331923,0.0703851452930108,0.1979424039792583,0.111011893784652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,59.90999984741211,62.060001373291016,59.90999984741211,61.459999084472656,59.930152893066406,452800,UI,1.067198015573193,1.2712332586266488,1.1594533023812994,1.016900814218988,0.0502972013542051,0.1546495345293423,0.0834579579566441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,61.0,62.4900016784668,60.560001373291016,62.43999862670898,60.8857536315918,272900,UI,1.0709486063855682,1.2868354318555388,1.1484625960985124,1.0195478153138224,0.0514007910717457,0.1702845295163373,0.0706290547806882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,63.0,63.40999984741211,62.380001068115234,62.7599983215332,61.197792053222656,382400,UI,1.0529000412276437,1.291427953788636,1.1502550017659194,1.0187296628598663,0.0341703783677773,0.1745024280110914,0.0847809925414553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,62.70000076293945,64.05999755859375,62.119998931884766,62.75,61.18804168701172,325500,UI,1.0545019793544643,1.3026295757414643,1.1321115770135282,1.0231439317955078,0.0313580475589565,0.1883914227767822,0.0636544251479396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,62.84999847412109,63.34000015258789,62.63999938964844,63.04999923706055,61.48057174682617,278500,UI,1.0605872903882747,1.292466483499199,1.1476606065374293,1.023176662025299,0.0374106283629753,0.1916735996528045,0.068279786239576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,63.150001525878906,63.38999938964844,62.54999923706055,62.95000076293945,61.38306427001953,571000,UI,1.0675137879693513,1.2814932035530968,1.1795076589057798,1.028738706809164,0.0387750811601872,0.1732793819985312,0.0856863966204752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,62.900001525878906,66.33999633789062,62.470001220703125,65.58000183105469,63.94759368896485,473100,UI,1.020433110599125,1.21759684953206,1.1207687330755585,1.0357335667629224,-0.0153004561637974,0.1132283188446185,0.0297466987546972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,65.58999633789062,66.73999786376953,65.08000183105469,65.8499984741211,64.21086883544922,356700,UI,1.0126045492723776,1.1914960433076642,1.1138954215578512,1.0327543330408862,-0.0201497837685085,0.1130770897116235,0.0177666228227815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,65.48999786376953,65.48999786376953,62.720001220703125,62.79999923706055,61.23680114746094,283800,UI,1.0641719917821495,1.2257962755546363,1.2968153961350188,1.0448229351223306,0.0193490566598188,0.1796853419821575,0.1864259037401519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,63.0,63.18000030517578,61.70000076293945,62.18000030517578,60.63223648071289,249000,UI,1.0749436734764757,1.266805738910056,1.3142488063545994,1.0378093145840102,0.0371343588924655,0.2131493704955647,0.2066688552261759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,62.900001525878906,62.900001525878906,61.650001525878906,62.369998931884766,60.817501068115234,169800,UI,1.0599646501903697,1.2586178097732643,1.2884401581314064,1.0388512590749122,0.0211133911154575,0.2040337914214145,0.1789975518723379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,62.34999847412109,62.88999938964844,61.810001373291016,62.81999969482422,61.25630187988281,167000,UI,1.0587392978391044,1.0738617553947658,1.2831899320785962,1.0310647944789963,0.027674503360108,0.0558154132747663,0.1786879207930141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,63.470001220703125,65.18000030517578,62.45000076293945,64.91999816894531,63.30401992797852,336900,UI,1.0269565065955422,1.0867219664220693,1.2404496862836716,1.0262436118253355,0.0007128947702064,0.0610855608543168,0.1326393675943054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,64.91999816894531,66.5,64.91999816894531,66.36000061035156,64.70818328857422,249600,UI,1.0131102876389608,1.0554550287563502,1.2203134117344114,1.0311845275729687,-0.0180742399340079,0.0193440995539058,0.1145851273983047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,66.33000183105469,66.5,65.12999725341797,66.04000091552734,64.3961410522461,274500,UI,0.9969716360262167,1.06556649101816,1.2165355473488575,1.0414917955670933,-0.0445201595408765,0.0196566809904938,0.1047091882537873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,66.01000213623047,66.52999877929688,63.880001068115234,65.11000061035156,63.489288330078125,547500,UI,0.970204410942614,1.1067427828170986,1.243588064315952,1.0390384642435906,-0.0688340533009765,0.0457380197193599,0.1289347589146003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,61.209999084472656,64.94000244140625,58.09999847412109,62.630001068115234,61.0710334777832,1479600,UI,1.0119750858948224,1.202139367453069,1.277502817874868,1.0401272810196784,-0.028152195124856,0.1265645147189766,0.1648238250485445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,61.40999984741211,64.37999725341797,61.40999984741211,62.540000915527344,60.98327255249024,458200,UI,1.039334812048667,1.183882248904209,1.285577195965145,1.0393664161720684,-3.1604123401418605e-05,0.1079890002637911,0.1722392356102169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,62.59999847412109,63.150001525878906,62.150001525878906,63.02000045776367,61.45132446289063,240200,UI,1.0410980231292928,0.8771818108229039,1.285306140083838,1.0305050740272153,0.0105929491020775,-0.1894854039434168,0.1736735792532311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,63.040000915527344,64.7300033569336,62.90999984741211,64.5,62.89448928833008,407900,UI,1.019999802273407,0.8787595725296625,1.2669765717641694,1.043144349882203,-0.0231445476087961,-0.1861812099131597,0.1533243509259185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,64.36000061035156,64.36000061035156,63.22999954223633,63.5099983215332,61.92912292480469,195300,UI,1.1010864125864497,0.8913558462588088,1.273028026749211,1.0570826794517585,0.0440037331346911,-0.1765938720147882,0.162399927318563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,65.0,65.0,63.56999969482422,64.69999694824219,63.08950424194336,316600,UI,1.0789798491825304,0.8809891565365372,1.2870168972040148,1.0412088647392546,0.0377709844432758,-0.1894900558010809,0.1748021864408666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,64.43000030517578,65.86000061035156,64.43000030517578,65.58999633789062,63.95734024047852,335400,UI,1.0298827397035422,0.9039490140571712,1.2591861175508838,1.0392013474275237,-0.0093186077239815,-0.1713720336217942,0.159246745633208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,65.83000183105469,68.13999938964844,65.80999755859375,66.87000274658203,65.20551300048828,280500,UI,1.0109161320789266,0.9153577374533104,1.2593085661847254,1.0381241126825425,-0.0272079806036158,-0.1423518231755483,0.1521406143955936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,67.0199966430664,67.95999908447266,65.94999694824219,66.08000183105469,64.4351577758789,236600,UI,1.0358655851625305,0.9624697107207324,1.2825362657322206,1.03199537924298,0.0038702059195503,-0.0801318290827143,0.176966800512816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,65.88999938964844,67.73999786376953,64.79000091552734,66.16999816894531,64.52291107177734,242100,UI,1.0252381802042698,0.9853409193431308,1.2845703166800813,1.0328322263084138,-0.0075940461041439,-0.0491627269752488,0.1749462779840709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,66.58999633789062,67.2300033569336,65.80000305175781,66.87000274658203,65.20551300048828,145400,UI,1.0611630309396105,1.0079254750739386,1.27351524000666,1.032019884081241,0.0291431468583698,-0.03478554692077,0.1564901685174238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,66.80999755859375,67.80999755859375,65.97000122070312,67.19999694824219,65.52726745605469,314000,UI,1.0638391438142043,1.0276786369209168,1.25461328079974,1.0369551897736955,0.0268839540405085,-0.0293525998694514,0.1375457853139405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,67.19999694824219,67.72000122070312,66.5199966430664,66.91999816894531,65.25424194335938,270700,UI,1.0612672459874917,1.043783681148752,1.2710699071343825,1.020376345675996,0.0408909003114956,-0.0096294986046323,0.1596706571032478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,66.62999725341797,67.25,65.79000091552734,66.68000030517578,65.02021789550781,426200,UI,1.0502397818436977,1.039741948504693,1.3011397117924324,1.026253639124301,0.0239861427193968,-0.0143114061505167,0.1888554483502151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,67.01000213623047,67.23999786376953,65.81999969482422,66.83000183105469,65.16648864746094,244600,UI,1.0825974167072725,1.052521207628354,1.2910367520841182,1.0246409570196735,0.0579564596875989,0.0030960251545057,0.180235050150183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,66.44000244140625,67.0,65.87999725341797,66.83999633789062,65.17623901367188,302600,UI,1.109215969508755,1.0468283158409792,1.3025133504550042,1.029880242563007,0.0793357269457479,-0.0214119598503623,0.1933494197866134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,67.0,67.66000366210938,65.79000091552734,66.11000061035156,64.46440124511719,316000,UI,1.1226743237866292,1.056421473610559,1.3246107037618182,1.036157586789428,0.0865167369972013,-0.0141898243429996,0.2071999813067082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,66.0,67.83000183105469,65.94999694824219,66.51000213623047,64.85445404052734,330100,UI,1.1135168881548756,1.0634492635404806,1.3146896755441937,1.0465343935592823,0.0669824945955932,-0.0079603914847257,0.1896644664893298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,66.30000305175781,67.05000305175781,66.01000213623047,66.66999816894531,65.0104751586914,491000,UI,1.103944665054894,1.0472475643561894,1.310184199065538,1.048372731047773,0.055571934007121,-0.0218917802301339,0.1822018439844921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,66.9800033569336,67.29000091552734,65.94999694824219,67.2300033569336,65.55652618408203,419000,UI,1.0926671418803915,1.0541427095910738,1.3056671273330327,1.0387885930282448,0.0538785488521467,-0.0028761033177002,0.1910561245500259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,67.33999633789062,67.80000305175781,65.7699966430664,65.83999633789062,64.20112609863281,326800,UI,1.120139703409519,1.0827766468567328,1.307867407726944,1.0447156071702373,0.0754240962392818,0.0257946095654482,0.1940415400226751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,65.83999633789062,66.0999984741211,63.150001525878906,63.16999816894531,61.59758758544922,274300,UI,1.1660599037444823,1.1054299759503643,1.3626722703626422,1.0484619827112251,0.1175979210332571,0.0608064561157133,0.2582210789217229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,63.0,64.18000030517578,62.130001068115234,63.380001068115234,61.802364349365234,250500,UI,1.1675609567462593,1.1350583870163535,1.3142945249646028,1.0415757419863072,0.125985214759952,0.0862711801677604,0.2067980530351678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,63.36000061035156,65.58000183105469,62.959999084472656,65.0,63.38203811645508,217700,UI,1.1330768335853012,1.084615486005272,1.249692315257197,1.0495576207370112,0.08351921284829,0.0357396938498826,0.1591981037190966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,64.87000274658203,65.83999633789062,64.62999725341797,65.61000061035156,63.97685241699219,148200,UI,1.120560858445707,1.0698066703603115,1.2748058749466644,1.0539026313731312,0.0666582270725757,0.0390801776254363,0.1743537106349992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,65.62999725341797,67.4800033569336,65.23999786376953,65.79000091552734,64.1523666381836,457400,UI,1.1401430610332617,1.0357197095965918,1.253382170756795,1.0520989179928428,0.0880441430404188,0.0349965119838204,0.1795476091851955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,66.20999908447266,70.1500015258789,65.91999816894531,69.93000030517578,68.18931579589844,589400,UI,1.080366111677376,1.0062921039058104,1.2149294394201646,1.049480051520865,0.0308860601565108,-0.0096013845011744,0.1435370635067641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,69.94999694824219,71.02999877929688,68.62000274658203,69.80999755859375,68.07230377197266,443600,UI,1.1243376621891956,0.9863917368171,1.2135798402510185,1.0585213557872055,0.0658163064019898,-0.0182152314752839,0.1360051267838644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,70.22000122070312,70.94000244140625,67.54000091552734,67.55000305175781,65.86856079101562,341500,UI,1.1566246876709905,1.001924590700159,1.2746113869608748,1.0561912314345747,0.1004334562364157,-0.0002027895432983,0.1941553310304087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,67.69999694824219,68.36000061035156,67.41999816894531,67.5999984741211,65.91730499267578,274900,UI,1.1886096538240605,1.0177516833792193,1.2368345607183775,1.054691754118366,0.1339178997056944,0.0037552949708177,0.1584441190414696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,67.8499984741211,68.55999755859375,67.05000305175781,68.44999694824219,66.74616241455078,146600,UI,1.1840761552224697,1.0065742300469576,1.2327243145237847,1.0628648969920689,0.121211258230401,0.0154363298416823,0.1445815001648602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,68.2300033569336,68.29000091552734,67.06999969482422,67.83999633789062,66.15135192871094,97300,UI,1.2048937846213463,1.0212264678643552,1.277417223049412,1.054562443450246,0.1503313411711002,0.0198151038726632,0.1804609854264069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,68.12000274658203,71.16999816894531,67.9000015258789,70.95999908447266,69.19367980957031,208700,UI,1.1483935901057565,0.9915443812205368,1.237739424439712,1.0427572783556516,0.1056363117501049,-0.0204033411886327,0.1334585513480364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,70.83999633789062,71.88999938964844,70.04000091552734,71.48999786376953,69.7104721069336,175700,UI,1.1284097969474092,1.0160863014278834,1.235977511879875,1.039387058829826,0.0890227381175832,0.0003423354698515,0.1340641133018201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,71.8499984741211,73.20999908447266,71.0,71.0199966430664,69.25218963623047,256100,UI,1.1243310719825212,0.9901435746059032,1.245282952351228,1.0452598484191695,0.0790712235633517,-0.0099011640347493,0.1435019590464585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,71.02999877929688,71.02999877929688,69.45999908447266,70.02999877929688,68.28681945800781,282700,UI,1.1203772083986463,0.9871486365550936,1.2656007659915829,1.0173995405954512,0.102977667803195,-0.0063599821735594,0.1650049560352557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,70.0,72.45999908447266,69.80999755859375,72.3499984741211,70.549072265625,161700,UI,1.0639947537625143,0.957291158394153,1.2158951306195471,0.9765980219270426,0.0873967318354717,-0.0466576339297024,0.1204466697340329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,72.79000091552734,74.98999786376953,72.44999694824219,74.13999938964844,72.29452514648438,529200,UI,1.0624492654331228,0.9349878870232216,1.190315570588958,0.9849127815791188,0.0775364838540039,-0.0633690492957705,0.1007207108057606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,74.2300033569336,75.0,74.19999694824219,74.22000122070312,72.37252807617188,257800,UI,1.0576663828803927,0.9591756788838134,1.195634899049253,0.9789917900086822,0.0786745928717105,-0.0404511401978417,0.1057455281608543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,74.30000305175781,74.8499984741211,73.33000183105469,74.05999755859375,72.2165298461914,300600,UI,0.910882868587348,0.9692138821084636,1.2017283701501178,0.942840182406444,-0.0319573138190959,-0.0225106023658532,0.1143783644970632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,74.0999984741211,74.0999984741211,73.0,73.5999984741211,71.7679672241211,136800,UI,0.9585595312142712,0.9663042716783474,1.2089674554637293,0.9530778204901076,0.0054817107241634,-0.0349199753690676,0.1196696371128511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,73.54000091552734,74.0999984741211,72.83000183105469,73.45999908447266,71.63146209716797,159500,UI,0.9534438562899789,1.003266950186492,1.203920297620195,0.966664672858564,-0.013220816568585,-0.0100076278097163,0.1181352581605459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,73.91999816894531,76.93000030517578,73.0999984741211,73.75,71.91423034667969,144400,UI,0.9541695673493428,1.0067797998332686,1.1921357037843008,0.9609362737659176,-0.0067667064165748,0.0019060299851179,0.1170540975775797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,74.06999969482422,75.31999969482422,73.58999633789062,73.66000366210938,71.82647705078125,493700,UI,0.978278686783282,1.0156121872357782,1.1728209006589876,0.9729510699723092,0.0053276168109727,0.0208869632314232,0.109555869013608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,73.9800033569336,74.6500015258789,73.25,74.0,72.15802764892578,220100,UI,1.017432099334556,1.0032431099640862,1.17013496763604,0.9917823196316324,0.0256497797029234,0.0069301028950918,0.0879266775172487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,74.12000274658203,74.87999725341797,73.30000305175781,73.6500015258789,71.81671905517578,151600,UI,1.0052953519014494,0.9801765846775594,1.1728444886898248,0.9854883712686996,0.0198069806327498,-0.0077432126826966,0.0970161134014422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,73.44999694824219,74.77999877929688,73.30000305175781,73.5199966430664,71.68995666503906,145000,UI,0.7519042635453496,0.9683081421620242,1.1420020718251154,0.981540936006692,-0.2296366724613424,-0.0114982610921012,0.0764841684963792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,73.30999755859375,75.3499984741211,73.30999755859375,75.01000213623047,73.14287567138672,349000,UI,0.7556325071192888,0.9629382883019612,1.1069189337250311,0.9694690060853024,-0.2138364989660137,-0.0087737443742067,0.0611035703762952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,75.7699966430664,75.77999877929688,74.22000122070312,75.55000305175781,73.66942596435547,199000,UI,0.7493052246587847,0.9516876503404774,1.093051065974634,0.962138874344328,-0.2128336496855432,-0.0215489496212623,0.0436068453860012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,75.76000213623047,78.87999725341797,75.76000213623047,78.48999786376953,76.5362548828125,379200,UI,0.7262070663572494,0.9082686388031612,1.0607719881655862,0.9712482450100663,-0.245041178652817,-0.0606625460354345,0.018517283028812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,78.98999786376953,81.6500015258789,77.0,78.12999725341797,76.1852035522461,670500,UI,0.7588635582295445,0.9120696729047912,1.0790990398615146,0.9795485186833895,-0.220684960453845,-0.0508417759062971,0.0255699317499196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,78.12999725341797,80.58999633789062,77.58999633789062,80.3499984741211,78.34994506835938,409600,UI,0.7617921212010262,0.8924704493429271,1.0530180484238545,0.966216685842239,-0.2044245646412127,-0.0718558016283187,-0.0028747435434104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,79.44000244140625,81.05000305175781,79.44000244140625,81.05000305175781,79.03253936767578,266600,UI,0.7847006835536371,0.8906846087630671,1.0399750824238705,0.9510576163473856,-0.1663569327937486,-0.0620962430909552,-0.0128660982743913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
