,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-79304000.0,1101052000.0,456875000.0,86376000.0
Change To Liabilities,114317000.0,-29786000.0,76303000.0,167188000.0
Total Cashflows From Investing Activities,-138305000.0,1035749000.0,132180000.0,-63921000.0
Net Borrowings,986953000.0,-1164497000.0,-278660000.0,737039000.0
Total Cash From Financing Activities,-595188000.0,-1890510000.0,-1658041000.0,-694367000.0
Change To Operating Activities,4492000.0,-102602000.0,475000.0,20957000.0
Net Income,504446000.0,681813000.0,575667000.0,-20719000.0
Change In Cash,207134000.0,-73005000.0,-496364000.0,158174000.0
Repurchase Of Stock,-1410135000.0,-543066000.0,-1332746000.0,-1404997000.0
Effect Of Exchange Rate,4818000.0,-1314000.0,-5848000.0,8186000.0
Total Cash From Operating Activities,935809000.0,783070000.0,1035345000.0,908276000.0
Depreciation,150410000.0,176272000.0,141896000.0,170015000.0
Other Cashflows From Investing Activities,-8982000.0,1651000.0,-3202000.0,-1568000.0
Dividends Paid,-172006000.0,-182947000.0,-46799000.0,-46799000.0
Change To Inventory,-4220000.0,3046000.0,-8239000.0,-2545000.0
Change To Account Receivables,-151830000.0,-38994000.0,18703000.0,-33904000.0
Change To Netincome,309255000.0,60420000.0,210285000.0,250191000.0
Capital Expenditures,-41438000.0,-63454000.0,-69354000.0,-80901000.0
Issuance Of Stock,,,164000.0,2114000.0
Other Cashflows From Financing Activities,,,,-28523000.0
