,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,-1400000.0,-52000000.0,-15600000.0,-8900000.0
Change To Liabilities,-157100000.0,-137900000.0,-197600000.0,-218400000.0
Total Cashflows From Investing Activities,-416800000.0,-1376600000.0,-910300000.0,-511000000.0
Net Borrowings,-79100000.0,999200000.0,507900000.0,260600000.0
Total Cash From Financing Activities,-505100000.0,638400000.0,162000000.0,-47800000.0
Change To Operating Activities,1197500000.0,471500000.0,707900000.0,188000000.0
Issuance Of Stock,111900000.0,101200000.0,81900000.0,60400000.0
Net Income,818800000.0,668800000.0,633500000.0,481300000.0
Change In Cash,950400000.0,387100000.0,-68200000.0,367400000.0
Effect Of Exchange Rate,119800000.0,6100000.0,-85000000.0,72000000.0
Total Cash From Operating Activities,1752500000.0,1119200000.0,765100000.0,854200000.0
Depreciation,510700000.0,474300000.0,408400000.0,379600000.0
Dividends Paid,-347400000.0,-321100000.0,-301800000.0,-282700000.0
Change To Account Receivables,-796500000.0,-434700000.0,-783100000.0,-47700000.0
Other Cashflows From Financing Activities,-190500000.0,-140900000.0,-114700000.0,-68400000.0
Change To Netincome,127300000.0,41700000.0,42000000.0,69400000.0
Capital Expenditures,-99300000.0,-138800000.0,-124400000.0,-129200000.0
Repurchase Of Stock,,,-11300000.0,-17700000.0
