,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Investments,-300000.0,-400000.0,-400000.0,-400000.0
Change To Liabilities,-2600000.0,15500000.0,-52100000.0,-44100000.0
Total Cashflows From Investing Activities,-184200000.0,-417900000.0,-254000000.0,-23000000.0
Net Borrowings,1578300000.0,-29600000.0,-50600000.0,-70600000.0
Total Cash From Financing Activities,2782500000.0,-118100000.0,-123900000.0,-128700000.0
Change To Operating Activities,49800000.0,1406500000.0,-416900000.0,-29100000.0
Issuance Of Stock,1464800000.0,37200000.0,28300000.0,25400000.0
Net Income,190200000.0,382100000.0,142200000.0,176600000.0
Change In Cash,3014100000.0,-213400000.0,99500000.0,472100000.0
Effect Of Exchange Rate,13800000.0,36300000.0,112500000.0,38400000.0
Total Cash From Operating Activities,402000000.0,286300000.0,364900000.0,585400000.0
Depreciation,145200000.0,143300000.0,81800000.0,133900000.0
Dividends Paid,-105000000.0,-97400000.0,-87300000.0,-86600000.0
Change To Account Receivables,12600000.0,-1691300000.0,501400000.0,271200000.0
Other Cashflows From Financing Activities,-155600000.0,-28300000.0,-14300000.0,3100000.0
Change To Netincome,30300000.0,37600000.0,118500000.0,49400000.0
Capital Expenditures,-32000000.0,-27200000.0,-19800000.0,-20700000.0
