,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,69224000.0,69224000.0,69224000.0,-94970000.0
Change To Liabilities,1395000.0,45211000.0,-5451000.0,444000.0
Total Cashflows From Investing Activities,-2946773000.0,-4883957000.0,564178000.0,-2362066000.0
Net Borrowings,1578583000.0,2982688000.0,-51983000.0,1867474000.0
Total Cash From Financing Activities,1401074000.0,5041884000.0,-345870000.0,2070277000.0
Change To Operating Activities,18264000.0,-4992000.0,-18051000.0,-5318000.0
Issuance Of Stock,411101000.0,2533210000.0,94239000.0,547785000.0
Net Income,431450000.0,374684000.0,1016685000.0,289793000.0
Change In Cash,-911622000.0,645566000.0,650178000.0,87366000.0
Effect Of Exchange Rate,16441000.0,-6478000.0,-17218000.0,16920000.0
Total Cash From Operating Activities,617636000.0,494117000.0,449088000.0,362235000.0
Depreciation,275953000.0,156575000.0,141492000.0,131979000.0
Dividends Paid,-567969000.0,-411697000.0,-363906000.0,-326729000.0
Change To Account Receivables,-2438000.0,12906000.0,46498000.0,-21116000.0
Other Cashflows From Financing Activities,-20641000.0,-62317000.0,-24220000.0,-18253000.0
Change To Netincome,-120087000.0,-99148000.0,-739448000.0,-40068000.0
