,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Change To Liabilities,-33500000.0,0.0,29900000.0,112600000.0
Total Cashflows From Investing Activities,-70800000.0,-44600000.0,-227100000.0,-3172800000.0
Net Borrowings,25700000.0,79000000.0,-900000.0,3213600000.0
Total Cash From Financing Activities,23600000.0,73900000.0,12200000.0,3438500000.0
Change To Operating Activities,19000000.0,8100000.0,-27400000.0,-76800000.0
Issuance Of Stock,5000000.0,5000000.0,16700000.0,113300000.0
Net Income,-38500000.0,-109000000.0,-239100000.0,-157500000.0
Change In Cash,59400000.0,51800000.0,-219200000.0,324700000.0
Effect Of Exchange Rate,3600000.0,700000.0,-6700000.0,4500000.0
Total Cash From Operating Activities,103000000.0,21800000.0,2400000.0,54500000.0
Depreciation,195600000.0,185500000.0,172100000.0,133800000.0
Other Cashflows From Investing Activities,66900000.0,80800000.0,31900000.0,-116300000.0
Change To Inventory,-70400000.0,12700000.0,-21300000.0,-9100000.0
Change To Account Receivables,17000000.0,-83000000.0,1000000.0,-32700000.0
Other Cashflows From Financing Activities,-7100000.0,-3800000.0,-3600000.0,111600000.0
Change To Netincome,36500000.0,-2300000.0,76000000.0,75600000.0
Capital Expenditures,-87000000.0,-122400000.0,-127400000.0,-79400000.0
Repurchase Of Stock,,-1300000.0,-1300000.0,-1300000.0
