Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock
2017-09-29,29.5,29.93000030517578,29.39999961853028,29.71999931335449,29.71999931335449,1062200,GMED,1.072341910348323,1.4384253360594987,1.6988560849589065,1.0206479989635429,0.05169391138478,0.3481649473370527,0.6095628859677036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,29.65999984741211,30.420000076293945,29.540000915527344,30.3799991607666,30.3799991607666,594600,GMED,1.028637289771783,1.452271236032893,1.666557026555153,1.012478214064533,0.01615907570725,0.3635636802714934,0.5774261480782192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,30.549999237060547,30.59000015258789,30.07999992370605,30.31999969482422,30.31999969482422,396000,GMED,1.0257256165730984,1.4656991779025352,1.6708443389615215,1.0113391723313174,0.0143864442417809,0.3757358028976332,0.5890436967409494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,30.43000030517578,31.040000915527344,30.100000381469727,31.020000457763672,31.020000457763672,436100,GMED,1.010960675292408,1.4729206303178408,1.6102514515095048,1.0126829906128405,-0.0017223153204324,0.3844369432962744,0.5202920849128407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,31.170000076293945,31.229999542236328,30.940000534057617,31.13999938964844,31.13999938964844,466200,GMED,1.0099550860426176,1.4226075820600932,1.6207450934466094,1.0121464877707815,-0.0021914017281638,0.3398071063769805,0.5228233446753503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,31.030000686645508,31.40999984741211,30.950000762939453,31.21999931335449,31.21999931335449,407100,GMED,0.9987188017598194,1.4061499837093363,1.6265214572754818,1.0081446760609294,-0.0094258743011099,0.3112067608823001,0.5259483908397182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,30.84000015258789,30.84000015258789,29.89999961853028,30.0,30.0,1127700,GMED,1.0613333384195964,1.4553333282470704,1.7026667277018228,1.0143616235707735,0.0469717148488229,0.3516179032944178,0.6041845815251259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,30.01000022888184,30.200000762939453,29.530000686645508,29.690000534057617,29.690000534057617,637300,GMED,1.152913402711827,1.4472886644583225,1.7544627556619634,1.008797349947511,0.1441160527643161,0.3544379883143769,0.6651654429680078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,29.690000534057617,29.920000076293945,29.239999771118164,29.299999237060547,29.299999237060547,706600,GMED,1.2266211454794078,1.4771331026027306,1.7849829555936678,1.0091988628593096,0.2174222826200982,0.3759008948600242,0.6968859054006742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,28.979999542236328,29.11000061035156,28.700000762939453,29.0,29.0,871500,GMED,1.2865517714927936,1.4848276335617592,1.781379305083176,1.0112728774332036,0.27527889405959,0.3861427077384065,0.7053442041180467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,29.01000022888184,29.01000022888184,28.36000061035156,28.86000061035156,28.86000061035156,880600,GMED,1.3097712556354684,1.507276475399565,1.8031877967757748,1.0098252549340063,0.2999460007014618,0.39902697701229,0.7262971929321578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,29.0,29.32999992370605,28.790000915527344,29.0,29.0,403300,GMED,1.281379305083176,1.5093103606125404,1.7920690076104526,1.0047827275420922,0.2765965775410839,0.3942485954708328,0.7064750102502462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,29.049999237060547,29.549999237060547,29.01000022888184,29.39999961853028,29.39999961853028,523900,GMED,1.2588434966579551,1.4965986588743905,1.7595238167837208,1.016827126331923,0.242016370326032,0.3756028887050742,0.6725855304689206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,29.56999969482422,30.34000015258789,29.56999969482422,30.18000030517578,30.18000030517578,466000,GMED,1.2123923055863195,1.4907223732118764,1.696156332308918,1.016900814218988,0.1954914913673315,0.3741386491145699,0.6201609878842627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,29.84000015258789,30.209999084472656,29.57999992370605,30.170000076293945,30.170000076293945,603300,GMED,1.2048391906595677,1.5256877249882714,1.6463373564249169,1.0195478153138224,0.1852913753457452,0.4091368226490699,0.5685038151070927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,30.38999938964844,30.65999984741211,30.290000915527344,30.64999961853028,30.64999961853028,419700,GMED,1.222838499468587,1.535399737650882,1.6199021906630522,1.0187296628598663,0.2041088366087207,0.4184742118733373,0.5544281814385881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,30.670000076293945,30.979999542236328,30.450000762939453,30.56999969482422,30.56999969482422,409500,GMED,1.2185148960373318,1.529931335448533,1.568858343580315,1.0231439317955078,0.1953709642418239,0.415693182483851,0.5004011917147264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,30.76000022888184,30.84000015258789,30.3700008392334,30.75,30.75,442000,GMED,1.2058537180830793,1.5131706920096546,1.591869943510226,1.023176662025299,0.1826770560577799,0.4123778081632601,0.5124891232123727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,30.489999771118164,31.229999542236328,30.299999237060547,31.229999542236328,31.229999542236328,680000,GMED,1.197246235597319,1.4742235539664852,1.6013448304377422,1.028738706809164,0.168507528788155,0.3660097324119196,0.5075235681524377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,31.290000915527344,31.59000015258789,30.770000457763672,31.07999992370605,31.07999992370605,557300,GMED,1.212676921468111,1.4903474841868956,1.5733591263164957,1.0357335667629224,0.1769433547051886,0.3859789534994542,0.4823370919956344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,31.11000061035156,31.420000076293945,30.940000534057617,31.38999938964844,31.38999938964844,605300,GMED,1.2265052802994396,1.4539662401108315,1.578528200080207,1.0327543330408862,0.1937509472585534,0.3755472865147908,0.4823994013451373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,31.26000022888184,31.489999771118164,30.989999771118164,31.209999084472656,31.209999084472656,531800,GMED,1.2178788669187637,1.421659731927367,1.5991669756966742,1.0448229351223306,0.173055931796433,0.3755487983548882,0.4887774833018072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,31.38999938964844,31.920000076293945,31.21999931335449,31.8700008392334,31.8700008392334,726400,GMED,1.1804203935122857,1.4006902483257735,1.5403200144304954,1.0378093145840102,0.1426110789282755,0.3470338799112822,0.4327400633020719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,32.029998779296875,32.040000915527344,31.059999465942383,31.25,31.25,671400,GMED,1.285760009765625,1.4271999511718747,1.5708800048828124,1.0388512590749122,0.2469087506907128,0.3726159328200249,0.4614373986237439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,31.26000022888184,31.459999084472656,30.940000534057617,31.100000381469727,31.100000381469727,479800,GMED,1.2954984058306729,1.392282916589928,1.5980707444798663,1.0310647944789963,0.2644336113516765,0.3742365744699285,0.4935687331942842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,31.1200008392334,31.36000061035156,30.81999969482422,31.36000061035156,31.36000061035156,543000,GMED,1.2471300972309871,1.404655560578024,1.625956654530026,1.0262436118253355,0.2208864854056513,0.3790191550102715,0.5181463358406597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,31.239999771118164,31.690000534057617,31.1200008392334,31.450000762939453,31.450000762939453,524400,GMED,1.2508743783226224,1.4327504063653165,1.6238473276924332,1.0311845275729687,0.2196898507496536,0.396639477162872,0.5181190433563265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,31.3700008392334,31.479999542236328,30.88999938964844,31.18000030517578,31.18000030517578,858200,GMED,1.2427838236283668,1.4522129036599318,1.641757476769864,1.0414917955670933,0.2012920280612735,0.4063030936322658,0.5299311176747938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,31.100000381469727,32.09000015258789,31.06999969482422,31.84000015258789,31.84000015258789,1019200,GMED,1.2101130211887026,1.4469220940339644,1.6435302003854233,1.0390384642435906,0.1710745569451119,0.3859173309362258,0.5288768949840716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,33.0,35.0,33.0,34.22999954223633,34.22999954223633,1903800,GMED,1.1226994104325676,1.3777388395586003,1.5357873326862947,1.0401272810196784,0.0825721294128891,0.302163986824508,0.4231083398599713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,34.95000076293945,35.959999084472656,34.45000076293945,35.939998626708984,35.939998626708984,1829200,GMED,1.0848637498135905,1.3416806639738768,1.4702282184651947,1.0393664161720684,0.045497333641522,0.2657874153334589,0.3568902581102666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,35.91999816894531,37.369998931884766,35.349998474121094,37.310001373291016,37.310001373291016,1316100,GMED,1.0326989375797564,1.2929509488841833,1.4427767314313151,1.0305050740272153,0.0021938635525411,0.2262837341178625,0.3311441706007083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,37.220001220703125,38.040000915527344,36.88999938964844,37.79999923706055,37.79999923706055,1647900,GMED,1.0380953034516047,1.2698412954712175,1.4407407455997516,1.043144349882203,-0.0050490464305983,0.2049005130283951,0.3270885247615007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,37.68000030517578,37.970001220703125,37.119998931884766,37.15999984741211,37.15999984741211,1226900,GMED,1.0481701001850785,1.3046286259770414,1.469860041877492,1.0570826794517585,-0.0089125792666799,0.2366789077034443,0.3592319424468442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,37.16999816894531,37.65999984741211,36.88999938964844,37.0099983215332,37.0099983215332,985600,GMED,1.0583626032253932,1.2945150505326302,1.5112132624073782,1.0412088647392546,0.0171537384861386,0.224035838195012,0.39899855164423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
