,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,86949000.0,78812000.0,87323000.0,78659000.0
Capital Surplus,457161000.0,357320000.0,299869000.0,238341000.0
Total Liab,173188000.0,129625000.0,115154000.0,110724000.0
Total Stockholder Equity,1506297000.0,1402452000.0,1185516000.0,967778000.0
Other Current Liab,15653000.0,14724000.0,17029000.0,16617000.0
Total Assets,1679485000.0,1532077000.0,1300670000.0,1078502000.0
Common Stock,99000.0,99000.0,98000.0,97000.0
Retained Earnings,1045082000.0,1047931000.0,892721000.0,736247000.0
Other Liab,49460000.0,17080000.0,19036000.0,17651000.0
Good Will,156716000.0,128775000.0,123734000.0,123890000.0
Treasury Stock,3955000.0,-2898000.0,-7172000.0,-6907000.0
Other Assets,33913000.0,25186000.0,23942000.0,56311000.0
Cash,239397000.0,195724000.0,139647000.0,118817000.0
Total Current Liabilities,120792000.0,111403000.0,96118000.0,93073000.0
Deferred Long Term Asset Charges,6615000.0,5926000.0,13578000.0,20031000.0
Other Stockholder Equity,3955000.0,-2898000.0,-7172000.0,-6907000.0
Property Plant Equipment,221620000.0,202322000.0,171873000.0,143167000.0
Total Current Assets,821765000.0,687468000.0,630681000.0,620342000.0
Long Term Investments,358522000.0,409514000.0,263117000.0,56133000.0
Net Tangible Assets,1262632000.0,1194865000.0,974459000.0,765229000.0
Short Term Investments,187344000.0,115763000.0,199937000.0,254890000.0
Net Receivables,148100000.0,162424000.0,144356000.0,127060000.0
Inventory,229153000.0,196314000.0,131254000.0,108409000.0
Accounts Payable,18205000.0,24614000.0,25895000.0,25039000.0
Other Current Assets,,,100000.0,
