Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Repurchase Of Stock
2017-10-13,178.07691955566406,178.6923065185547,176.61538696289062,176.76922607421875,168.7943115234375,5250934,GE,0.7789379850343118,0.7124570967692945,0.6207173608203286,1.0098252549340063,-0.2308872698996947,-0.3957924016179805,-0.4561732430232884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,176.84616088867188,180.61538696289065,176.38461303710938,179.6923065185547,171.5854949951172,6468514,GE,0.7816780697814243,0.6969880997173239,0.6249620832391065,1.0047827275420922,-0.2231046577606679,-0.4180736654243837,-0.4606319141210999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,178.61538696289062,178.84616088867188,176.92308044433594,178.38461303710938,170.33677673339844,7623083,GE,0.7869769495120168,0.7333599326572482,0.6295436045123657,1.016827126331923,-0.2298501768199062,-0.3876358375120681,-0.4573946818024346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,178.46153259277344,179.07691955566406,177.46153259277344,177.84616088867188,169.82266235351562,4546191,GE,0.7876295049426308,0.7159821134789728,0.6178367613705489,1.016900814218988,-0.229271309276357,-0.4006016106183336,-0.4581585830541064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,178.0,182.923080444336,177.3076934814453,181.3846130371093,173.20143127441406,9824633,GE,0.7625106279847227,0.6909124794983741,0.6049231741296242,1.0195478153138224,-0.2570371873290997,-0.4256384228408274,-0.4729103671882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,170.3076934814453,183.3846130371093,170.0,183.3076934814453,175.03775024414062,25012572,GE,0.7482165450847046,0.6815514126852867,0.6041153319151822,1.0187296628598663,-0.2705131177751617,-0.4353741130922578,-0.4613586773092819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,180.3076934814453,180.3076934814453,170.61538696289062,171.6923065185547,163.9464111328125,24354317,GE,0.8131718388532362,0.7344267595597778,0.6336136563148478,1.0231439317955078,-0.2099720929422716,-0.3798113934049043,-0.4348434955507407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,170.15383911132812,171.61538696289062,167.3076934814453,168.38461303710938,160.78793334960938,17370067,GE,0.8309729783386752,0.7336741480202229,0.6539446929877756,1.023176662025299,-0.1922036836866241,-0.3671187358261716,-0.4254361273100776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,168.0,168.38461303710938,163.84616088867188,165.38461303710938,157.92324829101562,14367366,GE,0.8427908439100114,0.7572858929251576,0.6643903595655045,1.028738706809164,-0.1859478628991526,-0.350927928629408,-0.4294309027198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,165.92308044433594,166.53846740722656,163.07691955566406,164.0,156.60113525390625,11216881,GE,0.8635083930526438,0.7565951886249378,0.6795234673797517,1.0357335667629224,-0.1722251737102785,-0.3477733420625035,-0.4114985669411095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,163.53846740722656,163.84616088867188,158.76922607421875,159.92308044433594,152.7081298828125,12809498,GE,0.8888888555818015,0.7574789565822132,0.7139381667246211,1.0327543330408862,-0.1438654774590846,-0.3209399970138274,-0.3821906320104485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,158.61538696289062,159.38461303710938,155.84616088867188,157.0,149.91693115234375,12790115,GE,0.8961292040391835,0.7355682305345693,0.7307123309254514,1.0448229351223306,-0.1486937310831471,-0.3105427030379094,-0.3796771614694155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,155.84616088867188,156.92308044433594,154.23077392578125,155.07691955566406,148.0806121826172,12740923,GE,0.8869048950030043,0.7626702399508852,0.7352414743877935,1.0378093145840102,-0.1509044195810058,-0.290986128463606,-0.3723384767406299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,154.38461303710938,157.84616088867188,153.53846740722656,154.0,147.0522918701172,11922872,GE,0.8966034703579944,0.7669976681032152,0.7459612570804918,1.0388512590749122,-0.1422477887169178,-0.2875863502486345,-0.3634813491785768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,154.23077392578125,154.46153259277344,151.0,153.38461303710938,146.46466064453125,10599121,GE,0.8906722654757286,0.7296775253502867,0.7489541300766728,1.0310647944789963,-0.1403925290032677,-0.2883688167697127,-0.3555478812089093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,153.23077392578125,156.38461303710938,152.76922607421875,154.92308044433594,147.93370056152344,8821930,GE,0.876862187380834,0.7469291591331311,0.7576475379069771,1.0262436118253355,-0.1493814244445017,-0.2787072464346214,-0.350162780782389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,157.84616088867188,157.92308044433594,154.46153259277344,154.84616088867188,147.86024475097656,7888335,GE,0.8797813536585378,0.7412979587868901,0.7580239312647694,1.0311845275729687,-0.1514031739144309,-0.2948129704155543,-0.3477043530713373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,155.15383911132812,155.76922607421875,154.76922607421875,155.46153259277344,148.44786071777344,5415956,GE,0.8762988274153151,0.7308902369992883,0.7520091885033929,1.0414917955670933,-0.1651929681517782,-0.3150195730283777,-0.3598171705916771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,155.46153259277344,156.3076934814453,154.38461303710938,154.76922607421875,147.7867889404297,5158725,GE,0.8772368178554116,0.7456699315616206,0.7700062620316963,1.0390384642435906,-0.1618016463881789,-0.3153348315361179,-0.3446470433696553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,154.15383911132812,154.38461303710938,152.6923065185547,153.76922607421875,146.83192443847656,6610565,GE,0.8959480199946439,0.7480004992321863,0.7765373238930924,1.0401272810196784,-0.1441792610250345,-0.327574353501906,-0.336141668933231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,153.6923065185547,159.07691955566406,153.07691955566406,157.61538696289062,150.50457763671875,13095277,GE,0.866764407812749,0.739575877368893,0.7025898497364214,1.0393664161720684,-0.1726020083593193,-0.3363173712715248,-0.4107481106185067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,155.84616088867188,159.61538696289062,144.23077392578125,146.3076934814453,139.70704650878906,34002462,GE,0.9274444586794376,0.78032438527493,0.7793093501732936,1.0305050740272153,-0.1030606153477776,-0.2863428294913908,-0.3323232106573132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,144.53846740722656,145.23077392578125,134.3076934814453,137.6923065185547,131.4803009033203,40632384,GE,0.9955306519566148,0.8150865419018642,0.8297722803864547,1.043144349882203,-0.0476136979255882,-0.249854240540958,-0.2838799404517962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,134.6923065185547,141.38461303710938,134.61538696289062,140.46153259277344,134.12461853027344,18767840,GE,0.9726179469353268,0.8061852395525775,0.7883935831106084,1.0570826794517585,-0.0844647325164317,-0.2617644787210196,-0.3222345163200395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,142.15383911132812,142.15383911132812,138.84616088867188,140.38461303710938,134.05111694335938,11618958,GE,0.9638358898753742,0.8060710009841581,0.7882695891965259,1.0412088647392546,-0.0773729748638804,-0.26440821135346,-0.3239451215666222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,141.07691955566406,142.07691955566406,140.07691955566406,140.07691955566406,133.75733947753906,7859436,GE,0.9582646250177248,0.8167615815839545,0.7849832322239727,1.0392013474275237,-0.0809367224097988,-0.2585594660950109,-0.314956139693703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,138.07691955566406,139.46153259277344,137.15383911132812,138.3076934814453,132.06793212890625,8311433,GE,0.9716350995308718,0.8187399164710618,0.7961540247924832,1.0381241126825425,-0.0664890131516706,-0.2389696441577968,-0.3110139269966485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,138.07691955566406,139.0,136.15383911132812,137.15383911132812,130.9661407470703,10129457,GE,0.981492012638476,0.8034211709499607,0.7806452687796581,1.03199537924298,-0.0505033666045041,-0.239180368853486,-0.3249241964397464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,139.61538696289062,140.38461303710938,137.23077392578125,139.61538696289062,133.3166046142578,7130084,GE,0.9669614538658816,0.7842221567792377,0.7719161541836207,1.0328322263084138,-0.0658707724425321,-0.250281489539142,-0.3377078845123896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,141.38461303710938,141.38461303710938,139.61538696289062,139.92308044433594,133.6104278564453,3236701,GE,0.9620671670077736,0.7880789279207536,0.7612887097313898,1.032019884081241,-0.069952717073467,-0.254632094073955,-0.3557363617578464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,141.07691955566406,142.3076934814453,139.15383911132812,139.38461303710938,133.0962677001953,10250812,GE,0.9646725625407204,0.8079318579088315,0.7720735579094162,1.0369551897736955,-0.0722826272329753,-0.2490993788815367,-0.3449939375763833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,139.76922607421875,141.84616088867188,138.92308044433594,141.61538696289062,135.2263946533203,7295002,GE,0.9543990051225448,0.8073371083942278,0.7681834989675811,1.020376345675996,-0.0659773405534511,-0.2460760713591565,-0.3432157510635536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,141.92308044433594,142.61538696289062,140.84616088867188,142.15383911132812,135.7405548095703,7170735,GE,0.9796614010532726,0.7971373419172194,0.7680205910750052,1.026253639124301,-0.0465922380710283,-0.2569160127379903,-0.344263672367212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,142.76922607421875,143.0,139.84616088867188,140.6923065185547,134.34494018554688,8847202,GE,0.9991973358865934,0.8059732430151639,0.7759990141326584,1.0246409570196735,-0.02544362113308,-0.2434519394586843,-0.3348026878012767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,140.61538696289062,140.61538696289062,137.38461303710938,137.53846740722656,131.3334197998047,10663588,GE,1.0435087817952386,0.8483023891878616,0.7886827766067117,1.029880242563007,0.0136285392322317,-0.21993788650348,-0.320481154061679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,138.46153259277344,138.92308044433594,137.53846740722656,138.07691955566406,131.84759521484375,8885227,GE,1.0400003981129446,0.854043635493343,0.771467314695784,1.036157586789428,0.0038428113235167,-0.2165676624602157,-0.3459434077593259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,136.76922607421875,138.53846740722656,135.92308044433594,136.61538696289062,130.45201110839844,8555937,GE,1.0363858901713976,0.8248801685938608,0.7670325873348973,1.0465343935592823,-0.0101485033878847,-0.2465294864313455,-0.3579926217199665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,135.46153259277344,137.23077392578125,135.38461303710938,135.84616088867188,129.71746826171875,5708768,GE,1.058218850971467,0.8203532480963783,0.7655762787307715,1.048372731047773,0.0098461199236938,-0.2487860964899449,-0.3624060763502744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,137.0,138.92308044433594,135.61538696289062,136.23077392578125,130.08468627929688,7226011,GE,1.0762680889547849,0.8231967348681501,0.7489566263901385,1.0387885930282448,0.03747949592654,-0.2338220780406239,-0.3656543763928682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,136.3076934814453,137.07691955566406,135.84616088867188,136.23077392578125,130.08468627929688,7077655,GE,1.0813851356502993,0.820330419237956,0.7449081725654323,1.0447156071702373,0.036669528480062,-0.2366516180533285,-0.3689176951388366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,135.46153259277344,136.84616088867188,134.84616088867188,135.76922607421875,129.64401245117188,7562256,GE,1.0702282744943417,0.8093137641457804,0.7404764398830087,1.0484619827112251,0.0217662917831165,-0.2353097556888705,-0.3639747515579105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,138.07691955566406,138.76922607421875,135.76922607421875,137.76922607421875,131.55377197265625,8688212,GE,1.023770435520097,0.7731903745841215,0.7463116661261581,1.0415757419863072,-0.0178053064662102,-0.2755968322644715,-0.3611848058032768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,137.84616088867188,138.38461303710938,136.61538696289062,136.61538696289062,130.45201110839844,5473585,GE,0.9836591357213564,0.7934398862690911,0.7353132764156329,1.0495576207370112,-0.0658984850156547,-0.2554359058862981,-0.3551809351224675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,136.6923065185547,137.07691955566406,135.6923065185547,135.6923065185547,129.57052612304688,6310954,GE,0.957244415437776,0.7683345553347606,0.7977990195882158,1.0539026313731312,-0.0966582159353551,-0.2623919374001145,-0.3026531447234494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,136.76922607421875,137.15383911132812,135.84616088867188,137.07691955566406,130.89266967773438,11489647,GE,0.9187581354650672,0.7446214127888636,0.8023855754051383,1.0520989179928428,-0.1333407825277756,-0.2561017848239076,-0.271448986166461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,137.46153259277344,138.84616088867188,136.53846740722656,136.61538696289062,130.45201110839844,7008742,GE,0.916758945144417,0.7368473196002059,0.7975986463457897,1.049480051520865,-0.132721106376448,-0.2790461688067789,-0.2737937295676108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,136.6923065185547,136.92308044433594,135.0,135.3076934814453,129.20327758789062,8514493,GE,0.9668343516230238,0.7757130645697307,0.7924969524530715,1.0585213557872055,-0.0916870041641819,-0.2288939037226532,-0.2850777610140825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,135.61538696289062,135.76922607421875,133.53846740722656,134.23077392578125,128.1749267578125,9797450,GE,0.9486253808300692,0.7958997851446988,0.7847682138915,1.0561912314345747,-0.1075658506045055,-0.2062275950987585,-0.2956878420389661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,134.3076934814453,136.07691955566406,134.15383911132812,134.38461303710938,128.32183837890625,8824101,GE,0.9325538960961748,0.7833658156652438,0.7838697575418861,1.054691754118366,-0.1221378580221912,-0.2306305727431578,-0.2945206841350217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,134.6923065185547,135.07691955566406,133.84616088867188,134.61538696289062,128.54222106933594,6028152,GE,0.9280781439726272,0.7611380172440094,0.7860374046357,1.0628648969920689,-0.1347867530194414,-0.2299998829612658,-0.3021054097232244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,134.23077392578125,135.84616088867188,133.84616088867188,134.07691955566406,128.91201782226562,7193927,GE,0.9340217731735014,0.759533013319243,0.8082940891139104,1.054562443450246,-0.1205406702767446,-0.2418783506724489,-0.2886621485090946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,134.3076934814453,135.61538696289062,133.15383911132812,133.6923065185547,128.54220581054688,7816471,GE,0.917721531759555,0.7704202398297655,0.8164722888099465,1.0427572783556516,-0.1250357465960966,-0.241527482579404,-0.287808584281729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,133.46153259277344,133.84616088867188,132.6923065185547,133.53846740722656,128.39431762695312,7921537,GE,0.9314512534984462,0.7800196091247795,0.8303038820124904,1.039387058829826,-0.1079358053313798,-0.2357243568332523,-0.2716095165655645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,132.84616088867188,134.84616088867188,132.84616088867188,134.23077392578125,129.0599365234375,9899435,GE,0.9180514779254656,0.7546178372565283,0.8155287044139611,1.0452598484191695,-0.1272083704937039,-0.2454269013841242,-0.2862522888908084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,135.23077392578125,138.38461303710938,134.84616088867188,138.3076934814453,132.9797821044922,10084139,GE,0.8698555002471038,0.7194761469440547,0.7914893614579891,1.0173995405954512,-0.1475440403483474,-0.2740324717845983,-0.309106448498338,20014000000.0,292356000000.0,56024000000.0,20859000000.0,5484000000.0,19531000000.0,369245000000.0,702000000.0,6720000000.0,117245000000.0,84243000000.0,82984000000.0,-61923000000.0,56181000000.0,18211000000.0,60043000000.0,8819000000.0,22979000000.0,53874000000.0,116253000000.0,38696000000.0,-48217000000.0,,24209000000.0,108575000000.0,19344000000.0,15172000000.0,2534000000.0,2081000000.0,5379000000.0,-12642000000.0,-18484000000.0,-8484000000.0,-5659000000.0,891000000.0,6554000000.0,6194000000.0,4995000000.0,-8650000000.0,324000000.0,-5145000000.0,5358000000.0,11584000000.0,-6642000000.0,-2550000000.0
2018-01-03,140.76922607421875,141.07691955566406,138.6923065185547,139.61538696289062,134.2371063232422,10591399,GE,0.8214877003483885,0.7249587177430327,0.7784714578675451,0.9765980219270426,-0.1551103215786541,-0.2789900745808228,-0.316977003017969,20014000000.0,292356000000.0,56024000000.0,20859000000.0,5484000000.0,19531000000.0,369245000000.0,702000000.0,6720000000.0,117245000000.0,84243000000.0,82984000000.0,-61923000000.0,56181000000.0,18211000000.0,60043000000.0,8819000000.0,22979000000.0,53874000000.0,116253000000.0,38696000000.0,-48217000000.0,,24209000000.0,108575000000.0,19344000000.0,15172000000.0,2534000000.0,2081000000.0,5379000000.0,-12642000000.0,-18484000000.0,-8484000000.0,-5659000000.0,891000000.0,6554000000.0,6194000000.0,4995000000.0,-8650000000.0,324000000.0,-5145000000.0,5358000000.0,11584000000.0,-6642000000.0,-2550000000.0
2018-01-04,141.38461303710938,143.23077392578125,140.76922607421875,142.53846740722656,137.04757690429688,10732085,GE,0.8240691194726968,0.7057387644671576,0.7630561540045984,0.9849127815791188,-0.1608436621064221,-0.2926181718518346,-0.3265387057785991,20014000000.0,292356000000.0,56024000000.0,20859000000.0,5484000000.0,19531000000.0,369245000000.0,702000000.0,6720000000.0,117245000000.0,84243000000.0,82984000000.0,-61923000000.0,56181000000.0,18211000000.0,60043000000.0,8819000000.0,22979000000.0,53874000000.0,116253000000.0,38696000000.0,-48217000000.0,,24209000000.0,108575000000.0,19344000000.0,15172000000.0,2534000000.0,2081000000.0,5379000000.0,-12642000000.0,-18484000000.0,-8484000000.0,-5659000000.0,891000000.0,6554000000.0,6194000000.0,4995000000.0,-8650000000.0,324000000.0,-5145000000.0,5358000000.0,11584000000.0,-6642000000.0,-2550000000.0
2018-01-05,145.07691955566406,145.15383911132812,142.3076934814453,142.61538696289062,137.12155151367188,10384361,GE,0.8225458632034771,0.7167786247615563,0.7511224742104678,0.9789917900086822,-0.156445926805205,-0.2828481943200989,-0.3387668966779307,20014000000.0,292356000000.0,56024000000.0,20859000000.0,5484000000.0,19531000000.0,369245000000.0,702000000.0,6720000000.0,117245000000.0,84243000000.0,82984000000.0,-61923000000.0,56181000000.0,18211000000.0,60043000000.0,8819000000.0,22979000000.0,53874000000.0,116253000000.0,38696000000.0,-48217000000.0,,24209000000.0,108575000000.0,19344000000.0,15172000000.0,2534000000.0,2081000000.0,5379000000.0,-12642000000.0,-18484000000.0,-8484000000.0,-5659000000.0,891000000.0,6554000000.0,6194000000.0,4995000000.0,-8650000000.0,324000000.0,-5145000000.0,5358000000.0,11584000000.0,-6642000000.0,-2550000000.0
2018-01-08,143.61538696289062,143.84616088867188,139.23077392578125,140.61538696289062,135.19862365722656,10672688,GE,0.7904812063865906,0.7440720637507863,0.7651444741008199,0.942840182406444,-0.1523589760198533,-0.2476524207235305,-0.3222055315522346,20014000000.0,292356000000.0,56024000000.0,20859000000.0,5484000000.0,19531000000.0,369245000000.0,702000000.0,6720000000.0,117245000000.0,84243000000.0,82984000000.0,-61923000000.0,56181000000.0,18211000000.0,60043000000.0,8819000000.0,22979000000.0,53874000000.0,116253000000.0,38696000000.0,-48217000000.0,,24209000000.0,108575000000.0,19344000000.0,15172000000.0,2534000000.0,2081000000.0,5379000000.0,-12642000000.0,-18484000000.0,-8484000000.0,-5659000000.0,891000000.0,6554000000.0,6194000000.0,4995000000.0,-8650000000.0,324000000.0,-5145000000.0,5358000000.0,11584000000.0,-6642000000.0,-2550000000.0
