Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Accounts Payable,Intangible Assets,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome,Repurchase Of Stock
2017-10-13,262.1499938964844,262.42999267578125,259.8800048828125,261.82000732421875,231.57012939453125,193100,ESS,0.9809030335697124,0.8603781056893105,0.9177669215836924,1.0098252549340063,-0.0289222213642941,-0.2478713926979645,-0.1591236822599245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,262.0,262.9800109863281,259.760009765625,261.0199890136719,230.862533569336,206500,ESS,0.9660180067068932,0.8744766539322014,0.9249756457567504,1.0047827275420922,-0.0387647208351989,-0.2405851112095062,-0.160618351603456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,260.489990234375,261.6000061035156,260.07000732421875,261.3800048828125,231.1809844970703,157600,ESS,0.971535727413369,0.893427468620709,0.936948296105844,1.016827126331923,-0.045291398918554,-0.2275683015486073,-0.1499899902089563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,260.9599914550781,261.5400085449219,258.5799865722656,261.2099914550781,231.0305938720703,172100,ESS,0.9603386764826028,0.8929292539684602,0.931727348206547,1.016900814218988,-0.056562137736385,-0.2236544701288462,-0.1442679962181082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,261.3399963378906,261.5899963378906,258.57000732421875,259.94000244140625,229.90733337402344,201400,ESS,0.9625685105408056,0.8961680157443911,0.9408497540386882,1.0195478153138224,-0.0569793047730168,-0.2203828865948104,-0.1369837872791359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,260.19000244140625,260.19000244140625,258.04998779296875,259.3399963378906,229.37667846679688,206400,ESS,0.97212140685172,0.8926870772057478,0.9407945355474796,1.0187296628598663,-0.0466082560081463,-0.2242384485717967,-0.1246794736769845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,259.8399963378906,259.989990234375,258.4200134277344,259.6400146484375,229.6419982910156,251700,ESS,0.9627561609050688,0.8835474953916387,0.9324336679686096,1.0231439317955078,-0.060387770890439,-0.2306906575730434,-0.1360234838969789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,258.8299865722656,259.1499938964844,254.6699981689453,257.5400085449219,227.7846221923828,307300,ESS,0.9721596053829517,0.8868796570332191,0.950839668536363,1.023176662025299,-0.0510170566423476,-0.2139132268131753,-0.1285411517614901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,258.1600036621094,260.0199890136719,256.92999267578125,257.6300048828125,227.86422729492188,332600,ESS,0.9611070151225682,0.9109284545757104,0.952281041510556,1.028738706809164,-0.0676316916865957,-0.1972853669788552,-0.1415402207747484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,259.0799865722656,260.260009765625,257.510009765625,259.6499938964844,229.6508636474609,259100,ESS,0.9503948034866052,0.8813018179783806,0.9442468601662986,1.0357335667629224,-0.0853387632763171,-0.2230667127090607,-0.1467751741545626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,259.5400085449219,262.8999938964844,258.3500061035156,262.3999938964844,232.0830993652344,276400,ESS,0.9439024108012478,0.8651943306544898,0.9437929418917989,1.0327543330408862,-0.0888519222396383,-0.2132246229415508,-0.1523358568432707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,262.1700134277344,263.2099914550781,260.25,260.79998779296875,230.66793823242188,296800,ESS,0.947047817650185,0.8419593526622318,0.9496221287560392,1.0448229351223306,-0.0977751174721456,-0.204151580910247,-0.1607673636388277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,261.19000244140625,262.45001220703125,260.04998779296875,262.42999267578125,232.1096343994141,388100,ESS,0.941355827488044,0.8399157166037856,0.9379971925256468,1.0378093145840102,-0.0964534870959661,-0.2137406518107056,-0.1695827586027766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,262.9599914550781,264.07000732421875,260.5599975585937,262.5299987792969,232.19813537597656,291000,ESS,0.9381021791132048,0.8357200737553488,0.9362088123565904,1.0388512590749122,-0.1007490799617073,-0.2188639445965009,-0.1732337939024781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,262.25,263.2099914550781,251.2400054931641,253.83999633789065,224.5121307373047,750700,ESS,0.957256562233092,0.8661955342486254,0.9351385623680688,1.0310647944789963,-0.0738082322459043,-0.151850807871374,-0.1693634489175133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,251.97999572753903,255.2400054931641,251.1999969482422,253.97999572753903,224.6359405517578,538200,ESS,0.9526735322948556,0.9040303724946662,0.920031061543604,1.0262436118253355,-0.0735700795304801,-0.1216060330730862,-0.1877792571457621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,252.47000122070312,258.6700134277344,251.8699951171875,253.8099975585937,224.48556518554688,413000,ESS,0.9479926638909518,0.9042790298946032,0.9097257822688404,1.0311845275729687,-0.0831918636820169,-0.1318318993078412,-0.1960025020672663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,254.13999938964844,256.1099853515625,252.6499938964844,255.0,225.53810119628903,396100,ESS,0.9580784345165186,0.901757441124048,0.9113334706730628,1.0414917955670933,-0.0834133610505746,-0.144152368903618,-0.2004928884220073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,255.72000122070312,258.9100036621094,255.67999267578125,258.7900085449219,228.89024353027344,319300,ESS,0.9627882335788864,0.8748498638483346,0.9133281170804992,1.0390384642435906,-0.0762502306647041,-0.1861548992494039,-0.2013251883208524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,258.5400085449219,259.3399963378906,256.20001220703125,256.95001220703125,227.2628326416016,251300,ESS,0.9696438077959046,0.8999710418300864,0.9190780626453908,1.0401272810196784,-0.0704834732237738,-0.1756038109040059,-0.1936009301809326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,255.5,258.260009765625,255.3099975585937,256.3800048828125,226.7586669921875,266400,ESS,0.9672360057859386,0.9023649108772738,0.9349829511839696,1.0393664161720684,-0.0721304103861297,-0.173528337763144,-0.1783550091709584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,256.5899963378906,258.9100036621094,255.3999938964844,258.6300048828125,228.74868774414065,167900,ESS,0.9627652726512768,0.878039718305462,0.9153458205086504,1.0305050740272153,-0.0677398013759384,-0.1886274964608587,-0.1962867403219563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,257.7099914550781,258.8999938964844,256.0400085449219,256.82000732421875,227.14784240722656,323800,ESS,0.972626621106394,0.8634791269672958,0.9259481884121982,1.043144349882203,-0.070517728775809,-0.2014616554755265,-0.1877040324260527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,256.67999267578125,259.8299865722656,251.9199981689453,252.1499938964844,223.01736450195312,352900,ESS,0.9909578530324926,0.8852241150009859,0.943902864228014,1.0570826794517585,-0.0661248264192658,-0.1827256032726112,-0.1667252352026339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,251.9100036621093,254.6100006103516,251.22999572753903,253.94000244140625,224.6005859375,299100,ESS,0.956210039197186,0.9015152359222752,0.9648391812070908,1.0412088647392546,-0.0849988255420686,-0.1689639764153429,-0.1473755295560573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,253.9499969482422,255.1300048828125,250.22000122070312,250.8500061035156,221.8676147460937,233300,ESS,0.9579428672664336,0.911977566374761,0.967535574880216,1.0392013474275237,-0.08125848016109,-0.1633434813042044,-0.1324037970374597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,251.0200042724609,251.7700042724609,247.6600036621093,250.2100067138672,221.3015594482422,283000,ESS,0.9494823873238072,0.8930536731190504,0.9678594110728108,1.0381241126825425,-0.0886417253587352,-0.1646558875098083,-0.1393085407163209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,251.0500030517578,252.67999267578125,250.1100006103516,252.1100006103516,222.9819793701172,305700,ESS,0.9495459185359796,0.8943146289484535,0.9742189794028704,1.03199537924298,-0.0824494607070005,-0.1482869108549932,-0.1313504858165342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,251.02999877929688,252.5800018310547,249.7400054931641,249.97000122070312,221.08924865722656,196300,ESS,0.96235561332997,0.9025349387013388,0.9786189882813564,1.0328322263084138,-0.0704766129784437,-0.1319687076170408,-0.1310050504146539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,251.0,252.3800048828125,250.08999633789065,250.3699951171875,221.4430084228516,81800,ESS,0.9634942703488008,0.8940524261551549,0.9839095829805622,1.032019884081241,-0.0685256137324399,-0.1486585958395537,-0.133115488508674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,250.4100036621093,250.6199951171875,247.57000732421875,247.6100006103516,219.0019073486328,362600,ESS,0.980051223099738,0.9182155538101388,0.9871671914645728,1.0369551897736955,-0.0569039666739576,-0.1388156829802295,-0.1299003040212267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,247.57000732421875,248.5200042724609,244.5399932861328,246.7700042724609,218.2589874267578,519400,ESS,0.985264776453788,0.9390569135338036,0.9915972102838816,1.020376345675996,-0.035111569222208,-0.1143562662195807,-0.1198020397472531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,246.8699951171875,247.83999633789065,244.1300048828125,247.67999267578125,219.0637969970703,360400,ESS,0.9763986023119038,0.9414226174575884,0.9809440489420692,1.026253639124301,-0.0498550368123971,-0.1126307371976214,-0.131340214500148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,248.32000732421875,248.4499969482422,246.009994506836,246.9900054931641,218.4535675048828,421100,ESS,0.989158927908236,0.9549415911196066,0.9810120061553836,1.0246409570196735,-0.0354820291114374,-0.0944835913542416,-0.1297896957785514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,247.63999938964844,249.3800048828125,245.25,247.0399932861328,218.4977569580078,388800,ESS,0.973382672220597,0.9684897533560776,0.9576321580080938,1.029880242563007,-0.0564975703424098,-0.099750522335264,-0.1515317726602969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,248.1100006103516,248.5599975585937,245.1499938964844,246.27999877929688,217.82557678222656,348000,ESS,0.9790450254447908,0.9764681480057638,0.968173399067782,1.036157586789428,-0.0571125613446371,-0.0941431499477949,-0.1492373233873279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,246.63999938964844,246.8500061035156,242.92999267578125,242.9900054931641,214.91571044921875,383200,ESS,0.987284869641674,0.9868287724083326,0.9798612197789434,1.0465343935592823,-0.0592495239176084,-0.0845808826168738,-0.1451639892759204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,242.8000030517578,243.3999938964844,240.97999572753903,241.9600067138672,214.0047149658203,573300,ESS,0.9836193378216478,0.993610629808329,0.9755975983765578,1.048372731047773,-0.0647533932261252,-0.0755287147779942,-0.1523847567044881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,241.9199981689453,242.0399932861328,239.77999877929688,240.6100006103516,212.8106689453125,497800,ESS,0.9721830733446336,1.0119127309855478,0.9812402307059128,1.0387885930282448,-0.0666055196836111,-0.0451060819232262,-0.1333707720770939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,240.7400054931641,244.3099975585937,240.3300018310547,244.3099975585937,216.08319091796875,345200,ESS,0.9583666049300243,1.0046686629153911,0.970535747323608,1.0447156071702373,-0.0863490022402129,-0.0523133743758934,-0.1432901203806609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,245.72999572753903,249.3099975585937,244.8999938964844,249.1600036621093,220.37283325195312,463800,ESS,0.9181230428225204,0.9783204316969378,0.9560858292214688,1.0484619827112251,-0.1303389398887047,-0.0663030881377131,-0.1483653622194504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,249.44000244140625,249.92999267578125,245.6699981689453,249.1499938964844,220.363998413086,368400,ESS,0.9201814181428528,0.9681309257345444,0.9592621405609766,1.0415757419863072,-0.1213943238434543,-0.0806562811140486,-0.1482343313684583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,251.6499938964844,251.6499938964844,247.4600067138672,247.97999572753903,219.3291473388672,367900,ESS,0.9235480422750733,0.9618532268954508,0.9599394877749376,1.0495576207370112,-0.1260095784619379,-0.0870225652599384,-0.1305547237631628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,248.5800018310547,249.83999633789065,247.33999633789065,249.0,220.2312927246093,426200,ESS,0.9085996070969754,0.945008265042287,0.9567002963609008,1.0539026313731312,-0.1453030242761558,-0.0857182276925881,-0.1437518679507643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,250.47000122070312,252.1300048828125,249.3699951171875,249.7899932861328,220.93003845214844,742200,ESS,0.9018143058253644,0.9241549289305776,0.9472519646041464,1.0520989179928428,-0.1502846121674784,-0.0765682686821936,-0.126582596967453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,250.0,251.1499938964844,248.3300018310547,249.8699951171875,221.0008087158203,309500,ESS,0.913498448476816,0.9378074056501086,0.9650543939317467,1.049480051520865,-0.135981603044049,-0.0780860827568762,-0.1063379819816537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,249.7400054931641,251.0,242.63999938964844,242.82000732421875,214.7653350830078,329000,ESS,0.9617168510580671,0.9705113961693832,1.0077428118117828,1.0585213557872055,-0.0968045047291386,-0.0340955721230007,-0.0698319016553712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,243.1699981689453,244.44000244140625,239.3000030517578,240.3000030517578,212.5364990234375,391900,ESS,0.9706284651246136,1.0125491140940288,1.0061711740687922,1.0561912314345747,-0.085562766309961,0.0104217338505714,-0.0742848818616739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,240.69000244140625,241.25,237.3300018310547,237.57000732421875,210.12193298339844,525400,ESS,0.9805525574103752,1.0286722731719304,1.0177333499581824,1.054691754118366,-0.0741391967079908,0.0146758847635288,-0.0606570917187254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,238.4600067138672,240.3800048828125,237.8000030517578,239.38999938964844,211.73162841796875,349500,ESS,0.967080819288264,1.005242992887598,1.0205996752388504,1.0628648969920689,-0.0957840777038047,0.0141050926823228,-0.067543139120074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,239.5599975585937,241.58999633789065,238.3999938964844,240.5599975585937,212.7664794921875,285300,ESS,0.9536258385767388,1.0134385275128903,1.0212521435952044,1.054562443450246,-0.1009366048735073,0.0120271635211983,-0.0757040940278006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,241.52999877929688,242.0599975585937,240.0200042724609,241.22999572753903,213.35906982421875,261100,ESS,0.9468430274553556,1.0199259799609517,1.0127300878943266,1.0427572783556516,-0.0959142509002959,0.0079782575517821,-0.0915507851973489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,240.1000061035156,241.5,238.5599975585937,240.9100036621093,214.63308715820312,280900,ESS,0.9670829934522446,1.010482793000011,1.014901187911954,1.039387058829826,-0.0723040653775813,-0.0052611729580207,-0.0870122106661008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,241.6199951171875,242.13999938964844,240.1600036621093,241.3699951171875,215.0428924560547,256600,ESS,0.9411690910648092,1.0122321277344415,1.0213448457683154,1.0452598484191695,-0.1040907573543603,0.0121873890937889,-0.0804361475364541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,241.9600067138672,242.69000244140625,239.32000732421875,240.0800018310547,213.89358520507807,310900,ESS,0.9387704713958682,1.0134725807958924,1.0271714464467503,1.0173995405954512,-0.078629069199583,0.0199639620672393,-0.0734243635095768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,241.19000244140625,242.58999633789065,240.1699981689453,242.5399932861328,216.0852966308593,321400,ESS,0.8987794680258955,1.0055621046726708,1.003891079434004,0.9765980219270426,-0.0778185539011471,0.0016133123488153,-0.0915573814515102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,243.25,244.82000732421875,238.47999572753903,238.72000122070312,212.6819305419922,292600,ESS,0.916638895511318,1.0185283408915118,1.0051427994601647,0.9849127815791188,-0.0682738860678008,0.0201714045725196,-0.0844520603230327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,238.8699951171875,240.3600006103516,237.72999572753903,239.3699951171875,213.26104736328125,344200,ESS,0.9099300843801308,1.0117620029827687,0.987980346123674,0.9789917900086822,-0.0690617056285514,0.0121351839011135,-0.1019090247647245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,236.92999267578125,239.0500030517578,235.3999938964844,238.1600036621093,212.1830291748047,543100,ESS,0.9165266693835524,1.028457041167579,0.9880505208431092,0.942840182406444,-0.0263135130228915,0.0367325566932622,-0.0992994848099453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,238.1699981689453,239.1999969482422,235.6300048828125,236.2700042724609,210.49917602539065,403600,ESS,0.9647435056382352,1.0343802522516043,1.0000828544616074,0.9530778204901076,0.0116656851481274,0.0331560052041892,-0.0892149638892707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,235.0,235.2100067138672,230.97000122070312,232.22000122070312,206.89093017578125,389400,ESS,0.9811816735458376,1.068654580448246,1.0035663912539778,0.966664672858564,0.0145170006872736,0.0553800024520376,-0.0822186482056712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,232.7100067138672,234.259994506836,231.47999572753903,232.44000244140625,207.0869140625,359000,ESS,0.9821029104203116,1.063740379945015,1.0039278943868863,0.9609362737659176,0.021166636654394,0.0588666100968642,-0.0711537118198346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,232.2400054931641,232.75,226.69000244140625,227.1000061035156,202.32937622070312,435600,ESS,0.989696118917714,1.0663377390617603,1.0278474324536506,0.9729510699723092,0.0167450489454047,0.0716125150574054,-0.0354175991917289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,227.5,232.6600036621093,226.9199981689453,227.6000061035156,202.7748565673828,378800,ESS,1.0086554700323642,1.0602306274194255,1.039072234868805,0.9917823196316324,0.0168731504007316,0.0639176203504312,-0.0431360552499862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,229.1600036621093,229.33999633789065,226.13999938964844,227.3600006103516,202.56100463867188,420800,ESS,1.0101601969048977,1.052172506022205,1.0435656756688756,0.9854883712686996,0.0246718256361981,0.0642527086619488,-0.032262699619507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,226.4100036621093,226.4100036621093,223.6600036621093,224.6000061035156,200.10206604003903,478800,ESS,1.0037399279496724,1.0664932423936182,1.0554395420000888,0.981540936006692,0.0221989919429803,0.0866868391394927,-0.0100783613286472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,223.92999267578125,225.4100036621093,222.77999877929688,223.6300048828125,199.2378692626953,331500,ESS,0.9844384573079804,1.066701855283037,1.0623347805238974,0.9694690060853024,0.0149694512226778,0.094989822606869,0.0165194171751614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,224.13999938964844,227.0599975585937,223.5599975585937,226.6000061035156,201.88389587402344,462700,ESS,0.9778905259698624,1.057747672962421,1.078231226961189,0.962138874344328,0.0157516516255344,0.0845110730006811,0.0287870063725561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,227.3699951171875,232.08999633789065,227.3699951171875,231.8300018310547,206.5434417724609,433500,ESS,0.9803305710514404,1.0487122111348597,1.0558352740179158,0.9712482450100663,0.0090823260413739,0.0797810262962639,0.0135805688811416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,231.4100036621093,233.3600006103516,230.509994506836,231.5500030517578,206.29397583007807,271100,ESS,0.9808249927771971,1.0434503563027595,1.0276660353401803,0.9795485186833895,0.0012764740938076,0.0805389074916711,-0.0258630727714146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,231.32000732421875,231.8999938964844,228.5,231.259994506836,206.0355987548828,317300,ESS,0.959223414432128,1.0498586621139148,1.0651164440663157,0.966216685842239,-0.0069932714101109,0.0855324111426689,0.0092236520990507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,231.47000122070312,231.47999572753903,226.9100036621093,229.8300018310547,204.7615966796875,272700,ESS,0.973893783679214,1.053890618078975,1.073335064179415,0.9510576163473856,0.0228361673318282,0.1011097662249527,0.0204938834811532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,229.3300018310547,229.75,226.47000122070312,227.7400054931641,202.8996124267578,248300,ESS,0.9834457991210048,1.055329422393192,1.0855942241800904,0.9505813448789944,0.0328644542420103,0.0971059899206558,0.0213643931663614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
