,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Intangible Assets,4700000.0,1200000.0,100000.0,400000.0
1,Capital Surplus,6876326000.0,7121927000.0,7093079000.0,7129571000.0
2,Total Liab,6720746000.0,6264491000.0,5954277000.0,6059675000.0
3,Total Stockholder Equity,6000410000.0,6220427000.0,6267073000.0,6277406000.0
4,Minority Interest,215021000.0,220487000.0,162246000.0,158625000.0
5,Deferred Long Term Liab,3700000.0,3800000.0,3900000.0,3200000.0
6,Other Current Liab,206279000.0,188196000.0,194074000.0,252348000.0
7,Total Assets,12936177000.0,12705405000.0,12383596000.0,12495706000.0
8,Common Stock,6000.0,7000.0,7000.0,7000.0
9,Other Current Assets,107290000.0,45942000.0,46569000.0,46661000.0
10,Other Liab,36740000.0,36365000.0,33375000.0,
11,Treasury Stock,-875922000.0,-901507000.0,-826013000.0,-852172000.0
12,Other Assets,3700000.0,3800000.0,3900000.0,3200000.0
13,Cash,73629000.0,70087000.0,134465000.0,44620000.0
14,Total Current Liabilities,566448000.0,342313000.0,314960000.0,370549000.0
15,Short Long Term Debt,203451000.0,,,202131000.0
16,Other Stockholder Equity,-875922000.0,-901507000.0,-826013000.0,-852172000.0
17,Property Plant Equipment,11385976000.0,10969479000.0,10611182000.0,10948511000.0
18,Total Current Assets,376023000.0,251394000.0,258729000.0,197607000.0
19,Long Term Investments,1165778000.0,1479532000.0,1509685000.0,1345988000.0
20,Net Tangible Assets,5995710000.0,6219227000.0,6266973000.0,6277006000.0
21,Net Receivables,195104000.0,134365000.0,71895000.0,100926000.0
22,Long Term Debt,6050484000.0,5809073000.0,5605942000.0,5689126000.0
23,Accounts Payable,149755000.0,154117000.0,120886000.0,118201000.0
0,Investments,-83931000.0,-301211000.0,-168868000.0,-325775000.0
1,Change To Liabilities,-10382000.0,29551000.0,-145000.0,-13474000.0
2,Total Cashflows From Investing Activities,-416900000.0,-527691000.0,-59893000.0,-567940000.0
3,Net Borrowings,481599000.0,73674000.0,-110625000.0,90821000.0
4,Total Cash From Financing Activities,-383261000.0,-461689000.0,-676392000.0,-310843000.0
5,Change To Operating Activities,-2981000.0,9175000.0,319000.0,-3174000.0
6,Issuance Of Stock,14865000.0,110006000.0,6213000.0,115690000.0
7,Net Income,568870000.0,439286000.0,390153000.0,433059000.0
8,Change In Cash,2947000.0,-70301000.0,90269000.0,-109176000.0
9,Repurchase Of Stock,-274979000.0,-60677000.0,-52102000.0,-316000.0
10,Total Cash From Operating Activities,803108000.0,919079000.0,826554000.0,769607000.0
11,Depreciation,525497000.0,483750000.0,479884000.0,468881000.0
12,Other Cashflows From Investing Activities,36133000.0,214349000.0,114155000.0,112463000.0
13,Dividends Paid,-536098000.0,-507754000.0,-484182000.0,-450625000.0
14,Other Cashflows From Financing Activities,-68648000.0,-76938000.0,-35696000.0,-66413000.0
15,Change To Netincome,-277896000.0,-42683000.0,-43657000.0,-115685000.0
