,2020-11-30,2019-11-30,2018-11-30,2017-11-30
Change To Liabilities,-11600000.0,54300000.0,58700000.0,-15300000.0
Total Cashflows From Investing Activities,205000000.0,-271500000.0,-2112100000.0,-646300000.0
Net Borrowings,-225000000.0,-557200000.0,1494400000.0,813300000.0
Total Cash From Financing Activities,-1344600000.0,-958000000.0,873000000.0,-329300000.0
Change To Operating Activities,19300000.0,55400000.0,118700000.0,-58700000.0
Issuance Of Stock,229000000.0,177700000.0,230000000.0,331600000.0
Net Income,870700000.0,502700000.0,542300000.0,416900000.0
Change In Cash,14100000.0,-8500000.0,-13800000.0,-5100000.0
Repurchase Of Stock,-1078200000.0,-575600000.0,-767500000.0,-1407700000.0
Effect Of Exchange Rate,14900000.0,-30300000.0,-64200000.0,9000000.0
Total Cash From Operating Activities,1138800000.0,1251300000.0,1289500000.0,961500000.0
Depreciation,591600000.0,573100000.0,541200000.0,492500000.0
Other Cashflows From Investing Activities,7900000.0,-20400000.0,-13200000.0,15000000.0
Dividends Paid,-270400000.0,-270400000.0,-270400000.0,-270400000.0
Change To Account Receivables,1600000.0,-67900000.0,-11800000.0,-27500000.0
Change To Netincome,-291600000.0,56800000.0,17900000.0,168300000.0
Capital Expenditures,-274800000.0,-278100000.0,-222700000.0,-260200000.0
Other Cashflows From Financing Activities,,-2900000.0,-83900000.0,-66500000.0
