,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Intangible Assets,9686000000.0,9838000000.0,9991000000.0,1258000000.0
Capital Surplus,26708000000.0,26629000000.0,26515000000.0,4797000000.0
Total Liab,517082000000.0,507863000000.0,492949000000.0,388024000000.0
Total Stockholder Equity,47496000000.0,45055000000.0,48327000000.0,26068000000.0
Other Current Liab,368638000000.0,369898000000.0,358022000000.0,320717000000.0
Total Assets,574532000000.0,563457000000.0,549009000000.0,419355000000.0
Common Stock,21000000.0,21000000.0,21000000.0,15000000.0
Other Current Assets,1000000000.0,300000000.0,300000000.0,501000000.0
Retained Earnings,23809000000.0,23029000000.0,21975000000.0,21261000000.0
Other Liab,532000000.0,449000000.0,4008000000.0,292000000.0
Good Will,11952000000.0,11952000000.0,11952000000.0,1737000000.0
Treasury Stock,-3042000000.0,-4624000000.0,-184000000.0,-5000000.0
Other Assets,5386000000.0,4976000000.0,789000000.0,2606000000.0
Cash,30337000000.0,48182000000.0,40348000000.0,27465000000.0
Total Current Liabilities,497842000000.0,489716000000.0,474458000000.0,379896000000.0
Other Stockholder Equity,2408000000.0,878000000.0,5394000000.0,5686000000.0
Property Plant Equipment,3136000000.0,3054000000.0,3820000000.0,2346000000.0
Total Current Assets,184792000000.0,191050000000.0,184367000000.0,106787000000.0
Long Term Investments,359580000000.0,342587000000.0,338090000000.0,304621000000.0
Net Tangible Assets,25858000000.0,23265000000.0,26384000000.0,23073000000.0
Short Term Investments,41009000000.0,41172000000.0,51959000000.0,30095000000.0
Net Receivables,112446000000.0,101396000000.0,91760000000.0,48726000000.0
Long Term Debt,18708000000.0,17698000000.0,13632000000.0,7829000000.0
Accounts Payable,105012000000.0,101339000000.0,104201000000.0,52006000000.0
Deferred Long Term Liab,,,303000000.0,
