,2021-04-30,2021-01-31,2020-10-31,2020-07-31
Intangible Assets,557550000.0,565921000.0,579041000.0,542674000.0
Capital Surplus,311995000.0,301107000.0,299930000.0,301532000.0
Total Liab,1212012000.0,1263200000.0,1315896000.0,1266899000.0
Total Stockholder Equity,2127820000.0,2048836000.0,1980177000.0,1921715000.0
Minority Interest,255336000.0,253548000.0,251638000.0,234636000.0
Other Current Liab,32068000.0,33510000.0,50831000.0,24596000.0
Total Assets,3595168000.0,3565584000.0,3547711000.0,3423250000.0
Common Stock,1353000.0,1353000.0,1351000.0,1349000.0
Retained Earnings,1812798000.0,1744247000.0,1688045000.0,1623285000.0
Other Liab,371902000.0,359930000.0,291835000.0,253009000.0
Good Will,1400048000.0,1388046000.0,1383167000.0,1320047000.0
Treasury Stock,1674000.0,2129000.0,-9149000.0,-4451000.0
Other Assets,296834000.0,284550000.0,193927000.0,191693000.0
Cash,385444000.0,399403000.0,406852000.0,395278000.0
Total Current Liabilities,256758000.0,234675000.0,241161000.0,229642000.0
Short Long Term Debt,1111000.0,1089000.0,11000.0,
Other Stockholder Equity,1674000.0,2129000.0,-9149000.0,-4451000.0
Property Plant Equipment,177315000.0,177968000.0,225951000.0,228092000.0
Total Current Assets,1163421000.0,1149099000.0,1165625000.0,1140744000.0
Net Tangible Assets,170222000.0,94869000.0,17969000.0,58994000.0
Net Receivables,275617000.0,260194000.0,270862000.0,240247000.0
Long Term Debt,573889000.0,658911000.0,730253000.0,739016000.0
Inventory,462586000.0,462854000.0,463205000.0,473104000.0
Accounts Payable,87467000.0,78292000.0,76237000.0,80548000.0
