,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,157091000.0,96969000.0,114365000.0,-266335000.0
Change To Liabilities,8442000.0,9252000.0,6993000.0,4321000.0
Total Cashflows From Investing Activities,-443281000.0,-222278000.0,-211356000.0,-464264000.0
Net Borrowings,-35552000.0,-640163000.0,493571000.0,722864000.0
Total Cash From Financing Activities,-50127000.0,-639080000.0,360408000.0,387187000.0
Change To Operating Activities,36893000.0,22812000.0,-37660000.0,4887000.0
Issuance Of Stock,247498000.0,136812000.0,4412000.0,6075000.0
Net Income,359188000.0,-41455000.0,190380000.0,40394000.0
Change In Cash,-31406000.0,-529689000.0,501365000.0,218534000.0
Repurchase Of Stock,-77836000.0,-124448000.0,-104685000.0,-304915000.0
Effect Of Exchange Rate,4196000.0,826000.0,-7183000.0,8832000.0
Total Cash From Operating Activities,457806000.0,330843000.0,359496000.0,286779000.0
Depreciation,197614000.0,213158000.0,189236000.0,202548000.0
Other Cashflows From Investing Activities,-58408000.0,22695000.0,-18520000.0,-23017000.0
Change To Inventory,-107573000.0,-30028000.0,-36918000.0,-21633000.0
Change To Account Receivables,-14711000.0,-39578000.0,-41813000.0,-34165000.0
Other Cashflows From Financing Activities,-184237000.0,-11281000.0,-32890000.0,-36837000.0
Change To Netincome,-76447000.0,144401000.0,22302000.0,93020000.0
Capital Expenditures,-132787000.0,-117950000.0,-109773000.0,-90081000.0
