,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,119601000.0,-39918000.0,-68695000.0,17114000.0
Change To Liabilities,1103600000.0,460800000.0,75300000.0,-74200000.0
Total Cashflows From Investing Activities,-60250000.0,-208889000.0,-186978000.0,-175572000.0
Net Borrowings,-426938000.0,-643000.0,-2961000.0,-352000.0
Total Cash From Financing Activities,-523041000.0,-22758000.0,-48680000.0,341000.0
Change To Operating Activities,12100000.0,73500000.0,-24200000.0,4700000.0
Issuance Of Stock,20198000.0,16944000.0,14133000.0,14604000.0
Net Income,3806267000.0,1758675000.0,365614000.0,122249000.0
Change In Cash,4464000.0,228487000.0,49181000.0,-72188000.0
Repurchase Of Stock,-112934000.0,-36096000.0,-57774000.0,-10230000.0
Effect Of Exchange Rate,12427000.0,2237000.0,-655000.0,-1094000.0
Total Cash From Operating Activities,575328000.0,457897000.0,285494000.0,104137000.0
Depreciation,175200000.0,174500000.0,138100000.0,148700000.0
Change To Inventory,-52100000.0,24200000.0,-12900000.0,-47700000.0
Change To Account Receivables,-15000000.0,1600000.0,59700000.0,-64100000.0
Other Cashflows From Financing Activities,-3367000.0,-2963000.0,-2078000.0,-3681000.0
Change To Netincome,-4493739000.0,-2031178000.0,-295220000.0,36888000.0
Capital Expenditures,-98920000.0,-98532000.0,-129825000.0,-111332000.0
Other Cashflows From Investing Activities,,,,-1000000.0
