Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Deferred Long Term Liab,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Total Cash From Operating Activities,Depreciation,Change To Account Receivables,Change To Netincome,Capital Expenditures,Other Cashflows From Financing Activities,Net Borrowings
2017-10-13,50.68999862670898,50.92499923706055,50.22999954223633,50.29999923706055,50.29999923706055,189300,NEWR,1.0916501129279337,1.1560636661607453,1.3807156660366728,1.0098252549340063,0.0818248579939271,0.0478141677734702,0.3038250621930558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,50.40999984741211,50.5,49.619998931884766,49.97999954223633,49.97999954223633,187100,NEWR,1.0916366921369074,1.1758703680679157,1.4223688873349225,1.0047827275420922,0.0868539645948152,0.060808602926208,0.336774889974716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,49.959999084472656,50.09999847412109,49.720001220703125,49.90999984741211,49.90999984741211,200300,NEWR,1.1089961659655474,1.203967147591639,1.392907170018176,1.016827126331923,0.0921690396336243,0.0829713774223226,0.3059688837033758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,50.25,51.27000045776367,49.880001068115234,51.0,51.0,312100,NEWR,1.0917647118661915,1.1688235413794423,1.370392144895067,1.016900814218988,0.0748638976472035,0.0522398172821358,0.2943968004704118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,50.83000183105469,51.65999984741211,50.43000030517578,51.650001525878906,51.650001525878906,236800,NEWR,1.0946756872252623,1.155082247529457,1.3616650484669643,1.0195478153138224,0.0751278719114398,0.0385313451902555,0.2838315071491402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,52.09000015258789,52.27000045776367,51.68999862670898,52.060001373291016,52.060001373291016,284900,NEWR,1.0998846871123982,1.1897809641335664,1.372839019120162,1.0187296628598663,0.0811550242525318,0.0728554383560218,0.3073650098956979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,52.369998931884766,52.7400016784668,51.08000183105469,51.11000061035156,51.11000061035156,229000,NEWR,1.1244374982273713,1.17961260409996,1.4208570119225148,1.0231439317955078,0.1012935664318634,0.0653744511352778,0.3523998600569262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,51.09999847412109,51.494998931884766,50.93000030517578,51.18999862670898,51.18999862670898,142700,NEWR,1.1545223688145398,1.1562805277323431,1.4309435820492669,1.023176662025299,0.1313457067892405,0.0554876438859486,0.3515627617514136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,51.060001373291016,51.45000076293945,49.88999938964844,50.119998931884766,50.119998931884766,271100,NEWR,1.180965680130016,1.1917398406853912,1.504389527788114,1.028738706809164,0.1522269733208519,0.0835260191308255,0.4105682655028095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,50.209999084472656,51.040000915527344,50.02999877929688,50.220001220703125,50.220001220703125,172200,NEWR,1.1895659145033846,1.192353636252597,1.5356431874157226,1.0357335667629224,0.1538323477404621,0.0879851055651557,0.4446211530948614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,50.47999954223633,50.72999954223633,49.560001373291016,50.310001373291016,50.310001373291016,398200,NEWR,1.14172126930617,1.178890871682186,1.7487577212359438,1.0327543330408862,0.1089669362652838,0.1004719180861453,0.6526289225008741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,50.25,50.5,49.97999954223633,50.2400016784668,50.2400016784668,247100,NEWR,1.1202228682133757,1.163017483142706,1.771695843202584,1.0448229351223306,0.075399933091045,0.1169065495702272,0.661306350807717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,50.93000030517578,51.540000915527344,50.61000061035156,51.33000183105469,51.33000183105469,287000,NEWR,1.1320864706300278,1.1552697666413096,1.7438145128231195,1.0378093145840102,0.0942771560460176,0.1016133982268183,0.636234561694696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,51.56999969482422,51.7599983215332,50.22999954223633,51.290000915527344,51.290000915527344,346900,NEWR,1.0939754261802914,1.260089610055985,1.723727862819056,1.0388512590749122,0.0551241671053792,0.2055055917041353,0.6142852565599874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,51.40999984741211,52.40999984741211,50.90999984741211,52.2599983215332,52.2599983215332,275000,NEWR,1.0736701571464078,1.2055109457215862,1.6630311223393015,1.0310647944789963,0.0426053626674114,0.1874646036015868,0.5585291110537194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,52.34000015258789,52.5,51.54999923706055,51.9900016784668,51.9900016784668,170400,NEWR,1.0915560332344574,1.2383149677812544,1.6876321413951725,1.0262436118253355,0.0653124214091216,0.2126785622135019,0.5798218227058063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,52.08000183105469,52.45000076293945,51.68000030517578,51.900001525878906,51.900001525878906,425700,NEWR,1.094797649793749,1.231406511915894,1.7366087592208723,1.0311845275729687,0.0636131222207803,0.1952955827134495,0.6308804748847656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,51.20000076293945,51.71500015258789,50.27000045776367,50.97999954223633,50.97999954223633,591700,NEWR,1.122597098001579,1.3050215648624626,1.8562180875466288,1.0414917955670933,0.0811053024344856,0.2591117548347965,0.7443917284515587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,53.66999816894531,54.790000915527344,52.02000045776367,53.650001525878906,53.650001525878906,861900,NEWR,1.1183597072417244,1.290214338340956,1.796644858307287,1.0390384642435906,0.0793212429981338,0.2292095752432172,0.6819915529059353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,52.97999954223633,53.1870002746582,51.56999969482422,52.310001373291016,52.310001373291016,559400,NEWR,1.0844962350010972,1.3267061690675823,1.80003825635888,1.0401272810196784,0.0443689539814187,0.25113131633349,0.6873592635325565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,51.7599983215332,53.540000915527344,51.68000030517578,53.09000015258789,53.09000015258789,291600,NEWR,1.081936305549418,1.2872479966372607,1.818044761078448,1.0393664161720684,0.0425698893773496,0.2113547479968429,0.70470680072352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,52.54999923706055,54.7400016784668,52.54999923706055,54.310001373291016,54.310001373291016,512800,NEWR,1.082673499359874,1.303995542332146,1.770576343778177,1.0305050740272153,0.0521684253326586,0.2373283275658253,0.6589437829475702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,54.02000045776367,54.970001220703125,53.75,54.90999984741211,54.90999984741211,379000,NEWR,1.086869431269694,1.2977600133719347,1.759424528843898,1.043144349882203,0.0437250813874909,0.2328192309291124,0.6457723080056472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,53.83000183105469,54.7400016784668,53.470001220703125,54.560001373291016,54.560001373291016,406600,NEWR,1.097140746034788,1.294538040242678,1.812866590405352,1.0570826794517585,0.0400580665830294,0.2265883219690809,0.7022384909747037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,54.900001525878906,55.93999862670898,54.470001220703125,55.34999847412109,55.34999847412109,378700,NEWR,1.0715447697983485,1.3044263584216595,1.8018067950546088,1.0412088647392546,0.0303359050590938,0.2339471460840414,0.6895920842914607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,55.2400016784668,55.94900131225586,55.0099983215332,55.68000030517578,55.68000030517578,437900,NEWR,1.0416666609574097,1.2749640351056284,1.8245329702063104,1.0392013474275237,0.0024653135298859,0.1996429874266629,0.7245935982886347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,55.36000061035156,56.77999877929688,55.06999969482422,56.540000915527344,56.540000915527344,380700,NEWR,1.0238768739345805,1.2555712188585029,1.835514628560896,1.0381241126825425,-0.0142472387479619,0.1978616582296442,0.7283466767717643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,56.93999862670898,57.84000015258789,56.58000183105469,57.2599983215332,57.2599983215332,350600,NEWR,1.0045407290229118,1.253580176098316,1.837932255478131,1.03199537924298,-0.0274546502200683,0.2109786362948693,0.7323627902587264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,57.220001220703125,57.959999084472656,56.90999984741211,57.470001220703125,57.470001220703125,235900,NEWR,1.0064381229167518,1.2536976078191269,1.873325237086052,1.0328322263084138,-0.0263941033916619,0.2191939615007472,0.7637011983900417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,57.810001373291016,59.20000076293945,57.57500076293945,59.09999847412109,59.09999847412109,183400,NEWR,0.9773265619765684,1.25685280367347,1.8191202184769488,1.032019884081241,-0.0546933221046722,0.2141417816787614,0.7020951469877126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,59.040000915527344,59.56999969482422,58.470001220703125,59.18999862670898,59.18999862670898,739500,NEWR,0.9633384318416572,1.2527454510265752,1.763304699579533,1.0369551897736955,-0.0736167579320384,0.1957142142362069,0.6462372040937334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,59.27000045776367,59.900001525878906,58.86800003051758,59.7400016784668,59.7400016784668,385500,NEWR,0.9670237501614732,1.2274857678399829,1.746903208540886,1.020376345675996,-0.0533525955145227,0.1740725880865985,0.6355039585097513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,59.5,59.5,56.90999984741211,57.43999862670898,57.43999862670898,715600,NEWR,1.0236768914148124,1.3121518897727793,1.8299095251279576,1.026253639124301,-0.0025767477094884,0.2580985351175695,0.7176252616857404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,57.58000183105469,58.0,55.90999984741211,56.27999877929688,56.27999877929688,926100,NEWR,1.0522388504828424,1.344172053424199,1.9084933545098288,1.0246409570196735,0.0275978934631688,0.2947468709503507,0.7976916525758937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,56.04999923706055,58.255001068115234,55.95000076293945,58.11000061035156,58.11000061035156,694800,NEWR,1.0129065563951551,1.281362903155925,1.8631904234359875,1.029880242563007,-0.0169736861678517,0.2131226274645834,0.7540264927675968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,58.459999084472656,58.630001068115234,56.0,56.11000061035156,56.11000061035156,625100,NEWR,1.0570308452705506,1.316521153859228,1.9418998021605969,1.036157586789428,0.0208732584811226,0.2459098559056693,0.8244890797054869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,56.02000045776367,56.959999084472656,56.02000045776367,56.11000061035156,56.11000061035156,354500,NEWR,1.050793057264649,1.298164240697809,1.935840341561912,1.0465343935592823,0.0042586637053667,0.2267545856726025,0.8108151325070483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,55.93000030517578,56.9900016784668,55.93000030517578,56.75,56.75,205200,NEWR,1.0253744251402463,1.3277532770770235,1.9494272643774089,1.048372731047773,-0.0229983059075267,0.2586139324907002,0.8214449092963629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,56.34999847412109,57.40999984741211,56.310001373291016,56.81999969482422,56.81999969482422,514500,NEWR,1.0242872417375417,1.3342132693728146,1.920274572269849,1.0387885930282448,-0.014501351290703,0.2771944564640405,0.8056635694868424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,57.5099983215332,58.66999816894531,56.66999816894531,57.22999954223633,57.22999954223633,183100,NEWR,1.0368687860777346,1.3236065106744537,1.9066923574942607,1.0447156071702373,-0.0078468210925026,0.2666244733831691,0.7928664897899917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,59.93000030517578,60.84999847412109,58.709999084472656,60.0,60.0,961000,NEWR,1.006499989827474,1.2485000610351562,1.7604999542236326,1.0484619827112251,-0.0419619928837511,0.2038765412005052,0.6560487627827134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,58.59000015258789,59.2599983215332,56.36000061035156,56.72999954223633,56.72999954223633,864400,NEWR,1.0259122374857184,1.365591430386414,1.830777392004494,1.0415757419863072,-0.0156635045005888,0.316804223537821,0.7232809200750592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,56.84999847412109,57.72999954223633,56.84999847412109,57.43999862670898,57.43999862670898,478000,NEWR,1.008530670093696,1.3669916176940062,1.7385098014942804,1.0495576207370112,-0.0410269506433151,0.3181158255386169,0.6480155899561799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,57.459999084472656,59.36399841308594,57.459999084472656,58.79999923706055,58.79999923706055,704400,NEWR,0.9821428698863188,1.3112244808589453,1.7193877514610518,1.0539026313731312,-0.0717597614868124,0.2804979881240701,0.6189355871493867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,58.900001525878906,60.68000030517578,58.310001373291016,59.68000030517578,59.68000030517578,3189400,NEWR,0.9743632913627148,1.284182288836245,1.6288538637296566,1.0520989179928428,-0.077735626630128,0.2834590912234738,0.5550193021580572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,60.59000015258789,60.70100021362305,58.81999969482422,59.86000061035156,59.86000061035156,520500,NEWR,0.9817908429423003,1.3035415633758478,1.6832609607225113,1.049480051520865,-0.0676892085785647,0.287648074968863,0.6118685848091108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,59.93000030517578,60.58000183105469,59.16999816894531,59.310001373291016,59.310001373291016,388900,NEWR,1.0131512183651394,1.266396878624517,1.6960039455198723,1.0585213557872055,-0.0453701374220663,0.261789910332133,0.6184292320527183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,59.29999923706055,59.42499923706055,57.369998931884766,58.0,58.0,381200,NEWR,1.027758631212958,1.25,1.7691379415577857,1.0561912314345747,-0.0284326002216166,0.2478726197565426,0.6886818856273196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,58.119998931884766,58.29999923706055,57.34999847412109,57.88999938964844,57.88999938964844,383100,NEWR,1.030575237112201,1.2803593630687746,1.7448609984662138,1.054691754118366,-0.024116517006165,0.266362974660373,0.6664705567893059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,57.7599983215332,58.25,57.130001068115234,57.52000045776367,57.52000045776367,276000,NEWR,1.0768428048290934,1.2931153800673978,1.794853912415692,1.0628648969920689,0.0139779078370247,0.3019774798621225,0.7067110980567675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,57.20000076293945,58.0,56.70000076293945,57.84000015258789,57.84000015258789,127100,NEWR,1.0423582426776643,1.2742046465043912,1.815179764640302,1.054562443450246,-0.0122042007725817,0.2727932825126993,0.718223527017297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,57.709999084472656,58.18999862670898,57.470001220703125,57.7599983215332,57.7599983215332,157100,NEWR,1.024757623731486,1.299169028672774,1.839335196520647,1.0427572783556516,-0.0179996546241656,0.2872213062636044,0.7350543234289715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,57.81999969482422,58.2400016784668,56.869998931884766,57.02000045776367,57.02000045776367,257800,NEWR,1.047527167006602,1.3247983218008208,1.8219922580779824,1.039387058829826,0.008140108176776,0.3090543558427889,0.7200788594999274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,57.119998931884766,58.119998931884766,56.959999084472656,57.77000045776367,57.77000045776367,233000,NEWR,1.036524157757177,1.278171988104378,1.8031849981567032,1.0452598484191695,-0.0087356906619924,0.2781272494637254,0.7014040048519337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,57.79999923706055,59.02999877929688,57.709999084472656,58.79999923706055,58.79999923706055,450100,NEWR,1.0086735058307454,1.2551021090021213,1.8579932213866723,1.0173995405954512,-0.0087260347647057,0.2615934902734682,0.7573974114303452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,58.97999954223633,59.7400016784668,58.84999847412109,59.220001220703125,59.220001220703125,266000,NEWR,0.9866598970070408,1.2478892266561403,1.835021883298352,0.9765980219270426,0.0100618750799982,0.2439404343322848,0.7395734224128379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,59.34999847412109,59.76900100708008,58.65999984741211,58.86000061035156,58.86000061035156,242100,NEWR,1.0074753418645328,1.252973143650117,1.852021763605948,0.9849127815791188,0.0225625602854139,0.2546162073311249,0.7624269038227505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,59.27999877929688,59.560001373291016,58.95000076293945,59.310001373291016,59.310001373291016,328600,NEWR,1.0896981243794523,1.2642050517756225,1.8745573719585733,0.9789917900086822,0.1107063343707701,0.2645782326939673,0.7846680010701748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,59.040000915527344,59.33000183105469,58.18999862670898,58.959999084472656,58.959999084472656,854500,NEWR,1.068521047799529,1.2403324014412516,1.887211641296816,0.942840182406444,0.1256808653930851,0.2486079169669347,0.7998616356437616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,59.0,59.0,57.84000015258789,58.18999862670898,58.18999862670898,309600,NEWR,1.1063756448323374,1.2534800509159505,1.9130435181644565,0.9530778204901076,0.1532978243422297,0.2522558038685354,0.8237456998135784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,57.84000015258789,58.89500045776367,57.61000061035156,58.20000076293945,58.20000076293945,380600,NEWR,1.0981099486189123,1.28780061796784,1.923711299257688,0.966664672858564,0.1314452757603483,0.2745260399716318,0.8379262597980386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,58.400001525878906,59.36000061035156,57.75,59.34000015258789,59.34000015258789,323700,NEWR,1.1211661376511712,1.2671048575676,1.9116953513600383,0.9609362737659176,0.1602298638852536,0.2622310877194493,0.8366137451533173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,59.119998931884766,60.470001220703125,58.43000030517578,60.38999938964844,60.38999938964844,286600,NEWR,1.1462162927686377,1.246067242267579,1.8006292260769394,0.9729510699723092,0.1732652227963284,0.251342018263224,0.7373641944315599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,60.459999084472656,60.970001220703125,57.60499954223633,58.20000076293945,58.20000076293945,511600,NEWR,1.1924398731292007,1.28780061796784,1.9079037707888709,0.9917823196316324,0.2006575534975682,0.2914876108988458,0.8256954806700796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,58.310001373291016,58.540000915527344,57.34999847412109,57.93000030517578,57.93000030517578,542500,NEWR,1.1796995680627462,1.2920766110790711,1.8978077310934107,0.9854883712686996,0.1942111967940467,0.3041568137188151,0.8219793558050281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,57.9900016784668,58.41999816894531,57.650001525878906,57.75,57.75,191800,NEWR,1.2263203410359171,1.236883122167546,1.8237229384385143,0.981540936006692,0.2447794050292251,0.2570767189134205,0.7582050351097782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,57.709999084472656,58.27999877929688,57.43999862670898,58.150001525878906,58.150001525878906,483700,NEWR,1.2254514233248497,1.194324937675786,1.705245074120583,0.9694690060853024,0.2559824172395472,0.2226129049996181,0.659429710771847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,56.97999954223633,58.77999877929688,56.90999984741211,58.77000045776367,58.77000045776367,480000,NEWR,1.2018035852182396,1.2096306922607731,1.66241273076825,0.962138874344328,0.2396647108739117,0.2363940922990334,0.6129685101796172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,58.93999862670898,60.18999862670898,58.790000915527344,60.09000015258789,60.09000015258789,216500,NEWR,1.2015309829406409,1.1569312109591066,1.6704942086623529,0.9712482450100663,0.2302827379305744,0.1880000261205108,0.6282395035255788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,60.29999923706055,60.619998931884766,59.29999923706055,59.61000061035156,59.61000061035156,258600,NEWR,1.190907517814079,1.1724542639496585,1.7255493970333802,0.9795485186833895,0.2113589991306895,0.2095428151385701,0.6720202889217852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,60.0,60.14500045776367,59.23500061035156,59.65999984741211,59.65999984741211,201900,NEWR,1.1899094543301258,1.178846832231519,1.687395213315813,0.966216685842239,0.2236927684878868,0.2145205812602733,0.6315024213485481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,60.150001525878906,62.150001525878906,59.61000061035156,61.93999862670898,61.93999862670898,388400,NEWR,1.1588634221949243,1.15385861810279,1.655473089909165,0.9510576163473856,0.2078058058475386,0.2010777662487675,0.6026319092109031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,61.869998931884766,62.810001373291016,60.20000076293945,60.290000915527344,60.290000915527344,588400,NEWR,1.1950572558906989,1.2045115548817178,1.721180876883036,0.9505813448789944,0.2444759110117044,0.2462881224091817,0.6569510458693069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,59.43999862670898,60.06999969482422,58.20000076293945,59.18999862670898,59.18999862670898,549700,NEWR,1.2549417216201566,1.2375401537337858,1.7391452074634015,0.9691515138835962,0.2857902077365604,0.2579729743599968,0.6656190162279425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
