,2021-03-31,2020-03-31,2019-03-31,2018-03-31
Intangible Assets,36186000.0,27191000.0,24455000.0,10912000.0
Capital Surplus,1001309000.0,780479000.0,654759000.0,521119000.0
Total Liab,981255000.0,866126000.0,737864000.0,228222000.0
Total Stockholder Equity,413975000.0,390639000.0,349630000.0,215104000.0
Minority Interest,3389000.0,1669000.0,2733000.0,
Deferred Long Term Liab,32579000.0,28141000.0,26218000.0,
Other Current Liab,388718000.0,321666000.0,276525000.0,194113000.0
Total Assets,1398619000.0,1258434000.0,1090227000.0,443326000.0
Common Stock,64000.0,60000.0,58000.0,56000.0
Other Current Assets,36210000.0,32016000.0,27161000.0,
Retained Earnings,-587116000.0,-394506000.0,-305569000.0,-305484000.0
Other Liab,9930000.0,5106000.0,16569000.0,9571000.0
Good Will,144253000.0,45112000.0,41512000.0,11828000.0
Treasury Stock,-282000.0,4606000.0,382000.0,-587000.0
Other Assets,44391000.0,41107000.0,39786000.0,13288000.0
Cash,240821000.0,292523000.0,234356000.0,132479000.0
Total Current Liabilities,462021000.0,376582000.0,315358000.0,218651000.0
Other Stockholder Equity,-19000.0,4869000.0,645000.0,-324000.0
Property Plant Equipment,125533000.0,144571000.0,70142000.0,44299000.0
Total Current Assets,1048256000.0,1000453000.0,914332000.0,362999000.0
Net Tangible Assets,233536000.0,318336000.0,283663000.0,192364000.0
Short Term Investments,575254000.0,512574000.0,510372000.0,115441000.0
Net Receivables,174027000.0,147361000.0,120605000.0,99488000.0
Long Term Debt,449380000.0,427044000.0,405937000.0,
Accounts Payable,24171000.0,12565000.0,10249000.0,2985000.0
