Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures,Other Cashflows From Investing Activities
2017-10-23,165.91000366210938,166.33999633789062,164.17999267578125,166.14999389648438,166.14999389648438,145900,TDY,1.1062895233875962,1.2006621295300883,1.1049052577481866,1.0231439317955078,0.0831455915920884,0.0864239765654062,0.036448105882598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,166.55999755859375,167.69000244140625,166.2100067138672,167.6199951171875,167.6199951171875,89500,TDY,1.1045221619306949,1.159945104042332,1.1522491648721218,1.023176662025299,0.0813454999053955,0.0591522201959375,0.0728683445742686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,167.5,168.33999633789062,165.58999633789062,167.5800018310547,167.5800018310547,96900,TDY,1.0967895992569283,1.1392767399622108,1.1649361444542388,1.028738706809164,0.0680508924477643,0.0310629184076451,0.0711148821689342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,168.02999877929688,168.9199981689453,166.49000549316406,167.49000549316406,167.49000549316406,80900,TDY,1.1063346884857594,1.1463370571555465,1.1762492569437328,1.0357335667629224,0.070601121722837,0.0419685264681051,0.0852272226228716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,167.5500030517578,168.32000732421875,166.6999969482422,168.22000122070312,168.22000122070312,78100,TDY,1.0908928378027565,1.129592217890644,1.1764950792174422,1.0327543330408862,0.0581385047618703,0.0511732642946032,0.0803662804823726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,167.75999450683594,168.94000244140625,167.30999755859375,168.8800048828125,168.8800048828125,111000,TDY,1.102794884583275,1.0740170513890843,1.1782922770001412,1.0448229351223306,0.0579719494609443,0.0279061178166055,0.0679027846052742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,169.3699951171875,170.25999450683594,168.7899932861328,169.9600067138672,169.9600067138672,169200,TDY,1.0796069560180417,1.0535419539024065,1.16656858343301,1.0378093145840102,0.0417976414340315,-0.0001144145120848,0.0589886323045865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,170.89999389648438,171.0,168.60000610351562,169.86000061035156,169.86000061035156,164100,TDY,1.0709996321397564,1.0661132443611607,1.1581302279161458,1.0388512590749122,0.0321483730648441,0.0115292260093109,0.0486876216570772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,169.86000061035156,179.00999450683594,166.67999267578125,178.08999633789062,178.08999633789062,324800,TDY,1.0080296926496486,0.9857937063769898,1.098433371552421,1.0310647944789963,-0.0230351018293477,-0.0322526357430096,-0.006068639733161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,178.2100067138672,182.8800048828125,177.3699951171875,182.3999938964844,182.3999938964844,229000,TDY,0.989089965455238,0.9814693545113732,1.073958365924178,1.0262436118253355,-0.0371536463700977,-0.0441670510563793,-0.0338519527651881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,181.4499969482422,183.6000061035156,180.8800048828125,183.4900054931641,183.4900054931641,184600,TDY,0.981306840525992,0.9820153525916114,1.0719385064748603,1.0311845275729687,-0.0498776870469767,-0.0540955766108329,-0.0337897778612463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,182.2700042724609,184.6300048828125,182.1999969482422,184.25,184.25,210900,TDY,0.9800814210640688,0.989145183175034,1.0738127875360413,1.0414917955670933,-0.0614103745030244,-0.056764626852632,-0.0380135715590288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,183.47000122070312,185.6600036621093,181.97999572753903,185.5,185.5,450300,TDY,0.9560647229300032,1.0042048451714116,1.0769811254948618,1.0390384642435906,-0.0829737413135873,-0.0567999179263269,-0.0376721799064898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,183.9499969482422,185.1000061035156,179.4600067138672,180.3300018310547,180.3300018310547,146800,TDY,0.9892419318931536,1.0642156142265422,1.0901679939096849,1.0401272810196784,-0.0508853491265248,-0.01135923850755,-0.0225109989166385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,180.5,181.97999572753903,180.11000061035156,180.6300048828125,180.6300048828125,68000,TDY,1.014394014141855,1.071250593861951,1.1027514646342114,1.0393664161720684,-0.0249724020302133,-0.0046426547784668,-0.0105864957207166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,180.07000732421875,180.3800048828125,178.30999755859375,179.3699951171875,179.3699951171875,136500,TDY,1.008697093165301,1.0848525485589688,1.123320571880068,1.0305050740272153,-0.0218079808619142,0.018185333792648,0.0116880110494612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,178.72999572753906,179.7899932861328,178.3300018310547,178.94000244140625,178.94000244140625,91000,TDY,1.0302894718620568,1.0721471078907396,1.111769306623034,1.043144349882203,-0.0128548780201462,0.0072063254479173,-0.0018829142152168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,178.36000061035156,179.13999938964844,177.3300018310547,178.4199981689453,178.4199981689453,90000,TDY,1.0261741857239757,1.0585136338333592,1.1097970885491264,1.0570826794517585,-0.0309084937277828,-0.0094360844402379,-0.0008310108815214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,178.89999389648438,181.3999938964844,177.97000122070312,181.08999633789065,181.08999633789065,73300,TDY,1.009166733092269,1.0499751683404512,1.1267878247179748,1.0412088647392546,-0.0320421316469856,-0.0205040439971668,0.0145731139548266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,180.47999572753903,181.8000030517578,179.42999267578125,179.5,179.5,89000,TDY,1.0127019430601498,1.065125361790564,1.1223398702722407,1.0392013474275237,-0.0264994043673738,-0.0101956858884013,0.0224004983545649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,179.94000244140625,181.2100067138672,179.0800018310547,179.8000030517578,179.8000030517578,123200,TDY,1.0083981895506489,1.042714085347209,1.1434927842817162,1.0381241126825425,-0.0297259231318935,-0.0149954752816496,0.0363248324925844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,180.8300018310547,185.0399932861328,180.3699951171875,185.0,185.0,116200,TDY,0.9796757053684544,1.005135118639147,1.1096756393845018,1.03199537924298,-0.0523196738745257,-0.0374664211642996,0.0041061741650971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,185.1199951171875,185.1199951171875,182.4900054931641,183.8099975585937,183.8099975585937,64800,TDY,0.9892280302821512,0.9957564942622438,1.1341059217816252,1.0328322263084138,-0.0436041960262625,-0.0387471520561358,0.0244818830856148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,184.1499938964844,185.2400054931641,182.4600067138672,185.13999938964844,185.13999938964844,95600,TDY,0.9930863196310002,0.9985956870060868,1.1360592120797786,1.032019884081241,-0.0389335644502404,-0.0441153349886218,0.0190341405905423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,185.1000061035156,185.1000061035156,183.07000732421875,183.8000030517578,183.8000030517578,125800,TDY,0.9853645136194654,1.0281827670825583,1.1454841664330389,1.0369551897736955,-0.0515906761542303,-0.0288484697078099,0.0284166709472393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,184.3699951171875,185.3500061035156,183.5200042724609,185.3000030517578,185.3000030517578,106100,TDY,0.9776038365519388,1.0234214585343444,1.1536427455575966,1.020376345675996,-0.0427725091240571,-0.0299917212190399,0.0422434955264618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,185.72999572753903,185.9900054931641,182.22000122070312,183.509994506836,183.509994506836,138300,TDY,1.0045229243959448,1.03111550806381,1.1436434058057234,1.026253639124301,-0.021730714728356,-0.0229378465913998,0.0313591423635062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,184.3000030517578,186.5399932861328,183.4900054931641,186.2400054931641,186.2400054931641,114200,TDY,0.9884557071957756,1.024645598166389,1.1216708963432245,1.0246409570196735,-0.0361852498238979,-0.0247795843074594,0.0108691944092893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,186.009994506836,186.009994506836,177.4600067138672,183.4900054931641,183.4900054931641,155700,TDY,1.0197830373064032,1.0588042561617057,1.1347757097781566,1.029880242563007,-0.0100972052566037,-0.0094360195296359,0.0256117791097658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,185.0,186.0599975585937,181.6600036621093,181.9199981689453,181.9199981689453,113800,TDY,1.0241314832554669,1.0605210785930812,1.1364885778417586,1.036157586789428,-0.012026103533961,-0.0100902193604774,0.0190778553866486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,181.6000061035156,182.1100006103516,178.8000030517578,179.52000427246094,179.52000427246094,100500,TDY,1.0504678996377652,1.07074418809041,1.141265597185828,1.0465343935592823,0.0039335060784828,-0.0006654669347962,0.0162403881309642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,179.25999450683594,182.82000732421875,179.25999450683594,180.4100036621093,180.4100036621093,88100,TDY,1.0470040217028171,1.0508286568527534,1.136189743177695,1.048372731047773,-0.0013687093449559,-0.0183106877335699,0.0082073880966491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,180.4199981689453,181.52999877929688,179.85000610351562,180.05999755859375,180.05999755859375,230200,TDY,1.041319574265712,1.0604798374836404,1.1191269423474368,1.0387885930282448,0.0025309812374672,0.0034610245748663,0.00451593956443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,180.7899932861328,181.5,179.80999755859375,180.5800018310547,180.5800018310547,182000,TDY,1.0449661924623543,1.0552109930203166,1.1155720174192536,1.0447156071702373,0.000250585292117,-0.0017710442709679,0.0017461497149846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,180.6699981689453,181.57000732421875,177.0500030517578,177.35000610351562,177.35000610351562,116500,TDY,1.0898223407248333,1.0752184712646942,1.1235973916806692,1.0484619827112251,0.0413603580136081,0.0305949514300432,0.01914620023975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,176.9199981689453,179.0399932861328,176.5800018310547,178.38999938964844,178.38999938964844,201300,TDY,1.0823476791953994,1.079096365595763,1.1325186359691204,1.0415757419863072,0.0407719372090922,0.0303091587471699,0.0250221640396854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,178.5800018310547,183.22999572753903,178.27999877929688,183.22999572753903,183.22999572753903,598600,TDY,1.040550172503517,1.0538121532514433,1.0776620166901494,1.0495576207370112,-0.0090074482334943,0.0049363610960539,-0.012832194847951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,183.5200042724609,185.3800048828125,179.7100067138672,180.92999267578125,180.92999267578125,187000,TDY,1.0536119637412094,1.028740465470252,1.1041287368559185,1.0539026313731312,-0.0002906676319218,-0.001986027264623,0.0036765725442533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,181.6600036621093,186.3099975585937,180.8500061035156,184.3600006103516,184.3600006103516,441100,TDY,1.0410609244975486,0.9974506334392106,1.071273591593331,1.0520989179928428,-0.0110379934952942,-0.0032725641735606,-0.0025609699782684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,185.8999938964844,185.9499969482422,182.67999267578125,183.08999633789065,183.08999633789065,149900,TDY,1.0434212524291635,1.037795610395745,1.0863509633230677,1.049480051520865,-0.0060587990917015,0.0219021219887602,0.0149585874096671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,183.67999267578125,184.19000244140625,182.0399932861328,182.75,182.75,157800,TDY,1.0506155950752394,1.0180026992401248,1.0892475926598837,1.0585213557872055,-0.0079057607119663,0.0133957309477408,0.0116728791927296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,183.83999633789065,184.7100067138672,181.47000122070312,181.77999877929688,181.77999877929688,156300,TDY,1.071680046577164,1.0099570776254176,1.101111260899105,1.0561912314345747,0.0154888151425893,0.0078296973819602,0.0206552049686388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,181.9900054931641,182.08999633789065,180.7100067138672,181.3099975585937,181.3099975585937,201800,TDY,1.0879157390990255,1.0323203391388156,1.105234140907694,1.054691754118366,0.0332239849806594,0.018323950730414,0.0268436992307861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,181.8600006103516,182.3099975585937,180.509994506836,181.2400054931641,181.2400054931641,142700,TDY,1.097384646664834,1.012635142444967,1.106047233713133,1.0628648969920689,0.0345197496727653,0.0214972422396918,0.0179044193542086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,181.1000061035156,182.0599975585937,180.47999572753903,181.8300018310547,181.8300018310547,159500,TDY,1.0971237061225902,1.021448572057476,1.1028432973652889,1.054562443450246,0.0425612626723441,0.020037208065784,0.0058870597422837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,181.77999877929688,183.94000244140625,181.6300048828125,183.8600006103516,183.8600006103516,168600,TDY,1.0574893507578644,1.014957032475095,1.1126944476880227,1.0427572783556516,0.0147320724022128,0.0030093100659254,0.0084135745963471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,184.1199951171875,184.1199951171875,180.1699981689453,181.1100006103516,181.1100006103516,219300,TDY,1.0541659628156006,1.0516261171222214,1.1253934439695934,1.039387058829826,0.0147789039857746,0.0358821511641895,0.0234800453915384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,181.7700042724609,182.4499969482422,180.83999633789065,181.1499938964844,181.1499938964844,243600,TDY,1.0598951502571714,1.0243997437298291,1.1053823474462183,1.0452598484191695,0.0146353018380018,0.0243550050891765,0.0036013541414487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,181.83999633789065,184.4600067138672,181.6000061035156,184.33999633789065,184.33999633789065,159500,TDY,1.0308126724932714,1.0097645822258694,1.1119127985930854,1.0173995405954512,0.0134131318978201,0.0162559634972163,0.0113169886367583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,184.3699951171875,185.5599975585937,183.0399932861328,184.08999633789065,184.08999633789065,108300,TDY,0.9852789857733276,1.0297681085085673,1.1285784053441985,0.9765980219270426,0.008680963846285,0.0258193161847117,0.0331299444586843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,184.52999877929688,187.759994506836,183.6199951171875,187.1199951171875,187.1199951171875,175500,TDY,0.9569260486911298,1.0167272603916662,1.1121206259822152,0.9849127815791188,-0.027986732887989,0.018370324072674,0.0225257661990176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,187.3300018310547,188.6199951171875,185.3600006103516,186.3099975585937,186.3099975585937,80000,TDY,0.9719821733180936,1.04202674002286,1.124362613239037,0.9789917900086822,-0.0070096166905886,0.0423999209412048,0.0344732423506384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,186.3099975585937,189.3000030517578,186.3099975585937,188.5800018310547,188.5800018310547,76900,TDY,0.9309576617560684,1.0258776372649758,1.114805354153513,0.942840182406444,-0.0118825206503755,0.034153152790659,0.0274553485004585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,188.8800048828125,189.8699951171875,188.1600036621093,188.88999938964844,188.88999938964844,113200,TDY,0.947747391873154,1.0427762287954006,1.1168405283261822,0.9530778204901076,-0.0053304286169536,0.0415519817479854,0.027542709975304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,188.2400054931641,188.2400054931641,185.3099975585937,187.5,187.5,85000,TDY,0.9610133463541668,1.0515733235677085,1.1336533203125,0.966664672858564,-0.0056513265043971,0.0382987455715002,0.047868280852851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,188.0800018310547,189.6300048828125,187.47999572753903,188.6999969482422,188.6999969482422,222100,TDY,0.9658187755561471,1.040805495881138,1.107101256177606,0.9609362737659176,0.0048825017902295,0.0359317260329872,0.0320196499708849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,189.1300048828125,193.6199951171875,188.3699951171875,193.27999877929688,193.27999877929688,131400,TDY,0.9637831123540456,1.0265935400564532,1.0924565150561336,0.9729510699723092,-0.0091679576182637,0.0318683160520982,0.029191483410754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,194.38999938964844,196.7100067138672,192.69000244140625,193.0800018310547,193.0800018310547,167000,TDY,0.9939403451530464,1.0272425650349768,1.1117153089956129,0.9917823196316324,0.0021580255214138,0.0309295579659825,0.0295070188768216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,193.9199981689453,194.7100067138672,189.6499938964844,190.6600036621093,190.6600036621093,208400,TDY,1.0148956062275325,1.0430609005422449,1.1446029137515892,0.9854883712686996,0.029407234958833,0.0551411031819888,0.0687745384632065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,190.63999938964844,192.8300018310547,189.5800018310547,190.6300048828125,190.6300048828125,126400,TDY,1.0207731802635818,1.0227141673406372,1.1413208925739011,0.981540936006692,0.0392322442568897,0.0429077640865117,0.075802989245165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,191.5200042724609,192.4199981689453,190.8000030517578,191.92999267578125,191.92999267578125,211700,TDY,0.9995832513139268,1.00760697530132,1.126712907061386,0.9694690060853024,0.0301142452286242,0.035894942625152,0.08089754371265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,191.0399932861328,193.07000732421875,189.6199951171875,191.0399932861328,191.0399932861328,97200,TDY,0.9885888151570644,1.010783149548678,1.1485553071618149,0.962138874344328,0.0264499408127365,0.0375465495869383,0.0991110865731821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,191.19000244140625,192.8999938964844,189.7400054931641,192.0,192.0,87200,TDY,0.9903124968210856,0.9917708237965902,1.1400000254313152,0.9712482450100663,0.0190642518110191,0.0228396389579944,0.097745320294541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,192.75,195.07000732421875,191.2400054931641,194.8099975585937,194.8099975585937,120600,TDY,0.9814178165260812,0.9603716374033572,1.164108626976844,0.9795485186833895,0.0018692978426916,-0.0025398114077311,0.1105795188652489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,195.8099975585937,197.52999877929688,195.1199951171875,197.25,197.25,133900,TDY,0.9504689263753564,0.9158428080937104,1.155893536121673,0.966216685842239,-0.0157477594668825,-0.0484834428775353,0.1000007441544079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,197.94000244140625,199.0399932861328,196.6499938964844,198.88999938964844,198.88999938964844,109400,TDY,0.9349388984809875,0.9049726283147244,1.1381165533963638,0.9510576163473856,-0.0161187178663981,-0.047808223539298,0.0852753726981019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,198.58999633789065,201.3999938964844,198.58999633789065,199.4900054931641,199.4900054931641,142200,TDY,0.9174895670929676,0.9202466127424384,1.1603588618652434,0.9505813448789944,-0.0330917777860269,-0.0379768197300977,0.0961290308515143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
