,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Net Income,338900000.0,182500000.0,200200000.0,246600000.0
Change To Liabilities,0.0,39100000.0,-47100000.0,136600000.0
Total Cashflows From Investing Activities,,-18300000.0,-47900000.0,-40800000.0
Net Borrowings,,-139400000.0,-315300000.0,-80600000.0
Total Cash From Financing Activities,,-174100000.0,-349600000.0,-99100000.0
Change To Operating Activities,,-91300000.0,374700000.0,-578000000.0
Change In Cash,,45100000.0,-43200000.0,-66600000.0
Effect Of Exchange Rate,,-1800000.0,2200000.0,8100000.0
Total Cash From Operating Activities,,239300000.0,352100000.0,65200000.0
Depreciation,,29300000.0,30100000.0,29000000.0
Other Cashflows From Investing Activities,,-600000.0,-6600000.0,-3300000.0
Dividends Paid,,-34600000.0,-33900000.0,-33900000.0
Change To Inventory,,147200000.0,-238100000.0,216200000.0
Change To Account Receivables,,-54500000.0,40500000.0,-91700000.0
Other Cashflows From Financing Activities,,-100000.0,-400000.0,-18500000.0
Change To Netincome,,-13000000.0,-8200000.0,106500000.0
Capital Expenditures,,-42400000.0,-71600000.0,-37500000.0
