,2021-06-30,2021-03-31,2020-12-31,2020-09-30
Change To Liabilities,718900000.0,-1312300000.0,2015600000.0,761600000.0
Total Cashflows From Investing Activities,-43300000.0,200000.0,-83700000.0,-39200000.0
Net Borrowings,18700000.0,-71600000.0,-503600000.0,-1000000.0
Total Cash From Financing Activities,-101800000.0,-212700000.0,-608500000.0,-115400000.0
Change To Operating Activities,-3900000.0,-347000000.0,314300000.0,-66400000.0
Net Income,263300000.0,91700000.0,112300000.0,279700000.0
Change In Cash,325600000.0,-492700000.0,881200000.0,543300000.0
Repurchase Of Stock,-1600000.0,-22400000.0,-100000.0,-400000.0
Effect Of Exchange Rate,2500000.0,-30400000.0,51300000.0,8600000.0
Total Cash From Operating Activities,468200000.0,-249800000.0,1522100000.0,689300000.0
Depreciation,70100000.0,69200000.0,73700000.0,71000000.0
Other Cashflows From Investing Activities,-9500000.0,-300000.0,-25800000.0,900000.0
Dividends Paid,-106100000.0,-109100000.0,-99500000.0,-99400000.0
Change To Account Receivables,-638100000.0,1117800000.0,-1169000000.0,-447200000.0
Other Cashflows From Financing Activities,-12800000.0,-17600000.0,-11800000.0,-14600000.0
Change To Netincome,56800000.0,128100000.0,172400000.0,87300000.0
Capital Expenditures,-33800000.0,-28300000.0,-55500000.0,-40100000.0
Investments,,28800000.0,28800000.0,28800000.0
Issuance Of Stock,,8000000.0,6500000.0,6500000.0
