,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,704000000.0,1127000000.0,182000000.0,108000000.0
Change To Liabilities,-1000000.0,224000000.0,39000000.0,-424000000.0
Total Cashflows From Investing Activities,788000000.0,1169000000.0,297000000.0,345000000.0
Net Borrowings,663000000.0,-9000000.0,-217000000.0,-187000000.0
Total Cash From Financing Activities,183000000.0,-584000000.0,-795000000.0,-766000000.0
Change To Operating Activities,-249000000.0,-536000000.0,-203000000.0,64000000.0
Net Income,362000000.0,402000000.0,521000000.0,730000000.0
Change In Cash,115000000.0,79000000.0,-40000000.0,17000000.0
Repurchase Of Stock,-446000000.0,-500000000.0,-500000000.0,-501000000.0
Effect Of Exchange Rate,-3000000.0,3000000.0,-4000000.0,5000000.0
Total Cash From Operating Activities,-853000000.0,-509000000.0,462000000.0,433000000.0
Other Cashflows From Investing Activities,229000000.0,42000000.0,115000000.0,142000000.0
Dividends Paid,-69000000.0,-74000000.0,-71000000.0,-70000000.0
Change To Account Receivables,-102000000.0,-388000000.0,-6000000.0,-69000000.0
Other Cashflows From Financing Activities,35000000.0,-1000000.0,-7000000.0,-8000000.0
Change To Netincome,-863000000.0,-211000000.0,111000000.0,132000000.0
Issuance Of Stock,,,6000000.0,5000000.0
