Unnamed: 0,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,308000000.0,205000000.0,210000000.0,208000000.0
Total Liab,9525000000.0,8629000000.0,8078000000.0,8271000000.0
Total Stockholder Equity,6430000000.0,6643000000.0,6549000000.0,6444000000.0
Minority Interest,63000000.0,62000000.0,68000000.0,65000000.0
Other Current Liab,3897000000.0,3885000000.0,3977000000.0,3935000000.0
Total Assets,16018000000.0,15334000000.0,14695000000.0,14780000000.0
Common Stock,1000000.0,1000000.0,1000000.0,1000000.0
Other Current Assets,84000000.0,85000000.0,88000000.0,89000000.0
Retained Earnings,6055000000.0,6143000000.0,6143000000.0,6109000000.0
Other Liab,3843000000.0,3053000000.0,2635000000.0,2683000000.0
Treasury Stock,374000000.0,499000000.0,405000000.0,334000000.0
Other Assets,2918000000.0,2459000000.0,2222000000.0,2360000000.0
Cash,345000000.0,162000000.0,223000000.0,293000000.0
Total Current Liabilities,4389000000.0,4228000000.0,4173000000.0,4366000000.0
Other Stockholder Equity,374000000.0,499000000.0,405000000.0,334000000.0
Total Current Assets,3739000000.0,3487000000.0,3480000000.0,3343000000.0
Long Term Investments,9053000000.0,8987000000.0,8669000000.0,8752000000.0
Net Tangible Assets,6246000000.0,6440000000.0,6343000000.0,6235000000.0
Short Term Investments,837000000.0,851000000.0,858000000.0,821000000.0
Net Receivables,2473000000.0,2389000000.0,2311000000.0,2140000000.0
Long Term Debt,1293000000.0,1249000000.0,1270000000.0,1222000000.0
Accounts Payable,15000000.0,33000000.0,34000000.0,31000000.0
Good Will,,117000000.0,114000000.0,117000000.0
Property Plant Equipment,,79000000.0,,
Investments,112000000.0,-146000000.0,161000000.0,328000000.0
Change To Liabilities,0.0,-1000000.0,0.0,0.0
Total Cashflows From Investing Activities,125000000.0,-118000000.0,173000000.0,344000000.0
Net Borrowings,480000000.0,340000000.0,35000000.0,344000000.0
Total Cash From Financing Activities,389000000.0,195000000.0,-21000000.0,189000000.0
Net Income,11000000.0,148000000.0,86000000.0,183000000.0
Change In Cash,48000000.0,-108000000.0,-67000000.0,252000000.0
Repurchase Of Stock,-77000000.0,-126000000.0,-40000000.0,-164000000.0
Total Cash From Operating Activities,-466000000.0,-189000000.0,-219000000.0,-281000000.0
Other Cashflows From Investing Activities,13000000.0,173000000.0,12000000.0,16000000.0
Dividends Paid,-18000000.0,-16000000.0,-16000000.0,-17000000.0
Other Cashflows From Financing Activities,4000000.0,-3000000.0,-3000000.0,26000000.0
Change To Netincome,-477000000.0,24000000.0,-308000000.0,-470000000.0
Change To Operating Activities,,-249000000.0,-249000000.0,-249000000.0
Effect Of Exchange Rate,,4000000.0,4000000.0,4000000.0
Depreciation,,-9000000.0,3000000.0,6000000.0
Change To Account Receivables,,-102000000.0,-102000000.0,-102000000.0
