Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day,Intangible Assets,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Other Stockholder Equity,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Accounts Payable,Good Will,Property Plant Equipment,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Net Income,Change In Cash,Repurchase Of Stock,Total Cash From Operating Activities,Other Cashflows From Investing Activities,Dividends Paid,Other Cashflows From Financing Activities,Change To Netincome,Change To Operating Activities,Effect Of Exchange Rate,Depreciation,Change To Account Receivables
2017-10-17,37.31999969482422,37.91999816894531,36.9900016784668,37.72999954223633,35.16559600830078,884100,AGO,0.9583621975494796,0.955169469921733,0.9851682224235092,1.016827126331923,-0.0584649287824434,-0.1658263002475832,-0.101770063891291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,38.0,38.060001373291016,37.630001068115234,37.77999877929688,35.21220397949219,545900,AGO,0.97223938722528,0.9528424161718306,0.9686498311931488,1.016900814218988,-0.0446614269937079,-0.1637413079254758,-0.1073455132315064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,37.630001068115234,37.900001525878906,37.15999984741211,37.7400016784668,35.1749153137207,770400,AGO,0.9860375779222252,0.9466707834046008,0.9758221898898513,1.0195478153138224,-0.0335102373915972,-0.1698801189346007,-0.1020113514279729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,38.02000045776367,38.150001525878906,37.86000061035156,37.880001068115234,35.30540466308594,628000,AGO,0.9596023813897204,0.9739128696610516,0.9466590312368316,1.0187296628598663,-0.0591272814701459,-0.1430126561164929,-0.1188149779876325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,37.119998931884766,37.2599983215332,36.04999923706055,36.61000061035156,34.12173080444336,1826900,AGO,0.9945359357669764,0.9950842986327152,0.98060025219102,1.0231439317955078,-0.0286079960285313,-0.1191538543319669,-0.0878568996745685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,36.56999969482422,36.970001220703125,36.369998931884766,36.900001525878906,34.39202117919922,1047300,AGO,0.9888959901114304,0.97638176763947,0.9873775214731876,1.023176662025299,-0.0342806719138689,-0.1244111162069244,-0.0920032988246656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,36.93000030517578,37.29999923706055,35.95000076293945,36.060001373291016,33.609107971191406,1071500,AGO,1.0152728142770848,0.9907750204133148,0.9955568550260794,1.028738706809164,-0.0134658925320791,-0.1174388011412508,-0.0982644072592251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,36.150001525878906,37.22999954223633,35.9900016784668,36.75,34.25221252441406,917000,AGO,0.99812251058357,0.9953909182881144,0.9604004315842322,1.0357335667629224,-0.0376110561793523,-0.1089776123993269,-0.130621602736629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,36.72999954223633,36.880001068115234,36.27999877929688,36.52999877929688,34.04716491699219,1198600,AGO,1.0099045854126378,0.9670351339904945,0.9678409368466576,1.0327543330408862,-0.0228497476282483,-0.1113838196055462,-0.128287861888412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,36.34000015258789,37.20000076293945,36.33000183105469,36.75,34.25221252441406,975000,AGO,0.9918398594411056,0.9664362849721104,0.964516697382741,1.0448229351223306,-0.0529830756812249,-0.0796746486003683,-0.1458727950121259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,36.91999816894531,37.560001373291016,36.7599983215332,37.09999847412109,34.578426361083984,1159600,AGO,0.9795064872110812,0.9486602003612544,0.9510681583275112,1.0378093145840102,-0.0583028273729289,-0.1049961680532368,-0.1565117928009122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,37.09999847412109,37.900001525878906,37.09999847412109,37.20000076293945,34.671627044677734,1231200,AGO,0.9747148160751964,0.9412523480411784,0.9593549712348796,1.0388512590749122,-0.0641364429997157,-0.1133316703106713,-0.1500876350241889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,37.09999847412109,37.43999862670898,36.400001525878906,36.84999847412109,34.34541320800781,1262300,AGO,0.9668102561641968,0.9248578099669416,0.9769888056170506,1.0310647944789963,-0.0642545383147995,-0.0931885321530578,-0.1275132056685315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,38.5,39.75,37.09999847412109,37.290000915527344,34.75550842285156,2127300,AGO,0.950018373499662,0.930635758210891,0.9654608938608804,1.0262436118253355,-0.0762252383256737,-0.0950006473568615,-0.1423494248284857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,37.27000045776367,37.5,35.38999938964844,36.5099983215332,34.02852249145508,1927400,AGO,0.9524423474220192,0.9565669507317688,0.9849771977023832,1.0311845275729687,-0.0787421801509495,-0.0795439784706756,-0.1207510866337234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,36.58000183105469,36.970001220703125,35.900001525878906,36.220001220703125,33.758235931396484,1906200,AGO,0.9733717730873284,0.973926266501038,0.9967790339791348,1.0414917955670933,-0.0681200224797649,-0.071983543526628,-0.1150473251159353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,37.0,37.810001373291016,36.720001220703125,37.540000915527344,34.98851776123047,1667500,AGO,0.946365635524524,0.9824660407783228,0.9757617452188884,1.0390384642435906,-0.0926728287190665,-0.0785387223194158,-0.1388915601824633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,37.38999938964844,37.47999954223633,36.79999923706055,36.95000076293945,34.43862533569336,834400,AGO,0.963106616736888,0.9897313643658716,0.9891489462807376,1.0401272810196784,-0.0770206642827904,-0.0858434883682206,-0.1235300465455858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,36.790000915527344,37.18000030517578,36.59999847412109,37.119998931884766,34.597068786621094,562100,AGO,0.9289478901282928,1.0295502002665222,0.9843459566406388,1.0393664161720684,-0.1104185260437755,-0.0463430483738955,-0.1289920037142892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,36.9900016784668,37.5,36.66999816894531,37.20000076293945,34.671627044677734,632400,AGO,0.9226325038984112,1.0103353970460205,0.9854969089419372,1.0305050740272153,-0.107872570128804,-0.0563318177203002,-0.1261356518886696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,36.869998931884766,37.310001373291016,36.77999877929688,36.79999923706055,34.4311637878418,862500,AGO,0.932880327031374,1.030435114502971,0.9959444590874528,1.043144349882203,-0.110264022850829,-0.0345056679398512,-0.1177077617507981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,36.54999923706055,36.810001373291016,36.310001373291016,36.40999984741211,34.06627655029297,1039900,AGO,0.9327106571245888,1.0214224205987057,1.0002376187954003,1.0570826794517585,-0.1243720223271697,-0.0465272976748913,-0.1103904806352475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,36.54999923706055,36.59999847412109,35.88999938964844,36.02000045776367,33.701377868652344,824500,AGO,0.9378123367925298,1.0180453837598338,1.000981933109924,1.0412088647392546,-0.1033965279467247,-0.0524338285777843,-0.1112327776532242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,35.9900016784668,36.68000030517578,35.970001220703125,36.59000015258789,34.23469161987305,809500,AGO,0.9300353036781546,0.9849681633986556,0.9787697677142108,1.0392013474275237,-0.1091660437493691,-0.0903528842803098,-0.121169604203465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,36.5,37.130001068115234,36.5,37.06999969482422,34.68378829956055,1139000,AGO,0.9339086796550914,0.9355275492136236,0.9786183615377094,1.0381241126825425,-0.104215433027451,-0.1221820114152351,-0.1285495902514223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,37.29999923706055,37.29999923706055,36.119998931884766,36.209999084472656,33.879150390625,1191800,AGO,0.9530514740323848,0.9549847678516096,1.0032540589036456,1.03199537924298,-0.0789439052105953,-0.0876167719518371,-0.1023154063157589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,36.29999923706055,36.630001068115234,36.220001220703125,36.27000045776367,33.93528747558594,571300,AGO,0.937413752713038,0.9597463200033454,0.9996470296760362,1.0328322263084138,-0.0954184735953758,-0.0747573263150342,-0.109977009019974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,36.58000183105469,36.630001068115234,36.18000030517578,36.34999847412109,34.0101318359375,248700,AGO,0.9257223781544878,0.9537826710000682,1.0285391190584725,1.032019884081241,-0.1062975059267529,-0.0889283509946404,-0.0884859524307637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,36.220001220703125,36.650001525878906,36.220001220703125,36.470001220703125,34.122413635253906,769700,AGO,0.9322730074703304,0.9698381864432208,1.0246011564467512,1.0369551897736955,-0.1046821823033653,-0.0871930503471474,-0.0924663390390483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,36.560001373291016,36.59999847412109,36.2400016784668,36.540000915527344,34.18790435791016,875800,AGO,0.92692928508035,0.9600078284751632,1.03147569211598,1.020376345675996,-0.093447060595646,-0.0934053512782211,-0.0799235579151547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,36.540000915527344,37.220001220703125,36.369998931884766,36.75,34.3843879699707,641200,AGO,0.9259862890339452,0.943041567682654,1.0382126640884322,1.026253639124301,-0.1002673500903557,-0.1110117869725557,-0.074071599353785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,36.77000045776367,36.880001068115234,36.25,36.310001373291016,33.97270965576172,645600,AGO,0.9162765999733656,0.9541925872094656,1.0452351976960483,1.0246409570196735,-0.1083643570463078,-0.0952325952643826,-0.0655665042378867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,36.38999938964844,36.560001373291016,35.38999938964844,36.20000076293945,33.86979293823242,949900,AGO,0.9339779088596012,0.9851194361196488,1.0456238104339537,1.029880242563007,-0.0959023337034057,-0.0831208395716928,-0.063540120234437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,36.77000045776367,36.81999969482422,36.060001373291016,36.119998931884766,33.79494857788086,784200,AGO,0.9363231296751842,0.9889697005681024,1.0454251613276817,1.036157586789428,-0.0998344571142437,-0.0816415973854562,-0.0719855611274282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,36.119998931884766,36.18999862670898,35.47999954223633,35.4900016784668,33.20549774169922,894500,AGO,0.9394194831205768,1.0042610695788976,1.062845692782524,1.0465343935592823,-0.1071149104387055,-0.0671485854463087,-0.0621795162723397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,35.290000915527344,35.91999816894531,35.25,35.290000915527344,33.01837158203125,700000,AGO,0.93539239712518,0.9994203731054968,1.0665815345682688,1.048372731047773,-0.1129803339225931,-0.0697189714808265,-0.0614008205127771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,35.040000915527344,35.290000915527344,34.599998474121094,34.63999938964844,32.41020584106445,1145400,AGO,0.98152431792269,1.0207840241822728,1.0778562879311913,1.0387885930282448,-0.0572642751055547,-0.0362347887265013,-0.0367547148518154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,34.790000915527344,35.25,34.66999816894531,35.119998931884766,32.85931396484375,901900,AGO,0.9572891842367752,1.016557478448716,1.056516163695026,1.0447156071702373,-0.087426422933462,-0.0404245588425686,-0.0573097040092429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,34.91999816894531,35.400001525878906,34.869998931884766,35.38999938964844,33.11193084716797,895000,AGO,0.9618537541183312,0.9991510460601004,1.0370500595961287,1.0484619827112251,-0.0866082285928939,-0.0454724737745505,-0.0674011318447904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,35.61000061035156,35.97999954223633,35.45000076293945,35.45000076293945,33.168067932128906,900300,AGO,0.9590973235757884,0.9923595800253254,1.0378568364346088,1.0415757419863072,-0.0824784184105188,-0.0564276268232676,-0.0696396354948261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,35.400001525878906,35.45000076293945,34.279998779296875,34.349998474121094,32.13887405395508,1148100,AGO,0.9825328459433832,1.033203984373674,1.0543472158440583,1.0495576207370112,-0.067024774793628,-0.0156718077817152,-0.0361469956940421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,34.20000076293945,34.349998474121094,33.779998779296875,34.189998626708984,31.98917007446289,1460800,AGO,0.9959053248425994,1.037745256278822,1.0513126464609268,1.0539026313731312,-0.0579973065305318,0.0070187635439469,-0.0491395178507383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,34.220001220703125,34.70000076293945,33.9900016784668,34.33000183105469,32.120155334472656,1646700,AGO,1.0078648653591773,1.0223938986041268,1.0346798484484636,1.0520989179928428,-0.0442340526336655,0.0216707009913554,-0.0391547131231357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,34.40999984741211,34.83000183105469,33.959999084472656,33.959999084472656,31.77397918701172,1298400,AGO,1.0338634742317474,1.0805653929150365,1.0625926992212364,1.049480051520865,-0.0156165772891176,0.0646719045080517,-0.008799676692164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,34.15999984741211,34.20000076293945,33.54999923706055,33.779998779296875,31.605567932128903,865800,AGO,1.0627590610256108,1.068480581662988,1.0673584616443037,1.0585213557872055,0.004237705238405,0.0638736133706041,-0.0102162518228503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,34.060001373291016,34.58000183105469,34.0099983215332,34.029998779296875,31.8394718170166,1184800,AGO,1.0537763224018997,1.0656492853643968,1.06337229025751,1.0561912314345747,-0.002414909032675,0.0635219051209394,-0.0170837656729561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,34.09000015258789,34.83000183105469,34.09000015258789,34.619998931884766,32.3914909362793,848300,AGO,1.028018892422598,1.0503901964790752,1.0504967769706055,1.054691754118366,-0.0266728616957681,0.0363938080706736,-0.0278936647063023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,34.63999938964844,34.709999084472656,33.939998626708984,34.5099983215332,32.28857421875,729400,AGO,1.0649088354605531,1.0371460882090522,1.0623252652093698,1.0628648969920689,0.0020439384684844,0.0460081880037769,-0.0258175491495546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,34.540000915527344,34.689998626708984,33.959999084472656,34.0,31.81140518188477,586600,AGO,1.06735299404533,1.069839692660024,1.091912755335693,1.054562443450246,0.0127905505950838,0.068428328668332,-0.0050434822873119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,34.099998474121094,34.099998474121094,33.58000183105469,33.650001525878906,31.48394012451172,418800,AGO,1.0665673450921482,1.10544621647079,1.119163474216334,1.0427572783556516,0.0238100667364966,0.0934984940616205,0.0148826011246585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,33.709999084472656,34.029998779296875,33.529998779296875,34.0,31.81140518188477,541600,AGO,1.0467649714258098,1.1067715500189526,1.110313869403534,1.039387058829826,0.0073779125959838,0.0910275840609207,0.008400470825479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,34.0099983215332,34.41999816894531,33.869998931884766,33.869998931884766,31.689769744873047,669500,AGO,1.0758784791609963,1.104494694595092,1.1151717113766315,1.0452598484191695,0.0306186307418268,0.1044499559544394,0.0133907180718619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,33.970001220703125,34.13999938964844,33.58000183105469,34.029998779296875,31.8394718170166,935300,AGO,1.0340876531093504,1.0886746720327312,1.114969203057104,1.0173995405954512,0.0166881125138991,0.0951660533040781,0.0143733931007767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,34.11000061035156,34.16999816894531,33.2400016784668,33.27000045776367,31.128398895263672,1105100,AGO,1.0634206126549808,1.130754033977184,1.116477410940987,0.9765980219270426,0.0868225907279381,0.1268052416533285,0.0210289500554727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,33.52000045776367,34.06999969482422,33.400001525878906,33.810001373291016,31.633638381958008,1077900,AGO,1.036971355738575,1.1213102430206032,1.087900932021243,0.9849127815791188,0.052058574159456,0.122953306701611,-0.0016939277619545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,34.0,34.06999969482422,33.70000076293945,33.81999969482422,31.64299201965332,799500,AGO,1.0313421166349137,1.1340479508157937,1.0851922547991293,0.9789917900086822,0.0523503266262315,0.1344211317341385,-0.0046971160892692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,33.75,33.81999969482422,33.209999084472656,33.34000015258789,31.193891525268555,904900,AGO,1.0182962781747478,1.132296677940367,1.1050533052417173,0.942840182406444,0.0754560957683038,0.1405721934660501,0.0177032995886627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,33.38999938964844,33.560001373291016,32.970001220703125,33.0099983215332,30.885133743286133,1189500,AGO,1.0472585031345905,1.1335737914079211,1.113654821723733,0.9530778204901076,0.0941806826444827,0.132349544360506,0.0243570033728548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,33.08000183105469,34.06999969482422,33.040000915527344,34.0,31.81140518188477,1583800,AGO,1.0232355286240151,1.0919986152097407,1.0836023349568762,0.966664672858564,0.0565708557654511,0.0787240372135325,-0.0021827045027729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,34.040000915527344,34.560001373291016,33.59000015258789,33.619998931884766,31.45586585998535,930500,AGO,1.045211498251903,1.0867122732065428,1.106955624910676,0.9609362737659176,0.0842752244859853,0.0818385033583921,0.031874018703955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,33.599998474121094,34.22999954223633,33.599998474121094,34.040000915527344,31.84883499145508,1127700,AGO,1.0793183024371475,1.087468877938517,1.1013017037648063,0.9729510699723092,0.1063672324648382,0.0927436539341621,0.0380366721194267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,34.060001373291016,34.29999923706055,33.900001525878906,34.0,31.81140518188477,916200,AGO,1.071470670518849,1.084316914551078,1.0987390949865627,0.9917823196316324,0.0796883508872164,0.0880039074820837,0.0165308048677714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,34.11000061035156,34.20000076293945,33.560001373291016,33.75,31.57749938964844,768400,AGO,1.1279999932349598,1.069430330477037,1.117342518324802,0.9854883712686996,0.1425116219662603,0.0815105331167809,0.0415141430364194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,33.84000015258789,34.119998931884766,33.52000045776367,34.04999923706055,31.858184814453125,1134600,AGO,1.0995595725379792,1.0865600055176166,1.1137216946746378,0.981540936006692,0.1180186365312871,0.106753602263491,0.0482037913459016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,34.11000061035156,34.68000030517578,33.90999984741211,34.599998474121094,32.37277603149414,812500,AGO,1.0959542105897615,1.056803949033793,1.101559578941613,0.9694690060853024,0.126485204504459,0.0850919163576251,0.0557442155928771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,34.63999938964844,35.36000061035156,34.63999938964844,35.11000061035156,32.84995651245117,1371300,AGO,1.059242152774125,1.0471749197199671,1.1186105332930614,0.962138874344328,0.097103278429797,0.0739383197582274,0.0691663127044286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,35.38999938964844,36.06999969482422,34.790000915527344,35.900001525878906,33.58910369873047,1746600,AGO,1.0214482789793555,1.0314067329897327,1.0984924559197076,0.9712482450100663,0.050200033969289,0.0624755481511369,0.0562377507829334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,35.97999954223633,36.720001220703125,35.79999923706055,35.86000061035156,33.55168151855469,1486600,AGO,1.0050191168719185,1.0165897474262602,1.0909941046268423,0.9795485186833895,0.0254705981885289,0.0536782986151718,0.0374649965152473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,35.88999938964844,36.2599983215332,35.58000183105469,35.59000015258789,33.29906463623047,910800,AGO,0.974430958340732,1.030793605333853,1.1148654794567627,0.966216685842239,0.008214272498493,0.066467354362607,0.0589726874894978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,35.599998474121094,36.95000076293945,35.599998474121094,36.75,34.3843879699707,1505000,AGO,0.9409524054654376,0.972016143052196,1.0826956993390366,0.9510576163473856,-0.0101052108819481,0.0192352911981735,0.0298545186407748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
